imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Lavras,310043,229927.86098699996,-1.1260901383102278,sudeste,3
Guaxupé,310044,160599.35241,-1.1260901383102278,sudeste,3
Três Corações,310045,133436.031399,-1.1260901383102278,sudeste,3
Três Pontas - Boa Esperança,310046,123788.331647,-1.1260901383102278,sudeste,3
São Sebastião do Paraíso,310047,117037.80936,-1.1260901383102278,sudeste,3
Campo Belo,310048,89676.33284000002,-1.1260901383102278,sudeste,3
Piumhi,310049,53684.384278,-1.1260901383102278,sudeste,3
Pouso Alegre,310050,563629.9836259999,-1.1260901383102278,sudeste,3
Poços de Caldas,310051,277360.380068,-1.1260901383102278,sudeste,0
Itajubá,310052,201606.60566300002,-1.1260901383102278,sudeste,0
São Lourenço,310053,187804.77343100004,-1.1260901383102278,sudeste,3
Caxambu - Baependi,310054,72625.400966,-1.1260901383102278,sudeste,3
Uberaba,310055,465988.712444,-1.1260901383102278,sudeste,3
Araxá,310056,182123.327045,-1.1260901383102278,sudeste,3
Frutal,310057,119424.98165599999,-1.1260901383102278,sudeste,3
Iturama,310058,68477.692718,-1.1260901383102278,sudeste,3
Uberlândia,310059,964012.5726859999,-1.1260901383102278,sudeste,3
Ituiutaba,310060,152835.680911,-1.1260901383102278,sudeste,3
Monte Carmelo,310061,75886.226818,-1.1260901383102278,sudeste,3
Patos de Minas,310062,497149.8585720001,-1.1260901383102278,sudeste,3
Unaí,310063,185549.39930600004,-1.1260901383102278,sudeste,3
Patrocínio,310064,142091.802488,-1.1260901383102278,sudeste,3
Divinópolis,310065,747289.9483659999,-1.1260901383102278,sudeste,3
Formiga,310066,169039.18772299998,-1.1260901383102278,sudeste,3
Dores do Indaiá,310067,141476.017624,-1.1260901383102278,sudeste,3
Pará de Minas,310068,142750.33332600002,-1.1260901383102278,sudeste,3
Oliveira,310069,115968.10467999999,-1.1260901383102278,sudeste,3
Abaeté,310070,39168.402931000004,-1.1260901383102278,sudeste,3
Vitória,320001,2072647.84414,0.14112536852347032,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,0.8932780677070948,sudeste,0
São Mateus,320003,296587.73153,-0.112313383178357,sudeste,0
Linhares,320004,364624.53661,0.005044225722825655,sudeste,0
