imedreg,imedreg_codepopulacao,prevalencia_normalizada,regiao,cluster
Bacabal,210010,405800.035922,-0.6369102626881513,nordeste,3
Governador Nunes Freire,210011,224565.45183500004,-1.1254969416725726,nordeste,3
Pedreiras,210012,184672.964411,0.389035489074435,nordeste,0
Caxias,210013,268928.562695,-0.3596512040569171,nordeste,0
Timon,210014,258592.85308,-0.7006225601212864,nordeste,0
Codó,210015,228457.45221000002,-1.165272881665878,nordeste,0
Presidente Dutra,210016,237441.48151899996,-0.40634274694942796,nordeste,0
São João dos Patos,210017,145805.764558,-0.48518797884335935,nordeste,0
Colinas,210018,80821.55705,0.020045482843645806,nordeste,0
Imperatriz,210019,532231.693353,-0.38289400620443115,nordeste,0
Barra do Corda,210020,280148.643331,0.19390077093088723,nordeste,0
Açailândia,210021,270352.99432999996,-0.43947022226082594,nordeste,0
Balsas,210022,230084.23996099998,1.1294642396875838,nordeste,0
Teresina,220001,1134373.896284,0.8425421747892257,nordeste,0
Amarante - Água Branca - Regeneração,220002,156289.00978199998,-0.024191222522482635,nordeste,0
Campo Maior,220003,136084.484612,-0.12591565372309815,nordeste,0
Valença do Piauí,220004,79823.38348399999,-0.23328537740998742,nordeste,0
Barras,220005,94902.30242899999,0.5298689652394465,nordeste,0
Parnaíba,220006,282098.81894,-0.06307736930287204,nordeste,0
Piripiri,220007,174437.123889,-0.07567146744729093,nordeste,0
Esperantina,220008,146372.46837199997,-0.03943117622820244,nordeste,0
Picos,220009,291225.751458,0.06953223082177293,nordeste,0
Paulistana,220010,79939.350837,-0.7654101176171405,nordeste,0
Oeiras,220011,68545.96854100001,-0.01833277721966114,nordeste,0
Simplício Mendes,220012,41332.865334999995,-1.066227845621777,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-0.38219657783409816,nordeste,0
São João do Piauí,220014,48436.09284500001,-0.5790013789552305,nordeste,0
Corrente,220015,120522.36767299999,-0.9310997022985124,nordeste,0
Bom Jesus,220016,77915.88872199999,-0.00465227727536844,nordeste,0
Floriano,220017,124347.35358400001,0.40793852342432096,nordeste,0
Uruçuí,220018,61936.30414100001,2.531200632094786,nordeste,0
Canto do Buriti,220019,49014.573814,-0.8675072614036122,nordeste,0
Fortaleza,230001,4212262.35793,-0.4690307025598569,nordeste,0
Itapipoca,230002,311590.29093,-0.9166966191805936,nordeste,0
Redenção-Acarape,230003,229672.19836,-0.18919488812850715,nordeste,0
Canindé,230004,204751.35333000004,-0.5939986947255319,nordeste,0
Itapagé,230005,156725.52479,-0.9294762384320554,nordeste,0
Quixadá,230006,333010.95934999996,-0.3213471139531009,nordeste,0
Russas - Limoeiro do Norte,230007,385634.97420500003,0.5121971537035821,nordeste,0
Aracati,230008,152228.60224,-0.3472918662904611,nordeste,0
Iguatu,230009,330687.50607,-0.1293129745940555,nordeste,0
Icó,230010,110782.59877,0.18401629761989893,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,0.24174355043508183,nordeste,0
Brejo Santo,230012,188837.72431,-0.17290654339793926,nordeste,0
Crateús,230013,247029.53571999999,0.45699182421102685,nordeste,0
Tauá,230014,92350.27985,0.11301415179846158,nordeste,0
Sobral,230015,613519.6217039999,0.5682420884300584,nordeste,0
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,0.017743674760757475,nordeste,0
Acaraú,230017,216118.57382999998,-0.020132062678324163,nordeste,0
Camocim,230018,144405.99371,-0.2141587101375841,nordeste,0
Natal,240001,1743859.074166,-0.3716843663111561,nordeste,0
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,-1.094717970666122,nordeste,0
Canguaretama,240003,139853.969338,-0.9923038431731501,nordeste,0
Santa Cruz,240004,99814.195614,-0.6613141336786864,nordeste,0
João Câmara,240005,73448.84682600001,-0.8950599200496246,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,-0.887523937737542,nordeste,0
Caicó,240007,177541.72769499998,1.2599419364070985,nordeste,0
Currais Novos,240008,112075.386137,-0.6619943218849144,nordeste,0
Mossoró,240009,506065.532053,0.014081941944252278,nordeste,0
Pau dos Ferros,240010,232247.75273900005,0.08737889306055369,nordeste,0
Açu,240011,239683.381827,-0.5478461794804506,nordeste,0
João Pessoa,250001,1452524.6672960005,0.4364324005866864,nordeste,0
Guarabira,250002,314765.34578200005,0.49898935829291324,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,0.7411707152516568,nordeste,0
Itabaiana,250004,63753.31175000001,0.17306703353567876,nordeste,0
Campina Grande,250005,931376.7193609999,-0.2657393431884948,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-0.5817651018774529,nordeste,0
Monteiro,250007,56261.812517000006,-0.07680827332516663,nordeste,0
Sumé,250008,50438.907963000005,0.11682003991754279,nordeste,0
Patos,250009,265946.903487,0.09636767169292487,nordeste,0
Itaporanga,250010,122107.57574800002,-0.42574493079735826,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,1.2473104424453625,nordeste,0
Pombal,250012,65066.772294999995,0.17411627325874227,nordeste,0
Princesa Isabel,250013,62855.512667999996,-0.7035285397897616,nordeste,0
Sousa,250014,139757.42990999998,0.21412032611910067,nordeste,0
Cajazeiras,250015,153774.930903,0.06598980543956086,nordeste,0
Recife,260001,4016539.695079,-0.8578605716155712,nordeste,3
Goiana – Timbaúba,260002,340065.78466000006,-0.8672566172186097,nordeste,0
Palmares,260003,260124.782594,-1.1082036104975905,nordeste,3
Limoeiro,260004,226373.37741000002,-1.2005240250563936,nordeste,3
Vitória de Santo Antão,260005,207936.9037,-1.1775064039555745,nordeste,3
Carpina,260006,183777.09359,-1.6028424455912373,nordeste,3
Barreiros - Sirinhaém,260007,161275.69727,-1.5186578947919291,nordeste,3
Surubim,260008,138827.15985,-1.1457288952223903,nordeste,0
Caruaru,260009,1143502.4863800001,-0.7722000802053369,nordeste,3
Garanhuns,260010,559153.8110999998,-0.9000149972920783,nordeste,3
Arcoverde,260011,381987.26514,-1.0236637206922419,nordeste,3
Belo Jardim – Pesqueira,260012,270946.71656000003,-1.0557313806105608,nordeste,0
Serra Talhada,260013,331597.202674,-0.22927799044078953,nordeste,3
Afogados da Ingazeira,260014,187106.129848,0.09412236808945046,nordeste,0
Petrolina,260015,512192.2046,-0.5234617107084615,nordeste,0
Araripina,260016,336838.86040999996,-0.7093824578992529,nordeste,0
Salgueiro,260017,193058.36722900002,-0.3369879761123969,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,-1.7939815181624468,nordeste,3
Maceió,270001,1328339.1964320005,-0.16408147058198802,nordeste,3
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,-1.0421984589812339,nordeste,3
Penedo,270003,195167.849766,-0.6311166225888375,nordeste,0
São Miguel dos Campos,270004,186218.698957,-0.43249991369637336,nordeste,0
União dos Palmares,270005,151747.64067900003,-1.0408796199398356,nordeste,3
Atalaia,270006,121125.36878599998,-1.2321848967207794,nordeste,0
Arapiraca,270007,565424.86768,-0.0666570750611239,nordeste,0
Palmeira dos Índios,270008,169330.76583999998,-0.8091230038633253,nordeste,0
Delmiro Gouveia,270009,158439.567114,-1.3250736670428147,nordeste,3
Santana do Ipanema,270010,143255.25791,-0.9106175022038148,nordeste,3
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-0.2733283422400429,nordeste,3
Aracaju,280001,1237324.106538,1.5755768269298307,nordeste,0
Estância,280002,243854.606175,-0.209376732444664,nordeste,0
Propriá,280003,158147.453095,-0.1403009619335649,nordeste,0
Itabaiana,280004,249607.545829,0.6405517219515962,nordeste,0
Lagarto,280005,254692.5906,-0.2498866423398313,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-0.8671088911361983,nordeste,0
Salvador,290001,4084138.4268900002,-0.11746281558712293,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.7771052779845113,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.17767627458771562,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.34767901114425176,nordeste,0
Valença,290005,260522.68494999997,-0.41091474832773245,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.7832784872047877,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,1.440263106512677,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,0.34512560996998265,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.2802467142960769,nordeste,0
Camacan,290010,128377.17958,-0.08290783058805246,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.1240728772003338,nordeste,0
Jequié,290012,335632.69826100004,0.580208285024648,nordeste,0
Brumado,290013,223982.71154999998,-0.4281846710960559,nordeste,3
Ipiaú,290014,218504.67817,0.7376209262888415,nordeste,0
Itapetinga,290015,155342.98423,0.1249248404357663,nordeste,0
Guanambi,290016,466837.04169399996,-1.3200532005950512,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-1.4901644214132266,nordeste,3
Barreiras,290018,558661.119109,-0.45655041761570825,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.7859577341986221,nordeste,3
Irecê,290020,403244.60797899996,-0.12870035052224488,nordeste,0
Xique-Xique – Barra,290021,217720.62055999998,-1.2583633969125998,nordeste,3
Juazeiro,290022,519402.68434,-0.7787485299640194,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.4243603530700539,nordeste,0
Paulo Afonso,290024,196770.343708,-1.2701142661069293,nordeste,3
Ribeira do Pombal,290025,192354.02113,-0.923131987499972,nordeste,3
Euclides da Cunha,290026,184569.18926000004,-1.4565233634432382,nordeste,3
Cícero Dantas,290027,127117.44118,-1.0580348298552587,nordeste,3
Jeremoabo,290028,96341.81287,-1.32361363680714,nordeste,3
Feira de Santana,290029,1235784.0604499998,-0.33017589967920186,nordeste,0
Jacobina,290030,318908.05842,-0.09786072155978548,nordeste,0
Itaberaba,290031,217208.981881,-0.5481048466406653,nordeste,0
Conceição do Coité,290032,192721.90131999998,0.6966241929324964,nordeste,0
Serrinha,290033,188895.1299,-0.6601319994913203,nordeste,0
Seabra,290034,176917.79693,-0.37502426989048687,nordeste,3
Belo Horizonte,310001,5302661.613623001,-0.6143883369757633,sudeste,0
Sete Lagoas,310002,414784.14420100005,-0.44662804023493285,sudeste,3
Santa Bárbara - Ouro Preto,310003,259941.603071,0.9866702589361969,sudeste,0
Curvelo,310004,184938.06675999996,-1.081382870315217,sudeste,3
Itabira,310005,156708.129292,0.3952522346258366,sudeste,0
Montes Claros,310006,772503.515917,-0.8445287371924655,sudeste,3
Janaúba,310007,222460.21700499998,-1.1016962678080262,sudeste,3
Salinas,310008,192580.832348,-1.162674344989212,sudeste,3
Januária,310009,150628.74508,-1.6458046990190447,sudeste,3
Pirapora,310010,147491.22293500003,-0.7536370705276926,sudeste,3
São Francisco,310011,116369.90954,-1.7848464928153756,sudeste,3
Espinosa,310012,95914.98229,-1.1913432344446588,sudeste,3
Teófilo Otoni,310013,490239.30398100003,-0.5538107158454926,sudeste,3
Capelinha,310014,178218.62567,-1.7227969147717301,sudeste,3
Almenara,310015,169968.86164000002,-0.5110959293844815,sudeste,0
Diamantina,310016,125470.937976,-1.5434217620421016,sudeste,3
Araçuaí,310017,108053.927453,-1.780305959171673,sudeste,3
Pedra Azul,310018,92450.358212,-0.9830136893001525,sudeste,3
Águas Formosas,310019,50874.08342899999,-0.6718591606265396,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.016995890446974634,sudeste,0
Guanhães,310021,192563.19338,-1.1251525191175002,sudeste,0
Mantena,310022,64555.720241,0.3387494040379808,sudeste,0
Aimorés - Resplendor,310023,58250.58644,1.0545118899011727,sudeste,0
Ipatinga,310024,648876.4022819999,0.8516297741793735,sudeste,0
Caratinga,310025,231827.03051900002,-0.06288012757576326,sudeste,0
João Monlevade,310026,148813.19643,-0.10792582882995763,sudeste,0
Juiz de Fora,310027,746206.3141799999,-0.7649273223721301,sudeste,0
Manhuaçu,310028,352970.67047899996,-0.23851106878709882,sudeste,0
Ubá,310029,288143.317461,-0.12214881634926537,sudeste,0
Ponte Nova,310030,179575.350045,-0.7358002384917509,sudeste,0
Muriaé,310031,184863.501644,0.344239066827709,sudeste,0
Cataguases,310032,180524.02673000004,-0.21398726828694198,sudeste,0
Viçosa,310033,168880.87934999997,-0.8519133082886013,sudeste,0
Carangola,310034,111822.93782600001,-0.2875019805338535,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,-0.29225584576222224,sudeste,0
Além Paraíba,310036,56592.475901000005,0.26127223400240424,sudeste,0
Barbacena,310037,236771.582069,-1.1724570907514607,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,-0.6225037989944506,sudeste,3
São João del Rei,310039,186840.932844,-0.9724283377442926,sudeste,3
Varginha,310040,202407.797326,-0.8151910270263555,sudeste,0
Passos,310041,267128.45035400003,-0.9880382908327952,sudeste,3
Alfenas,310042,258663.18437899995,-0.827912882670801,sudeste,3
Lavras,310043,229927.86098699996,-1.4913201974782124,sudeste,3
Guaxupé,310044,160599.35241,-0.5832861756487154,sudeste,3
Três Corações,310045,133436.031399,-0.9631157031229214,sudeste,3
Três Pontas - Boa Esperança,310046,123788.331647,-0.6190239468300831,sudeste,3
São Sebastião do Paraíso,310047,117037.80936,-0.6633726595108798,sudeste,0
Campo Belo,310048,89676.33284000002,-0.6509495041570947,sudeste,3
Piumhi,310049,53684.384278,-0.5146241648943284,sudeste,0
Pouso Alegre,310050,563629.9836259999,-0.23184946814759963,sudeste,3
Poços de Caldas,310051,277360.380068,-1.0641753155719662,sudeste,0
Itajubá,310052,201606.60566300002,-1.0838125724578425,sudeste,0
São Lourenço,310053,187804.77343100004,-0.5346225863368536,sudeste,3
Caxambu - Baependi,310054,72625.400966,-1.1151265009607578,sudeste,3
Uberaba,310055,465988.712444,-0.3761620800079098,sudeste,0
Araxá,310056,182123.327045,-0.4175588903227504,sudeste,3
Frutal,310057,119424.98165599999,-0.21000418822820968,sudeste,0
Iturama,310058,68477.692718,-0.332544684620329,sudeste,0
Uberlândia,310059,964012.5726859999,1.3133339982366334,sudeste,0
Ituiutaba,310060,152835.680911,0.16950210165045734,sudeste,0
Monte Carmelo,310061,75886.226818,-1.19922724579085,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.3802563475302175,sudeste,3
Unaí,310063,185549.39930600004,-0.592420945889437,sudeste,3
Patrocínio,310064,142091.802488,-0.7160398869290947,sudeste,0
Divinópolis,310065,747289.9483659999,-0.8992519251156748,sudeste,3
Formiga,310066,169039.18772299998,-0.5548317289535466,sudeste,3
Dores do Indaiá,310067,141476.017624,-0.5477167053579485,sudeste,3
Pará de Minas,310068,142750.33332600002,-1.1440725610675018,sudeste,0
Oliveira,310069,115968.10467999999,-0.7720116210292786,sudeste,3
Abaeté,310070,39168.402931000004,-1.451505795138669,sudeste,0
Vitória,320001,2072647.84414,1.5193628708121378,sudeste,1
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,1.6747645143195802,sudeste,1
São Mateus,320003,296587.73153,0.013755599908012348,sudeste,1
Linhares,320004,364624.53661,1.9011463780364326,sudeste,1
Colatina,320005,321609.22273999994,2.320244544578802,sudeste,1
Nova Venécia,320006,138784.0995,0.5430143049086255,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,1.7043129870040645,sudeste,0
Alegre,320008,197946.24655400004,0.37760654033909524,sudeste,1
Rio de Janeiro,330001,12607706.687149998,-0.9027408645777955,sudeste,0
Angra dos Reis,330002,277132.96929,-0.09196223587565747,sudeste,0
Rio Bonito,330003,139402.97464,-0.22026375358611092,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.5214816839333023,sudeste,0
Resende,330005,199896.71120999998,0.09899874398436882,sudeste,0
Valença,330006,171525.86823999998,-0.7600091571533212,sudeste,0
Petrópolis,330007,512335.62458999996,-0.06952101765848324,sudeste,0
Nova Friburgo,330008,331452.5413200001,0.1031905243476644,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,0.818578232417659,sudeste,0
Campos dos Goytacazes,330010,655023.65411,-0.639141603704344,sudeste,0
Itaperuna,330011,196872.82127999997,0.6782289984083574,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,0.041332769357603084,sudeste,0
Cabo Frio,330013,627483.79756,-0.9119568572984156,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,-0.45416302440504724,sudeste,0
São Paulo,350001,21736870.050039995,-0.41613588889594144,sudeste,0
Santos,350002,1932461.87547,0.0731705982580129,sudeste,0
Sorocaba,350003,1851230.635015,-0.4530671648188717,sudeste,0
Itapeva,350004,353333.33601999993,-0.8396479127824142,sudeste,0
Registro,350005,252742.88747399996,0.34959314797555524,sudeste,0
Itapetininga,350006,253807.95064,-0.43262715407743807,sudeste,0
Avaré,350007,235384.23760900003,-1.0301494230333565,sudeste,0
Tatuí,350008,168051.73278600004,-0.6808449255918303,sudeste,0
Bauru,350009,655028.1845099999,0.5407992763830725,sudeste,0
Jaú,350010,361846.01398,-0.47610014243108423,sudeste,0
Botucatu,350011,272832.22103300004,-0.4795886124536817,sudeste,0
Lins,350012,166621.99388900003,0.20699699588268844,sudeste,0
Marília,350013,389917.4815300001,-0.4022815461075971,sudeste,0
Assis,350014,247731.82627299998,-0.7345199797181761,sudeste,0
Ourinhos,350015,239569.00241600006,-0.5840313820452164,sudeste,0
Tupã,350016,126699.439137,-1.1133936354542837,sudeste,0
Piraju,350017,56719.470488,-0.9279994296275321,sudeste,3
Presidente Prudente,350018,537996.963317,-0.3811519863911657,sudeste,0
Adamantina - Lucélia,350019,134555.958518,-1.0671594735788439,sudeste,0
Dracena,350020,134725.326804,-0.7792969823350993,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-0.9479146126623208,sudeste,0
Araçatuba,350022,316873.794905,0.5431172937533967,sudeste,0
Birigui - Penápolis,350023,293098.942452,-0.03132576404081048,sudeste,0
Andradina,350024,196183.10761,-0.3462370436103416,sudeste,0
São José do Rio Preto,350025,924788.6894919999,1.5090185115608454,sudeste,0
Catanduva,350026,261411.25936199998,-0.09197161155073541,sudeste,0
Votuporanga,350027,172918.727057,1.037498138339423,sudeste,0
Jales,350028,110988.30905000003,0.40882380283128217,sudeste,0
Fernandópolis,350029,110155.622522,0.930218320544122,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,0.3971667714410626,sudeste,0
Ribeirão Preto,350031,1544148.811686,-0.12988416560502808,sudeste,0
Barretos,350032,427062.3927650001,0.1462618626966503,sudeste,0
Franca,350033,429343.01302300004,-0.7040197281857657,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,-0.0825167742693324,sudeste,0
Ituverava,350035,126054.65502,-0.8344438994972023,sudeste,0
Araraquara,350036,628520.489836,-0.6090013943041995,sudeste,0
São Carlos,350037,526111.7132,-0.51948793181994,sudeste,0
Campinas,350038,3244477.4976299996,-0.09811725080093478,sudeste,0
Jundiaí,350039,993474.7307499999,-0.3044916243257096,sudeste,0
Piracicaba,350040,612226.438651,0.6566943608809498,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.6261464099283321,sudeste,0
Limeira,350042,380966.92931,0.09100230093440564,sudeste,0
Mogi Guaçu,350043,330455.44483,-0.21896194658704946,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.7439114449655573,sudeste,0
Araras,350045,274649.950871,0.07808898386376104,sudeste,0
Rio Claro,350046,254336.401807,-0.7700962711324654,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.8617677942061904,sudeste,0
Amparo,350048,134997.72316000002,-0.6943481032216104,sudeste,0
São José dos Campos,350049,1120029.7724130002,0.19972125094324686,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.6547102897526733,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,0.15966136953000284,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.983135331354142,sudeste,0
Cruzeiro,350053,164298.238741,-0.9754106660240914,sudeste,0
Curitiba,410001,3701074.1058279998,0.03857332467498266,sul,0
Paranaguá,410002,296718.57104999997,0.9369966338825454,sul,0
União da Vitória,410003,176669.499867,-1.1884200942349217,sul,0
Guarapuava,410004,349748.145659,-0.5547108828107247,sul,0
Pitanga,410005,76012.57095300002,-0.9616075927487627,sul,0
Cascavel,410006,529323.298461,0.6727291521853945,sul,0
Foz do Iguaçu,410007,375228.46436200006,2.1132960199509307,sul,0
Toledo,410008,331688.265979,1.078042609042875,sul,0
Francisco Beltrão,410009,277097.968703,0.2903424872743629,sul,0
Pato Branco,410010,270458.556094,0.14329028954288772,sul,0
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.7061092444140188,sul,0
Dois Vizinhos,410012,81702.464137,1.4173901091382726,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,0.13999168149720692,sul,0
Maringá,410014,797099.27589,0.584975907247014,sul,0
Campo Mourão,410015,313027.75322699995,-0.43133442546043743,sul,0
Umuarama,410016,289313.81824000005,0.25552309005170326,sul,0
Paranavaí,410017,203037.00908999998,-0.6353254442307141,sul,0
Cianorte,410018,167377.66046400002,-0.06679577289229952,sul,0
Paranacity - Colorado,410019,67520.631082,-0.7512855414330076,sul,0
Loanda,410020,60473.115481999994,-0.283814579953218,sul,0
Londrina,410021,1101503.803679,0.5806838818043488,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.5640668478005207,sul,3
Apucarana,410023,232009.5816550001,-0.4723965293018657,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,-0.2626046538895515,sul,0
Ivaiporã,410025,134258.070138,-0.5486375190562586,sul,0
Ibaiti,410026,59299.566444,-0.7027705521633716,sul,0
Ponta Grossa,410027,643820.6111910001,0.04437179837068144,sul,0
Telêmaco Borba,410028,190498.32052999997,0.6114134535794304,sul,0
Irati,410029,155233.04812999998,-0.3856764321613412,sul,0
Florianópolis,420001,1156318.073962,2.681284077456325,sul,1
Criciúma,420002,436943.85003800003,2.7450729731932544,sul,1
Tubarão,420003,321275.15853799996,3.360785255837799,sul,1
Araranguá,420004,199339.350779,2.0407465259625384,sul,1
Lages,420005,282419.368602,1.290211907801217,sul,1
Curitibanos,420006,68873.72662899998,-0.10653586704863117,sul,0
Chapecó,420007,415514.7823769999,0.8685621061971066,sul,0
Joaçaba - Herval d'Oeste,420008,177772.522683,2.0657707803167153,sul,0
São Miguel do Oeste,420009,163672.588356,-0.07285949478334817,sul,0
Concórdia,420010,137754.40194799998,1.6496937042357165,sul,1
Xanxerê,420011,129804.767413,1.2865651744031523,sul,1
Maravilha,420012,52543.352625,0.5957874609999341,sul,0
São Lourenço do Oeste,420013,42214.26332300001,-0.5324209795008802,sul,0
Caçador,420014,104941.68953599999,-0.684666628549383,sul,0
Videira,420015,128583.28165600002,0.692933382387074,sul,0
Joinville,420016,1029540.1583550001,1.8541530521288845,sul,1
Mafra,420017,234930.639212,-0.39269405679516783,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.2848069275726476,sul,2
Blumenau,420019,650990.5468419999,1.7950628821252432,sul,1
Itajaí,420020,829779.85426,2.149222846490429,sul,1
Brusque,420021,252159.93985100003,2.483886318017379,sul,1
