imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,-0.0399334455668132,norte,0
Ariquemes,110002,244267.98213300004,-0.43787689034294225,norte,0
Jaru,110003,120564.550067,-0.7890766282482121,norte,0
Ji-Paraná,110004,304025.6776749999,-0.6062213564345489,norte,0
Cacoal,110005,302589.83598300006,-0.7157421680189833,norte,0
Vilhena,110006,165292.086385,-0.8175410554499969,norte,0
Rio Branco,120001,504876.57074800006,0.2777468318277642,norte,0
Brasiléia,120002,72338.13942400001,-0.24836848987204996,norte,0
Sena Madureira,120003,62990.199089999995,-1.056917706143716,norte,0
Cruzeiro do Sul,120004,163322.92484599998,-0.5408403445117168,norte,3
Tarauacá,120005,90942.145483,-0.8914791407424377,norte,0
Manaus,130001,2569981.538139,1.3469274765351316,norte,0
São Gabriel da Cachoeira,130002,104242.843152,-0.4791617722382286,norte,0
Coari,130003,156942.81565,-0.3485627892370458,norte,0
Manacapuru,130004,144349.73552,0.30459850796732874,norte,0
Tefé,130005,182082.64676700003,-0.2776158640396814,norte,0
Tabatinga,130006,231873.164687,-0.045686701070029874,norte,0
Eirunepé,130007,101999.009491,-1.1654079542190336,norte,0
Lábrea,130008,130885.96567100001,-0.8265772755354062,norte,0
Manicoré,130009,161550.21102,-0.5378943546202486,norte,0
Parintins,130010,249841.37481000004,-0.07408825695729779,norte,0
Itacoatiara,130011,173964.624469,-0.27480239448500976,norte,0
Boa Vista,140001,473642.83966299996,-0.3735636321948558,norte,0
Pacaraima,140002,55863.802617,-0.09531820219774334,norte,0
Rorainópolis,140003,63088.226788,-0.8260362527156457,norte,0
Caracaraí,140004,38586.120428999995,-0.8834213926161186,norte,0
Belém,150001,2592933.5334,2.589889634825569,norte,0
Cametá,150002,227778.21129,-0.13423718580354266,norte,0
Abaetetuba,150003,439624.04368,0.2036917387289981,norte,0
Castanhal,150004,518779.56397599995,1.573139785197181,norte,0
Bragança,150005,313089.568425,0.08327367575840916,norte,0
Capanema,150006,191054.418786,1.1541938638925924,norte,0
Paragominas,150007,410930.524905,0.44526637168003114,norte,0
Capitão Poço,150008,107161.11330300002,-0.01744313432156809,norte,0
Marabá,150009,570348.4834569999,0.2527902858047347,norte,0
Parauapebas,150010,408077.52058,-0.7503279254073418,norte,0
Tucuruí,150011,420204.09783,1.7300933846062305,norte,0
Redenção,150012,279895.77273,-0.47214359820830426,norte,0
Tucumã - São Félix do Xingu,150013,295441.18707,-0.9459959064118973,norte,0
Xinguara,150014,89038.29791200001,-0.681530036784455,norte,3
Santarém,150015,445651.83932,0.8552678783762965,norte,0
Itaituba,150016,251297.803402,-0.6553839626383874,norte,0
Oriximiná,150017,223524.79957299997,0.6963756264268086,norte,0
Altamira,150018,262477.021438,-0.1501382679840983,norte,0
Almeirim - Porto de Moz,150019,74686.83649,0.9683656720894716,norte,0
Breves,150020,411484.63013,0.37157505112932293,norte,0
Soure-Salvaterra,150021,157265.792093,0.693228856189379,norte,1
Macapá,160001,654457.36529,-0.48562276591170117,norte,0
Laranjal do Jari,160002,67333.12171,-0.6770018389786027,norte,0
Oiapoque,160003,79858.085703,-0.975758349592846,norte,0
Porto Grande,160004,60124.417104,-1.0712017338646918,norte,0
Palmas,170001,389665.86524799996,-0.7911585787457095,norte,0
Porto Nacional,170002,104659.863133,-0.44002708582126254,norte,0
Paraíso do Tocantins,170003,120386.17455700002,0.4625209795949716,norte,0
Miracema do Tocantins,170004,45475.336239,-0.06479342924389389,norte,0
Araguaína,170005,325628.103233,-0.5444767087493185,norte,0
Guaraí,170006,86945.84316899999,-0.052104045073974495,norte,0
Colinas do Tocantins,170007,65495.96647999999,-0.6675098037405895,norte,0
Tocantinópolis,170008,49789.446823,-0.22487101764140657,norte,0
Araguatins,170009,137158.76029900002,0.04184239559963319,norte,0
Gurupi,170010,181173.013458,-0.5802289163407507,norte,0
Dianópolis,170011,83869.633012,1.501420248145407,norte,4
São Luís,210001,1676128.6191400003,1.5786019490441558,nordeste,0
Pinheiro,210002,341442.109984,-0.4173035618711259,nordeste,0
Chapadinha,210003,277946.115811,-0.8453487496600842,nordeste,0
Itapecuru Mirim,210004,298355.59337,-0.8094954357698351,nordeste,0
Viana,210005,257692.15209,-0.3315750795193779,nordeste,0
Barreirinhas,210006,133084.28007,0.42557860738265174,nordeste,0
Tutóia - Araioses,210007,207214.69482999996,-0.5538832678944818,nordeste,0
Cururupu,210008,122984.01033999998,-0.5417961628198192,nordeste,0
Santa Inês,210009,451846.73544499994,-0.8349498120050386,nordeste,0
