imedreg,imedreg_codepopulacao,prevalencia_normalizada,regiao,cluster
Fortaleza,230001,4212262.35793,-0.4033429050004695,nordeste,0
Itapipoca,230002,311590.29093,-1.0002792433540437,nordeste,0
Redenção-Acarape,230003,229672.19836,-0.22349524457627976,nordeste,0
Canindé,230004,204751.35333000004,-0.6937832486403812,nordeste,0
Itapagé,230005,156725.52479,-0.9828035189103445,nordeste,0
Quixadá,230006,333010.95934999996,-0.42129860118667156,nordeste,0
Russas - Limoeiro do Norte,230007,385634.97420500003,0.5373404887447935,nordeste,0
Aracati,230008,152228.60224,-0.27184105049889457,nordeste,0
Iguatu,230009,330687.50607,-0.1868645664278261,nordeste,0
Icó,230010,110782.59877,0.11984876766779215,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,0.12455102350209245,nordeste,0
Brejo Santo,230012,188837.72431,-0.21810916037015282,nordeste,0
Crateús,230013,247029.53571999999,0.3136802242990732,nordeste,0
Tauá,230014,92350.27985,0.28524731124143277,nordeste,0
Sobral,230015,613519.6217039999,0.48004864847378637,nordeste,0
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,-0.10065292228206424,nordeste,0
Acaraú,230017,216118.57382999998,-0.03672888212859355,nordeste,0
Camocim,230018,144405.99371,-0.3756447878718819,nordeste,0
Natal,240001,1743859.074166,-0.5680946333601553,nordeste,3
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,-1.2389245173681271,nordeste,0
Canguaretama,240003,139853.969338,-1.1439047881977533,nordeste,0
Santa Cruz,240004,99814.195614,-0.836812853479051,nordeste,0
João Câmara,240005,73448.84682600001,-1.0536819696779538,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,-1.0466900925233498,nordeste,0
Caicó,240007,177541.72769499998,0.9457266839399012,nordeste,0
Currais Novos,240008,112075.386137,-0.8374439314438084,nordeste,0
Mossoró,240009,506065.532053,-0.2101810228966064,nordeste,0
Pau dos Ferros,240010,232247.75273900005,-0.142176182016006,nordeste,0
Açu,240011,239683.381827,-0.7315373945032118,nordeste,0
João Pessoa,250001,1452524.6672960005,0.4846646655466355,nordeste,0
Guarabira,250002,314765.34578200005,0.4293489279643599,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,0.6210021385849468,nordeste,0
Itabaiana,250004,63753.31175000001,0.10858398458623653,nordeste,0
Campina Grande,250005,931376.7193609999,-0.2656574878337703,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-0.4665698263576935,nordeste,0
Monteiro,250007,56261.812517000006,-0.0970266441045948,nordeste,0
Sumé,250008,50438.907963000005,0.1101877724532195,nordeste,0
Patos,250009,265946.903487,0.09368144668205064,nordeste,0
Itaporanga,250010,122107.57574800002,-0.45990374322476224,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,1.2660587815971827,nordeste,0
Pombal,250012,65066.772294999995,0.22511392079521075,nordeste,0
Princesa Isabel,250013,62855.512667999996,-0.5683608395530239,nordeste,0
Sousa,250014,139757.42990999998,0.09449224180389515,nordeste,0
Cajazeiras,250015,153774.930903,0.1786005832157668,nordeste,0
Recife,260001,4016539.695079,-0.8302139748373136,nordeste,3
Goiana – Timbaúba,260002,340065.78466000006,-0.9792313388351223,nordeste,0
Palmares,260003,260124.782594,-1.1774745859851683,nordeste,3
Limoeiro,260004,226373.37741000002,-1.2533767821371955,nordeste,3
Vitória de Santo Antão,260005,207936.9037,-1.2555944217692765,nordeste,3
Carpina,260006,183777.09359,-1.6106462579120215,nordeste,3
Barreiros - Sirinhaém,260007,161275.69727,-1.5365216451375954,nordeste,3
Surubim,260008,138827.15985,-1.1909754151448808,nordeste,0
Caruaru,260009,1143502.4863800001,-0.8372711127714623,nordeste,3
Garanhuns,260010,559153.8110999998,-0.9564318303385692,nordeste,3
Arcoverde,260011,381987.26514,-1.0776820479603442,nordeste,3
Belo Jardim – Pesqueira,260012,270946.71656000003,-1.1280171196104054,nordeste,3
Serra Talhada,260013,331597.202674,-0.2690171317633895,nordeste,3
Afogados da Ingazeira,260014,187106.129848,0.033485775688337695,nordeste,0
Petrolina,260015,512192.2046,-0.5056053966541018,nordeste,0
Araripina,260016,336838.86040999996,-0.7504692180082769,nordeste,0
Salgueiro,260017,193058.36722900002,-0.2924948760313833,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,-1.871161810219985,nordeste,3
Maceió,270001,1328339.1964320005,-0.1412425525688847,nordeste,3
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,-1.114853275936513,nordeste,3
Penedo,270003,195167.849766,-0.6796580114838607,nordeste,0
São Miguel dos Campos,270004,186218.698957,-0.517070874757315,nordeste,0
União dos Palmares,270005,151747.64067900003,-1.1217773068453063,nordeste,3
Atalaia,270006,121125.36878599998,-1.2965774410740845,nordeste,0
Arapiraca,270007,565424.86768,-0.18964680558376007,nordeste,3
Palmeira dos Índios,270008,169330.76583999998,-0.902937428015722,nordeste,0
Delmiro Gouveia,270009,158439.567114,-1.284164140425412,nordeste,3
Santana do Ipanema,270010,143255.25791,-0.9425448608908887,nordeste,3
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-0.4266457177816358,nordeste,3
Aracaju,280001,1237324.106538,1.568836099318685,nordeste,0
Estância,280002,243854.606175,-0.29186278368204943,nordeste,0
Propriá,280003,158147.453095,-0.22872164836109005,nordeste,0
Itabaiana,280004,249607.545829,0.4968873399408476,nordeste,0
Lagarto,280005,254692.5906,-0.311943685788722,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-0.9276617331063144,nordeste,0
Salvador,290001,4084138.4268900002,-0.07511583158016757,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.8072352770062052,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.09508179119763228,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.2701727671651524,nordeste,0
Valença,290005,260522.68494999997,-0.28731138398650025,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.8174620812370431,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,1.5686320369827955,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,0.2791516636931883,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.29207708174060143,nordeste,0
Camacan,290010,128377.17958,-0.17315695245338245,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.1378442147656355,nordeste,0
Jequié,290012,335632.69826100004,0.691536296930551,nordeste,0
Brumado,290013,223982.71154999998,-0.46482822934208584,nordeste,3
Ipiaú,290014,218504.67817,0.6235698752124456,nordeste,0
Itapetinga,290015,155342.98423,0.09546427018689949,nordeste,0
Guanambi,290016,466837.04169399996,-1.2573844933698737,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-1.493188067518384,nordeste,3
Barreiras,290018,558661.119109,-0.5490285904499359,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.8232629722801303,nordeste,3
Irecê,290020,403244.60797899996,-0.22158688931605833,nordeste,0
Xique-Xique – Barra,290021,217720.62055999998,-1.2692499377481294,nordeste,3
Juazeiro,290022,519402.68434,-0.8296440717980905,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.47719665388817895,nordeste,0
Paulo Afonso,290024,196770.343708,-1.2219945213746404,nordeste,3
Ribeira do Pombal,290025,192354.02113,-0.9687045874867317,nordeste,3
Euclides da Cunha,290026,184569.18926000004,-1.4990338828450736,nordeste,3
Cícero Dantas,290027,127117.44118,-1.0626202161162106,nordeste,3
Jeremoabo,290028,96341.81287,-1.3759074880089748,nordeste,3
Feira de Santana,290029,1235784.0604499998,-0.37938587569643434,nordeste,0
Jacobina,290030,318908.05842,-0.14240604855237546,nordeste,0
Itaberaba,290031,217208.981881,-0.5087894023535365,nordeste,0
Conceição do Coité,290032,192721.90131999998,0.633970740542845,nordeste,0
Serrinha,290033,188895.1299,-0.5383086153438855,nordeste,0
Seabra,290034,176917.79693,-0.4156848414918293,nordeste,3
Belo Horizonte,310001,5302661.613623001,-0.6062938649211854,sudeste,0
Sete Lagoas,310002,414784.14420100005,-0.41846319676286825,sudeste,3
Santa Bárbara - Ouro Preto,310003,259941.603071,1.0370907968193155,sudeste,0
Curvelo,310004,184938.06675999996,-1.1287629323288013,sudeste,3
Itabira,310005,156708.129292,0.448249129250162,sudeste,0
Montes Claros,310006,772503.515917,-0.8866318009040876,sudeste,3
Janaúba,310007,222460.21700499998,-1.1098347941295372,sudeste,3
Salinas,310008,192580.832348,-1.1731000489256835,sudeste,3
Januária,310009,150628.74508,-1.6959383810327178,sudeste,3
Pirapora,310010,147491.22293500003,-0.7962655678991843,sudeste,3
São Francisco,310011,116369.90954,-1.8395461354225975,sudeste,3
Espinosa,310012,95914.98229,-1.1545639108943764,sudeste,3
Teófilo Otoni,310013,490239.30398100003,-0.5767564572767665,sudeste,3
Capelinha,310014,178218.62567,-1.7007476546548712,sudeste,3
Almenara,310015,169968.86164000002,-0.41502347665675376,sudeste,0
Diamantina,310016,125470.937976,-1.502661270902861,sudeste,3
Araçuaí,310017,108053.927453,-1.8037912100011022,sudeste,3
Pedra Azul,310018,92450.358212,-1.0801377391071465,sudeste,3
Águas Formosas,310019,50874.08342899999,-0.7142351635809407,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.10208813248446812,sudeste,0
Guanhães,310021,192563.19338,-1.1545111860961859,sudeste,0
Mantena,310022,64555.720241,0.28178216136737383,sudeste,0
Aimorés - Resplendor,310023,58250.58644,0.8484345271255306,sudeste,0
Ipatinga,310024,648876.4022819999,0.7817108264284901,sudeste,0
Caratinga,310025,231827.03051900002,-0.13012963377562542,sudeste,0
João Monlevade,310026,148813.19643,-0.16662158964028428,sudeste,0
Juiz de Fora,310027,746206.3141799999,-0.7815997692334009,sudeste,0
Manhuaçu,310028,352970.67047899996,-0.27011463322823226,sudeste,0
Ubá,310029,288143.317461,-0.144779038738661,sudeste,0
Ponte Nova,310030,179575.350045,-0.7007519543835976,sudeste,0
Muriaé,310031,184863.501644,0.28242933012247856,sudeste,0
Cataguases,310032,180524.02673000004,-0.25632595564775407,sudeste,0
Viçosa,310033,168880.87934999997,-0.7971979483575782,sudeste,0
Carangola,310034,111822.93782600001,-0.22288009732082653,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,-0.22778564906937013,sudeste,0
Além Paraíba,310036,56592.475901000005,0.28773229970368597,sudeste,0
Barbacena,310037,236771.582069,-1.1824617734267076,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,-0.5611010191760677,sudeste,0
São João del Rei,310039,186840.932844,-1.005502324047571,sudeste,3
Varginha,310040,202407.797326,-0.7238890641682835,sudeste,0
Passos,310041,267128.45035400003,-0.8680613841768398,sudeste,3
Alfenas,310042,258663.18437899995,-0.8532224915991127,sudeste,3
Lavras,310043,229927.86098699996,-1.5276091746689926,sudeste,3
Guaxupé,310044,160599.35241,-0.5305149311645332,sudeste,3
Três Corações,310045,133436.031399,-0.9153271175641647,sudeste,3
Três Pontas - Boa Esperança,310046,123788.331647,-0.5605588417456371,sudeste,3
São Sebastião do Paraíso,310047,117037.80936,-0.6689946959772705,sudeste,0
Campo Belo,310048,89676.33284000002,-0.650735929557626,sudeste,3
Piumhi,310049,53684.384278,-0.46776810386369777,sudeste,0
Pouso Alegre,310050,563629.9836259999,-0.19813322915343745,sudeste,3
Poços de Caldas,310051,277360.380068,-0.9950328788921027,sudeste,0
Itajubá,310052,201606.60566300002,-1.048920916678222,sudeste,0
São Lourenço,310053,187804.77343100004,-0.49645459851696677,sudeste,3
Caxambu - Baependi,310054,72625.400966,-1.0578511628919982,sudeste,3
Uberaba,310055,465988.712444,-0.3317517029996675,sudeste,0
Araxá,310056,182123.327045,-0.2850248274657916,sudeste,0
Frutal,310057,119424.98165599999,-0.15509275261676472,sudeste,0
Iturama,310058,68477.692718,-0.288752630140857,sudeste,0
Uberlândia,310059,964012.5726859999,1.4933042603747184,sudeste,0
Ituiutaba,310060,152835.680911,0.24274423097043335,sudeste,0
Monte Carmelo,310061,75886.226818,-0.6310788697827587,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.1765748006043681,sudeste,3
Unaí,310063,185549.39930600004,-0.6116583450717871,sudeste,3
Patrocínio,310064,142091.802488,-0.2542508322291343,sudeste,0
Divinópolis,310065,747289.9483659999,-0.9000734694864898,sudeste,3
Formiga,310066,169039.18772299998,-0.5172160262195902,sudeste,3
Dores do Indaiá,310067,141476.017624,-0.6124260294265004,sudeste,3
Pará de Minas,310068,142750.33332600002,-1.1667866408700422,sudeste,0
Oliveira,310069,115968.10467999999,-0.6956421720832074,sudeste,3
Abaeté,310070,39168.402931000004,-1.4410132429723221,sudeste,0
Vitória,320001,2072647.84414,1.4394577104196813,sudeste,1
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,1.6470634673935538,sudeste,1
São Mateus,320003,296587.73153,0.02823377381926222,sudeste,1
Linhares,320004,364624.53661,1.8639515441607466,sudeste,1
Colatina,320005,321609.22273999994,2.242493284195234,sudeste,1
Nova Venécia,320006,138784.0995,0.549499672776747,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,1.6927310799550934,sudeste,0
Alegre,320008,197946.24655400004,0.38660654320931503,sudeste,1
Rio de Janeiro,330001,12607706.687149998,-0.9496547252336173,sudeste,0
Angra dos Reis,330002,277132.96929,-0.18169870597574253,sudeste,0
Rio Bonito,330003,139402.97464,-0.12673997154584443,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.5639432768293772,sudeste,0
Resende,330005,199896.71120999998,0.100558324164695,sudeste,0
Valença,330006,171525.86823999998,-0.7374198695026365,sudeste,0
Petrópolis,330007,512335.62458999996,-0.009673842689979584,sudeste,0
Nova Friburgo,330008,331452.5413200001,0.079861311804884,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,1.0831033019114051,sudeste,0
Campos dos Goytacazes,330010,655023.65411,-0.6729060865078986,sudeste,0
Itaperuna,330011,196872.82127999997,0.6063494518837265,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,0.060748779029991894,sudeste,0
Cabo Frio,330013,627483.79756,-0.9199628897312396,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,-0.45883623858841843,sudeste,0
São Paulo,350001,21736870.050039995,-0.4553999757626685,sudeste,0
Santos,350002,1932461.87547,-0.012566687485982444,sudeste,0
Sorocaba,350003,1851230.635015,-0.4360329129979511,sudeste,0
Itapeva,350004,353333.33601999993,-0.7370948281251454,sudeste,0
Registro,350005,252742.88747399996,0.3399390720179647,sudeste,0
Itapetininga,350006,253807.95064,-0.24884552654032055,sudeste,0
Avaré,350007,235384.23760900003,-0.9256368625675793,sudeste,0
Tatuí,350008,168051.73278600004,-0.7498939568427498,sudeste,0
Bauru,350009,655028.1845099999,0.5651750615302452,sudeste,0
Jaú,350010,361846.01398,-0.36097250009379667,sudeste,0
Botucatu,350011,272832.22103300004,-0.27948288144945543,sudeste,0
Lins,350012,166621.99388900003,0.2615139213038184,sudeste,0
Marília,350013,389917.4815300001,-0.3341063982645161,sudeste,0
Assis,350014,247731.82627299998,-0.6863091011409742,sudeste,0
Ourinhos,350015,239569.00241600006,-0.5695598640380645,sudeste,0
Tupã,350016,126699.439137,-1.0561892809994136,sudeste,0
Piraju,350017,56719.470488,-0.9197305524672741,sudeste,0
Presidente Prudente,350018,537996.963317,-0.3936928409419862,sudeste,0
Adamantina - Lucélia,350019,134555.958518,-0.9381119607432951,sudeste,0
Dracena,350020,134725.326804,-0.5485679568220632,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-1.0056775706984227,sudeste,0
Araçatuba,350022,316873.794905,0.5218519359022152,sudeste,0
Birigui - Penápolis,350023,293098.942452,-0.019284526995648355,sudeste,0
Andradina,350024,196183.10761,-0.35987126791213164,sudeste,0
São José do Rio Preto,350025,924788.6894919999,1.4848231990928769,sudeste,0
Catanduva,350026,261411.25936199998,-0.12844652763303382,sudeste,0
Votuporanga,350027,172918.727057,0.9657621643287801,sudeste,0
Jales,350028,110988.30905000003,0.4017773167440211,sudeste,0
Fernandópolis,350029,110155.622522,0.9092160501853443,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,0.40438334399845505,sudeste,0
Ribeirão Preto,350031,1544148.811686,-0.09110513121775259,sudeste,0
Barretos,350032,427062.3927650001,0.14942036468209874,sudeste,0
Franca,350033,429343.01302300004,-0.5679108129949952,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,-0.02897815104743516,sudeste,0
Ituverava,350035,126054.65502,-0.8528285665333345,sudeste,0
Araraquara,350036,628520.489836,-0.47505527739183256,sudeste,0
São Carlos,350037,526111.7132,-0.3928368884707372,sudeste,0
Campinas,350038,3244477.4976299996,-0.11011398597924282,sudeste,0
Jundiaí,350039,993474.7307499999,-0.3173735398302159,sudeste,0
Piracicaba,350040,612226.438651,0.7901618899147014,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.48917232628712626,sudeste,0
Limeira,350042,380966.92931,0.0740485551956857,sudeste,0
Mogi Guaçu,350043,330455.44483,-0.045781596008184634,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.5952734410883056,sudeste,0
Araras,350045,274649.950871,0.07896975761928471,sudeste,0
Rio Claro,350046,254336.401807,-0.8002557088117428,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.7031449591530993,sudeste,0
Amparo,350048,134997.72316000002,-0.6273224489327773,sudeste,0
São José dos Campos,350049,1120029.7724130002,0.3722538728018294,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.6209813423027973,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,0.4168385321019908,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.9136203766883846,sudeste,0
Cruzeiro,350053,164298.238741,-0.7309696034883487,sudeste,0
Curitiba,410001,3701074.1058279998,-0.003346879949435825,sul,0
Paranaguá,410002,296718.57104999997,1.0213615924518509,sul,0
União da Vitória,410003,176669.499867,-1.1573383908084791,sul,0
Guarapuava,410004,349748.145659,-0.49627909897787276,sul,0
Pitanga,410005,76012.57095300002,-0.8585211236332012,sul,0
Cascavel,410006,529323.298461,0.7144042309514511,sul,0
Foz do Iguaçu,410007,375228.46436200006,2.2105951164341846,sul,0
Toledo,410008,331688.265979,1.1403571523991036,sul,0
Francisco Beltrão,410009,277097.968703,0.3207347464514918,sul,0
Pato Branco,410010,270458.556094,0.22660894195710993,sul,0
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.6562183981865015,sul,0
Dois Vizinhos,410012,81702.464137,1.3013844265434227,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,0.21336430119681848,sul,0
Maringá,410014,797099.27589,0.6367100305245248,sul,0
Campo Mourão,410015,313027.75322699995,-0.4050940312709323,sul,0
Umuarama,410016,289313.81824000005,0.2929609100988533,sul,0
Paranavaí,410017,203037.00908999998,-0.474178656034563,sul,0
Cianorte,410018,167377.66046400002,-0.10274318448215401,sul,0
Paranacity - Colorado,410019,67520.631082,-0.4992895368068082,sul,0
Loanda,410020,60473.115481999994,-0.22966567306562477,sul,0
Londrina,410021,1101503.803679,0.6556701330133607,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.5197894143007721,sul,0
Apucarana,410023,232009.5816550001,-0.45111388893450083,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,-0.1023017702985271,sul,0
Ivaiporã,410025,134258.070138,-0.49295885189110966,sul,0
Ibaiti,410026,59299.566444,-0.5508332028639932,sul,0
Ponta Grossa,410027,643820.6111910001,0.1663582101286251,sul,0
Telêmaco Borba,410028,190498.32052999997,0.7745125144966588,sul,0
Irati,410029,155233.04812999998,-0.4273929523498977,sul,0
Florianópolis,420001,1156318.073962,2.692553462941008,sul,1
Criciúma,420002,436943.85003800003,2.540265137790587,sul,1
Tubarão,420003,321275.15853799996,3.1645159340073756,sul,1
Araranguá,420004,199339.350779,1.887557424163244,sul,0
Lages,420005,282419.368602,1.2379589898617143,sul,1
Curitibanos,420006,68873.72662899998,-0.14889809430484924,sul,0
Chapecó,420007,415514.7823769999,1.5183758813370523,sul,0
Joaçaba - Herval d'Oeste,420008,177772.522683,2.2217794698014446,sul,0
São Miguel do Oeste,420009,163672.588356,0.13732197149875183,sul,0
Concórdia,420010,137754.40194799998,1.9075437617647641,sul,1
Xanxerê,420011,129804.767413,1.5499576344678352,sul,1
Maravilha,420012,52543.352625,0.8073647883932259,sul,0
São Lourenço do Oeste,420013,42214.26332300001,-0.4836519533047494,sul,2
Caçador,420014,104941.68953599999,-0.6283957974332084,sul,0
Videira,420015,128583.28165600002,0.8647921856995819,sul,0
Joinville,420016,1029540.1583550001,1.9464646599692021,sul,1
Mafra,420017,234930.639212,-0.34538700547469714,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.24324096699861603,sul,2
Blumenau,420019,650990.5468419999,1.8943863440038005,sul,1
Itajaí,420020,829779.85426,2.0799867106628906,sul,1
Brusque,420021,252159.93985100003,2.3908806078467864,sul,1
