imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,0.7018087286625874,norte,1
Ariquemes,110002,244267.98213300004,1.2467588474769564,norte,0
Jaru,110003,120564.550067,0.9090806030438485,norte,0
Ji-Paraná,110004,304025.6776749999,0.6356719836027678,norte,1
Cacoal,110005,302589.83598300006,1.8638749310003222,norte,0
Vilhena,110006,165292.086385,1.6870606988138042,norte,0
Rio Branco,120001,504876.57074800006,0.6447215525220508,norte,0
Brasiléia,120002,72338.13942400001,-0.22309904815285822,norte,0
Sena Madureira,120003,62990.199089999995,0.6417128606740345,norte,0
Cruzeiro do Sul,120004,163322.92484599998,-1.111259540288296,norte,0
Tarauacá,120005,90942.145483,-0.48337826719705823,norte,0
Manaus,130001,2569981.538139,0.49527857507201223,norte,0
São Gabriel da Cachoeira,130002,104242.843152,-0.3023238479164998,norte,0
Coari,130003,156942.81565,-0.6744644917428393,norte,0
Manacapuru,130004,144349.73552,0.22416578987091035,norte,0
Tefé,130005,182082.64676700003,0.37418410944324393,norte,0
Tabatinga,130006,231873.164687,-0.924525845443808,norte,0
Eirunepé,130007,101999.009491,-0.26601870532839195,norte,0
Lábrea,130008,130885.96567100001,0.965082153573171,norte,0
Manicoré,130009,161550.21102,0.17052616541544402,norte,0
Parintins,130010,249841.37481000004,-0.8256527354437267,norte,0
Itacoatiara,130011,173964.624469,-0.7687756914503616,norte,0
Boa Vista,140001,473642.83966299996,-0.08779895454407177,norte,0
Pacaraima,140002,55863.802617,-0.9941403118078604,norte,0
Rorainópolis,140003,63088.226788,-1.1553199014517281,norte,0
Caracaraí,140004,38586.120428999995,-0.8279966716059826,norte,0
Belém,150001,2592933.5334,-0.7118977661589496,norte,0
Cametá,150002,227778.21129,-0.6695331007302697,norte,3
Abaetetuba,150003,439624.04368,-0.9178720375306306,norte,3
Castanhal,150004,518779.56397599995,-1.1943297763800647,norte,3
Bragança,150005,313089.568425,-1.3879968519836328,norte,3
Capanema,150006,191054.418786,-1.127385692143388,norte,3
Paragominas,150007,410930.524905,-0.99264876057144,norte,3
Capitão Poço,150008,107161.11330300002,-1.4327131198863763,norte,3
Marabá,150009,570348.4834569999,-1.115651036948616,norte,3
Parauapebas,150010,408077.52058,-1.232584928974191,norte,3
Tucuruí,150011,420204.09783,-1.1189722751903737,norte,3
Redenção,150012,279895.77273,-1.2034578901782589,norte,3
Tucumã - São Félix do Xingu,150013,295441.18707,-0.540249953830455,norte,3
Xinguara,150014,89038.29791200001,-1.0003088320036513,norte,3
Santarém,150015,445651.83932,-0.7677601735993778,norte,3
Itaituba,150016,251297.803402,-1.140227338649898,norte,0
Oriximiná,150017,223524.79957299997,-0.29486661246449475,norte,3
Altamira,150018,262477.021438,-0.9259949662202669,norte,3
Almeirim - Porto de Moz,150019,74686.83649,-1.3546081190745245,norte,3
Breves,150020,411484.63013,-1.2172301881734324,norte,3
Soure-Salvaterra,150021,157265.792093,-1.1804826484027362,norte,0
Macapá,160001,654457.36529,1.79748927682664,norte,0
Laranjal do Jari,160002,67333.12171,-1.016864376691468,norte,0
Oiapoque,160003,79858.085703,0.5541727183437954,norte,0
Porto Grande,160004,60124.417104,1.9824754647076541,norte,0
Palmas,170001,389665.86524799996,0.15713288242481516,norte,4
Porto Nacional,170002,104659.863133,-0.8307546928382781,norte,0
Paraíso do Tocantins,170003,120386.17455700002,-0.6574193858805173,norte,3
Miracema do Tocantins,170004,45475.336239,0.05529388616906283,norte,0
Araguaína,170005,325628.103233,-0.13571426581304308,norte,3
Guaraí,170006,86945.84316899999,-0.6678584308340068,norte,0
Colinas do Tocantins,170007,65495.96647999999,-0.7201910226402921,norte,0
Tocantinópolis,170008,49789.446823,-0.05020525118078661,norte,0
