imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,0.43050797526754947,norte,1
Ariquemes,110002,244267.98213300004,2.2750809002783425,norte,1
Jaru,110003,120564.550067,2.2701331146705614,norte,1
Ji-Paraná,110004,304025.6776749999,1.4264637966904192,norte,1
Cacoal,110005,302589.83598300006,4.303123316854559,norte,1
Vilhena,110006,165292.086385,3.3332240804753783,norte,1
Rio Branco,120001,504876.57074800006,-0.6019346950928884,norte,0
Brasiléia,120002,72338.13942400001,1.5018453440477706,norte,0
Sena Madureira,120003,62990.199089999995,0.29385185740020825,norte,0
Cruzeiro do Sul,120004,163322.92484599998,-0.6888077654404182,norte,0
Tarauacá,120005,90942.145483,1.833468078104926,norte,0
Manaus,130001,2569981.538139,2.5419586083935224,norte,1
São Gabriel da Cachoeira,130002,104242.843152,2.2276488076510628,norte,0
Coari,130003,156942.81565,0.874670910945893,norte,1
Manacapuru,130004,144349.73552,1.1816068297123588,norte,1
Tefé,130005,182082.64676700003,1.5067017898102866,norte,1
Tabatinga,130006,231873.164687,0.31226706726817743,norte,0
Eirunepé,130007,101999.009491,0.7091765840029466,norte,0
Lábrea,130008,130885.96567100001,0.7338407303638618,norte,1
Manicoré,130009,161550.21102,1.927109795966301,norte,1
Parintins,130010,249841.37481000004,0.22882952895069,norte,0
Itacoatiara,130011,173964.624469,2.489723411785048,norte,0
Boa Vista,140001,473642.83966299996,0.3438988808293814,norte,4
Pacaraima,140002,55863.802617,-1.204631195971362,norte,0
Rorainópolis,140003,63088.226788,-0.07708604071667224,norte,2
Caracaraí,140004,38586.120428999995,-0.9152954713447088,norte,0
Belém,150001,2592933.5334,-0.43858436730691297,norte,0
Cametá,150002,227778.21129,-0.7963401660809528,norte,3
Abaetetuba,150003,439624.04368,-1.081147696318626,norte,3
Castanhal,150004,518779.56397599995,-0.2942578781457665,norte,3
Bragança,150005,313089.568425,-1.349286334021604,norte,3
Capanema,150006,191054.418786,-1.3710715769736106,norte,3
Paragominas,150007,410930.524905,-0.8722348635892748,norte,3
Capitão Poço,150008,107161.11330300002,-0.9159671898380939,norte,3
Marabá,150009,570348.4834569999,-1.0567383919994058,norte,3
Parauapebas,150010,408077.52058,-0.03674897711404187,norte,3
Tucuruí,150011,420204.09783,-0.8519090646085038,norte,3
Redenção,150012,279895.77273,-0.5526368589141545,norte,0
Tucumã - São Félix do Xingu,150013,295441.18707,-1.120595897725347,norte,3
Xinguara,150014,89038.29791200001,-0.9981744791296289,norte,0
Santarém,150015,445651.83932,-0.6773945117485288,norte,0
Itaituba,150016,251297.803402,-0.5884492167649436,norte,0
Oriximiná,150017,223524.79957299997,-0.7995579674078088,norte,0
Altamira,150018,262477.021438,-0.3634359449653197,norte,3
Almeirim - Porto de Moz,150019,74686.83649,-0.9153289674748967,norte,0
Breves,150020,411484.63013,-1.3942176419189696,norte,0
Soure-Salvaterra,150021,157265.792093,-1.2369395768369458,norte,0
Macapá,160001,654457.36529,0.2771930934332908,norte,0
Laranjal do Jari,160002,67333.12171,0.3366988443801488,norte,4
Oiapoque,160003,79858.085703,-0.7132686581313187,norte,0
Porto Grande,160004,60124.417104,-0.7775864805413425,norte,0
Palmas,170001,389665.86524799996,0.05003864857004295,norte,0
Porto Nacional,170002,104659.863133,0.4967468096368123,norte,0
Paraíso do Tocantins,170003,120386.17455700002,0.7968853153534491,norte,0
Miracema do Tocantins,170004,45475.336239,0.07989463699415822,norte,0
Araguaína,170005,325628.103233,0.03413009518687092,norte,4
Guaraí,170006,86945.84316899999,0.02083461891016895,norte,0
Colinas do Tocantins,170007,65495.96647999999,-1.0053458129214385,norte,0
Tocantinópolis,170008,49789.446823,-0.02912678312772736,norte,0
Araguatins,170009,137158.76029900002,-1.0574763696701794,norte,0
Gurupi,170010,181173.013458,0.21030046099503447,norte,0
Dianópolis,170011,83869.633012,-0.6973001240513398,norte,0
São Luís,210001,1676128.6191400003,-1.2263795174898913,nordeste,3
Pinheiro,210002,341442.109984,-1.5099824687386352,nordeste,3
Chapadinha,210003,277946.115811,-1.5065525578792571,nordeste,3
Itapecuru Mirim,210004,298355.59337,-1.4878923519183735,nordeste,3
Viana,210005,257692.15209,-1.5041447308081468,nordeste,3
Barreirinhas,210006,133084.28007,-1.484839452646988,nordeste,3
Tutóia - Araioses,210007,207214.69482999996,-1.533451827418324,nordeste,3
Cururupu,210008,122984.01033999998,-1.5371874572185744,nordeste,3
Santa Inês,210009,451846.73544499994,-1.0575078403625848,nordeste,3
Bacabal,210010,405800.035922,-1.4875915717235229,nordeste,3
Governador Nunes Freire,210011,224565.45183500004,-1.5061644461339065,nordeste,3
Pedreiras,210012,184672.964411,-1.3150320282912447,nordeste,3
Caxias,210013,268928.562695,-1.278133661232917,nordeste,3
Timon,210014,258592.85308,-1.4294242855990495,nordeste,3
Codó,210015,228457.45221000002,-1.4355391133056954,nordeste,3
Presidente Dutra,210016,237441.48151899996,-1.4915463865115288,nordeste,3
São João dos Patos,210017,145805.764558,-0.9266567281258005,nordeste,3
Colinas,210018,80821.55705,-1.1540830393821995,nordeste,3
Imperatriz,210019,532231.693353,-1.0586900956742706,nordeste,3
Barra do Corda,210020,280148.643331,-1.3216660267789198,nordeste,3
Açailândia,210021,270352.99432999996,-1.3367627592482176,nordeste,3
Balsas,210022,230084.23996099998,-1.0123532803391846,nordeste,3
Teresina,220001,1134373.896284,-0.3443820863407304,nordeste,3
Amarante - Água Branca - Regeneração,220002,156289.00978199998,-0.7942586452664769,nordeste,3
Campo Maior,220003,136084.484612,-0.5588150050072309,nordeste,3
Valença do Piauí,220004,79823.38348399999,-0.8874632435463092,nordeste,3
Barras,220005,94902.30242899999,-1.1946114658225175,nordeste,3
Parnaíba,220006,282098.81894,-1.0624765427595577,nordeste,3
Piripiri,220007,174437.123889,-0.8759891503555968,nordeste,3
Esperantina,220008,146372.46837199997,-1.161710461890798,nordeste,3
Picos,220009,291225.751458,-0.5005683388173411,nordeste,3
Paulistana,220010,79939.350837,-0.03627465210406329,nordeste,3
Oeiras,220011,68545.96854100001,-0.32885555394216853,nordeste,0
Simplício Mendes,220012,41332.865334999995,-0.7506160429969457,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-1.2565733312703884,nordeste,3
São João do Piauí,220014,48436.09284500001,-0.9778378683967617,nordeste,3
Corrente,220015,120522.36767299999,-1.2738573089307867,nordeste,0
Bom Jesus,220016,77915.88872199999,-0.13638315854178018,nordeste,3
Floriano,220017,124347.35358400001,0.24319730280509014,nordeste,4
Uruçuí,220018,61936.30414100001,0.17503292421313477,nordeste,4
Canto do Buriti,220019,49014.573814,-1.2529170470361741,nordeste,0
