imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,0.016921771518288057,norte,0
Ariquemes,110002,244267.98213300004,-0.34458815762764855,norte,0
Jaru,110003,120564.550067,-0.8335391009627836,norte,0
Ji-Paraná,110004,304025.6776749999,-0.6340950135353232,norte,0
Cacoal,110005,302589.83598300006,-0.6258060705745536,norte,0
Vilhena,110006,165292.086385,-0.7053588506273187,norte,0
Rio Branco,120001,504876.57074800006,0.09505209489276727,norte,0
Brasiléia,120002,72338.13942400001,-0.20899847590909373,norte,0
Sena Madureira,120003,62990.199089999995,-1.0071680579367293,norte,0
Cruzeiro do Sul,120004,163322.92484599998,-0.6084040173916812,norte,3
Tarauacá,120005,90942.145483,-0.827078319062015,norte,0
Manaus,130001,2569981.538139,1.1476579980101467,norte,0
São Gabriel da Cachoeira,130002,104242.843152,-0.4720332882275139,norte,0
Coari,130003,156942.81565,-0.3440025890220225,norte,0
Manacapuru,130004,144349.73552,0.1700933664647024,norte,0
Tefé,130005,182082.64676700003,-0.23738101114509128,norte,0
Tabatinga,130006,231873.164687,-0.09454693491660249,norte,0
Eirunepé,130007,101999.009491,-1.0981425543810688,norte,0
Lábrea,130008,130885.96567100001,-0.8345837680293147,norte,0
Manicoré,130009,161550.21102,-0.5099054640748879,norte,0
Parintins,130010,249841.37481000004,-0.10911516758638395,norte,0
Itacoatiara,130011,173964.624469,-0.26125320170998945,norte,0
Boa Vista,140001,473642.83966299996,0.03694042059965253,norte,0
Pacaraima,140002,55863.802617,0.581464622092798,norte,0
Rorainópolis,140003,63088.226788,-0.5915872060568391,norte,0
Caracaraí,140004,38586.120428999995,-0.39548081870509166,norte,0
Belém,150001,2592933.5334,2.320577862203926,norte,0
Cametá,150002,227778.21129,-0.04430983909500404,norte,0
Abaetetuba,150003,439624.04368,0.059582586274608204,norte,0
Castanhal,150004,518779.56397599995,1.3496991390304052,norte,0
Bragança,150005,313089.568425,0.031708274200194154,norte,0
Capanema,150006,191054.418786,1.0370919936002263,norte,0
Paragominas,150007,410930.524905,0.41017681095620173,norte,0
Capitão Poço,150008,107161.11330300002,0.10055298459638749,norte,0
Marabá,150009,570348.4834569999,0.4319689762527604,norte,0
Parauapebas,150010,408077.52058,-0.6894791669264668,norte,0
Tucuruí,150011,420204.09783,1.5121580810645694,norte,0
Redenção,150012,279895.77273,-0.5838607892107569,norte,0
Tucumã - São Félix do Xingu,150013,295441.18707,-0.8558475779476836,norte,0
Xinguara,150014,89038.29791200001,-0.8932893404441431,norte,3
Santarém,150015,445651.83932,1.312608932877236,norte,0
Itaituba,150016,251297.803402,-0.5366323885408257,norte,0
Oriximiná,150017,223524.79957299997,1.3794383113261126,norte,0
Altamira,150018,262477.021438,-0.09908602779549497,norte,0
Almeirim - Porto de Moz,150019,74686.83649,1.8146246987081687,norte,0
Breves,150020,411484.63013,0.5204650591157377,norte,0
Soure-Salvaterra,150021,157265.792093,0.7266940149933366,norte,1
Macapá,160001,654457.36529,-0.39910133462027314,norte,0
Laranjal do Jari,160002,67333.12171,-0.6036552914323312,norte,0
Oiapoque,160003,79858.085703,-0.9003768286711762,norte,0
Porto Grande,160004,60124.417104,-0.9823797204511964,norte,0
Palmas,170001,389665.86524799996,-0.6755301899195085,norte,0
Porto Nacional,170002,104659.863133,-0.11521278375748209,norte,0
Paraíso do Tocantins,170003,120386.17455700002,0.20805021567220014,norte,0
Miracema do Tocantins,170004,45475.336239,0.021451248521732986,norte,0
Araguaína,170005,325628.103233,-0.5367359083186867,norte,0
Guaraí,170006,86945.84316899999,-0.09983808012607046,norte,0
