imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,-0.18703170390415866,norte,0
Ariquemes,110002,244267.98213300004,-0.39835905196676635,norte,0
Jaru,110003,120564.550067,-0.7260447779100002,norte,0
Ji-Paraná,110004,304025.6776749999,-0.191567088992881,norte,0
Cacoal,110005,302589.83598300006,-0.5143093857620645,norte,0
Vilhena,110006,165292.086385,-0.7260447779100002,norte,0
Rio Branco,120001,504876.57074800006,-0.2212316325379913,norte,3
Brasiléia,120002,72338.13942400001,-0.7260447779100002,norte,0
Sena Madureira,120003,62990.199089999995,-0.7260447779100002,norte,0
Cruzeiro do Sul,120004,163322.92484599998,-0.6664655550112304,norte,0
Tarauacá,120005,90942.145483,-0.34374476430956075,norte,0
Manaus,130001,2569981.538139,0.42927709229640115,norte,0
São Gabriel da Cachoeira,130002,104242.843152,-0.07878435884390966,norte,0
Coari,130003,156942.81565,0.018358267440289542,norte,0
Manacapuru,130004,144349.73552,-0.10830851831008216,norte,0
Tefé,130005,182082.64676700003,-0.11580739771005348,norte,0
Tabatinga,130006,231873.164687,-0.04862344539931494,norte,0
Eirunepé,130007,101999.009491,-0.7260447779100002,norte,0
Lábrea,130008,130885.96567100001,-0.5891014894561114,norte,0
Manicoré,130009,161550.21102,-0.09472365453312769,norte,0
Parintins,130010,249841.37481000004,0.08816670143750059,norte,0
Itacoatiara,130011,173964.624469,0.08580581276958466,norte,0
Boa Vista,140001,473642.83966299996,-0.31450067425667594,norte,0
Pacaraima,140002,55863.802617,-0.4332192355777487,norte,0
Rorainópolis,140003,63088.226788,-0.5280188715845927,norte,0
Caracaraí,140004,38586.120428999995,0.3326321828296783,norte,0
Belém,150001,2592933.5334,0.726904440653023,norte,0
Cametá,150002,227778.21129,0.17410396323526872,norte,0
Abaetetuba,150003,439624.04368,-0.1917745725677712,norte,0
Castanhal,150004,518779.56397599995,0.6831781445639602,norte,0
Bragança,150005,313089.568425,0.2388748136128801,norte,0
Capanema,150006,191054.418786,0.14559925309900185,norte,0
Paragominas,150007,410930.524905,-0.5294333423440598,norte,0
Capitão Poço,150008,107161.11330300002,-0.2285941578034043,norte,0
Marabá,150009,570348.4834569999,0.6943154149685007,norte,0
Parauapebas,150010,408077.52058,0.4804344857900879,norte,0
Tucuruí,150011,420204.09783,0.3783774836023805,norte,0
Redenção,150012,279895.77273,-0.4202047670296486,norte,0
Tucumã - São Félix do Xingu,150013,295441.18707,-0.38622254359849845,norte,0
Xinguara,150014,89038.29791200001,-0.225579305560334,norte,0
Santarém,150015,445651.83932,0.09972325146694903,norte,0
Itaituba,150016,251297.803402,-0.20669381603770506,norte,0
Oriximiná,150017,223524.79957299997,1.3682944270315378,norte,0
Altamira,150018,262477.021438,-0.2959572626095058,norte,0
Almeirim - Porto de Moz,150019,74686.83649,-0.06437167744770105,norte,0
Breves,150020,411484.63013,0.7576772079593634,norte,0
Soure-Salvaterra,150021,157265.792093,0.34638123426785594,norte,0
Macapá,160001,654457.36529,-0.38400562315098635,norte,0
Laranjal do Jari,160002,67333.12171,0.2102001533563822,norte,0
Oiapoque,160003,79858.085703,-0.3089902176186117,norte,0
Porto Grande,160004,60124.417104,-0.43476857707157013,norte,0
Palmas,170001,389665.86524799996,-0.5183043931610821,norte,0
Porto Nacional,170002,104659.863133,0.08353172147916564,norte,0
Paraíso do Tocantins,170003,120386.17455700002,-0.037904753429209175,norte,0
Miracema do Tocantins,170004,45475.336239,0.420855262891318,norte,0
Araguaína,170005,325628.103233,-0.5807361754555346,norte,0
Guaraí,170006,86945.84316899999,-0.28208347179336085,norte,0
Colinas do Tocantins,170007,65495.96647999999,-0.7260447779100002,norte,0
Tocantinópolis,170008,49789.446823,0.13413025269098858,norte,0
Araguatins,170009,137158.76029900002,0.23212487643034171,norte,0
Gurupi,170010,181173.013458,-0.6094108754556288,norte,0
Dianópolis,170011,83869.633012,-0.7260447779100002,norte,0
São Luís,210001,1676128.6191400003,0.17765475701797628,nordeste,0
Pinheiro,210002,341442.109984,-0.5305504527734118,nordeste,0
Chapadinha,210003,277946.115811,-0.6187324933905786,nordeste,3
Itapecuru Mirim,210004,298355.59337,-0.47731946785670226,nordeste,0
