imedreg,imedreg_codepopulacao,prevalencia_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,2.3119174260738604,norte,0
Ariquemes,110002,244267.98213300004,0.39637056935339937,norte,0
Jaru,110003,120564.550067,0.29571444883180464,norte,0
Ji-Paraná,110004,304025.6776749999,-0.08360056277892478,norte,0
Cacoal,110005,302589.83598300006,-0.11124047515534422,norte,0
Vilhena,110006,165292.086385,0.24894897858323375,norte,0
Rio Branco,120001,504876.57074800006,0.4508242775284219,norte,1
Brasiléia,120002,72338.13942400001,1.5307837572730925,norte,0
Sena Madureira,120003,62990.199089999995,1.057594451126378,norte,1
Cruzeiro do Sul,120004,163322.92484599998,0.39694827596819665,norte,1
Tarauacá,120005,90942.145483,1.0213960377800557,norte,0
Manaus,130001,2569981.538139,0.13834943832958932,norte,1
São Gabriel da Cachoeira,130002,104242.843152,3.7718099753030514,norte,1
Coari,130003,156942.81565,2.1107261459035738,norte,1
Manacapuru,130004,144349.73552,0.8453560394235201,norte,1
Tefé,130005,182082.64676700003,2.8158950969472683,norte,1
Tabatinga,130006,231873.164687,0.6759915674707508,norte,1
Eirunepé,130007,101999.009491,2.564451380651379,norte,1
Lábrea,130008,130885.96567100001,2.0974384588731434,norte,1
Manicoré,130009,161550.21102,0.7117395050073775,norte,1
Parintins,130010,249841.37481000004,0.907445641154258,norte,0
Itacoatiara,130011,173964.624469,0.792791182490565,norte,0
Boa Vista,140001,473642.83966299996,4.864960404500243,norte,1
Pacaraima,140002,55863.802617,1.9138174711467029,norte,1
Rorainópolis,140003,63088.226788,2.034472345031985,norte,1
Caracaraí,140004,38586.120428999995,0.9870468340181785,norte,1
Belém,150001,2592933.5334,-0.17254470311318817,norte,0
Cametá,150002,227778.21129,0.2784992970183835,norte,0
Abaetetuba,150003,439624.04368,-0.6888096610486006,norte,0
Castanhal,150004,518779.56397599995,-0.68111853090185,norte,0
Bragança,150005,313089.568425,-0.5456296017917838,norte,0
Capanema,150006,191054.418786,-0.6274461793620931,norte,0
Paragominas,150007,410930.524905,-0.7784284817794811,norte,0
