imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Colinas,210018,80821.55705,-1.1035414295956412,nordeste,3
Imperatriz,210019,532231.693353,-1.2453760179305136,nordeste,3
Barra do Corda,210020,280148.643331,-1.2944887090648651,nordeste,3
Açailândia,210021,270352.99432999996,-1.4471667254357756,nordeste,3
Balsas,210022,230084.23996099998,-1.0028720651341054,nordeste,0
Teresina,220001,1134373.896284,-0.045563374865445,nordeste,3
Amarante - Água Branca - Regeneração,220002,156289.00978199998,-0.6683961971459262,nordeste,3
Campo Maior,220003,136084.484612,-0.7543772121325275,nordeste,3
Valença do Piauí,220004,79823.38348399999,-0.6062114173242297,nordeste,3
Barras,220005,94902.30242899999,-1.0132900998153032,nordeste,0
Parnaíba,220006,282098.81894,-0.9026125693185785,nordeste,3
Piripiri,220007,174437.123889,-0.7625273420176528,nordeste,3
Esperantina,220008,146372.46837199997,-0.271951781597064,nordeste,3
Picos,220009,291225.751458,-0.31525153728375316,nordeste,0
Paulistana,220010,79939.350837,0.10808969383577216,nordeste,0
Oeiras,220011,68545.96854100001,-0.3676689868559705,nordeste,0
Simplício Mendes,220012,41332.865334999995,-0.8857338704925687,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-1.1486472376408192,nordeste,3
São João do Piauí,220014,48436.09284500001,-1.0677890598309179,nordeste,3
Corrente,220015,120522.36767299999,-1.0018688982522364,nordeste,0
Bom Jesus,220016,77915.88872199999,-0.03576485322173999,nordeste,0
Floriano,220017,124347.35358400001,0.15619194622848936,nordeste,4
Uruçuí,220018,61936.30414100001,0.5279635891054606,nordeste,4
Canto do Buriti,220019,49014.573814,-1.1428791224290542,nordeste,0
Fortaleza,230001,4212262.35793,-0.5653059601377121,nordeste,3
Itapipoca,230002,311590.29093,-1.1068612057622835,nordeste,3
Redenção-Acarape,230003,229672.19836,-0.8792506450181637,nordeste,0
Canindé,230004,204751.35333000004,-1.0715773660925678,nordeste,3
Itapagé,230005,156725.52479,-0.9758738089058515,nordeste,3
Quixadá,230006,333010.95934999996,-0.849225093926872,nordeste,3
Russas - Limoeiro do Norte,230007,385634.97420500003,0.05254527558076282,nordeste,0
Aracati,230008,152228.60224,-0.5501658356926112,nordeste,0
Iguatu,230009,330687.50607,-0.6120871213516585,nordeste,3
Icó,230010,110782.59877,-0.5087501348076076,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,-0.865159114848133,nordeste,0
Brejo Santo,230012,188837.72431,-0.5585075743907366,nordeste,0
Crateús,230013,247029.53571999999,-0.8279223365040059,nordeste,3
Tauá,230014,92350.27985,-0.7772217206983385,nordeste,3
Sobral,230015,613519.6217039999,-0.7425892518794824,nordeste,3
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,-0.9890258371594964,nordeste,3
Acaraú,230017,216118.57382999998,-0.9256005247954812,nordeste,3
Camocim,230018,144405.99371,-1.2186578460528337,nordeste,3
Natal,240001,1743859.074166,-1.52612298891631,nordeste,3
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,-1.52612298891631,nordeste,3
Canguaretama,240003,139853.969338,-1.52612298891631,nordeste,3
Santa Cruz,240004,99814.195614,-1.52612298891631,nordeste,3
João Câmara,240005,73448.84682600001,-1.52612298891631,nordeste,3
São Paulo do Potengi,240006,66820.48851699999,-1.52612298891631,nordeste,3
Caicó,240007,177541.72769499998,-1.52612298891631,nordeste,0
Currais Novos,240008,112075.386137,-1.52612298891631,nordeste,3
Mossoró,240009,506065.532053,-1.52612298891631,nordeste,3
Pau dos Ferros,240010,232247.75273900005,-1.52612298891631,nordeste,3
Açu,240011,239683.381827,-1.52612298891631,nordeste,3
João Pessoa,250001,1452524.6672960005,-0.6279135785821993,nordeste,3
Guarabira,250002,314765.34578200005,-1.002585049298782,nordeste,3
Mamanguape - Rio Tinto,250003,148357.802504,-0.8297326436759416,nordeste,0
Itabaiana,250004,63753.31175000001,-0.695762448663815,nordeste,3
Campina Grande,250005,931376.7193609999,-0.7010452033798886,nordeste,3
Cuité - Nova Floresta,250006,93945.32509700001,0.2098219923275644,nordeste,4
Monteiro,250007,56261.812517000006,0.962779556443982,nordeste,0
Sumé,250008,50438.907963000005,0.6576213797493271,nordeste,0
Patos,250009,265946.903487,-0.697794628768813,nordeste,0
Itaporanga,250010,122107.57574800002,-0.8618313914066621,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,1.0568182271059072,nordeste,0
Pombal,250012,65066.772294999995,-0.3057250994773467,nordeste,0
Princesa Isabel,250013,62855.512667999996,0.1583190636760571,nordeste,0
Sousa,250014,139757.42990999998,0.04400834580328442,nordeste,0
Cajazeiras,250015,153774.930903,-0.9653157689358011,nordeste,0
Recife,260001,4016539.695079,-0.7304300086015943,nordeste,3
Goiana – Timbaúba,260002,340065.78466000006,-1.0415355707540659,nordeste,3
Palmares,260003,260124.782594,-1.1650552237579808,nordeste,3
Limoeiro,260004,226373.37741000002,-1.371477851331815,nordeste,3
Vitória de Santo Antão,260005,207936.9037,-1.0415845926927325,nordeste,3
Carpina,260006,183777.09359,-0.9825320038110392,nordeste,3
Barreiros - Sirinhaém,260007,161275.69727,-1.3567052765985765,nordeste,3
Surubim,260008,138827.15985,-1.2678062112489819,nordeste,3
Caruaru,260009,1143502.4863800001,-0.7644986371561566,nordeste,3
Garanhuns,260010,559153.8110999998,-0.5747856989136632,nordeste,3
Arcoverde,260011,381987.26514,-0.7348394329247151,nordeste,0
Belo Jardim – Pesqueira,260012,270946.71656000003,-0.8296790802655116,nordeste,0
Serra Talhada,260013,331597.202674,-0.5141720559400452,nordeste,0
Afogados da Ingazeira,260014,187106.129848,-0.572369733581261,nordeste,0
Petrolina,260015,512192.2046,1.34284477807457,nordeste,0
Araripina,260016,336838.86040999996,-0.40317588398902426,nordeste,0
Salgueiro,260017,193058.36722900002,-0.11527631980457802,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,-1.4488607628561203,nordeste,3
Maceió,270001,1328339.1964320005,-0.5426550513616931,nordeste,3
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,-1.3218934376916032,nordeste,3
Penedo,270003,195167.849766,-0.82176189115048,nordeste,0
São Miguel dos Campos,270004,186218.698957,-1.2418430820964272,nordeste,0
União dos Palmares,270005,151747.64067900003,-1.3235608304083928,nordeste,3
Atalaia,270006,121125.36878599998,-1.3005471251828922,nordeste,3
Arapiraca,270007,565424.86768,-1.0504446101207916,nordeste,3
Palmeira dos Índios,270008,169330.76583999998,-1.0723021860052406,nordeste,0
Delmiro Gouveia,270009,158439.567114,-0.9009904500033269,nordeste,3
Santana do Ipanema,270010,143255.25791,-1.1863866145098791,nordeste,3
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-1.4327064045420328,nordeste,3
Aracaju,280001,1237324.106538,2.099514319369332,nordeste,0
Estância,280002,243854.606175,0.05652829493336712,nordeste,0
Propriá,280003,158147.453095,-0.16556799229741714,nordeste,0
Itabaiana,280004,249607.545829,0.23555805703454885,nordeste,0
Lagarto,280005,254692.5906,-0.12815409809604478,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-0.5671633607766674,nordeste,0
Salvador,290001,4084138.4268900002,-0.16010493386450914,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.6107150931811424,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,0.15009905468136164,nordeste,0
Cruz das Almas,290004,284419.79349999997,0.6503633861047549,nordeste,0
Valença,290005,260522.68494999997,-0.303644996733245,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.895465387044256,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,0.7709562468233131,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.40870101440517065,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.26039600056217505,nordeste,0
Camacan,290010,128377.17958,-0.9009246917257212,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.012376517475508123,nordeste,0
Jequié,290012,335632.69826100004,0.24703027862624186,nordeste,0
Brumado,290013,223982.71154999998,-0.6226574099939899,nordeste,0
Ipiaú,290014,218504.67817,-0.5179461192188052,nordeste,0
Itapetinga,290015,155342.98423,-0.22894932724235253,nordeste,0
Guanambi,290016,466837.04169399996,-0.47993800201376274,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-1.1393711849104853,nordeste,3
Barreiras,290018,558661.119109,-0.5877020553608239,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.9607889816658091,nordeste,3
Irecê,290020,403244.60797899996,-0.7024424682456406,nordeste,0
Xique-Xique – Barra,290021,217720.62055999998,-1.2006190173682176,nordeste,3
Juazeiro,290022,519402.68434,-0.7699321618404165,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.3482025209103404,nordeste,0
Paulo Afonso,290024,196770.343708,-0.35451619091592407,nordeste,3
Ribeira do Pombal,290025,192354.02113,-0.9091142805469494,nordeste,0
Euclides da Cunha,290026,184569.18926000004,-0.7859409522102476,nordeste,3
Cícero Dantas,290027,127117.44118,-0.8745780807346163,nordeste,0
Jeremoabo,290028,96341.81287,-0.6841724988303197,nordeste,0
Feira de Santana,290029,1235784.0604499998,-0.7626433634854994,nordeste,0
Jacobina,290030,318908.05842,-0.12316858556559779,nordeste,0
Itaberaba,290031,217208.981881,-0.40186491238374145,nordeste,0
Conceição do Coité,290032,192721.90131999998,-0.43180473232045874,nordeste,0
Serrinha,290033,188895.1299,0.0017023277781995413,nordeste,4
Seabra,290034,176917.79693,0.08100503406830135,nordeste,4
Belo Horizonte,310001,5302661.613623001,0.24044381124904032,sudeste,1
Sete Lagoas,310002,414784.14420100005,0.19068476933147277,sudeste,0
Santa Bárbara - Ouro Preto,310003,259941.603071,3.4798319624031864,sudeste,0
Curvelo,310004,184938.06675999996,-1.0459643037494921,sudeste,0
Itabira,310005,156708.129292,1.3180547946983459,sudeste,1
Montes Claros,310006,772503.515917,-0.8728950083762019,sudeste,3
Janaúba,310007,222460.21700499998,-0.9695868013020169,sudeste,3
Salinas,310008,192580.832348,-0.20045157378090436,sudeste,3
Januária,310009,150628.74508,-1.2483653670639983,sudeste,3
Pirapora,310010,147491.22293500003,-0.5882876340568656,sudeste,3
São Francisco,310011,116369.90954,-1.467424482163284,sudeste,3
Espinosa,310012,95914.98229,-0.6804257409470921,sudeste,0
Teófilo Otoni,310013,490239.30398100003,-0.07878267260504442,sudeste,0
Capelinha,310014,178218.62567,-0.9607869391307206,sudeste,0
Almenara,310015,169968.86164000002,-1.154382285004811,sudeste,0
Diamantina,310016,125470.937976,-0.3692557042495877,sudeste,0
Araçuaí,310017,108053.927453,-0.7438246633054374,sudeste,0
Pedra Azul,310018,92450.358212,-1.2028739747181127,sudeste,0
Águas Formosas,310019,50874.08342899999,0.5550244566783202,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.5481340453683792,sudeste,0
Guanhães,310021,192563.19338,-0.14712106353703594,sudeste,0
Mantena,310022,64555.720241,2.1376014476025227,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.646637432832867,sudeste,0
Ipatinga,310024,648876.4022819999,0.34505620127251363,sudeste,0
Caratinga,310025,231827.03051900002,-0.04183307350327248,sudeste,0
João Monlevade,310026,148813.19643,0.275508508359432,sudeste,1
Juiz de Fora,310027,746206.3141799999,-0.3406856601806035,sudeste,2
Manhuaçu,310028,352970.67047899996,-0.19324393859965702,sudeste,0
Ubá,310029,288143.317461,1.2741541796676508,sudeste,1
Ponte Nova,310030,179575.350045,-1.4452916146299684,sudeste,2
Muriaé,310031,184863.501644,1.2543781618398009,sudeste,1
Cataguases,310032,180524.02673000004,1.217160845605786,sudeste,1
Viçosa,310033,168880.87934999997,1.0270994905711601,sudeste,0
Carangola,310034,111822.93782600001,0.06209532655935304,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,2.333424670681864,sudeste,0
Além Paraíba,310036,56592.475901000005,1.129287926918235,sudeste,1
Barbacena,310037,236771.582069,-0.7832485635807325,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,0.3721010341195858,sudeste,0
São João del Rei,310039,186840.932844,0.17844594021513438,sudeste,0
Varginha,310040,202407.797326,1.1905439127716317,sudeste,0
Passos,310041,267128.45035400003,0.2350792021427706,sudeste,0
Alfenas,310042,258663.18437899995,1.0486428939623857,sudeste,0
Lavras,310043,229927.86098699996,-0.31551436330141797,sudeste,0
Guaxupé,310044,160599.35241,0.7759647385567825,sudeste,0
Três Corações,310045,133436.031399,0.16318397734376094,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,0.9846036867690704,sudeste,0
São Sebastião do Paraíso,310047,117037.80936,0.14453311193989157,sudeste,0
Campo Belo,310048,89676.33284000002,0.9589573312131112,sudeste,0
Piumhi,310049,53684.384278,0.9232250896235819,sudeste,0
Pouso Alegre,310050,563629.9836259999,0.31599417687009784,sudeste,0
Poços de Caldas,310051,277360.380068,-0.7072529602662525,sudeste,0
Itajubá,310052,201606.60566300002,-0.5774401957184475,sudeste,2
São Lourenço,310053,187804.77343100004,0.8152918451151436,sudeste,0
Caxambu - Baependi,310054,72625.400966,0.5195606328639867,sudeste,0
Uberaba,310055,465988.712444,-0.24166358122617926,sudeste,0
Araxá,310056,182123.327045,0.41013061539874357,sudeste,0
Frutal,310057,119424.98165599999,-0.3178382663244411,sudeste,0
Iturama,310058,68477.692718,-0.5161409209636918,sudeste,0
Uberlândia,310059,964012.5726859999,1.379029336846058,sudeste,0
Ituiutaba,310060,152835.680911,0.3845180988284843,sudeste,0
Monte Carmelo,310061,75886.226818,-0.7047552072705595,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.24660405881208633,sudeste,0
Unaí,310063,185549.39930600004,-0.909495319387875,sudeste,3
Patrocínio,310064,142091.802488,-0.738932142945181,sudeste,0
Divinópolis,310065,747289.9483659999,-0.17901495132528358,sudeste,0
Formiga,310066,169039.18772299998,0.12560344228078651,sudeste,0
Dores do Indaiá,310067,141476.017624,0.4353317788269279,sudeste,0
Pará de Minas,310068,142750.33332600002,-0.2221844375316775,sudeste,0
Oliveira,310069,115968.10467999999,-0.32599708986792675,sudeste,0
Abaeté,310070,39168.402931000004,-0.5015574199175373,sudeste,0
Vitória,320001,2072647.84414,0.749941307904009,sudeste,1
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,1.4903441604522525,sudeste,1
São Mateus,320003,296587.73153,0.32788007723373147,sudeste,1
Linhares,320004,364624.53661,2.0566830998720342,sudeste,1
Colatina,320005,321609.22273999994,1.4181685754824485,sudeste,1
Nova Venécia,320006,138784.0995,0.6764031834999663,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,1.678873298495517,sudeste,0
Alegre,320008,197946.24655400004,1.1741322981728561,sudeste,0
Rio de Janeiro,330001,12607706.687149998,-0.7266428894805117,sudeste,0
Angra dos Reis,330002,277132.96929,0.08831309196794876,sudeste,0
Rio Bonito,330003,139402.97464,-0.23374909315710787,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,1.210248710431751,sudeste,0
Resende,330005,199896.71120999998,1.3912557774669267,sudeste,0
Valença,330006,171525.86823999998,0.2559732896244381,sudeste,0
Petrópolis,330007,512335.62458999996,-0.374524051897175,sudeste,0
Nova Friburgo,330008,331452.5413200001,0.8232460878476145,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,-0.053128685213136184,sudeste,0
Campos dos Goytacazes,330010,655023.65411,-0.1144008152194498,sudeste,0
Itaperuna,330011,196872.82127999997,0.28241673772696685,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,0.09526672272903877,sudeste,0
Cabo Frio,330013,627483.79756,-0.13952862453836373,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,-0.3689273140590484,sudeste,0
São Paulo,350001,21736870.050039995,-0.4193460727219425,sudeste,0
Santos,350002,1932461.87547,-0.5894183107864205,sudeste,0
Sorocaba,350003,1851230.635015,0.21040670895487074,sudeste,0
Itapeva,350004,353333.33601999993,0.12437064217681158,sudeste,0
Registro,350005,252742.88747399996,1.169764178979225,sudeste,0
Itapetininga,350006,253807.95064,-0.315036828419268,sudeste,0
Avaré,350007,235384.23760900003,-0.21298926099905968,sudeste,0
Tatuí,350008,168051.73278600004,-0.9875548798431709,sudeste,0
Bauru,350009,655028.1845099999,1.0561505879048905,sudeste,0
Jaú,350010,361846.01398,0.09734006030489628,sudeste,0
Botucatu,350011,272832.22103300004,1.1120889365237143,sudeste,0
Lins,350012,166621.99388900003,-0.5524815785787724,sudeste,2
Marília,350013,389917.4815300001,0.8782807594771559,sudeste,0
Assis,350014,247731.82627299998,0.441908608779441,sudeste,0
Ourinhos,350015,239569.00241600006,0.0670196515583516,sudeste,0
Tupã,350016,126699.439137,-0.46134232091719707,sudeste,0
Piraju,350017,56719.470488,0.7620517310174542,sudeste,0
Presidente Prudente,350018,537996.963317,-0.2580486388271534,sudeste,0
Adamantina - Lucélia,350019,134555.958518,0.40929453072201133,sudeste,0
Dracena,350020,134725.326804,0.3561602133757822,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-0.4748288246880063,sudeste,0
Araçatuba,350022,316873.794905,0.7885231282717843,sudeste,0
Birigui - Penápolis,350023,293098.942452,0.5975666091841109,sudeste,0
Andradina,350024,196183.10761,0.014581739364160537,sudeste,0
São José do Rio Preto,350025,924788.6894919999,1.2049507303900207,sudeste,0
Catanduva,350026,261411.25936199998,-0.41558763037710533,sudeste,0
Votuporanga,350027,172918.727057,0.14779983643636124,sudeste,0
Jales,350028,110988.30905000003,0.06634559600287485,sudeste,0
Fernandópolis,350029,110155.622522,0.21790564874373394,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,-0.6025906772285357,sudeste,0
Ribeirão Preto,350031,1544148.811686,-0.33063752166398,sudeste,0
Barretos,350032,427062.3927650001,0.27928011293253147,sudeste,0
Franca,350033,429343.01302300004,0.13047971032039352,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,0.14479380334420855,sudeste,0
Ituverava,350035,126054.65502,-0.7607073732171359,sudeste,0
Araraquara,350036,628520.489836,-0.45698673863748623,sudeste,0
São Carlos,350037,526111.7132,0.9813038828710771,sudeste,0
Campinas,350038,3244477.4976299996,0.05209520399981118,sudeste,0
Jundiaí,350039,993474.7307499999,0.3285714855914164,sudeste,0
Piracicaba,350040,612226.438651,1.1836847775764234,sudeste,0
Bragança Paulista,350041,482949.73968999996,0.22770702814827945,sudeste,0
Limeira,350042,380966.92931,-0.5444550752442432,sudeste,0
Mogi Guaçu,350043,330455.44483,0.7812420601660047,sudeste,0
São João da Boa Vista,350044,317003.98011999996,0.009158111295056169,sudeste,0
Araras,350045,274649.950871,0.14021473754043579,sudeste,0
Rio Claro,350046,254336.401807,-1.0158379586312787,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.8266649432514335,sudeste,0
Amparo,350048,134997.72316000002,1.0923714762969607,sudeste,0
São José dos Campos,350049,1120029.7724130002,2.11633323706209,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,0.882195502531166,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,-0.008475375130332469,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.1557982443253499,sudeste,0
Cruzeiro,350053,164298.238741,0.427913638294778,sudeste,0
Curitiba,410001,3701074.1058279998,-0.4828918538640543,sul,2
Paranaguá,410002,296718.57104999997,1.3572495350060683,sul,0
União da Vitória,410003,176669.499867,-0.22121482702804932,sul,2
Guarapuava,410004,349748.145659,0.634433437579967,sul,1
Pitanga,410005,76012.57095300002,1.0686795910455018,sul,0
Cascavel,410006,529323.298461,0.8789839777987497,sul,1
Foz do Iguaçu,410007,375228.46436200006,2.194363605096498,sul,1
Toledo,410008,331688.265979,1.8873084104765168,sul,1
Francisco Beltrão,410009,277097.968703,1.3395548777639112,sul,1
Pato Branco,410010,270458.556094,1.1478711326920492,sul,0
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,0.3976368005474666,sul,1
Dois Vizinhos,410012,81702.464137,0.5222011324156379,sul,1
Marechal Cândido Rondon,410013,80130.80911600002,0.8074551616076117,sul,1
Maringá,410014,797099.27589,0.5691190483010722,sul,1
Campo Mourão,410015,313027.75322699995,1.0651819585030522,sul,1
Umuarama,410016,289313.81824000005,1.4074369784062426,sul,1
Paranavaí,410017,203037.00908999998,0.942419785371381,sul,1
Cianorte,410018,167377.66046400002,0.7337498165455097,sul,1
Paranacity - Colorado,410019,67520.631082,0.004001058345522352,sul,0
Loanda,410020,60473.115481999994,1.0436029457200646,sul,1
Londrina,410021,1101503.803679,2.1613165931788516,sul,0
Santo Antônio da Platina,410022,269124.432428,0.8343420454924193,sul,0
Apucarana,410023,232009.5816550001,0.4059838840707926,sul,1
Cornélio Procópio – Bandeirantes,410024,180868.896175,1.037261218880849,sul,1
Ivaiporã,410025,134258.070138,0.6870563473971619,sul,1
Ibaiti,410026,59299.566444,0.46091116163224505,sul,1
Ponta Grossa,410027,643820.6111910001,1.2827935984770997,sul,0
Telêmaco Borba,410028,190498.32052999997,1.441061849714857,sul,1
Irati,410029,155233.04812999998,0.3000068857182725,sul,0
Florianópolis,420001,1156318.073962,1.5589744458319388,sul,0
Criciúma,420002,436943.85003800003,0.6644500820731442,sul,0
Tubarão,420003,321275.15853799996,0.5893801991628485,sul,0
Araranguá,420004,199339.350779,0.3457059636990359,sul,0
Lages,420005,282419.368602,0.21228268152662333,sul,0
Curitibanos,420006,68873.72662899998,0.4698288440703739,sul,0
Chapecó,420007,415514.7823769999,0.20616007224438485,sul,0
Joaçaba - Herval d'Oeste,420008,177772.522683,1.3364685771641849,sul,0
São Miguel do Oeste,420009,163672.588356,1.249199435614138,sul,0
Concórdia,420010,137754.40194799998,1.3746793065219742,sul,0
Xanxerê,420011,129804.767413,0.13808514693558166,sul,0
Maravilha,420012,52543.352625,0.48890771403231925,sul,0
São Lourenço do Oeste,420013,42214.26332300001,-0.8181990598490235,sul,2
Caçador,420014,104941.68953599999,-0.08598874465205256,sul,0
Videira,420015,128583.28165600002,0.5589578897615088,sul,0
Joinville,420016,1029540.1583550001,2.001904474127134,sul,0
Mafra,420017,234930.639212,0.8071907095332014,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,0.5601423170059682,sul,1
Blumenau,420019,650990.5468419999,0.4727631105204359,sul,0
Itajaí,420020,829779.85426,0.9393581815789255,sul,1
Brusque,420021,252159.93985100003,0.4310513329946849,sul,0
Rio do Sul,420022,197228.76604000002,0.344090789423995,sul,0
