imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,1.113896124160959,norte,1
Ariquemes,110002,244267.98213300004,1.3602469321495154,norte,0
Jaru,110003,120564.550067,0.5265408316293657,norte,0
Ji-Paraná,110004,304025.6776749999,-0.014425402013815154,norte,0
Cacoal,110005,302589.83598300006,0.8336007993600058,norte,0
Vilhena,110006,165292.086385,1.008336361436291,norte,0
Rio Branco,120001,504876.57074800006,-0.2850595937358765,norte,2
Brasiléia,120002,72338.13942400001,2.300704649267743,norte,0
Sena Madureira,120003,62990.199089999995,0.6565423072726857,norte,1
Cruzeiro do Sul,120004,163322.92484599998,0.23773147896326813,norte,1
Tarauacá,120005,90942.145483,1.2258654990572815,norte,0
Manaus,130001,2569981.538139,-0.7418375823983482,norte,0
São Gabriel da Cachoeira,130002,104242.843152,0.9120156541174486,norte,0
Coari,130003,156942.81565,-0.9386651428335614,norte,0
Manacapuru,130004,144349.73552,-0.44229718749971564,norte,0
Tefé,130005,182082.64676700003,-0.1755309665836465,norte,2
Tabatinga,130006,231873.164687,-0.43248046953108477,norte,2
Eirunepé,130007,101999.009491,3.720283168248769,norte,0
Lábrea,130008,130885.96567100001,2.680656175527766,norte,1
Manicoré,130009,161550.21102,1.0407109134697543,norte,0
Parintins,130010,249841.37481000004,-0.5515744338858832,norte,0
Itacoatiara,130011,173964.624469,-0.5953042017223619,norte,0
Boa Vista,140001,473642.83966299996,4.2023538161513825,norte,0
Pacaraima,140002,55863.802617,0.05959004964079223,norte,1
Rorainópolis,140003,63088.226788,0.7408229814371341,norte,0
Caracaraí,140004,38586.120428999995,0.74832494400642,norte,1
Belém,150001,2592933.5334,-0.29394429883643525,norte,0
Cametá,150002,227778.21129,-0.8514840160137734,norte,0
Abaetetuba,150003,439624.04368,-0.6799592465095928,norte,3
Castanhal,150004,518779.56397599995,-0.8936703798036644,norte,0
Bragança,150005,313089.568425,-0.7555112118561054,norte,0
Capanema,150006,191054.418786,-0.38089101180471463,norte,0
Paragominas,150007,410930.524905,-0.6920315625219108,norte,0
Capitão Poço,150008,107161.11330300002,-0.10245219037550558,norte,0
Marabá,150009,570348.4834569999,-0.3566565192324955,norte,0
Parauapebas,150010,408077.52058,1.5858326647085912,norte,0
Tucuruí,150011,420204.09783,-1.1314780281892032,norte,0
Redenção,150012,279895.77273,-0.012335692466278438,norte,2
Tucumã - São Félix do Xingu,150013,295441.18707,-0.0589914983431409,norte,0
Xinguara,150014,89038.29791200001,2.809534255113113,norte,1
Santarém,150015,445651.83932,0.3916330049871584,norte,0
Itaituba,150016,251297.803402,0.5448278940219019,norte,0
Oriximiná,150017,223524.79957299997,2.469292476173698,norte,0
Altamira,150018,262477.021438,0.4526743999787685,norte,0
Almeirim - Porto de Moz,150019,74686.83649,-0.3997160079655607,norte,2
Breves,150020,411484.63013,-0.4315482971598091,norte,0
Soure-Salvaterra,150021,157265.792093,-0.8460239397190157,norte,0
Macapá,160001,654457.36529,-0.18936202641857325,norte,2
Laranjal do Jari,160002,67333.12171,2.0002692605650743,norte,0
Oiapoque,160003,79858.085703,2.783714486841934,norte,0
Porto Grande,160004,60124.417104,0.06516638414864472,norte,1
Palmas,170001,389665.86524799996,1.808171155448708,norte,1
Porto Nacional,170002,104659.863133,0.5076349747996033,norte,1
Paraíso do Tocantins,170003,120386.17455700002,1.1937309226380493,norte,1
Miracema do Tocantins,170004,45475.336239,2.9945247419919623,norte,1
Araguaína,170005,325628.103233,2.396905945850107,norte,1
Guaraí,170006,86945.84316899999,0.5734048113734698,norte,1
