imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Ubá,310029,288143.317461,-0.2009788139525177,sudeste,0
Ponte Nova,310030,179575.350045,0.0232462781429087,sudeste,0
Muriaé,310031,184863.501644,-0.42306254076460814,sudeste,0
Cataguases,310032,180524.02673000004,0.24432500021300846,sudeste,0
Viçosa,310033,168880.87934999997,-1.192856485457951,sudeste,0
Carangola,310034,111822.93782600001,0.31493009952419776,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,-0.2861030976058574,sudeste,0
Além Paraíba,310036,56592.475901000005,-0.017024028324291843,sudeste,0
Barbacena,310037,236771.582069,-0.031074375170793436,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,-0.7984972724249623,sudeste,0
São João del Rei,310039,186840.932844,-0.3092711803175887,sudeste,0
Varginha,310040,202407.797326,-0.5441928268275151,sudeste,0
Passos,310041,267128.45035400003,-0.34561453286411936,sudeste,0
Alfenas,310042,258663.18437899995,-0.020106126827211086,sudeste,0
Lavras,310043,229927.86098699996,0.3459923134261724,sudeste,0
Guaxupé,310044,160599.35241,-0.62411124155072,sudeste,0
Três Corações,310045,133436.031399,0.2549940785328145,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,-0.23654771759183849,sudeste,0
São Sebastião do Paraíso,310047,117037.80936,1.3223812306736693,sudeste,0
Campo Belo,310048,89676.33284000002,0.1960531009381694,sudeste,0
Piumhi,310049,53684.384278,-0.5043520435079392,sudeste,0
Pouso Alegre,310050,563629.9836259999,-0.3167987975296567,sudeste,0
Poços de Caldas,310051,277360.380068,0.7200671577275463,sudeste,0
Itajubá,310052,201606.60566300002,1.4672228403617205,sudeste,0
São Lourenço,310053,187804.77343100004,-0.20197398751143364,sudeste,0
Caxambu - Baependi,310054,72625.400966,-0.06148518895368477,sudeste,0
Uberaba,310055,465988.712444,0.2900757873563668,sudeste,0
Araxá,310056,182123.327045,-0.8130808759215422,sudeste,0
Frutal,310057,119424.98165599999,0.4193920595667093,sudeste,0
Iturama,310058,68477.692718,-0.2485590128587301,sudeste,0
Uberlândia,310059,964012.5726859999,-0.362028766435626,sudeste,0
Ituiutaba,310060,152835.680911,-0.09056151956899407,sudeste,0
Monte Carmelo,310061,75886.226818,-0.3873026996692574,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.4085258881384623,sudeste,0
Unaí,310063,185549.39930600004,-0.21341003742862533,sudeste,0
Patrocínio,310064,142091.802488,-0.02103384991853822,sudeste,0
Divinópolis,310065,747289.9483659999,0.11097890562284288,sudeste,0
Formiga,310066,169039.18772299998,-1.0575209197754418,sudeste,0
Dores do Indaiá,310067,141476.017624,-0.6280153962506851,sudeste,0
Pará de Minas,310068,142750.33332600002,-0.7542335099205849,sudeste,0
Oliveira,310069,115968.10467999999,-0.5027130529052977,sudeste,0
Abaeté,310070,39168.402931000004,-1.1274353188464987,sudeste,0
Vitória,320001,2072647.84414,0.2537844032569282,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,-0.7510771613576315,sudeste,0
São Mateus,320003,296587.73153,0.5542495988899491,sudeste,0
Linhares,320004,364624.53661,-0.5763588933297714,sudeste,0
Colatina,320005,321609.22273999994,-0.488807476059095,sudeste,0
Nova Venécia,320006,138784.0995,0.28695822966271534,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,-0.02396674726311611,sudeste,0
Alegre,320008,197946.24655400004,0.8060689373177694,sudeste,0
Rio de Janeiro,330001,12607706.687149998,5.859392887213592,sudeste,1
Angra dos Reis,330002,277132.96929,1.316454455270898,sudeste,1
Rio Bonito,330003,139402.97464,1.2215022235775919,sudeste,1
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.6893637106569381,sudeste,1
Resende,330005,199896.71120999998,0.8829292596035923,sudeste,0
Valença,330006,171525.86823999998,0.5237721052412795,sudeste,1
Petrópolis,330007,512335.62458999996,1.726570166728282,sudeste,1
Nova Friburgo,330008,331452.5413200001,0.2236027274596064,sudeste,1
Três Rios - Paraíba do Sul,330009,150133.10261,0.09710820698851685,sudeste,1
Campos dos Goytacazes,330010,655023.65411,1.8674128807251793,sudeste,0
Itaperuna,330011,196872.82127999997,-0.11153878404780034,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,0.1121404379446204,sudeste,0
Cabo Frio,330013,627483.79756,1.6113830121753112,sudeste,1
Macaé - Rio das Ostras,330014,737854.89237,0.19052127277676098,sudeste,1
São Paulo,350001,21736870.050039995,2.061872886150502,sudeste,0
Santos,350002,1932461.87547,1.6852616515558205,sudeste,0
Sorocaba,350003,1851230.635015,0.34442408007711317,sudeste,0
Itapeva,350004,353333.33601999993,0.8045611458732258,sudeste,0
Registro,350005,252742.88747399996,0.3664835046053457,sudeste,1
Itapetininga,350006,253807.95064,-0.301413299886101,sudeste,0
Avaré,350007,235384.23760900003,-0.18196077852612885,sudeste,0
Tatuí,350008,168051.73278600004,0.759825072080342,sudeste,0
Bauru,350009,655028.1845099999,-0.4262319678161156,sudeste,0
Jaú,350010,361846.01398,0.031381783860178744,sudeste,0
Botucatu,350011,272832.22103300004,-0.4478005653984685,sudeste,0
Lins,350012,166621.99388900003,-0.27602978454747445,sudeste,0
Marília,350013,389917.4815300001,-0.2835008376379276,sudeste,0
Assis,350014,247731.82627299998,-0.40054650179677925,sudeste,0
Ourinhos,350015,239569.00241600006,-0.4331851856455847,sudeste,0
Tupã,350016,126699.439137,1.7226703210372605,sudeste,0
Piraju,350017,56719.470488,-0.20698853365583403,sudeste,0
Presidente Prudente,350018,537996.963317,0.43263019016765014,sudeste,0
Adamantina - Lucélia,350019,134555.958518,0.44033125722462135,sudeste,0
Dracena,350020,134725.326804,0.47103275271537115,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,1.2236788174671318,sudeste,0
Araçatuba,350022,316873.794905,0.07229976557110998,sudeste,0
Birigui - Penápolis,350023,293098.942452,0.6392765614705275,sudeste,0
Andradina,350024,196183.10761,0.7087642519522044,sudeste,0
São José do Rio Preto,350025,924788.6894919999,0.43610053699679646,sudeste,0
Catanduva,350026,261411.25936199998,1.2760908314119548,sudeste,0
Votuporanga,350027,172918.727057,0.3235693366866616,sudeste,0
Jales,350028,110988.30905000003,0.8501086252202125,sudeste,0
Fernandópolis,350029,110155.622522,-0.05762707905299791,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,1.4554693035744102,sudeste,0
Ribeirão Preto,350031,1544148.811686,0.9804724898063162,sudeste,0
Barretos,350032,427062.3927650001,0.24497468412172055,sudeste,1
Franca,350033,429343.01302300004,0.6110164476552031,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,0.15514534875459846,sudeste,1
Ituverava,350035,126054.65502,2.0465907326192743,sudeste,0
Araraquara,350036,628520.489836,-0.18638389244716205,sudeste,0
São Carlos,350037,526111.7132,-0.5662474280810331,sudeste,0
Campinas,350038,3244477.4976299996,0.7647758586072957,sudeste,0
Jundiaí,350039,993474.7307499999,0.5959998612371636,sudeste,0
Piracicaba,350040,612226.438651,-0.1599892854182814,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.2430018936074456,sudeste,0
Limeira,350042,380966.92931,0.3813154583507471,sudeste,0
Mogi Guaçu,350043,330455.44483,0.31857387778139856,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.033746432794904996,sudeste,0
Araras,350045,274649.950871,-0.04713130929790604,sudeste,0
Rio Claro,350046,254336.401807,1.0512343605899428,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,0.149899580603903,sudeste,0
Amparo,350048,134997.72316000002,-0.43831920072085195,sudeste,0
São José dos Campos,350049,1120029.7724130002,0.10721324535301265,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.08627790577531047,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,-0.019081227766514473,sudeste,2
Guaratinguetá,350052,319024.6375310001,0.15057819641008627,sudeste,0
Cruzeiro,350053,164298.238741,0.08048503805985746,sudeste,0
Curitiba,410001,3701074.1058279998,0.5465113803021585,sul,0
Paranaguá,410002,296718.57104999997,-0.15680750635858628,sul,0
União da Vitória,410003,176669.499867,-0.7786917739617323,sul,0
Guarapuava,410004,349748.145659,-0.843376457061146,sul,3
Pitanga,410005,76012.57095300002,-0.5836805362165981,sul,0
Cascavel,410006,529323.298461,-0.6843208646550734,sul,3
Foz do Iguaçu,410007,375228.46436200006,-0.6153591883683709,sul,3
Toledo,410008,331688.265979,-0.7830937790312573,sul,3
Francisco Beltrão,410009,277097.968703,-0.8242373785728283,sul,3
Pato Branco,410010,270458.556094,-0.7969834716495242,sul,3
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.7514952307746953,sul,3
Dois Vizinhos,410012,81702.464137,-0.9057267394119288,sul,3
Marechal Cândido Rondon,410013,80130.80911600002,-0.9357561727210124,sul,0
Maringá,410014,797099.27589,-0.5160538086079215,sul,0
Campo Mourão,410015,313027.75322699995,-0.1418506303976332,sul,0
Umuarama,410016,289313.81824000005,-0.909077405315699,sul,0
Paranavaí,410017,203037.00908999998,-0.5703590387721029,sul,0
Cianorte,410018,167377.66046400002,-0.7826149144714976,sul,0
Paranacity - Colorado,410019,67520.631082,-0.17492497354304082,sul,0
Loanda,410020,60473.115481999994,-0.5861837733915026,sul,0
Londrina,410021,1101503.803679,-0.29090562229682226,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.3255640699065754,sul,0
Apucarana,410023,232009.5816550001,0.729228104818834,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,0.507807106758158,sul,0
Ivaiporã,410025,134258.070138,-0.07564622529216196,sul,0
Ibaiti,410026,59299.566444,0.5801549599136296,sul,0
Ponta Grossa,410027,643820.6111910001,-0.43595619658490997,sul,0
Telêmaco Borba,410028,190498.32052999997,-0.2793119865296611,sul,0
Irati,410029,155233.04812999998,-0.5299975871014457,sul,0
Florianópolis,420001,1156318.073962,-1.1830695731322838,sul,3
Criciúma,420002,436943.85003800003,-0.8034907444192957,sul,0
Tubarão,420003,321275.15853799996,-0.741494485000848,sul,3
Araranguá,420004,199339.350779,-0.5445220372463417,sul,0
Lages,420005,282419.368602,-0.375457937075126,sul,3
