imedreg,imedreg_codepopulacao,prevalencia_normalizada,regiao,cluster
Itaituba,150016,251297.803402,0.43928176868656915,norte,0
Oriximiná,150017,223524.79957299997,1.193110823230181,norte,0
Altamira,150018,262477.021438,0.48284747817132895,norte,0
Almeirim - Porto de Moz,150019,74686.83649,-0.21999222506077323,norte,2
Breves,150020,411484.63013,-0.7654058978786762,norte,0
Soure-Salvaterra,150021,157265.792093,-1.1947201795031583,norte,0
Macapá,160001,654457.36529,1.7102613164503266,norte,1
Laranjal do Jari,160002,67333.12171,4.347637875860586,norte,1
Oiapoque,160003,79858.085703,3.4512357319080347,norte,1
Porto Grande,160004,60124.417104,2.903129648561225,norte,1
Palmas,170001,389665.86524799996,1.1850674090660773,norte,0
Porto Nacional,170002,104659.863133,0.8748699283475087,norte,0
Paraíso do Tocantins,170003,120386.17455700002,0.5572118840575331,norte,0
Miracema do Tocantins,170004,45475.336239,0.9181976929949138,norte,0
Araguaína,170005,325628.103233,1.882099624916551,norte,0
Guaraí,170006,86945.84316899999,0.535617395014815,norte,1
Colinas do Tocantins,170007,65495.96647999999,2.6241755628008754,norte,0
Tocantinópolis,170008,49789.446823,0.7533320564314376,norte,0
Araguatins,170009,137158.76029900002,-0.04891387158809612,norte,0
Gurupi,170010,181173.013458,0.8061073684595181,norte,0
Dianópolis,170011,83869.633012,-1.0470679758485462,norte,0
São Luís,210001,1676128.6191400003,-1.3424877530392576,nordeste,3
Pinheiro,210002,341442.109984,-1.4782797714103224,nordeste,3
Chapadinha,210003,277946.115811,-0.7588758797720543,nordeste,3
Itapecuru Mirim,210004,298355.59337,-1.637221790759731,nordeste,3
Viana,210005,257692.15209,-1.759058899778638,nordeste,3
Barreirinhas,210006,133084.28007,-1.3313797159096548,nordeste,3
Tutóia - Araioses,210007,207214.69482999996,-1.4190357674143395,nordeste,0
Cururupu,210008,122984.01033999998,-1.4122841774242394,nordeste,3
Santa Inês,210009,451846.73544499994,-0.15266476319379832,nordeste,3
Bacabal,210010,405800.035922,-0.7742330559633843,nordeste,3
Governador Nunes Freire,210011,224565.45183500004,-1.2760742694344556,nordeste,3
Pedreiras,210012,184672.964411,0.1462678996269391,nordeste,0
Caxias,210013,268928.562695,-0.5395135588180492,nordeste,0
Timon,210014,258592.85308,-0.8538382222084298,nordeste,0
Codó,210015,228457.45221000002,-1.306633960806636,nordeste,3
Presidente Dutra,210016,237441.48151899996,-0.5893382939778802,nordeste,0
São João dos Patos,210017,145805.764558,-0.4014646015154181,nordeste,0
Colinas,210018,80821.55705,-0.23024714714532085,nordeste,0
Imperatriz,210019,532231.693353,-0.4770008701705721,nordeste,0
Barra do Corda,210020,280148.643331,-0.05646189728663924,nordeste,0
Açailândia,210021,270352.99432999996,-0.6388076751028912,nordeste,3
Balsas,210022,230084.23996099998,0.8467006626473738,nordeste,0
Teresina,220001,1134373.896284,0.7139918191580705,nordeste,0
Amarante - Água Branca - Regeneração,220002,156289.00978199998,-0.22097502851441553,nordeste,0
Campo Maior,220003,136084.484612,-0.15890769467507465,nordeste,0
Valença do Piauí,220004,79823.38348399999,-0.27880924637445054,nordeste,0
Barras,220005,94902.30242899999,0.34364417512827283,nordeste,0
Parnaíba,220006,282098.81894,-0.2256638701505812,nordeste,0
Piripiri,220007,174437.123889,-0.09025049433332323,nordeste,0
Esperantina,220008,146372.46837199997,-0.218106102332317,nordeste,0
Picos,220009,291225.751458,-0.051730974822665324,nordeste,0
Paulistana,220010,79939.350837,-0.7228247810646804,nordeste,3
Oeiras,220011,68545.96854100001,-0.13567319932578284,nordeste,0
Simplício Mendes,220012,41332.865334999995,-1.1531554118863956,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-0.5853698452449619,nordeste,0
São João do Piauí,220014,48436.09284500001,-0.714115983196045,nordeste,3
Corrente,220015,120522.36767299999,-1.0313054663700292,nordeste,0
Bom Jesus,220016,77915.88872199999,-0.11059668321730191,nordeste,0
Floriano,220017,124347.35358400001,0.4443163629917487,nordeste,0
Uruçuí,220018,61936.30414100001,2.259559971055743,nordeste,0
Canto do Buriti,220019,49014.573814,-1.027670544300087,nordeste,0
Fortaleza,230001,4212262.35793,-0.3707505576546061,nordeste,0
Itapipoca,230002,311590.29093,-0.9988954974498171,nordeste,0
Redenção-Acarape,230003,229672.19836,-0.22064750123420557,nordeste,0
Canindé,230004,204751.35333000004,-0.7199462561677553,nordeste,0
Itapagé,230005,156725.52479,-0.9773855174714949,nordeste,0
Quixadá,230006,333010.95934999996,-0.4495509317395321,nordeste,0
Russas - Limoeiro do Norte,230007,385634.97420500003,0.5115912263077909,nordeste,0
Aracati,230008,152228.60224,-0.26436148234252566,nordeste,0
Iguatu,230009,330687.50607,-0.16907909213087916,nordeste,0
Icó,230010,110782.59877,0.09266532439644681,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,0.08960834364790142,nordeste,0
Brejo Santo,230012,188837.72431,-0.21830206403768085,nordeste,0
Crateús,230013,247029.53571999999,0.2557060548813516,nordeste,0
Tauá,230014,92350.27985,0.27158246142673265,nordeste,0
Sobral,230015,613519.6217039999,0.4684320415952758,nordeste,0
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,-0.13852515693354545,nordeste,0
Acaraú,230017,216118.57382999998,-0.044709111873781925,nordeste,0
Camocim,230018,144405.99371,-0.4101195292664319,nordeste,0
Natal,240001,1743859.074166,-0.6286501539336399,nordeste,3
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,-1.272307724877697,nordeste,0
Canguaretama,240003,139853.969338,-1.181136819216556,nordeste,0
Santa Cruz,240004,99814.195614,-0.8864838029010187,nordeste,0
João Câmara,240005,73448.84682600001,-1.0945685228472628,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,-1.0878598553102958,nordeste,0
Caicó,240007,177541.72769499998,0.8238530442171274,nordeste,0
Currais Novos,240008,112075.386137,-0.8870893187248594,nordeste,0
Mossoró,240009,506065.532053,-0.28523402025995315,nordeste,0
Pau dos Ferros,240010,232247.75273900005,-0.21998375079950047,nordeste,0
Açu,240011,239683.381827,-0.7854725810998083,nordeste,0
João Pessoa,250001,1452524.6672960005,0.48059617647246156,nordeste,0
Guarabira,250002,314765.34578200005,0.38630528707096684,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,0.5576982452631498,nordeste,0
Itabaiana,250004,63753.31175000001,0.07563449515038201,nordeste,0
Campina Grande,250005,931376.7193609999,-0.24065095853776988,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-0.42119905230038546,nordeste,0
Monteiro,250007,56261.812517000006,-0.10119788255847345,nordeste,0
Sumé,250008,50438.907963000005,0.13561427739472035,nordeste,0
Patos,250009,265946.903487,0.10020066546913473,nordeste,0
Itaporanga,250010,122107.57574800002,-0.42619771159247266,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,1.2532690678607665,nordeste,0
Pombal,250012,65066.772294999995,0.29768951649834213,nordeste,0
Princesa Isabel,250013,62855.512667999996,-0.5106954315202418,nordeste,0
Sousa,250014,139757.42990999998,0.106823351168744,nordeste,0
Cajazeiras,250015,153774.930903,0.23155454115342813,nordeste,0
Recife,260001,4016539.695079,-0.8234950046840789,nordeste,3
Goiana – Timbaúba,260002,340065.78466000006,-1.0008772435974294,nordeste,0
Palmares,260003,260124.782594,-1.1959601775305397,nordeste,3
Limoeiro,260004,226373.37741000002,-1.2637492248377238,nordeste,3
Vitória de Santo Antão,260005,207936.9037,-1.2716567108424615,nordeste,3
Carpina,260006,183777.09359,-1.595573756350105,nordeste,3
Barreiros - Sirinhaém,260007,161275.69727,-1.5340995528921118,nordeste,3
Surubim,260008,138827.15985,-1.209679417757593,nordeste,0
Caruaru,260009,1143502.4863800001,-0.8545963327200207,nordeste,3
Garanhuns,260010,559153.8110999998,-0.9533869417639079,nordeste,3
Arcoverde,260011,381987.26514,-1.0855803056567668,nordeste,3
Belo Jardim – Pesqueira,260012,270946.71656000003,-1.1359148014151714,nordeste,3
Serra Talhada,260013,331597.202674,-0.3039705029203892,nordeste,3
Afogados da Ingazeira,260014,187106.129848,0.0341510917627155,nordeste,0
Petrolina,260015,512192.2046,-0.5198562463698757,nordeste,0
Araripina,260016,336838.86040999996,-0.763219816542098,nordeste,0
Salgueiro,260017,193058.36722900002,-0.2798300541858525,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,-1.8708622950634768,nordeste,3
Maceió,270001,1328339.1964320005,-0.15731546118166295,nordeste,3
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,-1.1324835567033449,nordeste,3
Penedo,270003,195167.849766,-0.7137035010882007,nordeste,0
São Miguel dos Campos,270004,186218.698957,-0.5405364423413959,nordeste,0
União dos Palmares,270005,151747.64067900003,-1.1182406725622385,nordeste,3
Atalaia,270006,121125.36878599998,-1.2982875653914285,nordeste,0
Arapiraca,270007,565424.86768,-0.23467913849959177,nordeste,3
Palmeira dos Índios,270008,169330.76583999998,-0.9256735650493164,nordeste,0
Delmiro Gouveia,270009,158439.567114,-1.2705667079795862,nordeste,3
Santana do Ipanema,270010,143255.25791,-0.9189924179361781,nordeste,3
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-0.4731224873121668,nordeste,3
Aracaju,280001,1237324.106538,1.4442139502355686,nordeste,0
Estância,280002,243854.606175,-0.3547123583140214,nordeste,0
Propriá,280003,158147.453095,-0.29281006577084545,nordeste,0
Itabaiana,280004,249607.545829,0.40206891392549515,nordeste,0
Lagarto,280005,254692.5906,-0.3776199608845626,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-0.9707586498910525,nordeste,0
Salvador,290001,4084138.4268900002,-0.02718328082848691,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.7854226842758306,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.027335089817274685,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.2348926288685448,nordeste,0
Valença,290005,260522.68494999997,-0.26553094443549763,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.8191501147883653,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,1.6053818844431489,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,0.2490597044649657,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.27777560642989296,nordeste,0
Camacan,290010,128377.17958,-0.13647090331294257,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.13955548185829564,nordeste,0
Jequié,290012,335632.69826100004,0.759398455511047,nordeste,0
Brumado,290013,223982.71154999998,-0.4516823754809022,nordeste,3
Ipiaú,290014,218504.67817,0.5869786910766193,nordeste,0
Itapetinga,290015,155342.98423,0.12092322055243873,nordeste,0
Guanambi,290016,466837.04169399996,-1.2257629917586257,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-1.4411365655108974,nordeste,3
Barreiras,290018,558661.119109,-0.5738435124803711,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.8304262778784851,nordeste,3
Irecê,290020,403244.60797899996,-0.2603560355108415,nordeste,0
Xique-Xique – Barra,290021,217720.62055999998,-1.284023326921506,nordeste,3
Juazeiro,290022,519402.68434,-0.8383779875524924,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.5023516852492061,nordeste,0
Paulo Afonso,290024,196770.343708,-1.201650747818854,nordeste,3
Ribeira do Pombal,290025,192354.02113,-0.9612099334256248,nordeste,3
Euclides da Cunha,290026,184569.18926000004,-1.4761235307656089,nordeste,3
Cícero Dantas,290027,127117.44118,-1.0512284912746133,nordeste,3
Jeremoabo,290028,96341.81287,-1.3860182344643466,nordeste,3
Feira de Santana,290029,1235784.0604499998,-0.3876841491955373,nordeste,0
Jacobina,290030,318908.05842,-0.1779481873803507,nordeste,0
Itaberaba,290031,217208.981881,-0.4990828988325531,nordeste,0
Conceição do Coité,290032,192721.90131999998,0.5716599835130247,nordeste,0
Serrinha,290033,188895.1299,-0.4842649622071644,nordeste,0
Seabra,290034,176917.79693,-0.43180774792065196,nordeste,3
Belo Horizonte,310001,5302661.613623001,-0.6653021057691816,sudeste,0
Sete Lagoas,310002,414784.14420100005,-0.48507961643514197,sudeste,3
Santa Bárbara - Ouro Preto,310003,259941.603071,0.9115164062248992,sudeste,0
Curvelo,310004,184938.06675999996,-1.1666082920883893,sudeste,3
Itabira,310005,156708.129292,0.34652607640574445,sudeste,0
Montes Claros,310006,772503.515917,-0.9342848079710429,sudeste,3
Janaúba,310007,222460.21700499998,-1.1484468479633287,sudeste,3
Salinas,310008,192580.832348,-1.2091495107367132,sudeste,3
Januária,310009,150628.74508,-1.7108100044967924,sudeste,3
Pirapora,310010,147491.22293500003,-0.8475789061948937,sudeste,3
São Francisco,310011,116369.90954,-1.848600852166039,sudeste,3
Espinosa,310012,95914.98229,-1.1913641886090942,sudeste,3
Teófilo Otoni,310013,490239.30398100003,-0.6369611261711927,sudeste,3
Capelinha,310014,178218.62567,-1.715424475991631,sudeste,3
Almenara,310015,169968.86164000002,-0.4817792239794553,sudeste,0
Diamantina,310016,125470.937976,-1.5253616841536395,sudeste,3
Araçuaí,310017,108053.927453,-1.8142941985796102,sudeste,3
Pedra Azul,310018,92450.358212,-1.1199526875873773,sudeste,3
Águas Formosas,310019,50874.08342899999,-0.7688711860325461,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.1815194885469141,sudeste,0
Guanhães,310021,192563.19338,-1.191313599456254,sudeste,0
Mantena,310022,64555.720241,0.18680193956543553,sudeste,0
Aimorés - Resplendor,310023,58250.58644,0.7305017567746289,sudeste,0
Ipatinga,310024,648876.4022819999,0.6664807342488271,sudeste,0
Caratinga,310025,231827.03051900002,-0.20842515425586225,sudeste,0
João Monlevade,310026,148813.19643,-0.2434389844843393,sudeste,0
Juiz de Fora,310027,746206.3141799999,-0.8335071533254873,sudeste,0
Manhuaçu,310028,352970.67047899996,-0.342739988559218,sudeste,0
Ubá,310029,288143.317461,-0.22248117745796997,sudeste,0
Ponte Nova,310030,179575.350045,-0.755934121230601,sudeste,0
Muriaé,310031,184863.501644,0.18742289441379867,sudeste,0
Cataguases,310032,180524.02673000004,-0.32950982852974037,sudeste,0
Viçosa,310033,168880.87934999997,-0.8484735200982874,sudeste,0
Carangola,310034,111822.93782600001,-0.2974187120752543,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,-0.30212556190094036,sudeste,0
Além Paraíba,310036,56592.475901000005,0.1925110644563092,sudeste,0
Barbacena,310037,236771.582069,-1.2181320337217878,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,-0.621939819726471,sudeste,3
São João del Rei,310039,186840.932844,-1.0483404188007992,sudeste,3
Varginha,310040,202407.797326,-0.778134050359727,sudeste,0
Passos,310041,267128.45035400003,-0.9164665956238761,sudeste,3
Alfenas,310042,258663.18437899995,-0.9022287601013816,sudeste,3
Lavras,310043,229927.86098699996,-1.549299060112972,sudeste,3
Guaxupé,310044,160599.35241,-0.5925926371046076,sudeste,3
Três Corações,310045,133436.031399,-0.9618178059176226,sudeste,3
Três Pontas - Boa Esperança,310046,123788.331647,-0.621419603474615,sudeste,3
São Sebastião do Paraíso,310047,117037.80936,-0.7254632070794115,sudeste,0
Campo Belo,310048,89676.33284000002,-0.7079440214821826,sudeste,3
Piumhi,310049,53684.384278,-0.5323874026514239,sudeste,0
Pouso Alegre,310050,563629.9836259999,-0.27367422866326424,sudeste,3
Poços de Caldas,310051,277360.380068,-1.038295043962041,sudeste,0
Itajubá,310052,201606.60566300002,-1.090000318773476,sudeste,0
São Lourenço,310053,187804.77343100004,-0.5599119359311657,sudeste,3
Caxambu - Baependi,310054,72625.400966,-1.0985688407235552,sudeste,3
Uberaba,310055,465988.712444,-0.40188041678844094,sudeste,0
Araxá,310056,182123.327045,-0.35704623763075977,sudeste,0
Frutal,310057,119424.98165599999,-0.23237712899568258,sudeste,0
Iturama,310058,68477.692718,-0.3606230437212333,sudeste,0
Uberlândia,310059,964012.5726859999,1.349250706357176,sudeste,0
Ituiutaba,310060,152835.680911,0.1493452608261812,sudeste,0
Monte Carmelo,310061,75886.226818,-0.6890831811287392,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.25298903546590795,sudeste,3
Unaí,310063,185549.39930600004,-0.6704492948635076,sudeste,3
Patrocínio,310064,142091.802488,-0.32751875906357747,sudeste,0
Divinópolis,310065,747289.9483659999,-0.9471820147822428,sudeste,3
Formiga,310066,169039.18772299998,-0.5798324112155413,sudeste,3
Dores do Indaiá,310067,141476.017624,-0.6711858837644884,sudeste,3
Pará de Minas,310068,142750.33332600002,-1.2030918305552731,sudeste,0
Oliveira,310069,115968.10467999999,-0.7510313133177039,sudeste,3
Abaeté,310070,39168.402931000004,-1.466210741631242,sudeste,0
Vitória,320001,2072647.84414,1.3879861410282555,sudeste,1
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,1.6335828525976615,sudeste,1
São Mateus,320003,296587.73153,0.02365940950604864,sudeste,1
Linhares,320004,364624.53661,1.8155057833479948,sudeste,1
Colatina,320005,321609.22273999994,2.189061670528967,sudeste,1
Nova Venécia,320006,138784.0995,0.5324612727597566,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,1.655911776240453,sudeste,0
Alegre,320008,197946.24655400004,0.3675820271702478,sudeste,0
Rio de Janeiro,330001,12607706.687149998,-0.9760719471716183,sudeste,0
Angra dos Reis,330002,277132.96929,-0.2357573341566458,sudeste,0
Rio Bonito,330003,139402.97464,-0.16213563637367853,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.532344097815634,sudeste,0
Resende,330005,199896.71120999998,0.06948170058389955,sudeste,0
Valença,330006,171525.86823999998,-0.7424176538738572,sudeste,0
Petrópolis,330007,512335.62458999996,-0.004211947869174387,sudeste,0
Nova Friburgo,330008,331452.5413200001,0.050842853581232986,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,1.0644827280865348,sudeste,0
Campos dos Goytacazes,330010,655023.65411,-0.695467951830001,sudeste,0
Itaperuna,330011,196872.82127999997,0.5439335026748412,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,0.04875192993712346,sudeste,0
Cabo Frio,330013,627483.79756,-0.9129436429275103,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,-0.4890416112403399,sudeste,0
São Paulo,350001,21736870.050039995,-0.472590740818427,sudeste,0
Santos,350002,1932461.87547,-0.05729437396190921,sudeste,0
Sorocaba,350003,1851230.635015,-0.4381682723622321,sudeste,0
Itapeva,350004,353333.33601999993,-0.6846162379169304,sudeste,0
Registro,350005,252742.88747399996,0.32185021195033175,sudeste,0
Itapetininga,350006,253807.95064,-0.2335990539209815,sudeste,0
Avaré,350007,235384.23760900003,-0.8466219773703593,sudeste,0
Tatuí,350008,168051.73278600004,-0.7690329493396746,sudeste,0
Bauru,350009,655028.1845099999,0.5322709581419264,sudeste,0
Jaú,350010,361846.01398,-0.34854670727759557,sudeste,0
Botucatu,350011,272832.22103300004,-0.23315336801198203,sudeste,0
Lins,350012,166621.99388900003,0.27177409421758875,sudeste,0
Marília,350013,389917.4815300001,-0.3275617684263542,sudeste,0
Assis,350014,247731.82627299998,-0.6416657645092815,sudeste,0
Ourinhos,350015,239569.00241600006,-0.5266095085345216,sudeste,0
Tupã,350016,126699.439137,-1.044886764446661,sudeste,0
Piraju,350017,56719.470488,-0.9212918746044191,sudeste,0
Presidente Prudente,350018,537996.963317,-0.4034102456551959,sudeste,0
Adamantina - Lucélia,350019,134555.958518,-0.8612357307002078,sudeste,0
Dracena,350020,134725.326804,-0.41705919530519225,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-1.0055337250017622,sudeste,0
Araçatuba,350022,316873.794905,0.5107952161749972,sudeste,0
Birigui - Penápolis,350023,293098.942452,-0.01672897308295532,sudeste,0
Andradina,350024,196183.10761,-0.36134718657761034,sudeste,0
São José do Rio Preto,350025,924788.6894919999,1.4571883775719794,sudeste,0
Catanduva,350026,261411.25936199998,-0.1538476331719159,sudeste,0
Votuporanga,350027,172918.727057,1.0112168711518228,sudeste,0
Jales,350028,110988.30905000003,0.38842512582610855,sudeste,0
Fernandópolis,350029,110155.622522,0.8801531047218617,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,0.3807250100186031,sudeste,0
Ribeirão Preto,350031,1544148.811686,-0.09079439540671881,sudeste,0
Barretos,350032,427062.3927650001,0.17413320715159117,sudeste,0
Franca,350033,429343.01302300004,-0.520231402330975,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,-0.011638937738287886,sudeste,0
Ituverava,350035,126054.65502,-0.8597479695585356,sudeste,0
Araraquara,350036,628520.489836,-0.3801907599272643,sudeste,0
São Carlos,350037,526111.7132,-0.34970206325425296,sudeste,0
Campinas,350038,3244477.4976299996,-0.12424415992634188,sudeste,0
Jundiaí,350039,993474.7307499999,-0.3217959645077412,sudeste,0
Piracicaba,350040,612226.438651,0.7665539377320941,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.4628127650831113,sudeste,0
Limeira,350042,380966.92931,0.03618067987634772,sudeste,0
Mogi Guaçu,350043,330455.44483,-0.022472428718443016,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.5419020579976721,sudeste,0
Araras,350045,274649.950871,0.12192547895733567,sudeste,0
Rio Claro,350046,254336.401807,-0.787536031007591,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.6708516857107096,sudeste,0
Amparo,350048,134997.72316000002,-0.6454815246675312,sudeste,0
São José dos Campos,350049,1120029.7724130002,0.34476889671340777,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.6147458681054756,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,0.48397736437924027,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.880472617265656,sudeste,0
Cruzeiro,350053,164298.238741,-0.722850660808484,sudeste,0
Curitiba,410001,3701074.1058279998,-0.01671241865198285,sul,0
Paranaguá,410002,296718.57104999997,1.0094981069868305,sul,0
União da Vitória,410003,176669.499867,-1.1109575147915358,sul,0
Guarapuava,410004,349748.145659,-0.44230603467820284,sul,0
Pitanga,410005,76012.57095300002,-0.8356705812220603,sul,0
Cascavel,410006,529323.298461,0.7660733614238161,sul,0
Foz do Iguaçu,410007,375228.46436200006,2.2885137702056793,sul,0
Toledo,410008,331688.265979,1.2645246410914592,sul,0
Francisco Beltrão,410009,277097.968703,0.41753872906249273,sul,1
Pato Branco,410010,270458.556094,0.3647345067458951,sul,0
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.6274218054349844,sul,0
Dois Vizinhos,410012,81702.464137,1.3142264454659653,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,0.31466920624441624,sul,0
Maringá,410014,797099.27589,0.6680442036706201,sul,0
Campo Mourão,410015,313027.75322699995,-0.3711141714867375,sul,0
Umuarama,410016,289313.81824000005,0.32482131002728554,sul,0
Paranavaí,410017,203037.00908999998,-0.3755650901152491,sul,0
Cianorte,410018,167377.66046400002,-0.03739284518901988,sul,0
Paranacity - Colorado,410019,67520.631082,-0.36373480841729106,sul,0
Loanda,410020,60473.115481999994,-0.11924713541695986,sul,0
Londrina,410021,1101503.803679,0.6740444665056402,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.44528726097821203,sul,0
Apucarana,410023,232009.5816550001,-0.4243103859338944,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,0.012450395114644595,sul,0
Ivaiporã,410025,134258.070138,-0.410811429983696,sul,0
Ibaiti,410026,59299.566444,-0.46499811393890134,sul,0
Ponta Grossa,410027,643820.6111910001,0.21748098910218935,sul,0
Telêmaco Borba,410028,190498.32052999997,0.8441758526058785,sul,0
Irati,410029,155233.04812999998,-0.41694547649322505,sul,0
Florianópolis,420001,1156318.073962,2.7417856523437476,sul,1
Criciúma,420002,436943.85003800003,2.5058968489364006,sul,1
Tubarão,420003,321275.15853799996,3.089233274822313,sul,1
Araranguá,420004,199339.350779,1.879871337493444,sul,1
Lages,420005,282419.368602,1.2568729672427559,sul,1
Curitibanos,420006,68873.72662899998,-0.13262391405390048,sul,0
Chapecó,420007,415514.7823769999,2.025937576655576,sul,1
Joaçaba - Herval d'Oeste,420008,177772.522683,2.291205886186299,sul,0
São Miguel do Oeste,420009,163672.588356,0.2805329312074572,sul,0
Concórdia,420010,137754.40194799998,2.0291304997577027,sul,1
Xanxerê,420011,129804.767413,1.7356784196001693,sul,1
Maravilha,420012,52543.352625,0.9906038598320053,sul,0
São Lourenço do Oeste,420013,42214.26332300001,-0.44923683002101217,sul,2
Caçador,420014,104941.68953599999,-0.551499833745604,sul,0
Videira,420015,128583.28165600002,1.013945047293698,sul,0
Joinville,420016,1029540.1583550001,1.963672965167781,sul,1
Mafra,420017,234930.639212,-0.34188728598325774,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.24766716031572034,sul,2
Blumenau,420019,650990.5468419999,1.9283309833487918,sul,1
Itajaí,420020,829779.85426,2.0224582482568474,sul,1
Brusque,420021,252159.93985100003,2.3896458500092543,sul,1
