imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,0.8694446298825347,norte,0
Ariquemes,110002,244267.98213300004,1.2810930677448584,norte,0
Jaru,110003,120564.550067,0.4291352849938333,norte,0
Ji-Paraná,110004,304025.6776749999,0.2377696274792346,norte,0
Cacoal,110005,302589.83598300006,0.11736975140617625,norte,0
Vilhena,110006,165292.086385,1.5662347762988762,norte,0
Rio Branco,120001,504876.57074800006,-0.7646779206770549,norte,2
Brasiléia,120002,72338.13942400001,2.1631380400082687,norte,0
Sena Madureira,120003,62990.199089999995,1.1444464125961478,norte,0
Cruzeiro do Sul,120004,163322.92484599998,-0.4226527679891264,norte,2
Tarauacá,120005,90942.145483,0.4218707595455154,norte,0
Manaus,130001,2569981.538139,-0.5096398932361518,norte,0
São Gabriel da Cachoeira,130002,104242.843152,2.0085758323464176,norte,0
Coari,130003,156942.81565,-0.30652629741693155,norte,0
Manacapuru,130004,144349.73552,-0.31269127496548044,norte,0
Tefé,130005,182082.64676700003,-0.48755743974939875,norte,2
Tabatinga,130006,231873.164687,-0.4433171489556467,norte,2
Eirunepé,130007,101999.009491,3.9480027859971933,norte,0
Lábrea,130008,130885.96567100001,1.2222616889411462,norte,1
Manicoré,130009,161550.21102,0.8073718807111392,norte,0
Parintins,130010,249841.37481000004,-0.4553781756385456,norte,0
Itacoatiara,130011,173964.624469,-0.32140661536512183,norte,0
Boa Vista,140001,473642.83966299996,4.461744490797946,norte,0
Pacaraima,140002,55863.802617,0.5234580566128796,norte,1
Rorainópolis,140003,63088.226788,0.7883277064178912,norte,0
Caracaraí,140004,38586.120428999995,0.893709952830596,norte,1
Belém,150001,2592933.5334,-0.622942683581966,norte,0
Cametá,150002,227778.21129,-0.5889496022422612,norte,0
Abaetetuba,150003,439624.04368,-0.732069046499728,norte,3
Castanhal,150004,518779.56397599995,-0.7569440586899255,norte,0
Bragança,150005,313089.568425,-0.6928769685396996,norte,0
Capanema,150006,191054.418786,-0.20247309753526269,norte,0
Paragominas,150007,410930.524905,-1.0021180632519373,norte,3
Capitão Poço,150008,107161.11330300002,-0.6428638216362101,norte,3
Marabá,150009,570348.4834569999,-0.39185455931277297,norte,0
Parauapebas,150010,408077.52058,3.6343664260971345,norte,0
Tucuruí,150011,420204.09783,-1.0825084592548166,norte,0
Redenção,150012,279895.77273,0.9443457600711181,norte,1
Tucumã - São Félix do Xingu,150013,295441.18707,0.12574431906055475,norte,0
Xinguara,150014,89038.29791200001,0.5348792591738877,norte,1
Santarém,150015,445651.83932,0.9297939871059273,norte,0
Itaituba,150016,251297.803402,0.2856901608740025,norte,0
Oriximiná,150017,223524.79957299997,1.331340166001697,norte,0
Altamira,150018,262477.021438,-0.025271759669986408,norte,0
Almeirim - Porto de Moz,150019,74686.83649,-0.689119088743448,norte,2
Breves,150020,411484.63013,0.04018833755420308,norte,0
Soure-Salvaterra,150021,157265.792093,-0.6526938081386258,norte,0
Macapá,160001,654457.36529,-0.2529500757646244,norte,2
Laranjal do Jari,160002,67333.12171,2.148630986104275,norte,0
Oiapoque,160003,79858.085703,1.533543927024818,norte,0
Porto Grande,160004,60124.417104,0.2970842181977349,norte,1
Palmas,170001,389665.86524799996,2.9851261705750014,norte,1
Porto Nacional,170002,104659.863133,0.0840513094160602,norte,1
Paraíso do Tocantins,170003,120386.17455700002,1.1059943815199567,norte,1
Miracema do Tocantins,170004,45475.336239,2.5998535089432746,norte,1
Araguaína,170005,325628.103233,2.583412794100332,norte,1
Guaraí,170006,86945.84316899999,0.6237408717886199,norte,1
Colinas do Tocantins,170007,65495.96647999999,3.4407643528580425,norte,1
Tocantinópolis,170008,49789.446823,1.7952459710860873,norte,0
Araguatins,170009,137158.76029900002,0.8316666122527839,norte,1
Gurupi,170010,181173.013458,1.8688253551006941,norte,0
Dianópolis,170011,83869.633012,-0.2731877038677547,norte,0
São Luís,210001,1676128.6191400003,-0.9475372391339528,nordeste,3
Pinheiro,210002,341442.109984,-1.1828222718276797,nordeste,3
Chapadinha,210003,277946.115811,0.3656293661668756,nordeste,0
Itapecuru Mirim,210004,298355.59337,-1.0510663757277177,nordeste,0
Viana,210005,257692.15209,-1.115179761180109,nordeste,3
Barreirinhas,210006,133084.28007,-0.2645609069823887,nordeste,0
Tutóia - Araioses,210007,207214.69482999996,-0.853152970208093,nordeste,0
Cururupu,210008,122984.01033999998,-1.0430240534152857,nordeste,3
Santa Inês,210009,451846.73544499994,-0.7562620807679624,nordeste,3
Bacabal,210010,405800.035922,-0.5457630287597581,nordeste,0
Governador Nunes Freire,210011,224565.45183500004,-0.8239161189390117,nordeste,3
Pedreiras,210012,184672.964411,0.029418515294393446,nordeste,0
Caxias,210013,268928.562695,0.26012005079325823,nordeste,0
Timon,210014,258592.85308,0.9469614770181151,nordeste,0
Codó,210015,228457.45221000002,-0.5741742106246529,nordeste,0
Presidente Dutra,210016,237441.48151899996,0.2241644905850183,nordeste,0
São João dos Patos,210017,145805.764558,0.18105443406289526,nordeste,1
Colinas,210018,80821.55705,0.770284706640268,nordeste,1
Imperatriz,210019,532231.693353,-0.6057007026861415,nordeste,2
Barra do Corda,210020,280148.643331,0.6008148192721008,nordeste,0
Açailândia,210021,270352.99432999996,-0.5130831190795095,nordeste,3
Balsas,210022,230084.23996099998,2.516041201289883,nordeste,1
Teresina,220001,1134373.896284,0.8203899530902955,nordeste,0
Amarante - Água Branca - Regeneração,220002,156289.00978199998,1.014685221152976,nordeste,0
Campo Maior,220003,136084.484612,-0.5006486140044258,nordeste,2
Valença do Piauí,220004,79823.38348399999,-0.01481657933343012,nordeste,0
Barras,220005,94902.30242899999,2.2639382337191725,nordeste,0
Parnaíba,220006,282098.81894,-0.30305403451991125,nordeste,0
Piripiri,220007,174437.123889,0.5179760494206631,nordeste,0
Esperantina,220008,146372.46837199997,0.42615916009987215,nordeste,0
Picos,220009,291225.751458,0.2560313276606948,nordeste,0
Paulistana,220010,79939.350837,-0.4156216170220541,nordeste,0
Oeiras,220011,68545.96854100001,0.2546933606385874,nordeste,0
Simplício Mendes,220012,41332.865334999995,-0.702304250450851,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-0.43011230035546083,nordeste,0
São João do Piauí,220014,48436.09284500001,-0.3126209317614491,nordeste,0
Corrente,220015,120522.36767299999,-0.7328797773805305,nordeste,2
Bom Jesus,220016,77915.88872199999,0.6990390343487063,nordeste,0
Floriano,220017,124347.35358400001,1.3321119688892178,nordeste,0
Uruçuí,220018,61936.30414100001,3.9478524806976796,nordeste,0
Canto do Buriti,220019,49014.573814,-1.0538776907809584,nordeste,2
Fortaleza,230001,4212262.35793,-0.8598392877854081,nordeste,0
Itapipoca,230002,311590.29093,-0.8387729114159647,nordeste,0
Redenção-Acarape,230003,229672.19836,-0.11102769851882277,nordeste,0
Canindé,230004,204751.35333000004,-0.7343822971683736,nordeste,0
Itapagé,230005,156725.52479,-0.7984098056180835,nordeste,0
Quixadá,230006,333010.95934999996,0.1755829752266853,nordeste,0
Russas - Limoeiro do Norte,230007,385634.97420500003,0.34621237135537053,nordeste,0
Aracati,230008,152228.60224,-0.5611088236052219,nordeste,0
Iguatu,230009,330687.50607,0.10127618226592255,nordeste,0
Icó,230010,110782.59877,-0.06278948227993189,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,0.8443328568425033,nordeste,0
Brejo Santo,230012,188837.72431,0.6139630637921317,nordeste,0
Crateús,230013,247029.53571999999,0.17634703460716822,nordeste,0
Tauá,230014,92350.27985,-0.6614102742674134,nordeste,0
Sobral,230015,613519.6217039999,0.28697714553196363,nordeste,0
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,-0.17041787431707278,nordeste,0
Acaraú,230017,216118.57382999998,-0.4427245413493438,nordeste,0
Camocim,230018,144405.99371,-0.46030310703469324,nordeste,0
Natal,240001,1743859.074166,-0.7737652591833278,nordeste,3
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,-1.0800238653027496,nordeste,0
Canguaretama,240003,139853.969338,-0.736671095102087,nordeste,0
Santa Cruz,240004,99814.195614,-0.7583321736103757,nordeste,0
João Câmara,240005,73448.84682600001,-1.0996720867964844,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,-1.0064800337833861,nordeste,0
Caicó,240007,177541.72769499998,1.7542270116644905,nordeste,0
Currais Novos,240008,112075.386137,-0.922174229108523,nordeste,0
Mossoró,240009,506065.532053,-0.6189238272872475,nordeste,0
Pau dos Ferros,240010,232247.75273900005,-0.8982534725730961,nordeste,0
Açu,240011,239683.381827,-0.25384626153852147,nordeste,0
João Pessoa,250001,1452524.6672960005,0.11421753883355326,nordeste,0
Guarabira,250002,314765.34578200005,0.7406414892053665,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,-0.0009267562225999354,nordeste,0
Itabaiana,250004,63753.31175000001,-0.14303218335040868,nordeste,0
Campina Grande,250005,931376.7193609999,-0.17820397569888102,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-0.7238574520701678,nordeste,0
Monteiro,250007,56261.812517000006,-0.2624391171490526,nordeste,0
Sumé,250008,50438.907963000005,-0.06484661883117575,nordeste,0
Patos,250009,265946.903487,0.14691382063551267,nordeste,0
Itaporanga,250010,122107.57574800002,0.6683183328090639,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,0.8537237791159952,nordeste,0
Pombal,250012,65066.772294999995,0.23440638383010615,nordeste,0
Princesa Isabel,250013,62855.512667999996,-0.372350027444456,nordeste,0
Sousa,250014,139757.42990999998,-0.6325566740052178,nordeste,0
Cajazeiras,250015,153774.930903,-0.33612417133669137,nordeste,0
Recife,260001,4016539.695079,-0.7878506442924944,nordeste,3
Goiana – Timbaúba,260002,340065.78466000006,0.42892856280192504,nordeste,0
Palmares,260003,260124.782594,-0.7826546792320559,nordeste,3
Limoeiro,260004,226373.37741000002,-0.27284582303807753,nordeste,0
Vitória de Santo Antão,260005,207936.9037,-0.8361508490249463,nordeste,3
Carpina,260006,183777.09359,-1.152432865046032,nordeste,0
Barreiros - Sirinhaém,260007,161275.69727,-0.8547925936989688,nordeste,0
Surubim,260008,138827.15985,0.11679868949665108,nordeste,0
Caruaru,260009,1143502.4863800001,-0.24537219957131862,nordeste,3
Garanhuns,260010,559153.8110999998,-0.6240657875000494,nordeste,0
Arcoverde,260011,381987.26514,-0.8193971492042302,nordeste,0
Belo Jardim – Pesqueira,260012,270946.71656000003,-0.6824602137447511,nordeste,0
Serra Talhada,260013,331597.202674,0.2576882112955339,nordeste,0
Afogados da Ingazeira,260014,187106.129848,-0.39601862976471564,nordeste,0
Petrolina,260015,512192.2046,-0.05174488780199481,nordeste,0
Araripina,260016,336838.86040999996,-0.3261470645823392,nordeste,0
Salgueiro,260017,193058.36722900002,-0.02876645462220059,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,-0.9837263114623008,nordeste,3
