imedreg,imedreg_codepopulacao,prevalencia_normalizada,regiao,cluster
Açu,240011,239683.381827,0.07942136987773184,nordeste,0
João Pessoa,250001,1452524.6672960005,1.22863183089146,nordeste,1
Guarabira,250002,314765.34578200005,1.7741286143067267,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,2.078447274982132,nordeste,1
Itabaiana,250004,63753.31175000001,1.2001734646465112,nordeste,0
Campina Grande,250005,931376.7193609999,0.7572210060857112,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-0.5395698181524757,nordeste,0
Monteiro,250007,56261.812517000006,-0.5668765869678514,nordeste,0
Sumé,250008,50438.907963000005,-0.09675436542307503,nordeste,0
Patos,250009,265946.903487,0.35047115566112347,nordeste,0
Itaporanga,250010,122107.57574800002,-0.23701739987141568,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,0.6571190504776048,nordeste,0
Pombal,250012,65066.772294999995,-0.04373841181738807,nordeste,0
Princesa Isabel,250013,62855.512667999996,-0.805755891262756,nordeste,0
Sousa,250014,139757.42990999998,-0.05495795757882689,nordeste,0
Cajazeiras,250015,153774.930903,-0.011473329284049238,nordeste,0
Recife,260001,4016539.695079,-0.08910385421223992,nordeste,0
Goiana – Timbaúba,260002,340065.78466000006,-0.060830106793039275,nordeste,0
Palmares,260003,260124.782594,0.07810210151272692,nordeste,0
Limoeiro,260004,226373.37741000002,-0.17559757363282852,nordeste,0
Vitória de Santo Antão,260005,207936.9037,-0.18060802860030276,nordeste,0
Carpina,260006,183777.09359,-0.8096422916390462,nordeste,0
Barreiros - Sirinhaém,260007,161275.69727,-0.46622520438639636,nordeste,0
Surubim,260008,138827.15985,-0.26641694626099655,nordeste,0
Caruaru,260009,1143502.4863800001,-0.10913847849726308,nordeste,0
Garanhuns,260010,559153.8110999998,-0.5468955983362217,nordeste,0
Arcoverde,260011,381987.26514,-0.752852071190137,nordeste,0
Belo Jardim – Pesqueira,260012,270946.71656000003,-0.3034776365299935,nordeste,0
Serra Talhada,260013,331597.202674,-0.1603410859005027,nordeste,3
Afogados da Ingazeira,260014,187106.129848,-0.611126754042699,nordeste,0
Petrolina,260015,512192.2046,-0.5505981225252728,nordeste,0
Araripina,260016,336838.86040999996,-0.5895467929752056,nordeste,0
Salgueiro,260017,193058.36722900002,-0.561372452832933,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,-0.8027927567853355,nordeste,0
Maceió,270001,1328339.1964320005,0.8384650154466479,nordeste,0
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,0.3513127772640158,nordeste,0
Penedo,270003,195167.849766,0.30780734727299214,nordeste,1
São Miguel dos Campos,270004,186218.698957,1.2596029044729997,nordeste,0
União dos Palmares,270005,151747.64067900003,0.16615653463796654,nordeste,0
Atalaia,270006,121125.36878599998,-0.06042984105883432,nordeste,0
Arapiraca,270007,565424.86768,1.2554482129693094,nordeste,0
Palmeira dos Índios,270008,169330.76583999998,-0.009291944922482276,nordeste,0
Delmiro Gouveia,270009,158439.567114,-0.584262894853261,nordeste,0
Santana do Ipanema,270010,143255.25791,-0.20965071871889693,nordeste,0
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,0.6813416569001834,nordeste,0
Aracaju,280001,1237324.106538,1.800927004488163,nordeste,0
Estância,280002,243854.606175,0.775724744080418,nordeste,0
Propriá,280003,158147.453095,0.9348793661213884,nordeste,0
Itabaiana,280004,249607.545829,1.6989780659370175,nordeste,0
Lagarto,280005,254692.5906,0.6620202772489387,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-0.1555247309792412,nordeste,0
Salvador,290001,4084138.4268900002,0.6554870215871745,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.29515307703217797,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.4591362983139248,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.4586775832256425,nordeste,0
Valença,290005,260522.68494999997,0.14362544222571652,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.15608451741542292,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,1.1664790085498402,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,0.1513992465001897,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,0.1364590280446458,nordeste,0
Camacan,290010,128377.17958,0.13901118706527787,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.5472677205480334,nordeste,0
Jequié,290012,335632.69826100004,0.7332461492865012,nordeste,0
Brumado,290013,223982.71154999998,-0.959134888289367,nordeste,3
Ipiaú,290014,218504.67817,1.5005111112134664,nordeste,0
Itapetinga,290015,155342.98423,-0.13265314462193875,nordeste,0
Guanambi,290016,466837.04169399996,-1.108566802714099,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-1.1798881470400773,nordeste,3
Barreiras,290018,558661.119109,-0.43779708192288097,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.9528632035160308,nordeste,3
Irecê,290020,403244.60797899996,-0.8871722859359873,nordeste,3
Xique-Xique – Barra,290021,217720.62055999998,-0.9501260628308964,nordeste,3
Juazeiro,290022,519402.68434,-0.32496483743354554,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.4032288181959076,nordeste,0
Paulo Afonso,290024,196770.343708,-0.9030371877301674,nordeste,0
Ribeira do Pombal,290025,192354.02113,-0.550636212642999,nordeste,0
Euclides da Cunha,290026,184569.18926000004,-1.0405643384565393,nordeste,3
Cícero Dantas,290027,127117.44118,-0.8233850811208488,nordeste,0
Jeremoabo,290028,96341.81287,-0.7442295782984232,nordeste,0
Feira de Santana,290029,1235784.0604499998,-0.18163130796077062,nordeste,0
Jacobina,290030,318908.05842,-0.6796719842892341,nordeste,0
Itaberaba,290031,217208.981881,-0.46929040730924926,nordeste,0
Conceição do Coité,290032,192721.90131999998,-0.09966693165826573,nordeste,0
Serrinha,290033,188895.1299,-0.36957138732713035,nordeste,0
Seabra,290034,176917.79693,-0.9497161764830545,nordeste,3
Belo Horizonte,310001,5302661.613623001,-0.457580572573755,sudeste,0
Sete Lagoas,310002,414784.14420100005,-0.7607511679702564,sudeste,3
Santa Bárbara - Ouro Preto,310003,259941.603071,-0.03133262922711991,sudeste,3
Curvelo,310004,184938.06675999996,-0.8294260724941616,sudeste,3
Itabira,310005,156708.129292,-0.2628016694763155,sudeste,0
Montes Claros,310006,772503.515917,-0.8467302903859871,sudeste,3
Janaúba,310007,222460.21700499998,-0.8571783310215335,sudeste,3
Salinas,310008,192580.832348,-0.9287984630615126,sudeste,3
Januária,310009,150628.74508,-1.207904293970517,sudeste,3
Pirapora,310010,147491.22293500003,-0.936824775421855,sudeste,3
São Francisco,310011,116369.90954,-1.1811715868861046,sudeste,3
Espinosa,310012,95914.98229,-0.9775251837847808,sudeste,3
Teófilo Otoni,310013,490239.30398100003,-0.6110899714700992,sudeste,3
Capelinha,310014,178218.62567,-1.24122747804086,sudeste,3
Almenara,310015,169968.86164000002,-0.6216838461487029,sudeste,0
Diamantina,310016,125470.937976,-1.021235184285638,sudeste,3
Araçuaí,310017,108053.927453,-1.2240334390630536,sudeste,3
Pedra Azul,310018,92450.358212,-0.8995703518766358,sudeste,3
Águas Formosas,310019,50874.08342899999,-0.660472035189382,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.0906220918994632,sudeste,3
Guanhães,310021,192563.19338,-1.0773311908468346,sudeste,0
Mantena,310022,64555.720241,-0.2968647502063747,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.48281350850112525,sudeste,0
Ipatinga,310024,648876.4022819999,0.523656616932873,sudeste,4
Caratinga,310025,231827.03051900002,-0.5938412140631133,sudeste,0
João Monlevade,310026,148813.19643,-0.540927055425606,sudeste,0
Juiz de Fora,310027,746206.3141799999,-0.7139888277907911,sudeste,3
Manhuaçu,310028,352970.67047899996,-0.6097282234425996,sudeste,0
Ubá,310029,288143.317461,-0.826365228063559,sudeste,3
Ponte Nova,310030,179575.350045,-0.9159772631256792,sudeste,0
Muriaé,310031,184863.501644,-0.10901194710708637,sudeste,3
Cataguases,310032,180524.02673000004,-0.6488468984205995,sudeste,0
Viçosa,310033,168880.87934999997,-1.0555953829887295,sudeste,3
Carangola,310034,111822.93782600001,-0.7125280868966464,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,-1.0452510593244593,sudeste,0
Além Paraíba,310036,56592.475901000005,-0.39624286122769775,sudeste,0
Barbacena,310037,236771.582069,-0.979537604089213,sudeste,3
Conselheiro Lafaiete,310038,351752.384952,-0.9504737506490417,sudeste,3
São João del Rei,310039,186840.932844,-0.9620729258411003,sudeste,3
Varginha,310040,202407.797326,-1.0281014277064167,sudeste,3
Passos,310041,267128.45035400003,-0.9504922145555796,sudeste,3
Alfenas,310042,258663.18437899995,-1.074891060180526,sudeste,3
Lavras,310043,229927.86098699996,-1.0505379081846975,sudeste,3
Guaxupé,310044,160599.35241,-0.6945675398809101,sudeste,3
Três Corações,310045,133436.031399,-0.9821447738318635,sudeste,3
Três Pontas - Boa Esperança,310046,123788.331647,-1.079056423287637,sudeste,3
São Sebastião do Paraíso,310047,117037.80936,-1.077874247821842,sudeste,0
Campo Belo,310048,89676.33284000002,-0.7767505632267301,sudeste,3
Piumhi,310049,53684.384278,-0.7413906888108301,sudeste,3
Pouso Alegre,310050,563629.9836259999,-0.5296838460086236,sudeste,3
Poços de Caldas,310051,277360.380068,-0.9912688262938197,sudeste,3
Itajubá,310052,201606.60566300002,-0.8112333886293129,sudeste,0
São Lourenço,310053,187804.77343100004,-0.959945471527312,sudeste,3
Caxambu - Baependi,310054,72625.400966,-1.1037759265253297,sudeste,3
Uberaba,310055,465988.712444,-0.510266176634701,sudeste,3
Araxá,310056,182123.327045,-0.7553095851293732,sudeste,3
Frutal,310057,119424.98165599999,-0.5522848862769232,sudeste,0
Iturama,310058,68477.692718,-0.20054737509231796,sudeste,0
Uberlândia,310059,964012.5726859999,0.4659449713885321,sudeste,0
Ituiutaba,310060,152835.680911,-0.6524534582691973,sudeste,0
Monte Carmelo,310061,75886.226818,-0.9004324689526307,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.4789232242166755,sudeste,3
Unaí,310063,185549.39930600004,-0.33465949837421427,sudeste,3
Patrocínio,310064,142091.802488,-0.662830849583414,sudeste,0
Divinópolis,310065,747289.9483659999,-0.9452678225300258,sudeste,3
Formiga,310066,169039.18772299998,-0.8414525131596822,sudeste,3
Dores do Indaiá,310067,141476.017624,-0.7261725467937286,sudeste,3
Pará de Minas,310068,142750.33332600002,-1.0252409636628421,sudeste,3
Oliveira,310069,115968.10467999999,-0.6294161059427451,sudeste,3
Abaeté,310070,39168.402931000004,-1.0810819299955101,sudeste,0
Vitória,320001,2072647.84414,1.1240901367583256,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,0.43770753351623315,sudeste,1
São Mateus,320003,296587.73153,-0.07403669150671739,sudeste,0
Linhares,320004,364624.53661,1.1508315044014212,sudeste,0
Colatina,320005,321609.22273999994,1.2992099358751914,sudeste,0
Nova Venécia,320006,138784.0995,-0.0010628272397849043,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,0.822254351001132,sudeste,0
Alegre,320008,197946.24655400004,-0.05613730692132032,sudeste,0
Rio de Janeiro,330001,12607706.687149998,-0.31130014130800127,sudeste,0
Angra dos Reis,330002,277132.96929,0.2661007750745613,sudeste,0
Rio Bonito,330003,139402.97464,-0.11628700321503989,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,-0.19733640263505825,sudeste,0
Resende,330005,199896.71120999998,-0.39450204369179637,sudeste,0
Valença,330006,171525.86823999998,-0.5892010078087584,sudeste,0
Petrópolis,330007,512335.62458999996,-0.4011941785535123,sudeste,0
Nova Friburgo,330008,331452.5413200001,-0.6470293820568631,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,0.46625739047190284,sudeste,0
Campos dos Goytacazes,330010,655023.65411,-0.5609562813540206,sudeste,0
Itaperuna,330011,196872.82127999997,0.5268363005992147,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,0.09881322459615219,sudeste,0
Cabo Frio,330013,627483.79756,-0.6645140033178552,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,-0.1279681322159165,sudeste,0
São Paulo,350001,21736870.050039995,0.2292171543039182,sudeste,0
Santos,350002,1932461.87547,0.7644096086324962,sudeste,0
Sorocaba,350003,1851230.635015,-0.17205732139826196,sudeste,0
Itapeva,350004,353333.33601999993,-0.799876310288705,sudeste,3
Registro,350005,252742.88747399996,0.3681336368918339,sudeste,0
Itapetininga,350006,253807.95064,-0.6815951845955887,sudeste,0
Avaré,350007,235384.23760900003,-0.9510178317164899,sudeste,0
Tatuí,350008,168051.73278600004,-0.4777410622011077,sudeste,0
Bauru,350009,655028.1845099999,0.04355927072548928,sudeste,0
Jaú,350010,361846.01398,-0.4929135132890593,sudeste,0
Botucatu,350011,272832.22103300004,-0.48979671737103725,sudeste,0
Lins,350012,166621.99388900003,0.6745183944656179,sudeste,0
Marília,350013,389917.4815300001,-0.7977815439666499,sudeste,0
Assis,350014,247731.82627299998,-0.7096540191388326,sudeste,0
Ourinhos,350015,239569.00241600006,-0.4002393642635317,sudeste,0
Tupã,350016,126699.439137,-0.8354277375298444,sudeste,0
Piraju,350017,56719.470488,-0.8562198968383138,sudeste,3
Presidente Prudente,350018,537996.963317,-0.5194206624258194,sudeste,3
Adamantina - Lucélia,350019,134555.958518,-0.9335042541377583,sudeste,0
Dracena,350020,134725.326804,-0.7640891653579459,sudeste,3
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-0.6435782125625241,sudeste,3
Araçatuba,350022,316873.794905,0.5346926399182144,sudeste,0
Birigui - Penápolis,350023,293098.942452,-0.43095404052892183,sudeste,0
Andradina,350024,196183.10761,-0.7708333652246544,sudeste,0
São José do Rio Preto,350025,924788.6894919999,0.7684487318916932,sudeste,0
Catanduva,350026,261411.25936199998,0.1501787337458805,sudeste,0
Votuporanga,350027,172918.727057,0.8420690059403255,sudeste,0
Jales,350028,110988.30905000003,-0.01500817262035352,sudeste,0
Fernandópolis,350029,110155.622522,0.594934084315671,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,0.24442470671805502,sudeste,0
Ribeirão Preto,350031,1544148.811686,0.13451449287017436,sudeste,0
Barretos,350032,427062.3927650001,0.029063410880723187,sudeste,0
Franca,350033,429343.01302300004,-0.879561707651334,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,0.034343343139501555,sudeste,0
Ituverava,350035,126054.65502,-0.6349106866351879,sudeste,0
Araraquara,350036,628520.489836,-0.5180308230004786,sudeste,0
São Carlos,350037,526111.7132,-0.5854797672425285,sudeste,0
Campinas,350038,3244477.4976299996,0.20197041272306213,sudeste,0
Jundiaí,350039,993474.7307499999,0.0664233024045063,sudeste,0
Piracicaba,350040,612226.438651,0.32598280735954094,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.5737794091369717,sudeste,0
Limeira,350042,380966.92931,0.016487698646080063,sudeste,0
Mogi Guaçu,350043,330455.44483,-0.35373014074680087,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.5154995549581101,sudeste,0
Araras,350045,274649.950871,0.04449834915619789,sudeste,0
Rio Claro,350046,254336.401807,0.11628164533908882,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.8007669406269468,sudeste,0
Amparo,350048,134997.72316000002,-0.6965520516708917,sudeste,0
São José dos Campos,350049,1120029.7724130002,-0.1667001125859991,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.6909659762686708,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,-0.11369614645440348,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.867504784619796,sudeste,0
Cruzeiro,350053,164298.238741,-0.7480285268807588,sudeste,0
Curitiba,410001,3701074.1058279998,-0.2585021207381583,sul,3
Paranaguá,410002,296718.57104999997,0.02214450162336957,sul,0
União da Vitória,410003,176669.499867,-1.0181074733288176,sul,3
Guarapuava,410004,349748.145659,-1.0660955157892003,sul,3
Pitanga,410005,76012.57095300002,-1.0540346861513272,sul,3
Cascavel,410006,529323.298461,0.028032024961884963,sul,4
Foz do Iguaçu,410007,375228.46436200006,-0.1373855655510404,sul,0
Toledo,410008,331688.265979,-0.266893909222132,sul,0
Francisco Beltrão,410009,277097.968703,-0.7225425965978606,sul,0
Pato Branco,410010,270458.556094,-0.849706207536307,sul,0
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.9577618534717564,sul,3
Dois Vizinhos,410012,81702.464137,-0.5276852614200317,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,-0.9352707577025883,sul,0
Maringá,410014,797099.27589,-0.5713536761477493,sul,3
Campo Mourão,410015,313027.75322699995,-0.7721522774926293,sul,3
Umuarama,410016,289313.81824000005,-0.7896751077716128,sul,3
Paranavaí,410017,203037.00908999998,-0.918909784944545,sul,3
Cianorte,410018,167377.66046400002,-0.4364414925963935,sul,3
Paranacity - Colorado,410019,67520.631082,-0.46741088469561776,sul,0
Loanda,410020,60473.115481999994,-1.0565614191279014,sul,3
Londrina,410021,1101503.803679,-0.5278004365877922,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.77457432440212,sul,3
Apucarana,410023,232009.5816550001,-0.835532461505537,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,-0.6977939254959677,sul,0
Ivaiporã,410025,134258.070138,-0.7358372368480842,sul,3
Ibaiti,410026,59299.566444,-0.7117111676470568,sul,3
Ponta Grossa,410027,643820.6111910001,-0.8668798690388633,sul,3
Telêmaco Borba,410028,190498.32052999997,-0.3387961144893963,sul,3
Irati,410029,155233.04812999998,-1.0012247516040398,sul,3
Florianópolis,420001,1156318.073962,-0.06053867345534274,sul,0
Criciúma,420002,436943.85003800003,0.2727200771440948,sul,0
Tubarão,420003,321275.15853799996,0.8148424519556559,sul,0
Araranguá,420004,199339.350779,0.16433128678038583,sul,0
Lages,420005,282419.368602,-0.4137974321322918,sul,0
Curitibanos,420006,68873.72662899998,-0.4389604300208902,sul,0
Chapecó,420007,415514.7823769999,0.36111202888333116,sul,0
Joaçaba - Herval d'Oeste,420008,177772.522683,0.6364122557286298,sul,0
São Miguel do Oeste,420009,163672.588356,-0.5555853132139131,sul,0
Concórdia,420010,137754.40194799998,0.9507879675399772,sul,0
Xanxerê,420011,129804.767413,0.590550410522414,sul,0
Maravilha,420012,52543.352625,-0.18821300624496334,sul,0
São Lourenço do Oeste,420013,42214.26332300001,-0.7592024372035577,sul,0
Caçador,420014,104941.68953599999,-1.0339398373837583,sul,0
Videira,420015,128583.28165600002,-0.4269391417312532,sul,0
Joinville,420016,1029540.1583550001,0.08925724332218261,sul,0
Mafra,420017,234930.639212,-0.8973792539202263,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.7278708620949134,sul,0
Blumenau,420019,650990.5468419999,0.42300142488592285,sul,0
Itajaí,420020,829779.85426,0.8075511726393898,sul,0
Brusque,420021,252159.93985100003,0.793393098400875,sul,0
Rio do Sul,420022,197228.76604000002,-0.5443251358332688,sul,0
