imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Santa Inês,210009,451846.73544499994,-1.0825841929570112,nordeste,3
Bacabal,210010,405800.035922,-0.9902712631066338,nordeste,3
Governador Nunes Freire,210011,224565.45183500004,-1.3991638839158034,nordeste,3
Pedreiras,210012,184672.964411,-0.9034738884498916,nordeste,3
Caxias,210013,268928.562695,-1.0501947961751261,nordeste,3
Timon,210014,258592.85308,-1.314192514327777,nordeste,3
Codó,210015,228457.45221000002,-1.4659034223536096,nordeste,3
Presidente Dutra,210016,237441.48151899996,-0.9847301344667451,nordeste,3
São João dos Patos,210017,145805.764558,-0.1189509611545011,nordeste,3
Colinas,210018,80821.55705,-1.2970549975964798,nordeste,3
Imperatriz,210019,532231.693353,-0.6959962677785283,nordeste,3
Barra do Corda,210020,280148.643331,-1.121612903412129,nordeste,3
Açailândia,210021,270352.99432999996,-1.059483166340594,nordeste,3
Balsas,210022,230084.23996099998,-0.4733539956486967,nordeste,0
Teresina,220001,1134373.896284,-0.33306415248350874,nordeste,3
Amarante - Água Branca - Regeneração,220002,156289.00978199998,-0.9996317468935707,nordeste,0
Campo Maior,220003,136084.484612,-0.5357922372087895,nordeste,0
Valença do Piauí,220004,79823.38348399999,-0.26311400533826235,nordeste,0
Barras,220005,94902.30242899999,-0.34499377544855864,nordeste,3
Parnaíba,220006,282098.81894,-0.8915468538726639,nordeste,3
Piripiri,220007,174437.123889,-0.5494902057736419,nordeste,3
Esperantina,220008,146372.46837199997,-0.9647511445056118,nordeste,3
Picos,220009,291225.751458,-0.39975466653644065,nordeste,0
Paulistana,220010,79939.350837,0.12844915106523666,nordeste,4
Oeiras,220011,68545.96854100001,-0.7993525066283521,nordeste,0
Simplício Mendes,220012,41332.865334999995,-1.201210262225098,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-1.3182187175814792,nordeste,3
São João do Piauí,220014,48436.09284500001,-0.8079638242040803,nordeste,3
Corrente,220015,120522.36767299999,-1.1538042309402028,nordeste,0
Bom Jesus,220016,77915.88872199999,-0.6479435317651863,nordeste,3
Floriano,220017,124347.35358400001,0.48633557790822834,nordeste,4
Uruçuí,220018,61936.30414100001,-0.5438396708713681,nordeste,0
Canto do Buriti,220019,49014.573814,-1.3257867091723652,nordeste,0
Fortaleza,230001,4212262.35793,-0.18212185122224106,nordeste,0
Itapipoca,230002,311590.29093,-1.1493832007706752,nordeste,0
Redenção-Acarape,230003,229672.19836,-0.8137829553118536,nordeste,0
Canindé,230004,204751.35333000004,-1.0266312583162849,nordeste,3
Itapagé,230005,156725.52479,-0.8830383923212846,nordeste,0
Quixadá,230006,333010.95934999996,-0.9423463190597795,nordeste,0
Russas - Limoeiro do Norte,230007,385634.97420500003,0.24831624290700569,nordeste,0
Aracati,230008,152228.60224,0.3993597713462727,nordeste,0
Iguatu,230009,330687.50607,-0.5747314065742954,nordeste,0
Icó,230010,110782.59877,-0.5877748131968077,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,-0.9082495271955514,nordeste,0
Brejo Santo,230012,188837.72431,-0.4614514998823595,nordeste,0
Crateús,230013,247029.53571999999,-0.810600292400383,nordeste,0
Tauá,230014,92350.27985,0.8891328712082828,nordeste,4
Sobral,230015,613519.6217039999,-0.3687673368536929,nordeste,3
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,-0.9463288029586202,nordeste,3
Acaraú,230017,216118.57382999998,-0.136462756369339,nordeste,3
Camocim,230018,144405.99371,-1.34155441087007,nordeste,0
Natal,240001,1743859.074166,-1.514484623389329,nordeste,3
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,-1.514484623389329,nordeste,0
Canguaretama,240003,139853.969338,-1.514484623389329,nordeste,0
Santa Cruz,240004,99814.195614,-1.514484623389329,nordeste,3
João Câmara,240005,73448.84682600001,-1.514484623389329,nordeste,3
São Paulo do Potengi,240006,66820.48851699999,-1.514484623389329,nordeste,3
Caicó,240007,177541.72769499998,-1.514484623389329,nordeste,0
Currais Novos,240008,112075.386137,-1.514484623389329,nordeste,3
Mossoró,240009,506065.532053,-1.514484623389329,nordeste,3
Pau dos Ferros,240010,232247.75273900005,-1.514484623389329,nordeste,3
Açu,240011,239683.381827,-1.514484623389329,nordeste,3
João Pessoa,250001,1452524.6672960005,0.06656511821166775,nordeste,0
Guarabira,250002,314765.34578200005,-0.274495519485293,nordeste,3
Mamanguape - Rio Tinto,250003,148357.802504,-0.8100180642749197,nordeste,0
Itabaiana,250004,63753.31175000001,-0.06374463968405562,nordeste,0
Campina Grande,250005,931376.7193609999,-0.13217227517186428,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,0.28715633519541545,nordeste,4
Monteiro,250007,56261.812517000006,-0.6925285370882904,nordeste,0
Sumé,250008,50438.907963000005,0.13583918349164,nordeste,0
Patos,250009,265946.903487,0.040066165688813785,nordeste,0
Itaporanga,250010,122107.57574800002,-0.24955549786823683,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,0.36118914560589493,nordeste,0
Pombal,250012,65066.772294999995,0.47555215363154824,nordeste,0
Princesa Isabel,250013,62855.512667999996,0.8251394524053463,nordeste,0
Sousa,250014,139757.42990999998,-0.812991706558734,nordeste,0
Cajazeiras,250015,153774.930903,0.837224192952672,nordeste,0
Recife,260001,4016539.695079,-0.2779264489947583,nordeste,3
Goiana – Timbaúba,260002,340065.78466000006,-1.2044328328580378,nordeste,0
Palmares,260003,260124.782594,-0.8993690772204113,nordeste,3
Limoeiro,260004,226373.37741000002,-0.8321719293013227,nordeste,3
Vitória de Santo Antão,260005,207936.9037,-0.9718336475384768,nordeste,3
Carpina,260006,183777.09359,-0.809906771494631,nordeste,3
Barreiros - Sirinhaém,260007,161275.69727,-0.9409978549860848,nordeste,3
Surubim,260008,138827.15985,-0.7883044464072391,nordeste,0
Caruaru,260009,1143502.4863800001,-0.8472029984733087,nordeste,3
Garanhuns,260010,559153.8110999998,-0.8346506512680978,nordeste,3
Arcoverde,260011,381987.26514,-0.9091668098788812,nordeste,3
Belo Jardim – Pesqueira,260012,270946.71656000003,-1.0570666384229497,nordeste,3
Serra Talhada,260013,331597.202674,-0.13940327445653097,nordeste,0
Afogados da Ingazeira,260014,187106.129848,-0.22926406881065614,nordeste,0
Petrolina,260015,512192.2046,-0.6964765912234184,nordeste,0
Araripina,260016,336838.86040999996,-0.852744933403365,nordeste,0
Salgueiro,260017,193058.36722900002,0.018556059001094364,nordeste,4
Escada - Ribeirão,260018,165768.42274599997,-1.4140547233812162,nordeste,3
Maceió,270001,1328339.1964320005,-0.17484368668778877,nordeste,3
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,-0.9245527207968194,nordeste,0
Penedo,270003,195167.849766,-0.950547071755233,nordeste,0
São Miguel dos Campos,270004,186218.698957,-0.8688119672189527,nordeste,0
União dos Palmares,270005,151747.64067900003,-1.0146984521571834,nordeste,3
Atalaia,270006,121125.36878599998,-1.0639696500848679,nordeste,0
Arapiraca,270007,565424.86768,-0.9517859802057838,nordeste,3
Palmeira dos Índios,270008,169330.76583999998,-1.1157542513090186,nordeste,0
Delmiro Gouveia,270009,158439.567114,-0.6330184908920425,nordeste,3
Santana do Ipanema,270010,143255.25791,-0.7397320889381999,nordeste,3
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-1.2654009984352501,nordeste,3
Aracaju,280001,1237324.106538,0.5740191196641385,nordeste,0
Estância,280002,243854.606175,-0.6573090113546305,nordeste,0
Propriá,280003,158147.453095,-0.5319691243785879,nordeste,0
Itabaiana,280004,249607.545829,-0.6326003919716602,nordeste,0
Lagarto,280005,254692.5906,-0.5158451846191044,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-0.8237361068766016,nordeste,3
Salvador,290001,4084138.4268900002,0.08840063670459061,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.7237511932562442,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,0.32026972120795694,nordeste,0
Cruz das Almas,290004,284419.79349999997,0.29355234144447817,nordeste,0
Valença,290005,260522.68494999997,0.6830586412648308,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.7864693492520365,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,1.2277064508411348,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.22018699068143652,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.1875830639892956,nordeste,0
Camacan,290010,128377.17958,-0.6643523418787742,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.34227924089369594,nordeste,0
Jequié,290012,335632.69826100004,0.8636632839912954,nordeste,0
Brumado,290013,223982.71154999998,-0.6019063892989739,nordeste,0
Ipiaú,290014,218504.67817,-0.7102455081194556,nordeste,0
Itapetinga,290015,155342.98423,-0.26416806930493697,nordeste,0
Guanambi,290016,466837.04169399996,-0.32774936797495524,nordeste,0
Bom Jesus da Lapa,290017,234019.08669999999,-0.7319451736713699,nordeste,3
Barreiras,290018,558661.119109,-0.9019288922720636,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.9369006971613996,nordeste,0
Irecê,290020,403244.60797899996,-0.8722676301947844,nordeste,0
Xique-Xique – Barra,290021,217720.62055999998,-0.6393799818739458,nordeste,3
Juazeiro,290022,519402.68434,-0.8306999454244656,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.5417376523134462,nordeste,0
Paulo Afonso,290024,196770.343708,-0.24538285171265467,nordeste,3
Ribeira do Pombal,290025,192354.02113,-0.8653648640356116,nordeste,0
Euclides da Cunha,290026,184569.18926000004,-0.9782968537101869,nordeste,3
Cícero Dantas,290027,127117.44118,-0.6995829474140223,nordeste,3
Jeremoabo,290028,96341.81287,-1.1592794844489087,nordeste,3
Feira de Santana,290029,1235784.0604499998,-0.5886797962888121,nordeste,0
Jacobina,290030,318908.05842,-0.48201606517542195,nordeste,0
Itaberaba,290031,217208.981881,-0.32222020865133416,nordeste,0
Conceição do Coité,290032,192721.90131999998,-0.31470559184349955,nordeste,0
Serrinha,290033,188895.1299,0.11599660394242378,nordeste,4
Seabra,290034,176917.79693,-0.5682488071047525,nordeste,0
Belo Horizonte,310001,5302661.613623001,0.17931632161948366,sudeste,1
Sete Lagoas,310002,414784.14420100005,0.27160274937270135,sudeste,0
Santa Bárbara - Ouro Preto,310003,259941.603071,1.758955224950862,sudeste,0
Curvelo,310004,184938.06675999996,-0.4592513609945776,sudeste,0
Itabira,310005,156708.129292,1.713921263425018,sudeste,0
Montes Claros,310006,772503.515917,-0.6943551167604772,sudeste,3
Janaúba,310007,222460.21700499998,-0.3004730544532146,sudeste,3
Salinas,310008,192580.832348,-0.6548135730265654,sudeste,3
Januária,310009,150628.74508,-1.0232664118840529,sudeste,0
Pirapora,310010,147491.22293500003,-0.7118163014421699,sudeste,0
São Francisco,310011,116369.90954,-1.2760480409043338,sudeste,0
Espinosa,310012,95914.98229,-0.6562700477869353,sudeste,0
Teófilo Otoni,310013,490239.30398100003,-0.24479003768498814,sudeste,0
Capelinha,310014,178218.62567,-0.41946552089950595,sudeste,0
Almenara,310015,169968.86164000002,0.23769585092424902,sudeste,0
Diamantina,310016,125470.937976,-0.18026365801048724,sudeste,0
Araçuaí,310017,108053.927453,-1.0009106295726833,sudeste,0
Pedra Azul,310018,92450.358212,-1.1243195954450091,sudeste,0
Águas Formosas,310019,50874.08342899999,-0.623660821061154,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.4180859725685222,sudeste,0
Guanhães,310021,192563.19338,-0.8084331140946729,sudeste,0
Mantena,310022,64555.720241,0.5342874093417695,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.9428815842325822,sudeste,0
Ipatinga,310024,648876.4022819999,-0.07200109553148631,sudeste,0
Caratinga,310025,231827.03051900002,-0.4572432941876606,sudeste,0
João Monlevade,310026,148813.19643,-0.5449228517029129,sudeste,0
Juiz de Fora,310027,746206.3141799999,-0.5043226413233458,sudeste,0
Manhuaçu,310028,352970.67047899996,-0.14405922335912721,sudeste,0
Ubá,310029,288143.317461,-0.34610180430413906,sudeste,0
Ponte Nova,310030,179575.350045,-0.24747265917268726,sudeste,0
Muriaé,310031,184863.501644,0.1965833455920482,sudeste,0
Cataguases,310032,180524.02673000004,-0.464189910515726,sudeste,0
Viçosa,310033,168880.87934999997,0.024442906139073576,sudeste,0
Carangola,310034,111822.93782600001,0.39613138591683655,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,0.41606144804007206,sudeste,0
Além Paraíba,310036,56592.475901000005,0.4793698936952615,sudeste,0
Barbacena,310037,236771.582069,-0.45979051850102765,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,0.35764223269225787,sudeste,0
São João del Rei,310039,186840.932844,-0.6977062166531104,sudeste,0
Varginha,310040,202407.797326,0.560051228032246,sudeste,0
Passos,310041,267128.45035400003,0.43482389459068266,sudeste,0
Alfenas,310042,258663.18437899995,-0.4918423443954775,sudeste,0
Lavras,310043,229927.86098699996,-1.0599372266574596,sudeste,0
Guaxupé,310044,160599.35241,0.2017031547246981,sudeste,0
Três Corações,310045,133436.031399,0.05893684215346985,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,-0.6104230900062805,sudeste,0
São Sebastião do Paraíso,310047,117037.80936,-0.16315201546335067,sudeste,0
Campo Belo,310048,89676.33284000002,-1.1947599266797175,sudeste,0
Piumhi,310049,53684.384278,-0.10175775041765175,sudeste,0
Pouso Alegre,310050,563629.9836259999,0.16093649046414119,sudeste,0
Poços de Caldas,310051,277360.380068,-0.12060846911124251,sudeste,0
Itajubá,310052,201606.60566300002,-0.26206397310172275,sudeste,0
São Lourenço,310053,187804.77343100004,-0.0025810990423688913,sudeste,0
Caxambu - Baependi,310054,72625.400966,-0.21550015289387922,sudeste,0
Uberaba,310055,465988.712444,0.01976642029750829,sudeste,1
Araxá,310056,182123.327045,0.9840873132982602,sudeste,1
Frutal,310057,119424.98165599999,0.4294017200607452,sudeste,0
Iturama,310058,68477.692718,0.2683749723028232,sudeste,0
Uberlândia,310059,964012.5726859999,2.410510413574206,sudeste,1
Ituiutaba,310060,152835.680911,0.6701296971147432,sudeste,1
Monte Carmelo,310061,75886.226818,2.958479709429618,sudeste,1
Patos de Minas,310062,497149.8585720001,1.6128382671359296,sudeste,0
Unaí,310063,185549.39930600004,-0.412881771870646,sudeste,0
Patrocínio,310064,142091.802488,3.985734806672646,sudeste,1
Divinópolis,310065,747289.9483659999,-0.6716346029691354,sudeste,0
Formiga,310066,169039.18772299998,-0.38735943915169974,sudeste,0
Dores do Indaiá,310067,141476.017624,-0.7299885935802829,sudeste,0
Pará de Minas,310068,142750.33332600002,-0.7629081296501894,sudeste,0
Oliveira,310069,115968.10467999999,0.12047725983157768,sudeste,0
Abaeté,310070,39168.402931000004,-0.26298035183374724,sudeste,0
Vitória,320001,2072647.84414,0.07992470877898533,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,0.444398770568169,sudeste,0
São Mateus,320003,296587.73153,-0.0020351091585465056,sudeste,0
Linhares,320004,364624.53661,0.4919403455284424,sudeste,0
Colatina,320005,321609.22273999994,0.1908850253164695,sudeste,0
Nova Venécia,320006,138784.0995,0.22488998524737033,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,0.5031655866397291,sudeste,0
Alegre,320008,197946.24655400004,-0.056678891855756725,sudeste,0
Rio de Janeiro,330001,12607706.687149998,-0.8721490318356889,sudeste,0
Angra dos Reis,330002,277132.96929,-0.8102999136880462,sudeste,0
Rio Bonito,330003,139402.97464,0.8607325031014009,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.3150869026369985,sudeste,0
Resende,330005,199896.71120999998,0.35476820560213895,sudeste,0
Valença,330006,171525.86823999998,-0.11791539659115524,sudeste,0
Petrópolis,330007,512335.62458999996,0.20953080087120335,sudeste,0
Nova Friburgo,330008,331452.5413200001,-0.20577342087459463,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,2.261901083947443,sudeste,0
Campos dos Goytacazes,330010,655023.65411,-0.5345551560930045,sudeste,0
Itaperuna,330011,196872.82127999997,0.4163647135346324,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,0.5866755332197328,sudeste,0
Cabo Frio,330013,627483.79756,-0.46943707832788983,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,-0.46029833038986057,sudeste,0
São Paulo,350001,21736870.050039995,-0.5361420317050946,sudeste,0
Santos,350002,1932461.87547,-0.5567868352653487,sudeste,0
Sorocaba,350003,1851230.635015,-0.4108444068208322,sudeste,0
Itapeva,350004,353333.33601999993,0.30214832630260635,sudeste,0
Registro,350005,252742.88747399996,0.40671587689794547,sudeste,0
Itapetininga,350006,253807.95064,1.1092481759817974,sudeste,0
Avaré,350007,235384.23760900003,0.10438610084459159,sudeste,0
Tatuí,350008,168051.73278600004,-0.9421069632921547,sudeste,0
Bauru,350009,655028.1845099999,0.6035038991627162,sudeste,0
Jaú,350010,361846.01398,0.17250524020348762,sudeste,0
Botucatu,350011,272832.22103300004,0.47882148694875987,sudeste,0
Lins,350012,166621.99388900003,0.1785266213233498,sudeste,0
Marília,350013,389917.4815300001,0.10086574707521738,sudeste,0
Assis,350014,247731.82627299998,-0.11817372299099096,sudeste,0
Ourinhos,350015,239569.00241600006,-0.2674910124518915,sudeste,0
Tupã,350016,126699.439137,-0.2588997209110264,sudeste,0
Piraju,350017,56719.470488,-0.5197894795755096,sudeste,0
Presidente Prudente,350018,537996.963317,-0.45205301914213974,sudeste,0
Adamantina - Lucélia,350019,134555.958518,1.228114240885778,sudeste,0
Dracena,350020,134725.326804,0.9157396074787891,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-0.9977285143249657,sudeste,0
Araçatuba,350022,316873.794905,0.34771692812671334,sudeste,0
Birigui - Penápolis,350023,293098.942452,-0.16705542533478285,sudeste,0
Andradina,350024,196183.10761,-0.3311585269887602,sudeste,0
São José do Rio Preto,350025,924788.6894919999,0.4767437911127411,sudeste,0
Catanduva,350026,261411.25936199998,-0.4106026656410071,sudeste,0
Votuporanga,350027,172918.727057,-0.22009308086049678,sudeste,0
Jales,350028,110988.30905000003,-0.03116378492443408,sudeste,0
Fernandópolis,350029,110155.622522,0.005237676395174355,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,0.24090586645714088,sudeste,0
Ribeirão Preto,350031,1544148.811686,0.47708195048458374,sudeste,0
Barretos,350032,427062.3927650001,-0.1240965636952454,sudeste,0
Franca,350033,429343.01302300004,0.7258932253163031,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,0.5286623547672202,sudeste,0
Ituverava,350035,126054.65502,-0.3992223014964159,sudeste,0
Araraquara,350036,628520.489836,0.6957726216397906,sudeste,0
São Carlos,350037,526111.7132,0.45445492432029755,sudeste,0
Campinas,350038,3244477.4976299996,-0.1376090517859178,sudeste,0
Jundiaí,350039,993474.7307499999,-0.19064583530368828,sudeste,0
Piracicaba,350040,612226.438651,1.4147763067405623,sudeste,0
Bragança Paulista,350041,482949.73968999996,0.9751392878138581,sudeste,0
Limeira,350042,380966.92931,0.022284984525905174,sudeste,0
Mogi Guaçu,350043,330455.44483,0.7721747455308582,sudeste,0
São João da Boa Vista,350044,317003.98011999996,0.5365969852794844,sudeste,0
Araras,350045,274649.950871,-0.4301366391189989,sudeste,0
Rio Claro,350046,254336.401807,-0.49626411771942985,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,0.14133578150561946,sudeste,0
Amparo,350048,134997.72316000002,-0.1716517702316719,sudeste,0
São José dos Campos,350049,1120029.7724130002,0.5970270722818122,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,0.0009639803935332376,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,0.7193836742642457,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.0011373119024388585,sudeste,0
Cruzeiro,350053,164298.238741,0.5233455721884401,sudeste,0
Curitiba,410001,3701074.1058279998,-0.8862384922039805,sul,0
Paranaguá,410002,296718.57104999997,0.4305717425861765,sul,0
União da Vitória,410003,176669.499867,-0.6035651232887168,sul,0
Guarapuava,410004,349748.145659,-0.02565396014531514,sul,0
Pitanga,410005,76012.57095300002,-0.30988671916274046,sul,0
Cascavel,410006,529323.298461,0.43551943366961204,sul,0
Foz do Iguaçu,410007,375228.46436200006,1.5542964421737995,sul,0
Toledo,410008,331688.265979,0.8556943894228621,sul,0
Francisco Beltrão,410009,277097.968703,0.22784167284956303,sul,0
Pato Branco,410010,270458.556094,0.5852285669807681,sul,0
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.2641776289664333,sul,0
Dois Vizinhos,410012,81702.464137,0.013753199367851061,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,0.8978585451329596,sul,0
Maringá,410014,797099.27589,0.49519950905974564,sul,0
Campo Mourão,410015,313027.75322699995,0.01899088542294851,sul,0
Umuarama,410016,289313.81824000005,0.2693613501177583,sul,0
Paranavaí,410017,203037.00908999998,0.6173964611625966,sul,0
Cianorte,410018,167377.66046400002,-0.6690378556712144,sul,0
Paranacity - Colorado,410019,67520.631082,0.992241733429862,sul,0
Loanda,410020,60473.115481999994,0.060829663687354554,sul,0
Londrina,410021,1101503.803679,0.6056708613635075,sul,0
Santo Antônio da Platina,410022,269124.432428,0.08700865496357135,sul,0
Apucarana,410023,232009.5816550001,-0.20692875802432895,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,0.23437337810327893,sul,0
Ivaiporã,410025,134258.070138,-0.04025306562770016,sul,0
Ibaiti,410026,59299.566444,0.2947662941964956,sul,0
Ponta Grossa,410027,643820.6111910001,0.2826671845669095,sul,0
Telêmaco Borba,410028,190498.32052999997,1.277217159619431,sul,0
Irati,410029,155233.04812999998,-0.6028945738980495,sul,0
Florianópolis,420001,1156318.073962,0.670738117770852,sul,0
Criciúma,420002,436943.85003800003,-0.11320538057251625,sul,0
Tubarão,420003,321275.15853799996,0.11205119599003192,sul,0
Araranguá,420004,199339.350779,-0.35917434250951125,sul,0
Lages,420005,282419.368602,0.047641991322909076,sul,0
Curitibanos,420006,68873.72662899998,-0.6550383714616531,sul,0
Chapecó,420007,415514.7823769999,3.4381451813210746,sul,1
Joaçaba - Herval d'Oeste,420008,177772.522683,1.5030738097708332,sul,0
São Miguel do Oeste,420009,163672.588356,0.937998962909829,sul,1
Concórdia,420010,137754.40194799998,1.8761283774608404,sul,1
Xanxerê,420011,129804.767413,1.5850104049757745,sul,1
Maravilha,420012,52543.352625,2.0060169749554233,sul,1
São Lourenço do Oeste,420013,42214.26332300001,-0.04654592961367823,sul,2
Caçador,420014,104941.68953599999,-0.33348685529435235,sul,0
Videira,420015,128583.28165600002,1.0893679745120084,sul,0
Joinville,420016,1029540.1583550001,1.298271680236749,sul,0
Mafra,420017,234930.639212,-0.02634229461004584,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.09185349963895828,sul,0
Blumenau,420019,650990.5468419999,1.662312256626579,sul,0
Itajaí,420020,829779.85426,0.25331333009906515,sul,0
Brusque,420021,252159.93985100003,-0.5975122594999287,sul,0
