imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Porto Nacional,170002,104659.863133,-0.40401327928297714,norte,0
Paraíso do Tocantins,170003,120386.17455700002,-0.3812357731610079,norte,0
Miracema do Tocantins,170004,45475.336239,-0.5359976098697077,norte,0
Araguaína,170005,325628.103233,1.140933504213946,norte,0
Guaraí,170006,86945.84316899999,0.6575037727090122,norte,0
Colinas do Tocantins,170007,65495.96647999999,-0.25153451252057973,norte,0
Tocantinópolis,170008,49789.446823,-0.3946570809966039,norte,0
Araguatins,170009,137158.76029900002,0.10340254776262085,norte,0
Gurupi,170010,181173.013458,0.0009638264518188827,norte,4
Dianópolis,170011,83869.633012,-0.5359976098697077,norte,0
São Luís,210001,1676128.6191400003,4.314111847983305,nordeste,0
Pinheiro,210002,341442.109984,0.13587165008443808,nordeste,1
Chapadinha,210003,277946.115811,0.4471331900387122,nordeste,0
Itapecuru Mirim,210004,298355.59337,-0.18213557370939124,nordeste,2
Viana,210005,257692.15209,0.4521046649368689,nordeste,1
Barreirinhas,210006,133084.28007,-0.16267657392715493,nordeste,2
Tutóia - Araioses,210007,207214.69482999996,-0.20631854512856015,nordeste,0
Cururupu,210008,122984.01033999998,0.013298790519263188,nordeste,1
Santa Inês,210009,451846.73544499994,0.24743733945687146,nordeste,0
Bacabal,210010,405800.035922,0.12207771878085819,nordeste,0
Governador Nunes Freire,210011,224565.45183500004,-0.342411438064359,nordeste,0
Pedreiras,210012,184672.964411,0.30473118640167984,nordeste,0
Caxias,210013,268928.562695,0.0413299804659226,nordeste,0
Timon,210014,258592.85308,-0.31985259348352474,nordeste,0
Codó,210015,228457.45221000002,-0.26415726923522903,nordeste,0
Presidente Dutra,210016,237441.48151899996,-0.32675379541252064,nordeste,0
São João dos Patos,210017,145805.764558,-0.49340399101141674,nordeste,0
Colinas,210018,80821.55705,0.4754925889968921,nordeste,0
Imperatriz,210019,532231.693353,0.8799531487804833,nordeste,0
Barra do Corda,210020,280148.643331,-0.5138293955636063,nordeste,0
Açailândia,210021,270352.99432999996,-0.14548328236476474,nordeste,0
Balsas,210022,230084.23996099998,-0.1311201290841157,nordeste,0
Teresina,220001,1134373.896284,0.9914531328987258,nordeste,0
Amarante - Água Branca - Regeneração,220002,156289.00978199998,0.060051514594104675,nordeste,0
Campo Maior,220003,136084.484612,-0.3078160070722967,nordeste,0
Valença do Piauí,220004,79823.38348399999,-0.38039420415413866,nordeste,0
Barras,220005,94902.30242899999,-0.2742380949171011,nordeste,0
Parnaíba,220006,282098.81894,-0.2057731594664227,nordeste,0
Piripiri,220007,174437.123889,-0.0731652991890903,nordeste,0
Esperantina,220008,146372.46837199997,0.23905295935375123,nordeste,0
Picos,220009,291225.751458,0.005008845335411228,nordeste,0
Paulistana,220010,79939.350837,-0.45830877329673575,nordeste,0
Oeiras,220011,68545.96854100001,-0.08298809704836102,nordeste,0
Simplício Mendes,220012,41332.865334999995,-0.5359976098697077,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,0.6102517412594793,nordeste,0
São João do Piauí,220014,48436.09284500001,-0.39570793943940347,nordeste,0
Corrente,220015,120522.36767299999,-0.42730833242381666,nordeste,0
Bom Jesus,220016,77915.88872199999,-0.37658480550361656,nordeste,0
Floriano,220017,124347.35358400001,-0.2862779743516963,nordeste,0
Uruçuí,220018,61936.30414100001,-0.43572693261413575,nordeste,0
Canto do Buriti,220019,49014.573814,-0.40929253667061594,nordeste,0
Fortaleza,230001,4212262.35793,2.661891306765647,nordeste,0
Itapipoca,230002,311590.29093,0.5004292553841195,nordeste,0
Redenção-Acarape,230003,229672.19836,0.4104113689030436,nordeste,0
Canindé,230004,204751.35333000004,0.040298986838984176,nordeste,0
Itapagé,230005,156725.52479,-0.06048641247566992,nordeste,0
Quixadá,230006,333010.95934999996,0.47106035438632154,nordeste,0
Russas - Limoeiro do Norte,230007,385634.97420500003,0.10817582649747869,nordeste,0
Aracati,230008,152228.60224,-0.25042206427060965,nordeste,2
Iguatu,230009,330687.50607,-0.25262950745388923,nordeste,0
Icó,230010,110782.59877,-0.4238790058312017,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,-0.40851570607203275,nordeste,0
Brejo Santo,230012,188837.72431,-0.40444772627271963,nordeste,0
Crateús,230013,247029.53571999999,-0.2845946695361098,nordeste,0
Tauá,230014,92350.27985,0.2037331944455181,nordeste,0
Sobral,230015,613519.6217039999,0.4209315561065064,nordeste,0
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,-0.03241781593474946,nordeste,0
Acaraú,230017,216118.57382999998,0.6421806335246876,nordeste,0
Camocim,230018,144405.99371,-0.36397164326344517,nordeste,0
Natal,240001,1743859.074166,0.7691150354151345,nordeste,0
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,-0.3037943210435639,nordeste,0
Canguaretama,240003,139853.969338,-0.2695599023528407,nordeste,0
Santa Cruz,240004,99814.195614,0.17769410234928956,nordeste,0
João Câmara,240005,73448.84682600001,-0.3610139063316048,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,-0.14395999897899497,nordeste,0
Caicó,240007,177541.72769499998,-0.5010176913820718,nordeste,0
Currais Novos,240008,112075.386137,-0.3012445666861339,nordeste,0
Mossoró,240009,506065.532053,0.8766611838052891,nordeste,0
Pau dos Ferros,240010,232247.75273900005,0.23164958499088387,nordeste,0
Açu,240011,239683.381827,0.29314892377294294,nordeste,0
João Pessoa,250001,1452524.6672960005,1.8839844677904722,nordeste,0
Guarabira,250002,314765.34578200005,-0.0805491454972338,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,-0.3266929741139405,nordeste,0
Itabaiana,250004,63753.31175000001,-0.5359976098697077,nordeste,0
Campina Grande,250005,931376.7193609999,-0.3108037086422057,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-0.5359976098697077,nordeste,0
Monteiro,250007,56261.812517000006,-0.41685632416981433,nordeste,0
Sumé,250008,50438.907963000005,-0.278108840998332,nordeste,0
Patos,250009,265946.903487,-0.045045129305467474,nordeste,0
Itaporanga,250010,122107.57574800002,-0.42198392600939133,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,-0.2736102123721008,nordeste,0
Pombal,250012,65066.772294999995,-0.5359976098697077,nordeste,0
Princesa Isabel,250013,62855.512667999996,-0.4371933061688027,nordeste,0
Sousa,250014,139757.42990999998,0.026768157242299383,nordeste,0
Cajazeiras,250015,153774.930903,-0.10634392464457072,nordeste,0
Recife,260001,4016539.695079,6.137424678480852,nordeste,1
Goiana – Timbaúba,260002,340065.78466000006,0.5414801345582608,nordeste,1
Palmares,260003,260124.782594,-0.03462939296673107,nordeste,0
Limoeiro,260004,226373.37741000002,0.5065057926559763,nordeste,0
Vitória de Santo Antão,260005,207936.9037,2.5402754825880542,nordeste,1
Carpina,260006,183777.09359,0.6805534928705036,nordeste,1
Barreiros - Sirinhaém,260007,161275.69727,0.23416122596877686,nordeste,1
Surubim,260008,138827.15985,-0.26758924498050174,nordeste,0
Caruaru,260009,1143502.4863800001,-0.17211866699724648,nordeste,0
Garanhuns,260010,559153.8110999998,-0.2472214788112423,nordeste,0
Arcoverde,260011,381987.26514,0.16310159153405562,nordeste,0
Belo Jardim – Pesqueira,260012,270946.71656000003,-0.2609444817075192,nordeste,0
Serra Talhada,260013,331597.202674,-0.2643792711459986,nordeste,0
Afogados da Ingazeira,260014,187106.129848,-0.24018538083135108,nordeste,0
Petrolina,260015,512192.2046,-0.3662458418808667,nordeste,0
Araripina,260016,336838.86040999996,-0.22656695428940143,nordeste,0
Salgueiro,260017,193058.36722900002,-0.17505420365905944,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,0.17582377408820424,nordeste,1
Maceió,270001,1328339.1964320005,3.068665027110913,nordeste,0
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,-0.27385815722074386,nordeste,2
Penedo,270003,195167.849766,-0.3450728698460444,nordeste,0
São Miguel dos Campos,270004,186218.698957,-0.30254755150304263,nordeste,0
União dos Palmares,270005,151747.64067900003,0.5280734591337359,nordeste,0
Atalaia,270006,121125.36878599998,-0.4334526975169955,nordeste,2
Arapiraca,270007,565424.86768,-0.15662971896454356,nordeste,0
Palmeira dos Índios,270008,169330.76583999998,-0.19824423086678108,nordeste,0
Delmiro Gouveia,270009,158439.567114,-0.5359976098697077,nordeste,0
Santana do Ipanema,270010,143255.25791,-0.4858253345392811,nordeste,0
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-0.37919858470824985,nordeste,0
Aracaju,280001,1237324.106538,1.292057663028884,nordeste,0
Estância,280002,243854.606175,0.2789660618478004,nordeste,0
Propriá,280003,158147.453095,-0.4151581405817649,nordeste,0
Itabaiana,280004,249607.545829,0.10584009166048387,nordeste,0
Lagarto,280005,254692.5906,-0.14585542955453967,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-0.09743247657761638,nordeste,0
Salvador,290001,4084138.4268900002,0.7741983822471338,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.49476948726125025,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.5140116624269727,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.36131510731947203,nordeste,0
Valença,290005,260522.68494999997,-0.4644829719319358,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.368586396493123,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,1.4354159576543895,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.49576230372742935,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.28633731257489975,nordeste,0
Camacan,290010,128377.17958,-0.0038598341709849995,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.4627815906967397,nordeste,0
Jequié,290012,335632.69826100004,-0.3454631096512135,nordeste,0
Brumado,290013,223982.71154999998,-0.42508913626568495,nordeste,3
Ipiaú,290014,218504.67817,-0.19493057835690655,nordeste,0
Itapetinga,290015,155342.98423,-0.4560404081498015,nordeste,0
Guanambi,290016,466837.04169399996,-0.5359976098697077,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-0.5094596242271666,nordeste,3
Barreiras,290018,558661.119109,-0.5359976098697077,nordeste,0
Santa Maria da Vitoria,290019,132909.28577999998,-0.5359976098697077,nordeste,3
Irecê,290020,403244.60797899996,-0.5359976098697077,nordeste,3
Xique-Xique – Barra,290021,217720.62055999998,-0.47894839563403835,nordeste,3
Juazeiro,290022,519402.68434,-0.4522999944141454,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.5135607973204921,nordeste,3
Paulo Afonso,290024,196770.343708,-0.409751041491677,nordeste,0
Ribeira do Pombal,290025,192354.02113,-0.5037113331054287,nordeste,3
Euclides da Cunha,290026,184569.18926000004,-0.5359976098697077,nordeste,3
Cícero Dantas,290027,127117.44118,-0.5359976098697077,nordeste,0
Jeremoabo,290028,96341.81287,-0.5359976098697077,nordeste,0
Feira de Santana,290029,1235784.0604499998,-0.41188104370264156,nordeste,3
Jacobina,290030,318908.05842,-0.49704973759771814,nordeste,3
Itaberaba,290031,217208.981881,-0.5074058126560567,nordeste,3
Conceição do Coité,290032,192721.90131999998,-0.42560950494514643,nordeste,3
Serrinha,290033,188895.1299,-0.5359976098697077,nordeste,3
Seabra,290034,176917.79693,-0.34664127612222256,nordeste,3
Belo Horizonte,310001,5302661.613623001,-0.3601325382611736,sudeste,3
Sete Lagoas,310002,414784.14420100005,-0.506052419101202,sudeste,3
Santa Bárbara - Ouro Preto,310003,259941.603071,-0.45438680611289195,sudeste,3
Curvelo,310004,184938.06675999996,-0.5024166642497636,sudeste,3
Itabira,310005,156708.129292,-0.41710661440603714,sudeste,3
Montes Claros,310006,772503.515917,-0.43148658117595423,sudeste,3
Janaúba,310007,222460.21700499998,-0.5080807299595097,sudeste,3
Salinas,310008,192580.832348,-0.5359976098697077,sudeste,3
Januária,310009,150628.74508,-0.5359976098697077,sudeste,0
Pirapora,310010,147491.22293500003,-0.49389073029178115,sudeste,0
São Francisco,310011,116369.90954,0.05104716022779668,sudeste,0
Espinosa,310012,95914.98229,-0.5359976098697077,sudeste,3
Teófilo Otoni,310013,490239.30398100003,-0.2678395896857765,sudeste,3
Capelinha,310014,178218.62567,-0.4929907988730642,sudeste,3
Almenara,310015,169968.86164000002,-0.5359976098697077,sudeste,0
Diamantina,310016,125470.937976,-0.5359976098697077,sudeste,3
Araçuaí,310017,108053.927453,-0.5359976098697077,sudeste,3
Pedra Azul,310018,92450.358212,-0.5359976098697077,sudeste,3
Águas Formosas,310019,50874.08342899999,-0.5359976098697077,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.3702491758508682,sudeste,3
Guanhães,310021,192563.19338,-0.5359976098697077,sudeste,3
Mantena,310022,64555.720241,-0.5359976098697077,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.5359976098697077,sudeste,0
Ipatinga,310024,648876.4022819999,-0.45875918578633185,sudeste,3
Caratinga,310025,231827.03051900002,-0.5092086925073892,sudeste,3
João Monlevade,310026,148813.19643,-0.49426478434138527,sudeste,3
Juiz de Fora,310027,746206.3141799999,-0.05328537251014712,sudeste,0
Manhuaçu,310028,352970.67047899996,-0.5184029605621681,sudeste,3
Ubá,310029,288143.317461,-0.5144444632701315,sudeste,0
Ponte Nova,310030,179575.350045,-0.5359976098697077,sudeste,3
Muriaé,310031,184863.501644,-0.4352141381563222,sudeste,3
Cataguases,310032,180524.02673000004,-0.3983894415738895,sudeste,0
Viçosa,310033,168880.87934999997,-0.4221211940417617,sudeste,3
Carangola,310034,111822.93782600001,-0.48045985273629443,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,-0.5359976098697077,sudeste,0
Além Paraíba,310036,56592.475901000005,0.12243569569437145,sudeste,0
Barbacena,310037,236771.582069,-0.398347773867549,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,-0.46537525814040664,sudeste,3
São João del Rei,310039,186840.932844,-0.4695197233767042,sudeste,0
Varginha,310040,202407.797326,-0.25985431299708933,sudeste,0
Passos,310041,267128.45035400003,-0.5359976098697077,sudeste,3
Alfenas,310042,258663.18437899995,-0.3679305297212677,sudeste,0
Lavras,310043,229927.86098699996,-0.3609674551048517,sudeste,3
Guaxupé,310044,160599.35241,-0.5359976098697077,sudeste,3
Três Corações,310045,133436.031399,-0.34982914853845454,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,-0.13464183875325209,sudeste,3
São Sebastião do Paraíso,310047,117037.80936,-0.48293445705707755,sudeste,3
Campo Belo,310048,89676.33284000002,-0.5359976098697077,sudeste,0
Piumhi,310049,53684.384278,-0.5359976098697077,sudeste,3
Pouso Alegre,310050,563629.9836259999,-0.02914349317296269,sudeste,0
Poços de Caldas,310051,277360.380068,-0.48761903168728854,sudeste,0
Itajubá,310052,201606.60566300002,-0.47438856543882946,sudeste,0
São Lourenço,310053,187804.77343100004,-0.23838240315686116,sudeste,0
Caxambu - Baependi,310054,72625.400966,-0.5359976098697077,sudeste,0
Uberaba,310055,465988.712444,-0.32275999283463025,sudeste,3
Araxá,310056,182123.327045,-0.5359976098697077,sudeste,3
Frutal,310057,119424.98165599999,-0.32798769178359044,sudeste,0
Iturama,310058,68477.692718,-0.5359976098697077,sudeste,0
Uberlândia,310059,964012.5726859999,-0.22452259902140967,sudeste,0
Ituiutaba,310060,152835.680911,-0.5359976098697077,sudeste,0
Monte Carmelo,310061,75886.226818,-0.5359976098697077,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.42139545912301907,sudeste,3
Unaí,310063,185549.39930600004,-0.3040126617096589,sudeste,0
Patrocínio,310064,142091.802488,-0.44858376819577106,sudeste,3
Divinópolis,310065,747289.9483659999,-0.2617492530911214,sudeste,3
Formiga,310066,169039.18772299998,-0.49884894656305834,sudeste,3
Dores do Indaiá,310067,141476.017624,-0.4921004514168137,sudeste,3
Pará de Minas,310068,142750.33332600002,-0.5359976098697077,sudeste,0
Oliveira,310069,115968.10467999999,-0.4824449957258274,sudeste,0
Abaeté,310070,39168.402931000004,-0.5359976098697077,sudeste,0
Vitória,320001,2072647.84414,3.0236758167641358,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,1.0273071874521567,sudeste,0
São Mateus,320003,296587.73153,-0.1590868308702552,sudeste,0
Linhares,320004,364624.53661,0.009036048756969079,sudeste,0
Colatina,320005,321609.22273999994,-0.28496271593789996,sudeste,0
Nova Venécia,320006,138784.0995,-0.35700318081625104,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,0.12521990988695775,sudeste,1
Alegre,320008,197946.24655400004,-0.09675951470717438,sudeste,0
Rio de Janeiro,330001,12607706.687149998,1.0437295983941441,sudeste,0
Angra dos Reis,330002,277132.96929,0.45001783199120743,sudeste,0
Rio Bonito,330003,139402.97464,0.3550013345879891,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.6147001736912975,sudeste,0
Resende,330005,199896.71120999998,-0.2563854235160871,sudeste,0
Valença,330006,171525.86823999998,-0.06530978915533046,sudeste,0
Petrópolis,330007,512335.62458999996,-0.02688486360773795,sudeste,0
Nova Friburgo,330008,331452.5413200001,-0.10504876820922111,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,0.8704439534407331,sudeste,0
Campos dos Goytacazes,330010,655023.65411,0.2983459606384127,sudeste,0
Itaperuna,330011,196872.82127999997,-0.28363590254830984,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,-0.21289830744064328,sudeste,0
Cabo Frio,330013,627483.79756,0.0875322673728562,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,-0.15724050569983822,sudeste,0
São Paulo,350001,21736870.050039995,2.10880027919401,sudeste,0
Santos,350002,1932461.87547,0.8137656126488094,sudeste,1
Sorocaba,350003,1851230.635015,-0.17033108515094572,sudeste,0
Itapeva,350004,353333.33601999993,-0.20551625542390192,sudeste,0
Registro,350005,252742.88747399996,0.32402196525974436,sudeste,0
Itapetininga,350006,253807.95064,-0.12002672517714293,sudeste,0
Avaré,350007,235384.23760900003,-0.1402364986324298,sudeste,0
Tatuí,350008,168051.73278600004,-0.1664450286515432,sudeste,0
Bauru,350009,655028.1845099999,0.013906849156146543,sudeste,0
Jaú,350010,361846.01398,0.08187357629088644,sudeste,0
Botucatu,350011,272832.22103300004,0.44279804335147577,sudeste,0
Lins,350012,166621.99388900003,-0.11871493738312063,sudeste,0
Marília,350013,389917.4815300001,-0.3721972295524916,sudeste,0
Assis,350014,247731.82627299998,-0.26023834300468074,sudeste,0
Ourinhos,350015,239569.00241600006,-0.09530320990556408,sudeste,0
Tupã,350016,126699.439137,-0.4379641030882,sudeste,0
Piraju,350017,56719.470488,0.6684273645600128,sudeste,0
Presidente Prudente,350018,537996.963317,-0.33870411151937146,sudeste,0
Adamantina - Lucélia,350019,134555.958518,-0.07445021863363938,sudeste,0
Dracena,350020,134725.326804,-0.07809083459940386,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-0.34322735619384676,sudeste,0
Araçatuba,350022,316873.794905,-0.1636174699122396,sudeste,0
Birigui - Penápolis,350023,293098.942452,-0.23510425905458002,sudeste,0
Andradina,350024,196183.10761,-0.25109256810923486,sudeste,0
São José do Rio Preto,350025,924788.6894919999,-0.2138973891833141,sudeste,0
Catanduva,350026,261411.25936199998,-0.1949785099635573,sudeste,0
Votuporanga,350027,172918.727057,-0.03318606504326508,sudeste,0
Jales,350028,110988.30905000003,-0.3637542232226285,sudeste,0
Fernandópolis,350029,110155.622522,-0.42324085681908913,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,-0.029032947279562606,sudeste,0
Ribeirão Preto,350031,1544148.811686,-0.2800889269219749,sudeste,0
Barretos,350032,427062.3927650001,0.12155810651409348,sudeste,0
Franca,350033,429343.01302300004,-0.30455952984328516,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,-0.42415689093337267,sudeste,0
Ituverava,350035,126054.65502,-0.48673013012499056,sudeste,0
Araraquara,350036,628520.489836,-0.21119363474440941,sudeste,0
São Carlos,350037,526111.7132,-0.39434567533699094,sudeste,0
Campinas,350038,3244477.4976299996,-0.05171933166688355,sudeste,0
Jundiaí,350039,993474.7307499999,0.14538164599501593,sudeste,0
Piracicaba,350040,612226.438651,0.4073898587026541,sudeste,0
Bragança Paulista,350041,482949.73968999996,0.1841231408880131,sudeste,0
Limeira,350042,380966.92931,-0.16105932059093497,sudeste,0
Mogi Guaçu,350043,330455.44483,-0.27288942496544455,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.04622496091319887,sudeste,0
Araras,350045,274649.950871,-0.28726519038253595,sudeste,0
Rio Claro,350046,254336.401807,-0.48716153985533484,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.36753784155681535,sudeste,0
Amparo,350048,134997.72316000002,-0.2599753918254273,sudeste,0
São José dos Campos,350049,1120029.7724130002,-0.1367685333360801,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.18409710686060385,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,1.2421436043246226,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.3997298705599129,sudeste,0
Cruzeiro,350053,164298.238741,-0.3469999915594094,sudeste,0
Curitiba,410001,3701074.1058279998,-0.36484180793078685,sul,0
Paranaguá,410002,296718.57104999997,-0.41041608375999933,sul,0
União da Vitória,410003,176669.499867,-0.5008449934441195,sul,0
Guarapuava,410004,349748.145659,-0.3053800653560497,sul,3
Pitanga,410005,76012.57095300002,-0.5359976098697077,sul,0
Cascavel,410006,529323.298461,-0.28174487256438746,sul,3
Foz do Iguaçu,410007,375228.46436200006,-0.4035898476071155,sul,0
Toledo,410008,331688.265979,-0.2775448568433511,sul,0
Francisco Beltrão,410009,277097.968703,-0.3840089239838805,sul,0
Pato Branco,410010,270458.556094,-0.5359976098697077,sul,0
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.5359976098697077,sul,3
Dois Vizinhos,410012,81702.464137,-0.5359976098697077,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,-0.5359976098697077,sul,0
Maringá,410014,797099.27589,-0.4649886716537218,sul,0
Campo Mourão,410015,313027.75322699995,-0.11365077017533023,sul,3
Umuarama,410016,289313.81824000005,-0.4660484659852936,sul,0
Paranavaí,410017,203037.00908999998,2.247465180284364,sul,0
Cianorte,410018,167377.66046400002,-0.2797140652786648,sul,0
Paranacity - Colorado,410019,67520.631082,-0.04076166735902422,sul,0
Loanda,410020,60473.115481999994,0.9017575245888724,sul,0
Londrina,410021,1101503.803679,-0.4398790657102839,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.5111419963399151,sul,0
Apucarana,410023,232009.5816550001,-0.4531984166239081,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,-0.4673247170256415,sul,3
Ivaiporã,410025,134258.070138,-0.4897404637887185,sul,0
Ibaiti,410026,59299.566444,-0.5359976098697077,sul,3
Ponta Grossa,410027,643820.6111910001,-0.4684745057863263,sul,3
Telêmaco Borba,410028,190498.32052999997,-0.40559446204884003,sul,3
Irati,410029,155233.04812999998,-0.5359976098697077,sul,0
Florianópolis,420001,1156318.073962,-0.004284809582028959,sul,0
Criciúma,420002,436943.85003800003,1.0985269261187964,sul,0
Tubarão,420003,321275.15853799996,2.054283430279681,sul,0
Araranguá,420004,199339.350779,0.3048498960449232,sul,0
Lages,420005,282419.368602,-0.1586936484710658,sul,0
Curitibanos,420006,68873.72662899998,-0.4458268660042203,sul,0
Chapecó,420007,415514.7823769999,1.042665038261409,sul,0
Joaçaba - Herval d'Oeste,420008,177772.522683,0.6339005578505014,sul,0
São Miguel do Oeste,420009,163672.588356,-0.45504511104857304,sul,0
Concórdia,420010,137754.40194799998,5.685469874031006,sul,0
Xanxerê,420011,129804.767413,0.10054190116818869,sul,1
Maravilha,420012,52543.352625,-0.40857799372457454,sul,0
São Lourenço do Oeste,420013,42214.26332300001,-0.06692403456206067,sul,0
Caçador,420014,104941.68953599999,-0.24010018386177723,sul,0
Videira,420015,128583.28165600002,-0.39110174744632015,sul,0
Joinville,420016,1029540.1583550001,0.006900654105085993,sul,0
Mafra,420017,234930.639212,-0.5359976098697077,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.4359426629004819,sul,0
Blumenau,420019,650990.5468419999,0.9999288733663477,sul,0
