imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Barreiros - Sirinhaém,260007,161275.69727,-0.872240848473764,nordeste,3
Surubim,260008,138827.15985,-0.8560437226843347,nordeste,3
Caruaru,260009,1143502.4863800001,-0.9586858762833014,nordeste,3
Garanhuns,260010,559153.8110999998,-0.966843605792263,nordeste,3
Arcoverde,260011,381987.26514,-1.0475230522327588,nordeste,3
Belo Jardim – Pesqueira,260012,270946.71656000003,-0.970723686730992,nordeste,3
Serra Talhada,260013,331597.202674,-0.9236608135000997,nordeste,0
Afogados da Ingazeira,260014,187106.129848,-0.1340610934420345,nordeste,0
Petrolina,260015,512192.2046,-0.7351878396082889,nordeste,0
Araripina,260016,336838.86040999996,-0.6070546778616565,nordeste,0
Salgueiro,260017,193058.36722900002,0.03572567476294588,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,-1.2476511825836374,nordeste,3
Maceió,270001,1328339.1964320005,-1.0174570985083946,nordeste,3
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,-1.1652291133970925,nordeste,3
Penedo,270003,195167.849766,-1.1782731236839339,nordeste,3
São Miguel dos Campos,270004,186218.698957,-1.1738109709817564,nordeste,3
União dos Palmares,270005,151747.64067900003,-1.2118010100785683,nordeste,3
Atalaia,270006,121125.36878599998,-1.271445943101108,nordeste,3
Arapiraca,270007,565424.86768,-1.2388240796029102,nordeste,3
Palmeira dos Índios,270008,169330.76583999998,-1.0194416725636808,nordeste,0
Delmiro Gouveia,270009,158439.567114,-1.0076718971719423,nordeste,3
Santana do Ipanema,270010,143255.25791,-0.8766461370213042,nordeste,3
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-1.3255427143419711,nordeste,3
Aracaju,280001,1237324.106538,-0.8408028383084208,nordeste,3
Estância,280002,243854.606175,-1.100155520654575,nordeste,0
Propriá,280003,158147.453095,-0.6000299890316413,nordeste,3
Itabaiana,280004,249607.545829,-0.6765296311717809,nordeste,3
Lagarto,280005,254692.5906,-1.0929781339805569,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-1.1377702419219446,nordeste,3
Salvador,290001,4084138.4268900002,0.24063042451169292,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.16344277764085174,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,0.2151927544780787,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.1979692834710175,nordeste,0
Valença,290005,260522.68494999997,-0.24701109920676345,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.15620500879606503,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,0.8074162423301657,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.12726664465394144,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.26716061931078294,nordeste,0
Camacan,290010,128377.17958,-0.7641264366946923,nordeste,0
Vitória da Conquista,290011,807168.5889399999,0.10824887950329404,nordeste,0
Jequié,290012,335632.69826100004,0.42450521484701625,nordeste,0
Brumado,290013,223982.71154999998,0.967308368776921,nordeste,0
Ipiaú,290014,218504.67817,-0.5561633968903142,nordeste,0
Itapetinga,290015,155342.98423,0.4950493804674979,nordeste,0
Guanambi,290016,466837.04169399996,0.35991802109718257,nordeste,0
Bom Jesus da Lapa,290017,234019.08669999999,-0.1025148634153982,nordeste,0
Barreiras,290018,558661.119109,-0.7130396184228315,nordeste,0
Santa Maria da Vitoria,290019,132909.28577999998,-0.31411516962552255,nordeste,0
Irecê,290020,403244.60797899996,-0.5871313655028267,nordeste,0
Xique-Xique – Barra,290021,217720.62055999998,-0.5942625863311342,nordeste,0
Juazeiro,290022,519402.68434,-0.35003848414896804,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.6757821226865312,nordeste,0
Paulo Afonso,290024,196770.343708,-0.5031933632697431,nordeste,3
Ribeira do Pombal,290025,192354.02113,-0.17140419457281517,nordeste,0
Euclides da Cunha,290026,184569.18926000004,-0.7685772720087258,nordeste,0
Cícero Dantas,290027,127117.44118,-0.14595259328502652,nordeste,3
Jeremoabo,290028,96341.81287,-0.4203600801102448,nordeste,3
Feira de Santana,290029,1235784.0604499998,-0.14546919169575193,nordeste,0
Jacobina,290030,318908.05842,-0.4819672880078392,nordeste,0
Itaberaba,290031,217208.981881,-0.5253892651590403,nordeste,0
Conceição do Coité,290032,192721.90131999998,0.1137209532468009,nordeste,0
Serrinha,290033,188895.1299,0.600533513742323,nordeste,0
Seabra,290034,176917.79693,-0.28911770282401883,nordeste,0
Belo Horizonte,310001,5302661.613623001,-0.3419217906955491,sudeste,2
Sete Lagoas,310002,414784.14420100005,0.5222856022781721,sudeste,0
Santa Bárbara - Ouro Preto,310003,259941.603071,0.6661890416862821,sudeste,1
Curvelo,310004,184938.06675999996,-0.39764589923713667,sudeste,2
Itabira,310005,156708.129292,2.4390377172729085,sudeste,0
Montes Claros,310006,772503.515917,0.40973910797406776,sudeste,0
Janaúba,310007,222460.21700499998,-0.158556516397043,sudeste,0
Salinas,310008,192580.832348,-0.30070163785411486,sudeste,0
Januária,310009,150628.74508,-0.46369694795027866,sudeste,0
Pirapora,310010,147491.22293500003,-0.2883012933301751,sudeste,0
São Francisco,310011,116369.90954,-0.7950854242407234,sudeste,0
Espinosa,310012,95914.98229,-0.15930673078640106,sudeste,0
Teófilo Otoni,310013,490239.30398100003,-0.33118158986206164,sudeste,0
Capelinha,310014,178218.62567,-0.42279688486695344,sudeste,0
Almenara,310015,169968.86164000002,-0.1450856884899139,sudeste,0
Diamantina,310016,125470.937976,-0.2856462828486851,sudeste,0
Araçuaí,310017,108053.927453,-1.018126594359508,sudeste,0
Pedra Azul,310018,92450.358212,-0.9785304490534543,sudeste,0
Águas Formosas,310019,50874.08342899999,-0.010222301567918793,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.1441268825194252,sudeste,0
Guanhães,310021,192563.19338,-0.13204976646675615,sudeste,0
Mantena,310022,64555.720241,0.5975655218390141,sudeste,0
Aimorés - Resplendor,310023,58250.58644,0.47713513698313303,sudeste,0
Ipatinga,310024,648876.4022819999,0.9806278332657905,sudeste,1
Caratinga,310025,231827.03051900002,0.4480105680883128,sudeste,0
João Monlevade,310026,148813.19643,0.3336076826524005,sudeste,1
Juiz de Fora,310027,746206.3141799999,-0.6005135395571528,sudeste,0
Manhuaçu,310028,352970.67047899996,-0.15006037384481058,sudeste,0
Ubá,310029,288143.317461,0.9382063356071155,sudeste,0
Ponte Nova,310030,179575.350045,1.208992543033741,sudeste,0
Muriaé,310031,184863.501644,-0.6424382505992622,sudeste,0
Cataguases,310032,180524.02673000004,0.05765108011828468,sudeste,0
Viçosa,310033,168880.87934999997,-0.03430472974266341,sudeste,0
Carangola,310034,111822.93782600001,-0.45036536319811316,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,-0.6148998479521303,sudeste,0
Além Paraíba,310036,56592.475901000005,1.323081532953104,sudeste,0
Barbacena,310037,236771.582069,-0.9187671258144869,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,0.5590210659512435,sudeste,0
São João del Rei,310039,186840.932844,-0.5545735310326388,sudeste,0
Varginha,310040,202407.797326,0.2792324900233122,sudeste,0
Passos,310041,267128.45035400003,-0.1811595054630879,sudeste,0
Alfenas,310042,258663.18437899995,-0.2668744310531938,sudeste,0
Lavras,310043,229927.86098699996,-0.055157815111899246,sudeste,0
Guaxupé,310044,160599.35241,-0.40311807716842446,sudeste,0
Três Corações,310045,133436.031399,-0.4232310097356705,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,0.10466053399972389,sudeste,0
São Sebastião do Paraíso,310047,117037.80936,-0.6407307228515156,sudeste,0
Campo Belo,310048,89676.33284000002,0.8440539608739247,sudeste,0
Piumhi,310049,53684.384278,0.8866466247734991,sudeste,0
Pouso Alegre,310050,563629.9836259999,0.5239867692057838,sudeste,0
Poços de Caldas,310051,277360.380068,-0.29054527486092907,sudeste,0
Itajubá,310052,201606.60566300002,1.3434340335749375,sudeste,0
São Lourenço,310053,187804.77343100004,0.3350147282760246,sudeste,0
Caxambu - Baependi,310054,72625.400966,-0.7181199929697205,sudeste,0
Uberaba,310055,465988.712444,-0.029575440192737334,sudeste,2
Araxá,310056,182123.327045,0.511926381221106,sudeste,1
Frutal,310057,119424.98165599999,0.9045365085775564,sudeste,0
Iturama,310058,68477.692718,-0.29296494468961803,sudeste,0
Uberlândia,310059,964012.5726859999,0.7899418058370694,sudeste,0
Ituiutaba,310060,152835.680911,0.7201324176324777,sudeste,0
Monte Carmelo,310061,75886.226818,1.5018750560570557,sudeste,0
Patos de Minas,310062,497149.8585720001,0.40480102754524794,sudeste,1
Unaí,310063,185549.39930600004,0.8174919450738742,sudeste,0
Patrocínio,310064,142091.802488,-0.4628087726862178,sudeste,0
Divinópolis,310065,747289.9483659999,-0.05875859005142738,sudeste,2
Formiga,310066,169039.18772299998,2.0864355872439284,sudeste,1
Dores do Indaiá,310067,141476.017624,11.201900123237413,sudeste,0
Pará de Minas,310068,142750.33332600002,-0.7258433966136986,sudeste,2
Oliveira,310069,115968.10467999999,0.30237842317719726,sudeste,0
Abaeté,310070,39168.402931000004,-0.010343810725391193,sudeste,2
Vitória,320001,2072647.84414,-0.24412620863082507,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,-0.006968104661614768,sudeste,0
São Mateus,320003,296587.73153,-0.22825990169046456,sudeste,0
Linhares,320004,364624.53661,-0.2236522150357485,sudeste,0
Colatina,320005,321609.22273999994,0.7300949139511159,sudeste,0
Nova Venécia,320006,138784.0995,0.6198961279079507,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,0.10599935085513049,sudeste,0
Alegre,320008,197946.24655400004,-0.2823356550332232,sudeste,0
Rio de Janeiro,330001,12607706.687149998,-1.1793626511984052,sudeste,3
Angra dos Reis,330002,277132.96929,-1.1094529056160403,sudeste,0
Rio Bonito,330003,139402.97464,-1.2677297489689687,sudeste,3
Volta Redonda - Barra Mansa,330004,644039.2948200001,-0.7219263069707068,sudeste,3
Resende,330005,199896.71120999998,-1.077049186273843,sudeste,0
Valença,330006,171525.86823999998,-0.7893642384119075,sudeste,3
Petrópolis,330007,512335.62458999996,-0.8424137107730254,sudeste,3
Nova Friburgo,330008,331452.5413200001,-0.7141020090425382,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,0.07984893981621373,sudeste,0
Campos dos Goytacazes,330010,655023.65411,-0.987820848394945,sudeste,3
Itaperuna,330011,196872.82127999997,-0.8703337084836105,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,-0.8430292684862533,sudeste,3
Cabo Frio,330013,627483.79756,-0.9645470599763019,sudeste,3
Macaé - Rio das Ostras,330014,737854.89237,-0.8084144436262665,sudeste,3
São Paulo,350001,21736870.050039995,-0.39702446158736,sudeste,0
Santos,350002,1932461.87547,-0.7069882227092532,sudeste,0
Sorocaba,350003,1851230.635015,0.199277133558516,sudeste,0
Itapeva,350004,353333.33601999993,0.5027594705225705,sudeste,0
Registro,350005,252742.88747399996,-0.29134573043524636,sudeste,0
Itapetininga,350006,253807.95064,0.4448368391328188,sudeste,0
Avaré,350007,235384.23760900003,0.7458429865000227,sudeste,0
Tatuí,350008,168051.73278600004,-0.16411246353052183,sudeste,0
Bauru,350009,655028.1845099999,0.5097903517952329,sudeste,0
Jaú,350010,361846.01398,-0.6523124129139461,sudeste,0
Botucatu,350011,272832.22103300004,0.6774543046703911,sudeste,0
Lins,350012,166621.99388900003,0.7532552375191031,sudeste,0
Marília,350013,389917.4815300001,-0.09448126587927881,sudeste,0
Assis,350014,247731.82627299998,0.8062370428974784,sudeste,0
Ourinhos,350015,239569.00241600006,0.1431474411305567,sudeste,0
Tupã,350016,126699.439137,-0.4554174511455071,sudeste,0
Piraju,350017,56719.470488,-0.6858265241152194,sudeste,0
Presidente Prudente,350018,537996.963317,-0.16256212737200595,sudeste,0
Adamantina - Lucélia,350019,134555.958518,0.21329534486804813,sudeste,0
Dracena,350020,134725.326804,1.13337981035092,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,0.03973028258135465,sudeste,0
Araçatuba,350022,316873.794905,1.634276399479196,sudeste,1
Birigui - Penápolis,350023,293098.942452,0.9636517961735466,sudeste,0
Andradina,350024,196183.10761,0.3409491313473692,sudeste,0
São José do Rio Preto,350025,924788.6894919999,0.9921891873500782,sudeste,1
Catanduva,350026,261411.25936199998,0.3334909248528938,sudeste,0
Votuporanga,350027,172918.727057,0.29958489239294844,sudeste,1
Jales,350028,110988.30905000003,1.0189200887025827,sudeste,0
Fernandópolis,350029,110155.622522,1.0981373846036855,sudeste,1
Santa Fé do Sul,350030,49000.615792000004,-0.15137659445713958,sudeste,0
Ribeirão Preto,350031,1544148.811686,-0.06545146914243402,sudeste,0
Barretos,350032,427062.3927650001,0.11988640591425027,sudeste,0
Franca,350033,429343.01302300004,-0.5007589464021043,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,0.14569217201242088,sudeste,0
Ituverava,350035,126054.65502,-1.1298253833794178,sudeste,0
Araraquara,350036,628520.489836,-0.006356995029959091,sudeste,0
São Carlos,350037,526111.7132,0.5194529857060128,sudeste,0
Campinas,350038,3244477.4976299996,-0.11226145580296298,sudeste,0
Jundiaí,350039,993474.7307499999,0.1669043331126348,sudeste,0
Piracicaba,350040,612226.438651,0.512332344659387,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.15983898776934322,sudeste,0
Limeira,350042,380966.92931,-0.33711304866971126,sudeste,0
Mogi Guaçu,350043,330455.44483,0.6020511190623633,sudeste,0
São João da Boa Vista,350044,317003.98011999996,0.2331659443490757,sudeste,0
Araras,350045,274649.950871,0.06062907587542505,sudeste,0
Rio Claro,350046,254336.401807,-0.023238362126996096,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.309340334879711,sudeste,0
Amparo,350048,134997.72316000002,0.19559272737031574,sudeste,0
São José dos Campos,350049,1120029.7724130002,-0.1276259333027006,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.4810374923112001,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,0.0014029443516628002,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.1911211693735389,sudeste,0
Cruzeiro,350053,164298.238741,-0.4493172849521477,sudeste,3
Curitiba,410001,3701074.1058279998,0.14544331477940545,sul,0
Paranaguá,410002,296718.57104999997,0.0503476660056619,sul,0
União da Vitória,410003,176669.499867,-0.35724675525568184,sul,0
Guarapuava,410004,349748.145659,-0.03777816939327607,sul,0
Pitanga,410005,76012.57095300002,-0.3802378351448041,sul,0
Cascavel,410006,529323.298461,0.1695263003927865,sul,0
Foz do Iguaçu,410007,375228.46436200006,0.20105927095646378,sul,0
Toledo,410008,331688.265979,0.609808203345189,sul,0
Francisco Beltrão,410009,277097.968703,0.801033698583745,sul,0
Pato Branco,410010,270458.556094,0.695653498751667,sul,0
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.22467978230806546,sul,0
Dois Vizinhos,410012,81702.464137,0.04900487519757566,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,-0.013436309015827786,sul,0
Maringá,410014,797099.27589,0.677657619232195,sul,0
Campo Mourão,410015,313027.75322699995,-0.04825889007359672,sul,0
Umuarama,410016,289313.81824000005,-0.06349964699437605,sul,0
Paranavaí,410017,203037.00908999998,-0.5638290641486565,sul,0
Cianorte,410018,167377.66046400002,0.05147979715442339,sul,0
Paranacity - Colorado,410019,67520.631082,1.189620589116735,sul,0
Loanda,410020,60473.115481999994,-0.3967861122732733,sul,0
Londrina,410021,1101503.803679,-0.1362642260120778,sul,0
Santo Antônio da Platina,410022,269124.432428,0.5500730611571513,sul,0
Apucarana,410023,232009.5816550001,-0.5375245861513331,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,0.09510041776360076,sul,0
Ivaiporã,410025,134258.070138,-0.15826209431817087,sul,0
Ibaiti,410026,59299.566444,0.651607421954332,sul,0
Ponta Grossa,410027,643820.6111910001,0.30046632496757575,sul,0
Telêmaco Borba,410028,190498.32052999997,-0.11247226225636343,sul,0
Irati,410029,155233.04812999998,-0.45170117340641386,sul,0
Florianópolis,420001,1156318.073962,1.185688012783419,sul,1
Criciúma,420002,436943.85003800003,1.0282064186484015,sul,1
Tubarão,420003,321275.15853799996,2.2058772433638962,sul,1
Araranguá,420004,199339.350779,1.0349137964738944,sul,1
Lages,420005,282419.368602,1.7206373374854373,sul,1
Curitibanos,420006,68873.72662899998,0.5619433907638871,sul,1
Chapecó,420007,415514.7823769999,1.557267199728523,sul,1
Joaçaba - Herval d'Oeste,420008,177772.522683,1.2385600362247815,sul,1
São Miguel do Oeste,420009,163672.588356,1.6980295949768236,sul,1
Concórdia,420010,137754.40194799998,1.9105297425745476,sul,1
Xanxerê,420011,129804.767413,0.3196285589305463,sul,1
Maravilha,420012,52543.352625,0.4995599923607725,sul,1
São Lourenço do Oeste,420013,42214.26332300001,0.07525101056334825,sul,1
Caçador,420014,104941.68953599999,-0.06839659030956506,sul,0
Videira,420015,128583.28165600002,1.075775857352994,sul,0
Joinville,420016,1029540.1583550001,1.8107231970246853,sul,0
Mafra,420017,234930.639212,-0.2028136708554994,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,0.5188836211688355,sul,0
Blumenau,420019,650990.5468419999,0.9273494152811239,sul,0
Itajaí,420020,829779.85426,0.5602370373163046,sul,1
Brusque,420021,252159.93985100003,0.39916906567262395,sul,1
