imedreg,imedreg_codepopulacao,prevalencia_normalizada,regiao,cluster
Bom Jesus da Lapa,290017,234019.08669999999,-0.9875295913634963,nordeste,3
Barreiras,290018,558661.119109,-0.6256716919312529,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.9177914307043495,nordeste,3
Irecê,290020,403244.60797899996,-0.7775596133532149,nordeste,3
Xique-Xique – Barra,290021,217720.62055999998,-0.7871978201018158,nordeste,3
Juazeiro,290022,519402.68434,-0.38543151426832667,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.5077540206311358,nordeste,0
Paulo Afonso,290024,196770.343708,-0.7417851982083562,nordeste,3
Ribeira do Pombal,290025,192354.02113,-0.5490170564662716,nordeste,0
Euclides da Cunha,290026,184569.18926000004,-0.8342331550118302,nordeste,3
Cícero Dantas,290027,127117.44118,-0.7887841388757778,nordeste,0
Jeremoabo,290028,96341.81287,-0.7631261713396589,nordeste,0
Feira de Santana,290029,1235784.0604499998,-0.17200130160058363,nordeste,0
Jacobina,290030,318908.05842,-0.6708410740343458,nordeste,0
Itaberaba,290031,217208.981881,-0.5171009833729135,nordeste,0
Conceição do Coité,290032,192721.90131999998,-0.20249439880057316,nordeste,0
Serrinha,290033,188895.1299,-0.2868547745906446,nordeste,0
Seabra,290034,176917.79693,-0.7629268594664166,nordeste,3
Belo Horizonte,310001,5302661.613623001,-0.46209836113681196,sudeste,0
Sete Lagoas,310002,414784.14420100005,-0.7036921754358152,sudeste,3
Santa Bárbara - Ouro Preto,310003,259941.603071,-0.05988427373684542,sudeste,0
Curvelo,310004,184938.06675999996,-0.6501612365992665,sudeste,3
Itabira,310005,156708.129292,-0.20436279901326357,sudeste,0
Montes Claros,310006,772503.515917,-0.8638240177605012,sudeste,3
Janaúba,310007,222460.21700499998,-0.7499549469369517,sudeste,3
Salinas,310008,192580.832348,-0.7951837693277852,sudeste,3
Januária,310009,150628.74508,-0.9904744899600004,sudeste,3
Pirapora,310010,147491.22293500003,-0.8255555090550207,sudeste,3
São Francisco,310011,116369.90954,-0.9732815770830056,sudeste,3
Espinosa,310012,95914.98229,-0.8342612249966332,sudeste,3
Teófilo Otoni,310013,490239.30398100003,-0.5166341589548213,sudeste,3
Capelinha,310014,178218.62567,-1.0293136600422728,sudeste,3
Almenara,310015,169968.86164000002,-0.46582843378666977,sudeste,0
Diamantina,310016,125470.937976,-0.857562925117695,sudeste,3
Araçuaí,310017,108053.927453,-0.9964755443074966,sudeste,3
Pedra Azul,310018,92450.358212,-0.7640651264695314,sudeste,3
Águas Formosas,310019,50874.08342899999,-0.5491930004040773,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.09443133802583298,sudeste,3
Guanhães,310021,192563.19338,-0.9051671287075189,sudeste,0
Mantena,310022,64555.720241,-0.22220024266865682,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.6023812263192306,sudeste,0
Ipatinga,310024,648876.4022819999,0.4872325982179956,sudeste,0
Caratinga,310025,231827.03051900002,-0.5206289579945663,sudeste,0
João Monlevade,310026,148813.19643,-0.5106805488763951,sudeste,0
Juiz de Fora,310027,746206.3141799999,-0.520746117500839,sudeste,3
Manhuaçu,310028,352970.67047899996,-0.5787928065113995,sudeste,0
Ubá,310029,288143.317461,-0.754015833537615,sudeste,3
Ponte Nova,310030,179575.350045,-0.7239900025510085,sudeste,0
Muriaé,310031,184863.501644,0.0306067255757743,sudeste,4
Cataguases,310032,180524.02673000004,-0.4976411952642425,sudeste,0
Viçosa,310033,168880.87934999997,-0.9110908244079606,sudeste,3
Carangola,310034,111822.93782600001,-0.572262727198348,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,-0.8119240689127795,sudeste,0
Além Paraíba,310036,56592.475901000005,-0.3428942149351944,sudeste,0
Barbacena,310037,236771.582069,-0.7553364375168411,sudeste,3
Conselheiro Lafaiete,310038,351752.384952,-0.7927362189341622,sudeste,3
São João del Rei,310039,186840.932844,-0.7575152371632886,sudeste,3
Varginha,310040,202407.797326,-0.8899626156419416,sudeste,3
Passos,310041,267128.45035400003,-0.8520565542507086,sudeste,3
Alfenas,310042,258663.18437899995,-0.922660152956326,sudeste,3
Lavras,310043,229927.86098699996,-0.8255168387228865,sudeste,3
Guaxupé,310044,160599.35241,-0.5790955263177048,sudeste,3
Três Corações,310045,133436.031399,-0.8269909205164041,sudeste,3
Três Pontas - Boa Esperança,310046,123788.331647,-0.8996079694231321,sudeste,3
São Sebastião do Paraíso,310047,117037.80936,-0.921732238479396,sudeste,0
Campo Belo,310048,89676.33284000002,-0.6137993271969004,sudeste,3
Piumhi,310049,53684.384278,-0.7159984117647585,sudeste,3
Pouso Alegre,310050,563629.9836259999,-0.536014325192978,sudeste,3
Poços de Caldas,310051,277360.380068,-0.854337666547357,sudeste,3
Itajubá,310052,201606.60566300002,-0.8038052785069398,sudeste,0
São Lourenço,310053,187804.77343100004,-0.8206477615799667,sudeste,3
Caxambu - Baependi,310054,72625.400966,-0.942571809798886,sudeste,3
Uberaba,310055,465988.712444,-0.4754000360208131,sudeste,3
Araxá,310056,182123.327045,-0.6554101571592527,sudeste,3
Frutal,310057,119424.98165599999,-0.5618878526030849,sudeste,0
Iturama,310058,68477.692718,-0.4442227800832876,sudeste,0
Uberlândia,310059,964012.5726859999,0.4583725467980736,sudeste,4
Ituiutaba,310060,152835.680911,-0.694125281367358,sudeste,0
Monte Carmelo,310061,75886.226818,-0.838110988880783,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.4468634435843786,sudeste,3
Unaí,310063,185549.39930600004,-0.33441651762360036,sudeste,3
Patrocínio,310064,142091.802488,-0.5828245148867662,sudeste,0
Divinópolis,310065,747289.9483659999,-0.7716579315157294,sudeste,3
Formiga,310066,169039.18772299998,-0.6897190941877448,sudeste,3
Dores do Indaiá,310067,141476.017624,-0.5928004698219493,sudeste,3
Pará de Minas,310068,142750.33332600002,-0.8796193067570608,sudeste,3
Oliveira,310069,115968.10467999999,-0.5873124652534917,sudeste,3
Abaeté,310070,39168.402931000004,-0.9041150261038433,sudeste,0
Vitória,320001,2072647.84414,1.2613055235799338,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,0.49175070911954755,sudeste,0
São Mateus,320003,296587.73153,-0.13067479863443926,sudeste,0
Linhares,320004,364624.53661,1.0988074796598188,sudeste,0
Colatina,320005,321609.22273999994,1.0147370433556266,sudeste,0
Nova Venécia,320006,138784.0995,-0.05161293777381101,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,0.783807546981358,sudeste,0
Alegre,320008,197946.24655400004,0.0637523424465001,sudeste,0
Rio de Janeiro,330001,12607706.687149998,-0.0785286080265949,sudeste,0
Angra dos Reis,330002,277132.96929,0.5228896921340794,sudeste,0
Rio Bonito,330003,139402.97464,-0.15897858380027352,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,-0.16172606816221913,sudeste,0
Resende,330005,199896.71120999998,-0.37174354681996963,sudeste,0
Valença,330006,171525.86823999998,-0.37651060154021126,sudeste,0
Petrópolis,330007,512335.62458999996,-0.3114519795313362,sudeste,0
Nova Friburgo,330008,331452.5413200001,-0.5562163025575361,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,0.21696948633744487,sudeste,0
Campos dos Goytacazes,330010,655023.65411,-0.39126439451211664,sudeste,0
Itaperuna,330011,196872.82127999997,0.46990741075059794,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,-0.42413958737975016,sudeste,0
Cabo Frio,330013,627483.79756,-0.5232502596869492,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,0.034443592948569524,sudeste,0
São Paulo,350001,21736870.050039995,0.27939133066037664,sudeste,0
Santos,350002,1932461.87547,0.813230020656972,sudeste,0
Sorocaba,350003,1851230.635015,-0.18240155202405062,sudeste,0
Itapeva,350004,353333.33601999993,-0.7494690866869561,sudeste,3
Registro,350005,252742.88747399996,0.012507819794141279,sudeste,0
Itapetininga,350006,253807.95064,-0.6011501085763817,sudeste,0
Avaré,350007,235384.23760900003,-0.8466550222335295,sudeste,0
Tatuí,350008,168051.73278600004,-0.5149517092668782,sudeste,0
Bauru,350009,655028.1845099999,-0.06068249184456662,sudeste,0
Jaú,350010,361846.01398,-0.5207847761957056,sudeste,0
Botucatu,350011,272832.22103300004,-0.3895917028170608,sudeste,0
Lins,350012,166621.99388900003,-0.02282907795757204,sudeste,0
Marília,350013,389917.4815300001,-0.766715889317346,sudeste,0
Assis,350014,247731.82627299998,-0.6397294803637513,sudeste,0
Ourinhos,350015,239569.00241600006,-0.433012289874019,sudeste,0
Tupã,350016,126699.439137,-0.7768764365556435,sudeste,3
Piraju,350017,56719.470488,-0.6425536173950906,sudeste,3
Presidente Prudente,350018,537996.963317,-0.5542873270084644,sudeste,3
Adamantina - Lucélia,350019,134555.958518,-0.794829549708129,sudeste,0
Dracena,350020,134725.326804,-0.729264540582184,sudeste,3
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-0.6456607083921627,sudeste,0
Araçatuba,350022,316873.794905,0.35273662107353143,sudeste,0
Birigui - Penápolis,350023,293098.942452,-0.5396268619265914,sudeste,0
Andradina,350024,196183.10761,-0.7418912433478712,sudeste,0
São José do Rio Preto,350025,924788.6894919999,0.25297837048720123,sudeste,0
Catanduva,350026,261411.25936199998,-0.18425573251343738,sudeste,0
Votuporanga,350027,172918.727057,0.15246970879743854,sudeste,0
Jales,350028,110988.30905000003,-0.22823753686984521,sudeste,0
Fernandópolis,350029,110155.622522,0.2715226826716825,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,-0.0467213017649692,sudeste,0
Ribeirão Preto,350031,1544148.811686,0.010888333853723989,sudeste,4
Barretos,350032,427062.3927650001,-0.19090737088957252,sudeste,0
Franca,350033,429343.01302300004,-0.8833448697085188,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,-0.15490805713445469,sudeste,0
Ituverava,350035,126054.65502,-0.7049277032161343,sudeste,0
Araraquara,350036,628520.489836,-0.5527505608324971,sudeste,0
São Carlos,350037,526111.7132,-0.58146135554956,sudeste,0
Campinas,350038,3244477.4976299996,-0.00905992108074268,sudeste,0
Jundiaí,350039,993474.7307499999,0.02017041590667173,sudeste,0
Piracicaba,350040,612226.438651,0.22662469103290375,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.5855846555295673,sudeste,0
Limeira,350042,380966.92931,-0.1313507333762988,sudeste,0
Mogi Guaçu,350043,330455.44483,-0.3688261713987648,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.5975647294411855,sudeste,0
Araras,350045,274649.950871,-0.14245509190808467,sudeste,0
Rio Claro,350046,254336.401807,-0.11248320825574849,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.7073932779943887,sudeste,0
Amparo,350048,134997.72316000002,-0.6816100524888898,sudeste,0
São José dos Campos,350049,1120029.7724130002,-0.27493863271614344,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.7356267327167412,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,-0.3322206073489637,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.839672990822523,sudeste,0
Cruzeiro,350053,164298.238741,-0.7724946616437536,sudeste,0
Curitiba,410001,3701074.1058279998,-0.3088558516659187,sul,3
Paranaguá,410002,296718.57104999997,-0.06402323994504457,sul,0
União da Vitória,410003,176669.499867,-0.8363752913590397,sul,3
Guarapuava,410004,349748.145659,-0.8700653064584494,sul,3
Pitanga,410005,76012.57095300002,-0.8976127682647176,sul,0
Cascavel,410006,529323.298461,0.21961160818013598,sul,4
Foz do Iguaçu,410007,375228.46436200006,-0.09445941525307208,sul,0
Toledo,410008,331688.265979,-0.2001579962881123,sul,0
Francisco Beltrão,410009,277097.968703,-0.7166806366930887,sul,0
Pato Branco,410010,270458.556094,-0.7119448352721058,sul,3
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.7885058164372375,sul,3
Dois Vizinhos,410012,81702.464137,-0.8874081312334249,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,-0.7449551726040107,sul,0
Maringá,410014,797099.27589,-0.5962623795385337,sul,3
Campo Mourão,410015,313027.75322699995,-0.6770003190039282,sul,3
Umuarama,410016,289313.81824000005,-0.6439877604989644,sul,3
Paranavaí,410017,203037.00908999998,-0.7424532526914619,sul,3
Cianorte,410018,167377.66046400002,-0.19119547972099352,sul,3
Paranacity - Colorado,410019,67520.631082,-0.5209065427388674,sul,0
Loanda,410020,60473.115481999994,-0.9044325689103744,sul,3
Londrina,410021,1101503.803679,-0.5704243689168436,sul,3
Santo Antônio da Platina,410022,269124.432428,-0.625887581930968,sul,3
Apucarana,410023,232009.5816550001,-0.7935930332355174,sul,3
Cornélio Procópio – Bandeirantes,410024,180868.896175,-0.6199959283863868,sul,0
Ivaiporã,410025,134258.070138,-0.6515753963915629,sul,3
Ibaiti,410026,59299.566444,-0.5619529488232679,sul,3
Ponta Grossa,410027,643820.6111910001,-0.7867398298927174,sul,3
Telêmaco Borba,410028,190498.32052999997,-0.6135758834055345,sul,3
Irati,410029,155233.04812999998,-0.8357155741522981,sul,3
Florianópolis,420001,1156318.073962,-0.279094790405915,sul,0
Criciúma,420002,436943.85003800003,-0.1640373128516644,sul,0
Tubarão,420003,321275.15853799996,0.17805275176504687,sul,0
Araranguá,420004,199339.350779,-0.5007469816923664,sul,0
Lages,420005,282419.368602,-0.6555418810919698,sul,0
Curitibanos,420006,68873.72662899998,-0.5798636644014981,sul,3
Chapecó,420007,415514.7823769999,0.3382103366865218,sul,0
Joaçaba - Herval d'Oeste,420008,177772.522683,-0.05906811075268186,sul,0
São Miguel do Oeste,420009,163672.588356,-0.5672610889126681,sul,0
Concórdia,420010,137754.40194799998,0.919836176721658,sul,0
Xanxerê,420011,129804.767413,0.5974892464105357,sul,0
Maravilha,420012,52543.352625,-0.211466124593412,sul,0
São Lourenço do Oeste,420013,42214.26332300001,-0.7209881437373258,sul,0
Caçador,420014,104941.68953599999,-0.9320838049631547,sul,3
Videira,420015,128583.28165600002,-0.6214278031180597,sul,0
Joinville,420016,1029540.1583550001,-0.1404602856311079,sul,0
Mafra,420017,234930.639212,-0.7364704570104116,sul,3
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.7219230450199166,sul,0
Blumenau,420019,650990.5468419999,0.07196449718920268,sul,0
Itajaí,420020,829779.85426,0.581183458355268,sul,0
Brusque,420021,252159.93985100003,0.13338785629558705,sul,0
Rio do Sul,420022,197228.76604000002,-0.5695063383032197,sul,0
