imedreg,imedreg_codepopulacao,prevalencia_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,2.2877934462182066,norte,0
Ariquemes,110002,244267.98213300004,0.5490593377271862,norte,1
Jaru,110003,120564.550067,0.4176578626595109,norte,0
Ji-Paraná,110004,304025.6776749999,-0.040402687697491155,norte,0
Cacoal,110005,302589.83598300006,0.1364753967556281,norte,0
Vilhena,110006,165292.086385,0.5023471044536862,norte,0
Rio Branco,120001,504876.57074800006,0.4183752082033738,norte,1
Brasiléia,120002,72338.13942400001,1.4735197298821967,norte,0
Sena Madureira,120003,62990.199089999995,1.061130174919756,norte,1
Cruzeiro do Sul,120004,163322.92484599998,0.19710594283983793,norte,1
Tarauacá,120005,90942.145483,0.8112992792235004,norte,0
Manaus,130001,2569981.538139,0.20035207933023189,norte,1
São Gabriel da Cachoeira,130002,104242.843152,3.5649580519600095,norte,1
Coari,130003,156942.81565,1.8999825657022693,norte,1
Manacapuru,130004,144349.73552,0.8235646031144827,norte,1
Tefé,130005,182082.64676700003,2.973740972768718,norte,1
Tabatinga,130006,231873.164687,0.5532785122571258,norte,1
Eirunepé,130007,101999.009491,2.402971142850883,norte,1
Lábrea,130008,130885.96567100001,2.0866878516892102,norte,1
Manicoré,130009,161550.21102,0.6834180623089255,norte,1
Parintins,130010,249841.37481000004,0.774785154438817,norte,0
Itacoatiara,130011,173964.624469,0.7393765381241575,norte,0
Boa Vista,140001,473642.83966299996,4.626951104519245,norte,0
Pacaraima,140002,55863.802617,1.6605236494791824,norte,1
Rorainópolis,140003,63088.226788,1.7359011516697471,norte,1
Caracaraí,140004,38586.120428999995,0.8048761878569676,norte,1
Belém,150001,2592933.5334,-0.2670065310765956,norte,0
Cametá,150002,227778.21129,0.14615189294967576,norte,4
Abaetetuba,150003,439624.04368,-0.7742697068354695,norte,0
Castanhal,150004,518779.56397599995,-0.8416148252926001,norte,0
Bragança,150005,313089.568425,-0.731229595495094,norte,0
Capanema,150006,191054.418786,-0.7535611592599742,norte,0
Paragominas,150007,410930.524905,-0.8841912274928931,norte,3
Capitão Poço,150008,107161.11330300002,-0.23349621800385506,norte,3
Marabá,150009,570348.4834569999,-0.449953932774488,norte,0
Parauapebas,150010,408077.52058,2.8617902978692884,norte,0
Tucuruí,150011,420204.09783,-1.377643976735739,norte,0
Redenção,150012,279895.77273,-0.028685525866305822,norte,2
Tucumã - São Félix do Xingu,150013,295441.18707,-0.3036906952038434,norte,0
Xinguara,150014,89038.29791200001,0.9908923866666997,norte,1
Santarém,150015,445651.83932,0.09853891404946982,norte,0
Itaituba,150016,251297.803402,0.74381819891739,norte,0
Oriximiná,150017,223524.79957299997,1.2497220877097022,norte,0
Altamira,150018,262477.021438,0.6255491209850692,norte,0
Almeirim - Porto de Moz,150019,74686.83649,-1.0701158718960744,norte,2
Breves,150020,411484.63013,-0.4031956190382125,norte,0
Soure-Salvaterra,150021,157265.792093,-1.040042002396468,norte,0
Macapá,160001,654457.36529,1.8723043341013168,norte,1
Laranjal do Jari,160002,67333.12171,4.854559964541041,norte,1
Oiapoque,160003,79858.085703,3.8983867628864095,norte,1
Porto Grande,160004,60124.417104,3.8293938693548903,norte,1
Palmas,170001,389665.86524799996,1.2288611299011971,norte,0
Porto Nacional,170002,104659.863133,0.710836872026855,norte,0
Paraíso do Tocantins,170003,120386.17455700002,0.4649971386156015,norte,0
Miracema do Tocantins,170004,45475.336239,1.0364308849089034,norte,0
Araguaína,170005,325628.103233,2.171076371911261,norte,1
Guaraí,170006,86945.84316899999,0.6248992564393242,norte,1
Colinas do Tocantins,170007,65495.96647999999,3.3775125907494785,norte,0
Tocantinópolis,170008,49789.446823,1.0241765854790361,norte,0
Araguatins,170009,137158.76029900002,0.22519132780134765,norte,0
Gurupi,170010,181173.013458,0.8828228883172979,norte,0
Dianópolis,170011,83869.633012,-0.9452733682606613,norte,0
São Luís,210001,1676128.6191400003,-1.0741284916104796,nordeste,3
Pinheiro,210002,341442.109984,-1.1549917090773254,nordeste,3
Chapadinha,210003,277946.115811,-0.2743807059448939,nordeste,0
Itapecuru Mirim,210004,298355.59337,-1.396950127865767,nordeste,3
Viana,210005,257692.15209,-1.5011652328240188,nordeste,3
Barreirinhas,210006,133084.28007,-0.9956880935984501,nordeste,0
Tutóia - Araioses,210007,207214.69482999996,-1.0491433353315118,nordeste,0
Cururupu,210008,122984.01033999998,-1.0863333430644169,nordeste,3
Santa Inês,210009,451846.73544499994,0.27687676535994543,nordeste,0
Bacabal,210010,405800.035922,-0.4039057002234466,nordeste,0
Governador Nunes Freire,210011,224565.45183500004,-0.9149541648135002,nordeste,0
Pedreiras,210012,184672.964411,0.667962011617467,nordeste,0
