imedreg,imedreg_codepopulacao,prevalencia_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,2.165666390613689,norte,0
Ariquemes,110002,244267.98213300004,0.15410735130842282,norte,0
Jaru,110003,120564.550067,-0.11269722331591624,norte,0
Ji-Paraná,110004,304025.6776749999,0.12478824322956644,norte,0
Cacoal,110005,302589.83598300006,-0.2656090898611456,norte,0
Vilhena,110006,165292.086385,-0.2866146373425562,norte,0
Rio Branco,120001,504876.57074800006,1.9963319271767852,norte,1
Brasiléia,120002,72338.13942400001,0.9437822222812967,norte,1
Sena Madureira,120003,62990.199089999995,0.8573825712844682,norte,1
Cruzeiro do Sul,120004,163322.92484599998,1.9697615930845962,norte,0
Tarauacá,120005,90942.145483,0.5866354014207527,norte,1
Manaus,130001,2569981.538139,1.7172041856330027,norte,1
São Gabriel da Cachoeira,130002,104242.843152,6.068659115702579,norte,1
Coari,130003,156942.81565,4.683587213285915,norte,1
Manacapuru,130004,144349.73552,4.544822251473433,norte,1
Tefé,130005,182082.64676700003,4.887984443121815,norte,1
Tabatinga,130006,231873.164687,3.9837779327682528,norte,1
Eirunepé,130007,101999.009491,0.283513238252096,norte,1
Lábrea,130008,130885.96567100001,1.7029225155854621,norte,1
Manicoré,130009,161550.21102,0.2760291743080097,norte,1
Parintins,130010,249841.37481000004,2.3670803162178418,norte,1
Itacoatiara,130011,173964.624469,2.363037529293847,norte,1
Boa Vista,140001,473642.83966299996,2.0379511746592835,norte,0
Pacaraima,140002,55863.802617,0.7123825755514019,norte,1
Rorainópolis,140003,63088.226788,1.334655042603082,norte,1
Caracaraí,140004,38586.120428999995,-0.3623540580805855,norte,2
Belém,150001,2592933.5334,1.437781813592618,norte,0
Cametá,150002,227778.21129,2.3346117436530536,norte,0
Abaetetuba,150003,439624.04368,1.5658227942350535,norte,0
Castanhal,150004,518779.56397599995,0.9319580512786876,norte,0
Bragança,150005,313089.568425,1.222031651633985,norte,1
Capanema,150006,191054.418786,1.2684624688445332,norte,0
Paragominas,150007,410930.524905,0.6405841375070795,norte,1
Capitão Poço,150008,107161.11330300002,1.2248096447192252,norte,1
Marabá,150009,570348.4834569999,0.5422296842999926,norte,1
Parauapebas,150010,408077.52058,3.447541680030684,norte,0
Tucuruí,150011,420204.09783,0.016075787313027404,norte,1
Redenção,150012,279895.77273,-0.11985517968934686,norte,0
Tucumã - São Félix do Xingu,150013,295441.18707,0.10007704785858107,norte,1
Xinguara,150014,89038.29791200001,1.0253320692781491,norte,1
Santarém,150015,445651.83932,0.44716544021695814,norte,0
Itaituba,150016,251297.803402,0.6698060719110949,norte,1
Oriximiná,150017,223524.79957299997,0.1348697256034418,norte,0
Altamira,150018,262477.021438,1.0022987212439465,norte,0
Almeirim - Porto de Moz,150019,74686.83649,0.14477134776237613,norte,1
Breves,150020,411484.63013,0.6747816321026614,norte,1
Soure-Salvaterra,150021,157265.792093,0.47178420426660483,norte,0
Macapá,160001,654457.36529,2.5624257592779007,norte,1
Laranjal do Jari,160002,67333.12171,8.13958604121516,norte,1
Oiapoque,160003,79858.085703,4.262845213964945,norte,1
Porto Grande,160004,60124.417104,7.6677551546634595,norte,1
Palmas,170001,389665.86524799996,-0.10009254985715077,norte,0
Porto Nacional,170002,104659.863133,-0.3612313506350195,norte,0
Paraíso do Tocantins,170003,120386.17455700002,-0.19993667333030468,norte,0
Miracema do Tocantins,170004,45475.336239,-0.40432512868428255,norte,0
Araguaína,170005,325628.103233,1.857277442977672,norte,0
Guaraí,170006,86945.84316899999,-0.23197538065013545,norte,0
Colinas do Tocantins,170007,65495.96647999999,-0.01722331530554733,norte,0
Tocantinópolis,170008,49789.446823,0.9610650344754197,norte,1
Araguatins,170009,137158.76029900002,0.48800551697234323,norte,1
Gurupi,170010,181173.013458,-0.2910894683155776,norte,0
Dianópolis,170011,83869.633012,-0.645128310373571,norte,0
São Luís,210001,1676128.6191400003,1.1661808221729553,nordeste,0
Pinheiro,210002,341442.109984,0.8325652097079905,nordeste,1
Chapadinha,210003,277946.115811,2.5024697341531517,nordeste,0
Itapecuru Mirim,210004,298355.59337,0.3671971182445871,nordeste,1
Viana,210005,257692.15209,0.2696701499301309,nordeste,1
Barreirinhas,210006,133084.28007,0.028919759100660667,nordeste,1
Tutóia - Araioses,210007,207214.69482999996,0.724908022675179,nordeste,0
Cururupu,210008,122984.01033999998,0.9179792121317375,nordeste,0
Santa Inês,210009,451846.73544499994,2.71076170800278,nordeste,1
Bacabal,210010,405800.035922,1.3625850252859961,nordeste,1
Governador Nunes Freire,210011,224565.45183500004,1.0114327168998059,nordeste,1
Pedreiras,210012,184672.964411,3.252755715218421,nordeste,1
Caxias,210013,268928.562695,0.43157145126871777,nordeste,1
Timon,210014,258592.85308,0.08531240372414978,nordeste,0
Codó,210015,228457.45221000002,1.3955945171451145,nordeste,1
Presidente Dutra,210016,237441.48151899996,0.5815657835889292,nordeste,1
São João dos Patos,210017,145805.764558,-0.2821421530393144,nordeste,0
Colinas,210018,80821.55705,0.14840491864492977,nordeste,0
Imperatriz,210019,532231.693353,1.5184989234995885,nordeste,1
Barra do Corda,210020,280148.643331,0.9180062369059611,nordeste,1
Açailândia,210021,270352.99432999996,2.2566448709213223,nordeste,1
Balsas,210022,230084.23996099998,-0.0177156392596502,nordeste,0
Teresina,220001,1134373.896284,0.3229334913773879,nordeste,0
Amarante - Água Branca - Regeneração,220002,156289.00978199998,-0.2814043840345944,nordeste,0
Campo Maior,220003,136084.484612,-0.07579113013129024,nordeste,0
Valença do Piauí,220004,79823.38348399999,-0.4611666742190759,nordeste,0
Barras,220005,94902.30242899999,0.20829847494159928,nordeste,0
Parnaíba,220006,282098.81894,0.5523293847380158,nordeste,0
