imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
São João dos Patos,210017,145805.764558,1.0131946580541313,nordeste,0
Colinas,210018,80821.55705,1.0923195806737396,nordeste,0
Imperatriz,210019,532231.693353,-0.6586482499196252,nordeste,0
Barra do Corda,210020,280148.643331,0.8261511100834007,nordeste,0
Açailândia,210021,270352.99432999996,-0.2580858820420713,nordeste,0
Balsas,210022,230084.23996099998,0.9873763978841896,nordeste,1
Teresina,220001,1134373.896284,0.6711060082137726,nordeste,0
Amarante - Água Branca - Regeneração,220002,156289.00978199998,0.4306927286239497,nordeste,0
Campo Maior,220003,136084.484612,0.5985267559388902,nordeste,0
Valença do Piauí,220004,79823.38348399999,0.06832268572602755,nordeste,0
Barras,220005,94902.30242899999,1.8704792657789742,nordeste,0
Parnaíba,220006,282098.81894,0.9313509925010425,nordeste,0
Piripiri,220007,174437.123889,-0.22177297237556376,nordeste,2
Esperantina,220008,146372.46837199997,1.264947309518412,nordeste,0
Picos,220009,291225.751458,0.6946269324138794,nordeste,0
Paulistana,220010,79939.350837,-0.8884107130256834,nordeste,0
Oeiras,220011,68545.96854100001,0.9008883710933568,nordeste,0
Simplício Mendes,220012,41332.865334999995,-0.48234471985289984,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-0.19643087880607513,nordeste,0
São João do Piauí,220014,48436.09284500001,-0.6202619675850823,nordeste,0
Corrente,220015,120522.36767299999,-1.005646821143772,nordeste,0
Bom Jesus,220016,77915.88872199999,0.5582155943088748,nordeste,0
Floriano,220017,124347.35358400001,-0.31027068675166347,nordeste,0
Uruçuí,220018,61936.30414100001,2.074035377480968,nordeste,0
Canto do Buriti,220019,49014.573814,-1.0175741047790379,nordeste,0
Fortaleza,230001,4212262.35793,-0.5438088939806115,nordeste,0
Itapipoca,230002,311590.29093,-0.18731034665656987,nordeste,0
Redenção-Acarape,230003,229672.19836,0.6780545110526202,nordeste,0
Canindé,230004,204751.35333000004,-0.1146525340186177,nordeste,0
Itapagé,230005,156725.52479,-0.41527340551568365,nordeste,0
Quixadá,230006,333010.95934999996,0.5354148950255804,nordeste,0
Russas - Limoeiro do Norte,230007,385634.97420500003,0.5817274053732622,nordeste,0
Aracati,230008,152228.60224,0.9725403330934123,nordeste,0
Iguatu,230009,330687.50607,0.4958615894859228,nordeste,0
Icó,230010,110782.59877,0.4138179274449778,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,1.9797878223161216,nordeste,0
Brejo Santo,230012,188837.72431,-0.1708588521571075,nordeste,0
Crateús,230013,247029.53571999999,0.39858401175603997,nordeste,0
Tauá,230014,92350.27985,-0.48364020287435205,nordeste,0
Sobral,230015,613519.6217039999,1.6184728314252255,nordeste,0
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,0.9390863225427329,nordeste,0
Acaraú,230017,216118.57382999998,0.3326224516555954,nordeste,0
Camocim,230018,144405.99371,0.7413326150807834,nordeste,1
Natal,240001,1743859.074166,-0.41691146067470436,nordeste,3
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,-0.9118612341653121,nordeste,0
Canguaretama,240003,139853.969338,-0.8107752713760906,nordeste,0
Santa Cruz,240004,99814.195614,-0.6576956053777365,nordeste,0
João Câmara,240005,73448.84682600001,-0.9700601131039784,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,-1.157913883381424,nordeste,0
Caicó,240007,177541.72769499998,0.06711645776033213,nordeste,0
Currais Novos,240008,112075.386137,-0.8750710889457821,nordeste,0
Mossoró,240009,506065.532053,0.03607454750685713,nordeste,0
Pau dos Ferros,240010,232247.75273900005,-0.9870026778322418,nordeste,0
Açu,240011,239683.381827,-0.42862964925058356,nordeste,0
João Pessoa,250001,1452524.6672960005,0.7557046874466925,nordeste,1
Guarabira,250002,314765.34578200005,1.6833748656418999,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,2.6804125250283457,nordeste,0
Itabaiana,250004,63753.31175000001,0.7126903312761542,nordeste,0
Campina Grande,250005,931376.7193609999,0.43692351544479696,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-0.6359909517119433,nordeste,0
Monteiro,250007,56261.812517000006,-0.1599538945738647,nordeste,0
Sumé,250008,50438.907963000005,0.41880633589411964,nordeste,0
Patos,250009,265946.903487,-0.21146211273499801,nordeste,0
Itaporanga,250010,122107.57574800002,-0.4625687325315478,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,1.5134888185971511,nordeste,0
Pombal,250012,65066.772294999995,0.04557073881518687,nordeste,0
Princesa Isabel,250013,62855.512667999996,-0.7073645538561848,nordeste,0
Sousa,250014,139757.42990999998,-0.6304712502256888,nordeste,0
Cajazeiras,250015,153774.930903,-0.1952434662268825,nordeste,0
Recife,260001,4016539.695079,-0.690467881516679,nordeste,3
Goiana – Timbaúba,260002,340065.78466000006,-0.321345250645549,nordeste,0
Palmares,260003,260124.782594,-0.7038757501812224,nordeste,3
Limoeiro,260004,226373.37741000002,-0.4884619071151366,nordeste,0
Vitória de Santo Antão,260005,207936.9037,-0.6583618906794693,nordeste,3
Carpina,260006,183777.09359,-0.9703389267415652,nordeste,0
Barreiros - Sirinhaém,260007,161275.69727,-0.8220716753103141,nordeste,3
Surubim,260008,138827.15985,-0.4260667533552898,nordeste,0
Caruaru,260009,1143502.4863800001,-0.22520006347684038,nordeste,0
Garanhuns,260010,559153.8110999998,-0.48947140541917117,nordeste,0
Arcoverde,260011,381987.26514,-0.6967405109213896,nordeste,0
Belo Jardim – Pesqueira,260012,270946.71656000003,0.053325206154405655,nordeste,0
Serra Talhada,260013,331597.202674,-0.03478354335098879,nordeste,0
Afogados da Ingazeira,260014,187106.129848,-0.5358625070955702,nordeste,0
Petrolina,260015,512192.2046,-0.8028583088366014,nordeste,0
Araripina,260016,336838.86040999996,-0.29393949357155785,nordeste,0
Salgueiro,260017,193058.36722900002,-0.5100267300399898,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,-1.138497157714528,nordeste,0
Maceió,270001,1328339.1964320005,-0.024236849300864057,nordeste,0
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,-0.8247800773049618,nordeste,0
Penedo,270003,195167.849766,-0.336375308641174,nordeste,2
São Miguel dos Campos,270004,186218.698957,1.2189630640679991,nordeste,0
União dos Palmares,270005,151747.64067900003,-0.7920199173752095,nordeste,0
Atalaia,270006,121125.36878599998,-0.7636653794851432,nordeste,0
Arapiraca,270007,565424.86768,0.33442858836067135,nordeste,1
Palmeira dos Índios,270008,169330.76583999998,0.09246705990972902,nordeste,0
Delmiro Gouveia,270009,158439.567114,-0.13473140878226686,nordeste,0
Santana do Ipanema,270010,143255.25791,-0.283584528106561,nordeste,0
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,1.8160275498385734,nordeste,0
Aracaju,280001,1237324.106538,2.308469556822433,nordeste,1
Estância,280002,243854.606175,1.743764660120884,nordeste,1
Propriá,280003,158147.453095,2.653337687772636,nordeste,0
Itabaiana,280004,249607.545829,3.066923403414263,nordeste,0
Lagarto,280005,254692.5906,1.9206867450998557,nordeste,1
Nossa Senhora da Glória,280006,175405.68509699998,-0.0002833655558910394,nordeste,2
Salvador,290001,4084138.4268900002,0.4206754237548832,nordeste,0
Alagoinhas,290002,511144.4709700001,0.3502683755492278,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.038598836377823645,nordeste,2
Cruz das Almas,290004,284419.79349999997,0.08676412071665078,nordeste,0
Valença,290005,260522.68494999997,1.2993034077507932,nordeste,1
Nazaré – Maragogipe,290006,185483.24923000002,0.06466384513670878,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,1.894306206847902,nordeste,1
Teixeira de Freitas,290008,463055.64130400005,-0.06077493729960406,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,0.6866490477244316,nordeste,0
Camacan,290010,128377.17958,1.1989684179793683,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.16710158578109466,nordeste,0
Jequié,290012,335632.69826100004,1.893206969856259,nordeste,0
Brumado,290013,223982.71154999998,-0.7856923369978909,nordeste,3
Ipiaú,290014,218504.67817,2.8431825769052543,nordeste,1
Itapetinga,290015,155342.98423,0.033670978690359316,nordeste,0
Guanambi,290016,466837.04169399996,-0.9885760438281235,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-1.130208174827014,nordeste,3
Barreiras,290018,558661.119109,-0.2884897673526106,nordeste,0
Santa Maria da Vitoria,290019,132909.28577999998,-0.7068711785078985,nordeste,3
Irecê,290020,403244.60797899996,-0.5801735994990193,nordeste,0
Xique-Xique – Barra,290021,217720.62055999998,-0.8226657501171245,nordeste,0
Juazeiro,290022,519402.68434,0.24052951629867658,nordeste,4
Senhor do Bonfim,290023,292848.60513000004,0.16233183530637812,nordeste,0
Paulo Afonso,290024,196770.343708,-0.639540983815737,nordeste,0
Ribeira do Pombal,290025,192354.02113,-0.4440077439379542,nordeste,0
Euclides da Cunha,290026,184569.18926000004,-0.8589801896175863,nordeste,0
Cícero Dantas,290027,127117.44118,-0.6593468014925837,nordeste,0
Jeremoabo,290028,96341.81287,-0.6705297107270417,nordeste,0
Feira de Santana,290029,1235784.0604499998,0.19207659386569248,nordeste,0
Jacobina,290030,318908.05842,-0.5092918699176139,nordeste,0
Itaberaba,290031,217208.981881,0.02894834806916088,nordeste,0
Conceição do Coité,290032,192721.90131999998,0.26539435827147095,nordeste,0
Serrinha,290033,188895.1299,-0.02427722934170934,nordeste,0
Seabra,290034,176917.79693,-0.6535918200042069,nordeste,3
Belo Horizonte,310001,5302661.613623001,-0.3484517430126208,sudeste,0
Sete Lagoas,310002,414784.14420100005,-0.6127644473174818,sudeste,3
Santa Bárbara - Ouro Preto,310003,259941.603071,-0.23634571629117665,sudeste,3
Curvelo,310004,184938.06675999996,-0.8411026339775057,sudeste,3
Itabira,310005,156708.129292,-0.31002046564304714,sudeste,0
Montes Claros,310006,772503.515917,-0.7157582822143329,sudeste,3
Janaúba,310007,222460.21700499998,-0.7665731669105509,sudeste,3
Salinas,310008,192580.832348,-1.0710078029136365,sudeste,3
Januária,310009,150628.74508,-1.0934062437499132,sudeste,3
Pirapora,310010,147491.22293500003,-1.0184330975066194,sudeste,0
São Francisco,310011,116369.90954,-1.1963472896075773,sudeste,0
Espinosa,310012,95914.98229,-0.9661220764984856,sudeste,3
Teófilo Otoni,310013,490239.30398100003,-0.6354973358828138,sudeste,0
Capelinha,310014,178218.62567,-1.2179581401768644,sudeste,3
Almenara,310015,169968.86164000002,-0.6169308828171258,sudeste,0
Diamantina,310016,125470.937976,-0.9412478142406505,sudeste,3
Araçuaí,310017,108053.927453,-1.212396563365479,sudeste,3
Pedra Azul,310018,92450.358212,-0.8597721721386047,sudeste,3
Águas Formosas,310019,50874.08342899999,0.796198569640114,sudeste,0
Governador Valadares,310020,449625.61725700006,0.176868673141721,sudeste,4
Guanhães,310021,192563.19338,-1.0574749269654427,sudeste,0
Mantena,310022,64555.720241,0.05622832714023451,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.7051271826962758,sudeste,0
Ipatinga,310024,648876.4022819999,0.6520980325647384,sudeste,4
Caratinga,310025,231827.03051900002,-0.7357779473902726,sudeste,0
João Monlevade,310026,148813.19643,-0.7120526272239722,sudeste,0
Juiz de Fora,310027,746206.3141799999,-0.9287611863270671,sudeste,3
Manhuaçu,310028,352970.67047899996,-0.666748936874109,sudeste,0
Ubá,310029,288143.317461,-0.6595707252370163,sudeste,3
Ponte Nova,310030,179575.350045,-1.044714160846178,sudeste,0
Muriaé,310031,184863.501644,-0.09027116234087511,sudeste,3
Cataguases,310032,180524.02673000004,-0.8779083355150221,sudeste,0
Viçosa,310033,168880.87934999997,-1.1414863175284355,sudeste,3
Carangola,310034,111822.93782600001,-0.8043065939098909,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,-1.000966888968655,sudeste,3
Além Paraíba,310036,56592.475901000005,-0.6110514882982326,sudeste,0
Barbacena,310037,236771.582069,-1.0479410351240301,sudeste,3
Conselheiro Lafaiete,310038,351752.384952,-0.8322167112046719,sudeste,3
São João del Rei,310039,186840.932844,-0.9803979142011874,sudeste,3
Varginha,310040,202407.797326,-1.0350251150339274,sudeste,3
Passos,310041,267128.45035400003,-0.72276991447824,sudeste,3
Alfenas,310042,258663.18437899995,-1.039155047400103,sudeste,3
Lavras,310043,229927.86098699996,-1.1083146026121031,sudeste,3
Guaxupé,310044,160599.35241,-0.3664258821280743,sudeste,3
Três Corações,310045,133436.031399,-0.8912068987037398,sudeste,3
Três Pontas - Boa Esperança,310046,123788.331647,-1.0484623642591597,sudeste,3
São Sebastião do Paraíso,310047,117037.80936,-0.8338343115914848,sudeste,0
Campo Belo,310048,89676.33284000002,-0.894489906876346,sudeste,3
Piumhi,310049,53684.384278,-0.7029371869140386,sudeste,0
Pouso Alegre,310050,563629.9836259999,-0.23124623158819393,sudeste,3
Poços de Caldas,310051,277360.380068,-0.9723574402455792,sudeste,0
Itajubá,310052,201606.60566300002,-0.7457411624545862,sudeste,0
São Lourenço,310053,187804.77343100004,-1.0143681248461578,sudeste,3
Caxambu - Baependi,310054,72625.400966,-1.0379635015664712,sudeste,3
Uberaba,310055,465988.712444,-0.25283726171050264,sudeste,0
Araxá,310056,182123.327045,-0.7530435468642451,sudeste,3
Frutal,310057,119424.98165599999,-0.26218613668311325,sudeste,0
Iturama,310058,68477.692718,-0.008821970614262946,sudeste,0
Uberlândia,310059,964012.5726859999,0.5553332943739966,sudeste,0
Ituiutaba,310060,152835.680911,-0.5856778349326637,sudeste,0
Monte Carmelo,310061,75886.226818,-0.8092463901845509,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.38655288277226496,sudeste,3
Unaí,310063,185549.39930600004,0.12494162573225767,sudeste,4
Patrocínio,310064,142091.802488,-0.586548154283834,sudeste,0
Divinópolis,310065,747289.9483659999,-1.0105415235203288,sudeste,3
Formiga,310066,169039.18772299998,-0.8286609801046985,sudeste,3
Dores do Indaiá,310067,141476.017624,-0.6018307867696948,sudeste,3
Pará de Minas,310068,142750.33332600002,-1.0333615204099025,sudeste,0
Oliveira,310069,115968.10467999999,-0.769698152026772,sudeste,3
Abaeté,310070,39168.402931000004,-1.1014037011460451,sudeste,0
Vitória,320001,2072647.84414,-0.0905380279483277,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,0.1259114992923007,sudeste,0
São Mateus,320003,296587.73153,-0.16023379626297898,sudeste,0
Linhares,320004,364624.53661,0.8876195643786677,sudeste,0
Colatina,320005,321609.22273999994,0.5843282825716722,sudeste,0
Nova Venécia,320006,138784.0995,-0.31955842633687614,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,0.1728283117902363,sudeste,0
Alegre,320008,197946.24655400004,-0.3411475887838254,sudeste,0
Rio de Janeiro,330001,12607706.687149998,-0.5221825699788437,sudeste,0
Angra dos Reis,330002,277132.96929,2.5361079157499162,sudeste,0
Rio Bonito,330003,139402.97464,-0.8714052084624476,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.39204841357068293,sudeste,0
Resende,330005,199896.71120999998,1.3806357211971554,sudeste,0
Valença,330006,171525.86823999998,-0.18829184212052094,sudeste,0
Petrópolis,330007,512335.62458999996,0.4226070786683893,sudeste,0
Nova Friburgo,330008,331452.5413200001,-0.06824744926322387,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,0.7616421024856139,sudeste,0
Campos dos Goytacazes,330010,655023.65411,-0.29837047917008896,sudeste,0
Itaperuna,330011,196872.82127999997,2.404213402694046,sudeste,4
Santo Antônio de Pádua,330012,115327.92146999999,-3.850050864552784,sudeste,0
Cabo Frio,330013,627483.79756,-0.5031714144900247,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,1.1371464791914132,sudeste,0
São Paulo,350001,21736870.050039995,-0.23708222001218918,sudeste,0
Santos,350002,1932461.87547,0.3383395706029136,sudeste,0
Sorocaba,350003,1851230.635015,0.04014758115319386,sudeste,0
Itapeva,350004,353333.33601999993,-0.5716699815336036,sudeste,0
Registro,350005,252742.88747399996,1.1425595679997704,sudeste,0
Itapetininga,350006,253807.95064,-0.6821878914692279,sudeste,0
Avaré,350007,235384.23760900003,-0.8806448525398327,sudeste,0
Tatuí,350008,168051.73278600004,-0.21174314777701747,sudeste,0
Bauru,350009,655028.1845099999,0.7330624079163953,sudeste,0
Jaú,350010,361846.01398,-0.4785650844285223,sudeste,0
Botucatu,350011,272832.22103300004,-0.21669832320637128,sudeste,0
Lins,350012,166621.99388900003,1.3331230409552397,sudeste,0
Marília,350013,389917.4815300001,-0.6912292959216064,sudeste,0
Assis,350014,247731.82627299998,-0.3974455751782418,sudeste,0
Ourinhos,350015,239569.00241600006,-0.26168285488792187,sudeste,0
Tupã,350016,126699.439137,-0.6366950483772765,sudeste,0
Piraju,350017,56719.470488,-0.9031234883161241,sudeste,0
Presidente Prudente,350018,537996.963317,-0.2963621331021051,sudeste,0
Adamantina - Lucélia,350019,134555.958518,-0.991299095024403,sudeste,0
Dracena,350020,134725.326804,-0.6376255921638312,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-0.08028051356533095,sudeste,0
Araçatuba,350022,316873.794905,2.7008548464675317,sudeste,0
Birigui - Penápolis,350023,293098.942452,-0.013501634463124843,sudeste,0
Andradina,350024,196183.10761,-0.5181992839100814,sudeste,0
São José do Rio Preto,350025,924788.6894919999,1.5062358552071327,sudeste,1
Catanduva,350026,261411.25936199998,0.15911688374294036,sudeste,0
Votuporanga,350027,172918.727057,1.3977141241909046,sudeste,1
Jales,350028,110988.30905000003,0.19965452522251093,sudeste,1
Fernandópolis,350029,110155.622522,0.4314497886902887,sudeste,1
Santa Fé do Sul,350030,49000.615792000004,1.5135576963844308,sudeste,0
Ribeirão Preto,350031,1544148.811686,0.5089962607391957,sudeste,0
Barretos,350032,427062.3927650001,0.013263626854547043,sudeste,0
Franca,350033,429343.01302300004,-1.0037407089567754,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,0.3861403659802794,sudeste,0
Ituverava,350035,126054.65502,-0.47505168952876065,sudeste,0
Araraquara,350036,628520.489836,-0.48516827986405986,sudeste,0
São Carlos,350037,526111.7132,-0.4154445111022183,sudeste,0
Campinas,350038,3244477.4976299996,0.45289165326820213,sudeste,0
Jundiaí,350039,993474.7307499999,0.05768547556477436,sudeste,0
Piracicaba,350040,612226.438651,0.603253555654807,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.533869882125006,sudeste,0
Limeira,350042,380966.92931,0.3270525747416502,sudeste,0
Mogi Guaçu,350043,330455.44483,-0.19050676826671994,sudeste,0
São João da Boa Vista,350044,317003.98011999996,0.02349214569826739,sudeste,0
Araras,350045,274649.950871,0.4550580121762666,sudeste,0
Rio Claro,350046,254336.401807,0.6975882086336858,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.5149281068513556,sudeste,0
Amparo,350048,134997.72316000002,-0.6068409616388541,sudeste,0
São José dos Campos,350049,1120029.7724130002,0.05597181114203411,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.6768371376943801,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,0.0466377911055046,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.8847451752493023,sudeste,0
Cruzeiro,350053,164298.238741,-0.56693765341223,sudeste,0
Curitiba,410001,3701074.1058279998,-0.06901902758184107,sul,0
Paranaguá,410002,296718.57104999997,0.453083250064876,sul,0
União da Vitória,410003,176669.499867,-0.9668669147124699,sul,3
Guarapuava,410004,349748.145659,-1.0775088985557595,sul,3
Pitanga,410005,76012.57095300002,-1.072490433170081,sul,3
Cascavel,410006,529323.298461,-0.2225575571264773,sul,0
Foz do Iguaçu,410007,375228.46436200006,1.424424609580775,sul,0
Toledo,410008,331688.265979,-0.5554737016705547,sul,0
Francisco Beltrão,410009,277097.968703,-0.521338193826425,sul,0
Pato Branco,410010,270458.556094,-0.903050449050101,sul,0
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.7958872907671458,sul,3
Dois Vizinhos,410012,81702.464137,-0.5894645379502067,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,-1.0950418847744638,sul,0
Maringá,410014,797099.27589,-0.8382612543111804,sul,3
Campo Mourão,410015,313027.75322699995,-0.7327022432633966,sul,3
Umuarama,410016,289313.81824000005,-0.6171981063071457,sul,3
Paranavaí,410017,203037.00908999998,-1.044391616940875,sul,3
Cianorte,410018,167377.66046400002,-0.932790119015172,sul,3
Paranacity - Colorado,410019,67520.631082,-0.4914607788589399,sul,0
Loanda,410020,60473.115481999994,-1.071218972661679,sul,0
Londrina,410021,1101503.803679,-0.46764754408215053,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.8495168321870825,sul,3
Apucarana,410023,232009.5816550001,-0.8035097185462874,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,-1.0465448457654136,sul,0
Ivaiporã,410025,134258.070138,-0.7063768817360095,sul,3
Ibaiti,410026,59299.566444,0.04487096604057169,sul,4
Ponta Grossa,410027,643820.6111910001,-0.9302340340001654,sul,3
Telêmaco Borba,410028,190498.32052999997,-0.02136091644182304,sul,3
Irati,410029,155233.04812999998,-0.9487041029486665,sul,3
Florianópolis,420001,1156318.073962,0.00589577841740362,sul,0
Criciúma,420002,436943.85003800003,0.7278898975096805,sul,0
Tubarão,420003,321275.15853799996,1.0776040612023814,sul,0
Araranguá,420004,199339.350779,0.15249347345107572,sul,0
Lages,420005,282419.368602,-0.21971558491885856,sul,0
Curitibanos,420006,68873.72662899998,-0.06662048969045296,sul,0
Chapecó,420007,415514.7823769999,0.04143067464157293,sul,0
Joaçaba - Herval d'Oeste,420008,177772.522683,0.8264138163038566,sul,0
São Miguel do Oeste,420009,163672.588356,-0.31515297578470175,sul,0
Concórdia,420010,137754.40194799998,0.02775643835663961,sul,0
Xanxerê,420011,129804.767413,0.3229232622560056,sul,0
Maravilha,420012,52543.352625,-0.14524989669905738,sul,0
São Lourenço do Oeste,420013,42214.26332300001,-0.807606786921304,sul,0
Caçador,420014,104941.68953599999,-1.1767199833333022,sul,0
Videira,420015,128583.28165600002,-0.34289807359806734,sul,0
Joinville,420016,1029540.1583550001,0.7682691473671951,sul,0
Mafra,420017,234930.639212,-0.7875412666289724,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.5730339220160778,sul,0
Blumenau,420019,650990.5468419999,1.1386955255778735,sul,0
Itajaí,420020,829779.85426,1.1670527048438375,sul,0
Brusque,420021,252159.93985100003,1.636611305431156,sul,0
