imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Serra Talhada,260013,331597.202674,-0.4282570155946464,nordeste,0
Afogados da Ingazeira,260014,187106.129848,-0.30769108978563925,nordeste,0
Petrolina,260015,512192.2046,-0.8256898804289848,nordeste,0
Araripina,260016,336838.86040999996,0.04393666346917048,nordeste,0
Salgueiro,260017,193058.36722900002,-0.3429261952438814,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,9.598367632058398,nordeste,1
Maceió,270001,1328339.1964320005,0.9286269352770611,nordeste,0
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,0.7436409063990937,nordeste,1
Penedo,270003,195167.849766,-0.396024714170452,nordeste,0
São Miguel dos Campos,270004,186218.698957,-0.040047244608401894,nordeste,0
União dos Palmares,270005,151747.64067900003,1.3224743610423182,nordeste,1
Atalaia,270006,121125.36878599998,0.7404767685445297,nordeste,0
Arapiraca,270007,565424.86768,-0.31853678288718945,nordeste,0
Palmeira dos Índios,270008,169330.76583999998,-0.09701214996408963,nordeste,0
Delmiro Gouveia,270009,158439.567114,0.3358994138321394,nordeste,0
Santana do Ipanema,270010,143255.25791,-0.2524266103239298,nordeste,0
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-0.5783035886838882,nordeste,0
Aracaju,280001,1237324.106538,-0.08336453424770575,nordeste,0
Estância,280002,243854.606175,0.941406385841998,nordeste,0
Propriá,280003,158147.453095,0.9377700113920995,nordeste,0
Itabaiana,280004,249607.545829,0.1326220463739716,nordeste,0
Lagarto,280005,254692.5906,0.86137926090785,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,0.20325565735389117,nordeste,0
Salvador,290001,4084138.4268900002,0.6412372934127256,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.4306560420189737,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.8017151862956373,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.7401034135951926,nordeste,0
Valença,290005,260522.68494999997,0.5325229677522223,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.09605067931975324,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,0.40019346065886396,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.43251371884001427,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.2616503773749378,nordeste,0
Camacan,290010,128377.17958,0.566373344093208,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.5620116230021489,nordeste,0
Jequié,290012,335632.69826100004,-0.2517803759539576,nordeste,0
Brumado,290013,223982.71154999998,-1.0455955688014404,nordeste,3
Ipiaú,290014,218504.67817,-0.48395421085434476,nordeste,0
Itapetinga,290015,155342.98423,-0.22468970157671933,nordeste,0
Guanambi,290016,466837.04169399996,-0.9447907761566066,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-0.654957315715852,nordeste,3
Barreiras,290018,558661.119109,-0.6161001890669111,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.8509691567613118,nordeste,3
Irecê,290020,403244.60797899996,-1.0716649714542845,nordeste,3
Xique-Xique – Barra,290021,217720.62055999998,-0.4331332346265065,nordeste,3
Juazeiro,290022,519402.68434,-0.18223106498014519,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.734592729863346,nordeste,3
Paulo Afonso,290024,196770.343708,0.6834313152344706,nordeste,0
Ribeira do Pombal,290025,192354.02113,-0.8407117903832197,nordeste,0
Euclides da Cunha,290026,184569.18926000004,-0.3820674343549569,nordeste,3
Cícero Dantas,290027,127117.44118,-0.6907278457307624,nordeste,0
Jeremoabo,290028,96341.81287,-0.5786387542239377,nordeste,0
Feira de Santana,290029,1235784.0604499998,-0.6025093871657111,nordeste,3
Jacobina,290030,318908.05842,-1.3587323229998869,nordeste,3
Itaberaba,290031,217208.981881,-0.42240415459000336,nordeste,3
Conceição do Coité,290032,192721.90131999998,-1.494325087191266,nordeste,3
Serrinha,290033,188895.1299,-0.9820850882337898,nordeste,3
Seabra,290034,176917.79693,-1.4423880170006573,nordeste,3
Belo Horizonte,310001,5302661.613623001,0.810996697153792,sudeste,4
Sete Lagoas,310002,414784.14420100005,-0.967009760923318,sudeste,0
Santa Bárbara - Ouro Preto,310003,259941.603071,-1.1338333015590922,sudeste,0
Curvelo,310004,184938.06675999996,0.786784874369446,sudeste,4
Itabira,310005,156708.129292,-1.078366677764356,sudeste,0
Montes Claros,310006,772503.515917,-0.36059324689721056,sudeste,0
Janaúba,310007,222460.21700499998,-0.2099488357032338,sudeste,0
Salinas,310008,192580.832348,-0.6471421116711844,sudeste,0
Januária,310009,150628.74508,0.060251055175892736,sudeste,0
Pirapora,310010,147491.22293500003,-0.6688130061621294,sudeste,0
São Francisco,310011,116369.90954,0.600776553754952,sudeste,0
Espinosa,310012,95914.98229,0.19100975296238973,sudeste,0
Teófilo Otoni,310013,490239.30398100003,-0.009845277072243778,sudeste,0
Capelinha,310014,178218.62567,-0.9428653640685375,sudeste,0
Almenara,310015,169968.86164000002,-0.42743290546215285,sudeste,0
Diamantina,310016,125470.937976,0.29032037379827735,sudeste,0
Araçuaí,310017,108053.927453,0.2480454720460967,sudeste,0
Pedra Azul,310018,92450.358212,-0.024229396276889904,sudeste,0
Águas Formosas,310019,50874.08342899999,-0.5672338455964945,sudeste,0
Governador Valadares,310020,449625.61725700006,1.3865626869252299,sudeste,0
Guanhães,310021,192563.19338,-1.0180055791909348,sudeste,0
Mantena,310022,64555.720241,0.1579601482562169,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-1.0393516624329902,sudeste,0
Ipatinga,310024,648876.4022819999,0.07187065940175892,sudeste,0
Caratinga,310025,231827.03051900002,0.8569650288912544,sudeste,0
João Monlevade,310026,148813.19643,-0.5894281642444332,sudeste,0
Juiz de Fora,310027,746206.3141799999,1.6948237907231816,sudeste,0
Manhuaçu,310028,352970.67047899996,0.08726159253712445,sudeste,0
Ubá,310029,288143.317461,-0.16711669034235355,sudeste,0
Ponte Nova,310030,179575.350045,-0.1242936731926355,sudeste,0
Muriaé,310031,184863.501644,-0.4800197415938885,sudeste,0
Cataguases,310032,180524.02673000004,0.2638128885213184,sudeste,0
Viçosa,310033,168880.87934999997,-1.148957912312439,sudeste,0
Carangola,310034,111822.93782600001,0.232245961627651,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,-0.15454108231200855,sudeste,0
Além Paraíba,310036,56592.475901000005,0.07482995693284766,sudeste,0
Barbacena,310037,236771.582069,-0.41631351387366605,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,-0.7919924382655561,sudeste,0
São João del Rei,310039,186840.932844,-0.7472941702529035,sudeste,0
Varginha,310040,202407.797326,-0.2912348133703925,sudeste,0
Passos,310041,267128.45035400003,-0.22745434978999637,sudeste,0
Alfenas,310042,258663.18437899995,0.17062431140211892,sudeste,0
Lavras,310043,229927.86098699996,0.7777116802906935,sudeste,0
Guaxupé,310044,160599.35241,-0.38869207830864816,sudeste,0
Três Corações,310045,133436.031399,0.45875662552226365,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,-0.08714721821600996,sudeste,0
São Sebastião do Paraíso,310047,117037.80936,1.2211264930524377,sudeste,0
Campo Belo,310048,89676.33284000002,0.3617686329799308,sudeste,0
Piumhi,310049,53684.384278,-0.35278114996717397,sudeste,0
Pouso Alegre,310050,563629.9836259999,-0.08843952660769508,sudeste,0
Poços de Caldas,310051,277360.380068,0.6838944073304996,sudeste,0
Itajubá,310052,201606.60566300002,1.6216285668332,sudeste,0
São Lourenço,310053,187804.77343100004,0.06811335531910273,sudeste,0
Caxambu - Baependi,310054,72625.400966,0.27586751355972144,sudeste,0
Uberaba,310055,465988.712444,0.375236378618699,sudeste,0
Araxá,310056,182123.327045,-0.7437837259464969,sudeste,0
Frutal,310057,119424.98165599999,0.5827410990590842,sudeste,0
Iturama,310058,68477.692718,-0.1076627984892316,sudeste,0
Uberlândia,310059,964012.5726859999,-0.2415864382937085,sudeste,0
Ituiutaba,310060,152835.680911,-0.10001343307469664,sudeste,0
Monte Carmelo,310061,75886.226818,-0.383475988710255,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.3392221288747538,sudeste,0
Unaí,310063,185549.39930600004,-0.1796338799540661,sudeste,0
Patrocínio,310064,142091.802488,-0.14674468225859588,sudeste,0
Divinópolis,310065,747289.9483659999,0.12239957001940328,sudeste,0
Formiga,310066,169039.18772299998,-1.0358301708769215,sudeste,0
Dores do Indaiá,310067,141476.017624,-0.6709971489785593,sudeste,0
Pará de Minas,310068,142750.33332600002,-0.7963881689109943,sudeste,0
Oliveira,310069,115968.10467999999,-0.39165827856874796,sudeste,0
Abaeté,310070,39168.402931000004,-0.9074232147719897,sudeste,0
Vitória,320001,2072647.84414,0.25496440924219665,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,-0.7412556558005328,sudeste,0
São Mateus,320003,296587.73153,0.5294933373088979,sudeste,0
Linhares,320004,364624.53661,-0.5858203273286953,sudeste,0
Colatina,320005,321609.22273999994,-0.4895114185013913,sudeste,0
Nova Venécia,320006,138784.0995,0.19710122944379904,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,-0.0222057397424399,sudeste,0
Alegre,320008,197946.24655400004,0.6366253999470224,sudeste,0
Rio de Janeiro,330001,12607706.687149998,5.660110783542741,sudeste,1
Angra dos Reis,330002,277132.96929,1.3639772429490478,sudeste,1
Rio Bonito,330003,139402.97464,1.2719905410136705,sudeste,1
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.6340745868142388,sudeste,1
Resende,330005,199896.71120999998,1.0977218117709049,sudeste,0
Valença,330006,171525.86823999998,0.5772148856717328,sudeste,1
Petrópolis,330007,512335.62458999996,1.6157553697319362,sudeste,1
Nova Friburgo,330008,331452.5413200001,0.2896059318244817,sudeste,1
Três Rios - Paraíba do Sul,330009,150133.10261,0.22027782357551015,sudeste,1
Campos dos Goytacazes,330010,655023.65411,1.7277486675194806,sudeste,0
Itaperuna,330011,196872.82127999997,-0.1678194587011207,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,0.1210188404418698,sudeste,0
Cabo Frio,330013,627483.79756,1.7438123273153316,sudeste,1
Macaé - Rio das Ostras,330014,737854.89237,0.08869846506870227,sudeste,1
São Paulo,350001,21736870.050039995,2.053787391889508,sudeste,0
Santos,350002,1932461.87547,1.6163237270883344,sudeste,0
Sorocaba,350003,1851230.635015,0.37780145111062463,sudeste,0
Itapeva,350004,353333.33601999993,0.9509527466236398,sudeste,0
Registro,350005,252742.88747399996,0.481014472546663,sudeste,1
Itapetininga,350006,253807.95064,-0.4507576025776531,sudeste,0
Avaré,350007,235384.23760900003,-0.20004755078517045,sudeste,0
Tatuí,350008,168051.73278600004,0.6236469030878902,sudeste,0
Bauru,350009,655028.1845099999,-0.4017053276731825,sudeste,0
Jaú,350010,361846.01398,0.06520221956531956,sudeste,0
Botucatu,350011,272832.22103300004,-0.4091652149383444,sudeste,0
Lins,350012,166621.99388900003,-0.3741432627719594,sudeste,0
Marília,350013,389917.4815300001,-0.32600963903926083,sudeste,0
Assis,350014,247731.82627299998,-0.28703903680335724,sudeste,0
Ourinhos,350015,239569.00241600006,-0.5018384834885041,sudeste,0
Tupã,350016,126699.439137,1.5110683691146336,sudeste,0
Piraju,350017,56719.470488,-0.4036356755858063,sudeste,0
Presidente Prudente,350018,537996.963317,0.38550978812738035,sudeste,0
Adamantina - Lucélia,350019,134555.958518,0.43448322412192314,sudeste,0
Dracena,350020,134725.326804,0.5198715402503025,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,1.5213422906143177,sudeste,0
Araçatuba,350022,316873.794905,0.033226617050944506,sudeste,0
Birigui - Penápolis,350023,293098.942452,0.5896031886878715,sudeste,0
Andradina,350024,196183.10761,0.5732762994590789,sudeste,0
São José do Rio Preto,350025,924788.6894919999,0.43539986595503577,sudeste,0
Catanduva,350026,261411.25936199998,1.2199767958291425,sudeste,0
Votuporanga,350027,172918.727057,0.19073534518546587,sudeste,0
Jales,350028,110988.30905000003,0.9520943910457544,sudeste,0
Fernandópolis,350029,110155.622522,-0.058761401337199565,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,1.3455509052193595,sudeste,0
Ribeirão Preto,350031,1544148.811686,0.9984361198016168,sudeste,0
Barretos,350032,427062.3927650001,0.31541967721993147,sudeste,1
Franca,350033,429343.01302300004,0.7853643753665682,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,0.24407533865889777,sudeste,1
Ituverava,350035,126054.65502,2.0796957081512293,sudeste,0
Araraquara,350036,628520.489836,-0.18941629329820142,sudeste,0
São Carlos,350037,526111.7132,-0.488065665130172,sudeste,0
Campinas,350038,3244477.4976299996,0.8085715877258847,sudeste,0
Jundiaí,350039,993474.7307499999,0.6715185719698761,sudeste,0
Piracicaba,350040,612226.438651,-0.005664737090551633,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.22436153749268078,sudeste,0
Limeira,350042,380966.92931,0.38882969515438315,sudeste,0
Mogi Guaçu,350043,330455.44483,0.4187826306547782,sudeste,0
São João da Boa Vista,350044,317003.98011999996,0.010081534391224882,sudeste,0
Araras,350045,274649.950871,-0.07855669480584504,sudeste,0
Rio Claro,350046,254336.401807,1.0103991212491013,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,0.16584178994918025,sudeste,0
Amparo,350048,134997.72316000002,-0.10047815703760105,sudeste,0
São José dos Campos,350049,1120029.7724130002,0.21745185805137923,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,0.21566685176666522,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,-0.07578877814974397,sudeste,2
Guaratinguetá,350052,319024.6375310001,0.328406621802239,sudeste,0
Cruzeiro,350053,164298.238741,0.5515324904387239,sudeste,0
Curitiba,410001,3701074.1058279998,0.5080392192028683,sul,0
Paranaguá,410002,296718.57104999997,-0.13600170808873718,sul,0
União da Vitória,410003,176669.499867,-0.6740113458332962,sul,0
Guarapuava,410004,349748.145659,-0.7967688898790545,sul,3
Pitanga,410005,76012.57095300002,-0.6221990408600917,sul,0
Cascavel,410006,529323.298461,-0.6794995917142892,sul,3
Foz do Iguaçu,410007,375228.46436200006,-0.5961960540323178,sul,3
Toledo,410008,331688.265979,-0.7959503851782879,sul,3
Francisco Beltrão,410009,277097.968703,-0.7715465648422606,sul,3
Pato Branco,410010,270458.556094,-0.7648780841658851,sul,3
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.6170488765853159,sul,3
Dois Vizinhos,410012,81702.464137,-0.8539586847924475,sul,3
Marechal Cândido Rondon,410013,80130.80911600002,-0.8257474395307649,sul,0
Maringá,410014,797099.27589,-0.5246830295568433,sul,0
Campo Mourão,410015,313027.75322699995,-0.2122138653823876,sul,0
Umuarama,410016,289313.81824000005,-0.8868114733272482,sul,0
Paranavaí,410017,203037.00908999998,-0.4367830630793856,sul,0
Cianorte,410018,167377.66046400002,-0.8149385384073281,sul,0
Paranacity - Colorado,410019,67520.631082,-0.28770399577329364,sul,0
Loanda,410020,60473.115481999994,-0.550106019302529,sul,0
Londrina,410021,1101503.803679,-0.17647023494689218,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.14121442970588488,sul,0
Apucarana,410023,232009.5816550001,0.9297054832804797,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,0.6921221246386132,sul,0
Ivaiporã,410025,134258.070138,-0.036336288778721776,sul,0
Ibaiti,410026,59299.566444,0.402078135698,sul,0
Ponta Grossa,410027,643820.6111910001,-0.48611816809515546,sul,0
Telêmaco Borba,410028,190498.32052999997,-0.36446034459568477,sul,0
Irati,410029,155233.04812999998,-0.6531443843700669,sul,0
Florianópolis,420001,1156318.073962,-1.2009871362822586,sul,3
Criciúma,420002,436943.85003800003,-0.8481538010570377,sul,0
Tubarão,420003,321275.15853799996,-0.8006199925776971,sul,3
Araranguá,420004,199339.350779,-0.6215711896917085,sul,0
Lages,420005,282419.368602,-0.47346223666789344,sul,3
Curitibanos,420006,68873.72662899998,0.007121742392931265,sul,4
Chapecó,420007,415514.7823769999,-0.9988629160057048,sul,3
Joaçaba - Herval d'Oeste,420008,177772.522683,-1.2451221414637192,sul,3
São Miguel do Oeste,420009,163672.588356,-0.9454349401020803,sul,3
Concórdia,420010,137754.40194799998,-1.252483979939096,sul,3
Xanxerê,420011,129804.767413,-0.8366516855279803,sul,3
Maravilha,420012,52543.352625,-0.9430406726967943,sul,3
São Lourenço do Oeste,420013,42214.26332300001,-0.8050059916711334,sul,3
Caçador,420014,104941.68953599999,0.9507927743672404,sul,4
Videira,420015,128583.28165600002,-0.8972858523034003,sul,0
Joinville,420016,1029540.1583550001,-0.8791564199379089,sul,3
Mafra,420017,234930.639212,-0.7845643882054244,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.8235198014274144,sul,0
Blumenau,420019,650990.5468419999,-1.0328080201260306,sul,3
Itajaí,420020,829779.85426,-0.6824692322975624,sul,3
Brusque,420021,252159.93985100003,-1.162240903332593,sul,3
