imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,0.17706576559662998,norte,0
Ariquemes,110002,244267.98213300004,-0.37786801603575637,norte,0
Jaru,110003,120564.550067,-0.9223627223871986,norte,0
Ji-Paraná,110004,304025.6776749999,0.04318834289830466,norte,0
Cacoal,110005,302589.83598300006,-0.5946257367866019,norte,0
Vilhena,110006,165292.086385,-0.5370637074995769,norte,0
Rio Branco,120001,504876.57074800006,0.5822521004887634,norte,4
Brasiléia,120002,72338.13942400001,-0.7362058427939602,norte,0
Sena Madureira,120003,62990.199089999995,-1.4881177122382465,norte,0
Cruzeiro do Sul,120004,163322.92484599998,-0.501421765303948,norte,3
Tarauacá,120005,90942.145483,-1.1358835745573683,norte,3
Manaus,130001,2569981.538139,1.8421377940297408,norte,0
São Gabriel da Cachoeira,130002,104242.843152,-0.9712411038804697,norte,0
Coari,130003,156942.81565,-0.3635692621641583,norte,0
Manacapuru,130004,144349.73552,0.8722297590184723,norte,0
Tefé,130005,182082.64676700003,-0.6639490128272807,norte,3
Tabatinga,130006,231873.164687,0.04675967093279579,norte,4
Eirunepé,130007,101999.009491,-1.4413779946045202,norte,0
Lábrea,130008,130885.96567100001,-1.0989636158696636,norte,0
Manicoré,130009,161550.21102,-0.2737600677174088,norte,0
Parintins,130010,249841.37481000004,0.12050470203948116,norte,0
Itacoatiara,130011,173964.624469,-0.06459503264464164,norte,0
Boa Vista,140001,473642.83966299996,-0.890545704550013,norte,0
Pacaraima,140002,55863.802617,-0.09642336516229416,norte,0
Rorainópolis,140003,63088.226788,-0.9871454404947162,norte,0
Caracaraí,140004,38586.120428999995,-0.708232921744898,norte,3
Belém,150001,2592933.5334,1.9387868183950054,norte,0
Cametá,150002,227778.21129,0.0758275268055486,norte,0
Abaetetuba,150003,439624.04368,0.40549046101209346,norte,0
Castanhal,150004,518779.56397599995,1.8099916913751846,norte,0
Bragança,150005,313089.568425,0.3102679482644913,norte,0
Capanema,150006,191054.418786,1.6351509631503598,norte,0
Paragominas,150007,410930.524905,0.29242937861315493,norte,0
Capitão Poço,150008,107161.11330300002,-0.32852249301331127,norte,0
Marabá,150009,570348.4834569999,0.38327069765080124,norte,0
Parauapebas,150010,408077.52058,-1.2744917758487422,norte,3
Tucuruí,150011,420204.09783,2.1672736434822144,norte,0
Redenção,150012,279895.77273,-0.9001496427454512,norte,3
