imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Pinheiro,210002,341442.109984,-0.1336470578869521,nordeste,0
Chapadinha,210003,277946.115811,-0.3085948885546373,nordeste,0
Itapecuru Mirim,210004,298355.59337,-0.18284998700689692,nordeste,2
Viana,210005,257692.15209,0.6546845150696412,nordeste,0
Barreirinhas,210006,133084.28007,-0.6468860587490871,nordeste,0
Tutóia - Araioses,210007,207214.69482999996,-0.3443094394178377,nordeste,0
Cururupu,210008,122984.01033999998,-0.6971411062671333,nordeste,2
Santa Inês,210009,451846.73544499994,-0.5972702585098912,nordeste,0
Bacabal,210010,405800.035922,0.3616932657701098,nordeste,0
Governador Nunes Freire,210011,224565.45183500004,-0.748523068227485,nordeste,0
Pedreiras,210012,184672.964411,-0.6900109093256344,nordeste,0
Caxias,210013,268928.562695,-0.2030962750545766,nordeste,0
Timon,210014,258592.85308,0.7705132243206633,nordeste,0
Codó,210015,228457.45221000002,1.93292499234312,nordeste,0
Presidente Dutra,210016,237441.48151899996,-1.4425394954624213,nordeste,0
São João dos Patos,210017,145805.764558,-0.9336076780571274,nordeste,0
Colinas,210018,80821.55705,-0.5321993225831575,nordeste,3
Imperatriz,210019,532231.693353,1.289721034544305,nordeste,4
Barra do Corda,210020,280148.643331,-0.7952035020534322,nordeste,0
Açailândia,210021,270352.99432999996,-0.2453449857261556,nordeste,0
Balsas,210022,230084.23996099998,-1.0949268156396912,nordeste,0
Teresina,220001,1134373.896284,0.12085630725613708,nordeste,0
Amarante - Água Branca - Regeneração,220002,156289.00978199998,0.41278372741222713,nordeste,0
Campo Maior,220003,136084.484612,0.16245894618262033,nordeste,0
Valença do Piauí,220004,79823.38348399999,0.3019209549912469,nordeste,0
Barras,220005,94902.30242899999,-0.13622747695454285,nordeste,0
Parnaíba,220006,282098.81894,0.14335013719191686,nordeste,0
Piripiri,220007,174437.123889,-0.2004519836283035,nordeste,0
Esperantina,220008,146372.46837199997,-0.3168698831974796,nordeste,0
Picos,220009,291225.751458,-0.32801427293918267,nordeste,0
Paulistana,220010,79939.350837,-1.0573072802676218,nordeste,0
Oeiras,220011,68545.96854100001,-0.5630104346232487,nordeste,0
Simplício Mendes,220012,41332.865334999995,0.08242024313273681,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-0.46983224636072213,nordeste,0
São João do Piauí,220014,48436.09284500001,0.01894402753633523,nordeste,0
Corrente,220015,120522.36767299999,0.16103977656540727,nordeste,4
Bom Jesus,220016,77915.88872199999,-0.4424136287299861,nordeste,0
Floriano,220017,124347.35358400001,-0.34953828035449014,nordeste,0
Uruçuí,220018,61936.30414100001,-0.6963554907300284,nordeste,0
Canto do Buriti,220019,49014.573814,1.1946944438558613,nordeste,0
Fortaleza,230001,4212262.35793,1.8642245287804764,nordeste,1
Itapipoca,230002,311590.29093,1.5078117646662421,nordeste,1
Redenção-Acarape,230003,229672.19836,0.11865871522123342,nordeste,0
Canindé,230004,204751.35333000004,1.2693961693088915,nordeste,1
Itapagé,230005,156725.52479,2.0132728320763436,nordeste,1
Quixadá,230006,333010.95934999996,0.6214914297253235,nordeste,0
Russas - Limoeiro do Norte,230007,385634.97420500003,-0.3907632527482691,nordeste,0
Aracati,230008,152228.60224,0.10399736839787532,nordeste,0
Iguatu,230009,330687.50607,0.18704824332161607,nordeste,0
Icó,230010,110782.59877,0.12464754521321722,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,-0.12394349750110627,nordeste,0
Brejo Santo,230012,188837.72431,-0.2665202473982916,nordeste,0
Crateús,230013,247029.53571999999,-0.2735682097355798,nordeste,0
Tauá,230014,92350.27985,0.002379390815854511,nordeste,0
Sobral,230015,613519.6217039999,0.05711288538664586,nordeste,1
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,-0.10636210437730048,nordeste,0
Acaraú,230017,216118.57382999998,-0.5137844216177146,nordeste,0
Camocim,230018,144405.99371,0.8918413004730752,nordeste,0
Natal,240001,1743859.074166,1.1301537862207571,nordeste,0
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,0.8900946761163626,nordeste,0
Canguaretama,240003,139853.969338,0.005141791464735468,nordeste,0
Santa Cruz,240004,99814.195614,-0.37269947355958116,nordeste,0
João Câmara,240005,73448.84682600001,-1.0400560819651992,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,1.3050390790020365,nordeste,0
Caicó,240007,177541.72769499998,-0.8579143255602193,nordeste,0
Currais Novos,240008,112075.386137,-0.7037810583317857,nordeste,0
Mossoró,240009,506065.532053,0.3022151282033074,nordeste,0
Pau dos Ferros,240010,232247.75273900005,-0.8111157830041709,nordeste,0
Açu,240011,239683.381827,1.1328644384583435,nordeste,4
João Pessoa,250001,1452524.6672960005,0.5649779466522105,nordeste,0
Guarabira,250002,314765.34578200005,-0.529880216913719,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,-0.3930573845166339,nordeste,0
Itabaiana,250004,63753.31175000001,-0.11548744335478449,nordeste,2
Campina Grande,250005,931376.7193609999,0.2066231566721601,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-1.1206983170959741,nordeste,0
Monteiro,250007,56261.812517000006,-0.7389318514017946,nordeste,0
Sumé,250008,50438.907963000005,-0.5163601029619801,nordeste,0
Patos,250009,265946.903487,-0.09985783290834653,nordeste,0
Itaporanga,250010,122107.57574800002,-0.5072810157456956,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,-0.8100581545970358,nordeste,0
Pombal,250012,65066.772294999995,-0.7015213302413436,nordeste,0
Princesa Isabel,250013,62855.512667999996,0.19064423025359434,nordeste,0
Sousa,250014,139757.42990999998,-0.27727441742171227,nordeste,0
Cajazeiras,250015,153774.930903,-0.09874091613923974,nordeste,0
Recife,260001,4016539.695079,3.5227902714941446,nordeste,1
Goiana – Timbaúba,260002,340065.78466000006,1.611960085142081,nordeste,1
Palmares,260003,260124.782594,2.561920581314783,nordeste,1
Limoeiro,260004,226373.37741000002,2.6809559311699345,nordeste,1
Vitória de Santo Antão,260005,207936.9037,3.9282048100239217,nordeste,1
Carpina,260006,183777.09359,4.304468967085107,nordeste,1
Barreiros - Sirinhaém,260007,161275.69727,3.8757690064400756,nordeste,1
Surubim,260008,138827.15985,0.7623983221881291,nordeste,1
Caruaru,260009,1143502.4863800001,1.0707715747898296,nordeste,1
Garanhuns,260010,559153.8110999998,0.32246570778771577,nordeste,1
Arcoverde,260011,381987.26514,0.16716834425703192,nordeste,0
Belo Jardim – Pesqueira,260012,270946.71656000003,0.5628127988062953,nordeste,0
Serra Talhada,260013,331597.202674,-0.32586627328868567,nordeste,0
Afogados da Ingazeira,260014,187106.129848,-0.41197812398871425,nordeste,0
Petrolina,260015,512192.2046,-0.9168902088990815,nordeste,0
Araripina,260016,336838.86040999996,0.13477988937581076,nordeste,0
Salgueiro,260017,193058.36722900002,-0.43786483370584484,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,10.029392091656252,nordeste,1
Maceió,270001,1328339.1964320005,0.7352577291459524,nordeste,0
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,0.7834550654915529,nordeste,1
Penedo,270003,195167.849766,-0.5339001380005197,nordeste,0
São Miguel dos Campos,270004,186218.698957,0.30936939389632007,nordeste,0
União dos Palmares,270005,151747.64067900003,1.3973244675812968,nordeste,1
Atalaia,270006,121125.36878599998,0.8135003765974176,nordeste,0
Arapiraca,270007,565424.86768,-0.23408709661409471,nordeste,0
Palmeira dos Índios,270008,169330.76583999998,-0.005162890257183644,nordeste,0
Delmiro Gouveia,270009,158439.567114,0.3252080283496371,nordeste,0
Santana do Ipanema,270010,143255.25791,-0.3497428611888861,nordeste,0
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-0.34384373910695765,nordeste,0
Aracaju,280001,1237324.106538,-0.23323012076946123,nordeste,0
Estância,280002,243854.606175,0.8231328963989245,nordeste,0
Propriá,280003,158147.453095,0.8995760909424477,nordeste,0
Itabaiana,280004,249607.545829,0.027216328753635693,nordeste,0
Lagarto,280005,254692.5906,0.8239454002487208,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,0.3010551990537271,nordeste,0
Salvador,290001,4084138.4268900002,0.4150156686311482,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.4276974939948846,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.9925470240030342,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.9708985615683717,nordeste,0
Valença,290005,260522.68494999997,-0.05315249192428099,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.11427973779530125,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,0.021586853585382114,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.3764939775687603,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.2472987662747784,nordeste,0
Camacan,290010,128377.17958,0.6530093714608372,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.5137462433340673,nordeste,0
Jequié,290012,335632.69826100004,-0.34930075403507427,nordeste,0
Brumado,290013,223982.71154999998,-0.8046145626536345,nordeste,3
Ipiaú,290014,218504.67817,-0.4607003727960991,nordeste,0
Itapetinga,290015,155342.98423,-0.370577417348919,nordeste,0
Guanambi,290016,466837.04169399996,-1.0133513557422316,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-0.9776749537671456,nordeste,3
Barreiras,290018,558661.119109,-0.734655635379322,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.7494715495194164,nordeste,3
Irecê,290020,403244.60797899996,-1.0722831830197053,nordeste,3
Xique-Xique – Barra,290021,217720.62055999998,-0.130447745570099,nordeste,3
Juazeiro,290022,519402.68434,-0.07211291827680516,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.7498484278853969,nordeste,3
Paulo Afonso,290024,196770.343708,0.2549956631874496,nordeste,0
Ribeira do Pombal,290025,192354.02113,-0.9620174441635142,nordeste,0
Euclides da Cunha,290026,184569.18926000004,-0.07404509673774715,nordeste,3
Cícero Dantas,290027,127117.44118,-0.7089863347324172,nordeste,0
Jeremoabo,290028,96341.81287,-0.2752656904791683,nordeste,0
Feira de Santana,290029,1235784.0604499998,-0.5458252213444114,nordeste,3
Jacobina,290030,318908.05842,-1.3338556200743812,nordeste,3
Itaberaba,290031,217208.981881,-0.4708393619931014,nordeste,3
Conceição do Coité,290032,192721.90131999998,-1.4664128297347148,nordeste,3
Serrinha,290033,188895.1299,-1.2253131532004276,nordeste,3
Seabra,290034,176917.79693,-1.2194501796733979,nordeste,3
Belo Horizonte,310001,5302661.613623001,0.7452738797446544,sudeste,4
Sete Lagoas,310002,414784.14420100005,-1.1954321359042457,sudeste,0
Santa Bárbara - Ouro Preto,310003,259941.603071,-1.2364877860167025,sudeste,0
Curvelo,310004,184938.06675999996,1.2452717480102613,sudeste,4
Itabira,310005,156708.129292,-1.1431653740932834,sudeste,0
Montes Claros,310006,772503.515917,-0.39717940853650135,sudeste,0
Janaúba,310007,222460.21700499998,-0.4321522852096814,sudeste,0
Salinas,310008,192580.832348,-0.5847935147863881,sudeste,0
Januária,310009,150628.74508,0.04365386489771905,sudeste,0
Pirapora,310010,147491.22293500003,-0.6848071626772726,sudeste,0
São Francisco,310011,116369.90954,0.31412370097922016,sudeste,0
Espinosa,310012,95914.98229,0.02779291400836744,sudeste,0
Teófilo Otoni,310013,490239.30398100003,0.030762443173292527,sudeste,0
Capelinha,310014,178218.62567,-0.6346958558750362,sudeste,0
Almenara,310015,169968.86164000002,-0.6134020976919596,sudeste,0
Diamantina,310016,125470.937976,-0.35490412149035616,sudeste,0
Araçuaí,310017,108053.927453,0.12604707371050888,sudeste,0
Pedra Azul,310018,92450.358212,-0.07493986974170495,sudeste,0
Águas Formosas,310019,50874.08342899999,-0.5449851822031853,sudeste,0
Governador Valadares,310020,449625.61725700006,1.8486973199672414,sudeste,0
Guanhães,310021,192563.19338,-1.0222421010067726,sudeste,0
Mantena,310022,64555.720241,0.47893435106883625,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.49947365010949474,sudeste,0
Ipatinga,310024,648876.4022819999,0.30465684777673,sudeste,0
Caratinga,310025,231827.03051900002,1.1977755256626847,sudeste,0
João Monlevade,310026,148813.19643,-0.002635312666971963,sudeste,0
Juiz de Fora,310027,746206.3141799999,1.9968979945394176,sudeste,0
Manhuaçu,310028,352970.67047899996,0.20377639329822098,sudeste,0
Ubá,310029,288143.317461,-0.09172701896503863,sudeste,0
Ponte Nova,310030,179575.350045,0.14717455272960744,sudeste,0
Muriaé,310031,184863.501644,-0.36608316252610656,sudeste,0
Cataguases,310032,180524.02673000004,0.4187154354692063,sudeste,0
Viçosa,310033,168880.87934999997,-1.067313348743327,sudeste,0
Carangola,310034,111822.93782600001,0.156556924205608,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,0.018836830566074506,sudeste,0
Além Paraíba,310036,56592.475901000005,0.5921638267706237,sudeste,0
Barbacena,310037,236771.582069,0.4951929876617109,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,-0.8642372488402341,sudeste,0
São João del Rei,310039,186840.932844,-0.12833709407100827,sudeste,0
Varginha,310040,202407.797326,-0.2061483555770185,sudeste,0
Passos,310041,267128.45035400003,-0.21845427656233224,sudeste,0
Alfenas,310042,258663.18437899995,0.3704612696448285,sudeste,0
Lavras,310043,229927.86098699996,0.47445429134057543,sudeste,0
Guaxupé,310044,160599.35241,-0.3546560854552137,sudeste,0
Três Corações,310045,133436.031399,0.3725331047884636,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,0.18787462599360455,sudeste,0
São Sebastião do Paraíso,310047,117037.80936,1.899476120901352,sudeste,0
Campo Belo,310048,89676.33284000002,0.406399461720605,sudeste,0
Piumhi,310049,53684.384278,0.3067130351939032,sudeste,0
Pouso Alegre,310050,563629.9836259999,-0.17623542345766485,sudeste,0
Poços de Caldas,310051,277360.380068,0.5425135132586305,sudeste,0
Itajubá,310052,201606.60566300002,1.460909977473938,sudeste,0
São Lourenço,310053,187804.77343100004,-0.4305655543658064,sudeste,0
Caxambu - Baependi,310054,72625.400966,-0.251955795691357,sudeste,0
Uberaba,310055,465988.712444,0.2621920036553595,sudeste,0
Araxá,310056,182123.327045,-0.8883135946590025,sudeste,0
Frutal,310057,119424.98165599999,0.2942786704210927,sudeste,0
Iturama,310058,68477.692718,-0.17584886918666842,sudeste,0
Uberlândia,310059,964012.5726859999,-0.4286378874482379,sudeste,0
Ituiutaba,310060,152835.680911,0.12404104230338525,sudeste,0
Monte Carmelo,310061,75886.226818,-0.1725063609505434,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.5145125051349388,sudeste,0
Unaí,310063,185549.39930600004,-0.20189481066135415,sudeste,0
Patrocínio,310064,142091.802488,-0.004127677794131109,sudeste,0
Divinópolis,310065,747289.9483659999,0.11717426344894401,sudeste,0
Formiga,310066,169039.18772299998,-1.1918439054921737,sudeste,0
Dores do Indaiá,310067,141476.017624,-0.318243191581572,sudeste,0
Pará de Minas,310068,142750.33332600002,-0.45904239566974925,sudeste,0
Oliveira,310069,115968.10467999999,-0.3904719827338107,sudeste,0
Abaeté,310070,39168.402931000004,-0.47304147598098945,sudeste,0
Vitória,320001,2072647.84414,0.19128201333024172,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,-0.8070798157329601,sudeste,0
São Mateus,320003,296587.73153,0.4833072422128976,sudeste,0
Linhares,320004,364624.53661,-0.6125083096306225,sudeste,0
Colatina,320005,321609.22273999994,-0.4987161197247185,sudeste,0
Nova Venécia,320006,138784.0995,0.37136622862757607,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,-0.029146615958203826,sudeste,0
Alegre,320008,197946.24655400004,0.7751691717465394,sudeste,0
Rio de Janeiro,330001,12607706.687149998,6.159497139535449,sudeste,1
Angra dos Reis,330002,277132.96929,1.3775074812438968,sudeste,1
Rio Bonito,330003,139402.97464,1.1031092244238057,sudeste,1
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.6882448577304218,sudeste,1
Resende,330005,199896.71120999998,0.8307785918596051,sudeste,0
Valença,330006,171525.86823999998,0.4305743402943098,sudeste,1
Petrópolis,330007,512335.62458999996,1.9045714188458265,sudeste,1
Nova Friburgo,330008,331452.5413200001,0.4058512624747374,sudeste,1
Três Rios - Paraíba do Sul,330009,150133.10261,0.5731798009763778,sudeste,1
Campos dos Goytacazes,330010,655023.65411,1.9065129781726005,sudeste,0
Itaperuna,330011,196872.82127999997,0.1229874599160249,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,0.11276566261798529,sudeste,0
Cabo Frio,330013,627483.79756,1.5649159195156246,sudeste,1
Macaé - Rio das Ostras,330014,737854.89237,0.18378799859440506,sudeste,1
São Paulo,350001,21736870.050039995,2.0120556227917383,sudeste,0
Santos,350002,1932461.87547,1.7033765004122956,sudeste,0
Sorocaba,350003,1851230.635015,0.3093133137540982,sudeste,0
Itapeva,350004,353333.33601999993,0.6625154840891477,sudeste,0
Registro,350005,252742.88747399996,0.38850544646032,sudeste,0
Itapetininga,350006,253807.95064,-0.5451308266935114,sudeste,0
Avaré,350007,235384.23760900003,-0.40618953189762613,sudeste,0
Tatuí,350008,168051.73278600004,1.0757364604534543,sudeste,0
Bauru,350009,655028.1845099999,-0.40330950062929277,sudeste,0
Jaú,350010,361846.01398,0.9457588707483382,sudeste,0
Botucatu,350011,272832.22103300004,-0.4588327432535,sudeste,0
Lins,350012,166621.99388900003,-0.09762661136580753,sudeste,0
Marília,350013,389917.4815300001,-0.061814930536854454,sudeste,0
Assis,350014,247731.82627299998,-0.327539550954876,sudeste,0
Ourinhos,350015,239569.00241600006,-0.2667256680324266,sudeste,0
Tupã,350016,126699.439137,1.5019693572839896,sudeste,0
Piraju,350017,56719.470488,-0.22154014926603272,sudeste,0
Presidente Prudente,350018,537996.963317,0.3809160341235661,sudeste,0
Adamantina - Lucélia,350019,134555.958518,0.5214317352460884,sudeste,0
Dracena,350020,134725.326804,0.4719467173054527,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,1.3088949815951414,sudeste,0
Araçatuba,350022,316873.794905,0.13873150796692618,sudeste,0
Birigui - Penápolis,350023,293098.942452,0.749684736095026,sudeste,0
Andradina,350024,196183.10761,0.6989906284935993,sudeste,0
São José do Rio Preto,350025,924788.6894919999,0.3729299115669994,sudeste,0
Catanduva,350026,261411.25936199998,1.3562293757731791,sudeste,0
Votuporanga,350027,172918.727057,0.24530232111407296,sudeste,0
Jales,350028,110988.30905000003,1.1025990453251298,sudeste,0
Fernandópolis,350029,110155.622522,0.15298549192302313,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,1.1166742348174137,sudeste,0
Ribeirão Preto,350031,1544148.811686,0.9135105210381054,sudeste,0
Barretos,350032,427062.3927650001,0.3348006056712788,sudeste,1
Franca,350033,429343.01302300004,0.4669913769588734,sudeste,1
São Joaquim da Barra – Orlândia,350034,166586.78222000002,0.026785256018611894,sudeste,1
Ituverava,350035,126054.65502,2.7863496221602007,sudeste,0
Araraquara,350036,628520.489836,-0.0015439159502933033,sudeste,0
São Carlos,350037,526111.7132,-0.463047210000598,sudeste,0
Campinas,350038,3244477.4976299996,0.7299136971313275,sudeste,0
Jundiaí,350039,993474.7307499999,0.4968047009416236,sudeste,0
Piracicaba,350040,612226.438651,-0.2994239232466923,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.448024589869331,sudeste,0
Limeira,350042,380966.92931,0.18532842845019515,sudeste,0
Mogi Guaçu,350043,330455.44483,0.22156438096463196,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.039435082556844164,sudeste,0
Araras,350045,274649.950871,0.1745555843334203,sudeste,0
Rio Claro,350046,254336.401807,0.9850278825025366,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.049928976958964665,sudeste,0
Amparo,350048,134997.72316000002,-0.16519146467457219,sudeste,0
São José dos Campos,350049,1120029.7724130002,-0.04088868571855885,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.3095527845612308,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,-0.18047173653493587,sudeste,2
Guaratinguetá,350052,319024.6375310001,0.44560022923819276,sudeste,0
Cruzeiro,350053,164298.238741,-0.28776449314611596,sudeste,0
Curitiba,410001,3701074.1058279998,0.628493065030402,sul,0
Paranaguá,410002,296718.57104999997,-0.2214470566933164,sul,0
União da Vitória,410003,176669.499867,-0.7065304113460096,sul,0
Guarapuava,410004,349748.145659,-0.6909160868110463,sul,0
Pitanga,410005,76012.57095300002,-0.2998379344220816,sul,0
Cascavel,410006,529323.298461,-0.708540998358266,sul,3
Foz do Iguaçu,410007,375228.46436200006,-0.6083908920279967,sul,3
Toledo,410008,331688.265979,-0.8396052605750178,sul,3
Francisco Beltrão,410009,277097.968703,-0.9036217380405713,sul,3
Pato Branco,410010,270458.556094,-0.6503573130535159,sul,3
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.6948554615887379,sul,3
Dois Vizinhos,410012,81702.464137,-1.0101137290633158,sul,3
Marechal Cândido Rondon,410013,80130.80911600002,-0.8935504000994071,sul,0
Maringá,410014,797099.27589,-0.568463541655044,sul,0
Campo Mourão,410015,313027.75322699995,-0.24830509735441583,sul,0
Umuarama,410016,289313.81824000005,-0.8668265410219522,sul,3
Paranavaí,410017,203037.00908999998,-0.6143587403009124,sul,3
Cianorte,410018,167377.66046400002,-0.8367784255526899,sul,0
Paranacity - Colorado,410019,67520.631082,-0.3820323088259198,sul,0
Loanda,410020,60473.115481999994,-0.5936533637373572,sul,0
Londrina,410021,1101503.803679,-0.27142566417341646,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.1913876680328856,sul,0
Apucarana,410023,232009.5816550001,0.7018218670489812,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,0.17681953916872664,sul,0
Ivaiporã,410025,134258.070138,-0.3053804990674413,sul,0
Ibaiti,410026,59299.566444,0.3192785564295086,sul,0
Ponta Grossa,410027,643820.6111910001,-0.30676040120334674,sul,0
Telêmaco Borba,410028,190498.32052999997,-0.3236992685802053,sul,0
Irati,410029,155233.04812999998,-0.486219310606101,sul,0
Florianópolis,420001,1156318.073962,-1.227622447626248,sul,3
Criciúma,420002,436943.85003800003,-0.8816065932904966,sul,0
Tubarão,420003,321275.15853799996,-0.812416615957251,sul,3
Araranguá,420004,199339.350779,-0.6337827017982927,sul,0
Lages,420005,282419.368602,-0.46770735229544624,sul,3
Curitibanos,420006,68873.72662899998,-0.08586567839692273,sul,3
Chapecó,420007,415514.7823769999,-0.9774312303611326,sul,3
Joaçaba - Herval d'Oeste,420008,177772.522683,-1.28987525240267,sul,3
São Miguel do Oeste,420009,163672.588356,-0.9655536541316604,sul,3
Concórdia,420010,137754.40194799998,-1.3355562357480604,sul,3
Xanxerê,420011,129804.767413,-0.737669823040195,sul,3
Maravilha,420012,52543.352625,-0.9748156267949708,sul,3
São Lourenço do Oeste,420013,42214.26332300001,-0.4150318973158932,sul,3
Caçador,420014,104941.68953599999,0.9867491132690805,sul,4
Videira,420015,128583.28165600002,-1.0364221418546835,sul,0
Joinville,420016,1029540.1583550001,-0.9275060139386678,sul,3
Mafra,420017,234930.639212,-0.6625134860539773,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.8492964584990575,sul,0
Blumenau,420019,650990.5468419999,-1.1134124904440572,sul,3
Itajaí,420020,829779.85426,-0.6318621318983186,sul,3
Brusque,420021,252159.93985100003,-1.2089219567970693,sul,3
