imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,3.4447646128756424,norte,0
Ariquemes,110002,244267.98213300004,0.3192133806558828,norte,1
Jaru,110003,120564.550067,0.43626223024787325,norte,0
Ji-Paraná,110004,304025.6776749999,0.5546920595362993,norte,1
Cacoal,110005,302589.83598300006,0.09803730687658604,norte,0
Vilhena,110006,165292.086385,0.3443340474191764,norte,0
Rio Branco,120001,504876.57074800006,0.9454895771106313,norte,1
Brasiléia,120002,72338.13942400001,1.7937126456043033,norte,0
Sena Madureira,120003,62990.199089999995,1.196664875847022,norte,1
Cruzeiro do Sul,120004,163322.92484599998,3.9631852894875443,norte,0
Tarauacá,120005,90942.145483,0.5012039067954741,norte,1
Manaus,130001,2569981.538139,0.4414605977819449,norte,1
São Gabriel da Cachoeira,130002,104242.843152,2.2845597912167896,norte,1
Coari,130003,156942.81565,4.694661903203206,norte,1
Manacapuru,130004,144349.73552,1.0927931358698713,norte,1
Tefé,130005,182082.64676700003,2.784441243955058,norte,1
Tabatinga,130006,231873.164687,2.1422525730673074,norte,1
Eirunepé,130007,101999.009491,1.2916209572982056,norte,1
Lábrea,130008,130885.96567100001,1.4232210688674878,norte,1
Manicoré,130009,161550.21102,0.6224928139550884,norte,1
Parintins,130010,249841.37481000004,1.444959667471107,norte,1
Itacoatiara,130011,173964.624469,1.2057883857863172,norte,1
Boa Vista,140001,473642.83966299996,1.542229177715685,norte,0
Pacaraima,140002,55863.802617,0.5625886395309742,norte,0
Rorainópolis,140003,63088.226788,2.2715030414464406,norte,1
Caracaraí,140004,38586.120428999995,-0.5528037395586877,norte,2
Belém,150001,2592933.5334,0.5095688070906212,norte,0
Cametá,150002,227778.21129,1.6623089548497536,norte,0
Abaetetuba,150003,439624.04368,1.2796645018580928,norte,0
Castanhal,150004,518779.56397599995,0.812504275143144,norte,0
Bragança,150005,313089.568425,0.4798032428056317,norte,1
Capanema,150006,191054.418786,1.4271115204173095,norte,0
Paragominas,150007,410930.524905,0.2820904549452807,norte,1
Capitão Poço,150008,107161.11330300002,0.3927951949566193,norte,1
Marabá,150009,570348.4834569999,2.0547837381623544,norte,1
Parauapebas,150010,408077.52058,5.731317552713967,norte,1
Tucuruí,150011,420204.09783,-0.08243883155083917,norte,2
Redenção,150012,279895.77273,0.4813733403529119,norte,0
Tucumã - São Félix do Xingu,150013,295441.18707,0.23939282823969674,norte,1
Xinguara,150014,89038.29791200001,2.7170177481474216,norte,1
Santarém,150015,445651.83932,0.3575058281758943,norte,0
Itaituba,150016,251297.803402,1.7229567204859773,norte,0
Oriximiná,150017,223524.79957299997,0.8350787908484085,norte,0
Altamira,150018,262477.021438,1.0060525616327367,norte,0
Almeirim - Porto de Moz,150019,74686.83649,-0.10580810040756987,norte,2
Breves,150020,411484.63013,0.44843334637373083,norte,1
Soure-Salvaterra,150021,157265.792093,0.20094837295101187,norte,0
Macapá,160001,654457.36529,2.2268077844041065,norte,1
Laranjal do Jari,160002,67333.12171,8.172450482279942,norte,1
Oiapoque,160003,79858.085703,6.115950527753096,norte,1
Porto Grande,160004,60124.417104,7.357884176891884,norte,1
Palmas,170001,389665.86524799996,-0.15913259938343316,norte,0
Porto Nacional,170002,104659.863133,-0.3452302145899936,norte,0
Paraíso do Tocantins,170003,120386.17455700002,-0.30129000215729596,norte,0
Miracema do Tocantins,170004,45475.336239,-0.5763591587399447,norte,0
Araguaína,170005,325628.103233,1.647030376563324,norte,0
Guaraí,170006,86945.84316899999,-0.24825981707832348,norte,0
Colinas do Tocantins,170007,65495.96647999999,0.055073293356616475,norte,0
Tocantinópolis,170008,49789.446823,0.898388708421196,norte,0
Araguatins,170009,137158.76029900002,0.4727582583344408,norte,1
Gurupi,170010,181173.013458,-0.40473074479728305,norte,0
Dianópolis,170011,83869.633012,-0.636755987773477,norte,0
São Luís,210001,1676128.6191400003,0.15913714672018794,nordeste,0
Pinheiro,210002,341442.109984,0.8116505502869961,nordeste,1
Chapadinha,210003,277946.115811,2.324508405657401,nordeste,0
Itapecuru Mirim,210004,298355.59337,-0.06479869868187714,nordeste,2
Viana,210005,257692.15209,-0.42502313037489603,nordeste,2
Barreirinhas,210006,133084.28007,-0.633155425256582,nordeste,2
Tutóia - Araioses,210007,207214.69482999996,0.763533041446822,nordeste,0
Cururupu,210008,122984.01033999998,1.54391339222483,nordeste,0
Santa Inês,210009,451846.73544499994,3.075975423764197,nordeste,1
Bacabal,210010,405800.035922,2.1698195848729465,nordeste,1
Governador Nunes Freire,210011,224565.45183500004,2.5199934263436505,nordeste,1
Pedreiras,210012,184672.964411,1.4088515956460106,nordeste,1
Caxias,210013,268928.562695,0.611690972617165,nordeste,1
Timon,210014,258592.85308,0.2932292693790966,nordeste,0
Codó,210015,228457.45221000002,1.309481792074696,nordeste,1
Presidente Dutra,210016,237441.48151899996,0.8330584298533557,nordeste,1
São João dos Patos,210017,145805.764558,-0.20765240401022486,nordeste,0
Colinas,210018,80821.55705,0.42995766990242595,nordeste,0
Imperatriz,210019,532231.693353,0.7834601349723376,nordeste,1
Barra do Corda,210020,280148.643331,0.8657885779611312,nordeste,1
Açailândia,210021,270352.99432999996,1.6625560408858477,nordeste,1
Balsas,210022,230084.23996099998,-0.1998094932617406,nordeste,0
Teresina,220001,1134373.896284,0.46145412459827306,nordeste,0
Amarante - Água Branca - Regeneração,220002,156289.00978199998,-0.5931266693299093,nordeste,0
Campo Maior,220003,136084.484612,-0.02492923323788664,nordeste,0
Valença do Piauí,220004,79823.38348399999,-0.47027897875835156,nordeste,0
Barras,220005,94902.30242899999,0.4191233621330065,nordeste,0
Parnaíba,220006,282098.81894,1.0675868922723344,nordeste,0
Piripiri,220007,174437.123889,-0.2611631025730165,nordeste,0
Esperantina,220008,146372.46837199997,0.3437625282265373,nordeste,0
Picos,220009,291225.751458,-0.19668848537167893,nordeste,0
Paulistana,220010,79939.350837,-0.47062426194189866,nordeste,0
Oeiras,220011,68545.96854100001,-0.2852405901554287,nordeste,0
Simplício Mendes,220012,41332.865334999995,-0.5873291130568874,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-0.5514160900759506,nordeste,0
São João do Piauí,220014,48436.09284500001,-0.13024129987765876,nordeste,3
Corrente,220015,120522.36767299999,-0.6004337302175354,nordeste,0
Bom Jesus,220016,77915.88872199999,-0.37461640139396013,nordeste,0
Floriano,220017,124347.35358400001,-0.5796268179743745,nordeste,0
Uruçuí,220018,61936.30414100001,0.4218413022902357,nordeste,0
Canto do Buriti,220019,49014.573814,-0.5858857306125469,nordeste,0
Fortaleza,230001,4212262.35793,0.6588340841189771,nordeste,1
Itapipoca,230002,311590.29093,0.8096463064521096,nordeste,1
Redenção-Acarape,230003,229672.19836,1.9431719955550055,nordeste,0
Canindé,230004,204751.35333000004,0.8398449521387805,nordeste,1
