imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Colinas do Tocantins,170007,65495.96647999999,-1.027386731208687,norte,0
Tocantinópolis,170008,49789.446823,-0.34780440971281806,norte,0
Araguatins,170009,137158.76029900002,-0.4358633496360142,norte,0
Gurupi,170010,181173.013458,-0.45482271259422213,norte,0
Dianópolis,170011,83869.633012,-0.46651856716717705,norte,3
São Luís,210001,1676128.6191400003,3.4765001354224654,nordeste,0
Pinheiro,210002,341442.109984,-0.17834564788371654,nordeste,0
Chapadinha,210003,277946.115811,-0.30645594391125175,nordeste,0
Itapecuru Mirim,210004,298355.59337,-0.20290838939139702,nordeste,2
Viana,210005,257692.15209,0.7469170032164352,nordeste,0
Barreirinhas,210006,133084.28007,-0.7012314403795865,nordeste,0
Tutóia - Araioses,210007,207214.69482999996,-0.34065213918563286,nordeste,0
Cururupu,210008,122984.01033999998,-0.7274372214088164,nordeste,2
Santa Inês,210009,451846.73544499994,-0.5587781950813344,nordeste,0
Bacabal,210010,405800.035922,0.4463633087696318,nordeste,0
Governador Nunes Freire,210011,224565.45183500004,-0.7545215085357265,nordeste,0
Pedreiras,210012,184672.964411,-0.6901465940775917,nordeste,0
Caxias,210013,268928.562695,-0.23826483306114235,nordeste,0
Timon,210014,258592.85308,0.8158297046873391,nordeste,0
Codó,210015,228457.45221000002,2.0780320310970413,nordeste,0
Presidente Dutra,210016,237441.48151899996,-1.3728022546607712,nordeste,0
São João dos Patos,210017,145805.764558,-0.9043041486620318,nordeste,0
Colinas,210018,80821.55705,-0.5282911972432843,nordeste,3
Imperatriz,210019,532231.693353,1.4588902165870408,nordeste,4
Barra do Corda,210020,280148.643331,-0.7757314435139353,nordeste,0
Açailândia,210021,270352.99432999996,-0.14866511531358917,nordeste,0
Balsas,210022,230084.23996099998,-1.080899927039412,nordeste,0
Teresina,220001,1134373.896284,0.09750098572433606,nordeste,0
Amarante - Água Branca - Regeneração,220002,156289.00978199998,0.38984193730565203,nordeste,0
Campo Maior,220003,136084.484612,0.17722391389409664,nordeste,0
Valença do Piauí,220004,79823.38348399999,0.35469496600370826,nordeste,0
Barras,220005,94902.30242899999,-0.14434073649415874,nordeste,0
Parnaíba,220006,282098.81894,0.1486204562940604,nordeste,0
Piripiri,220007,174437.123889,-0.09404401509882161,nordeste,0
Esperantina,220008,146372.46837199997,-0.32686032025540235,nordeste,0
Picos,220009,291225.751458,-0.336787099406629,nordeste,0
Paulistana,220010,79939.350837,-1.078819429481861,nordeste,0
Oeiras,220011,68545.96854100001,-0.48479319820829303,nordeste,0
Simplício Mendes,220012,41332.865334999995,-0.013653066927400216,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-0.41806526730315147,nordeste,0
São João do Piauí,220014,48436.09284500001,-0.011781070609274571,nordeste,0
Corrente,220015,120522.36767299999,0.14360007460795807,nordeste,4
Bom Jesus,220016,77915.88872199999,-0.41366677391527024,nordeste,0
Floriano,220017,124347.35358400001,-0.32663284574593626,nordeste,0
Uruçuí,220018,61936.30414100001,-0.6844834565478177,nordeste,0
Canto do Buriti,220019,49014.573814,1.3703900925542858,nordeste,0
Fortaleza,230001,4212262.35793,1.7784439116037887,nordeste,1
Itapipoca,230002,311590.29093,1.3975029221438018,nordeste,0
Redenção-Acarape,230003,229672.19836,0.08152788967071793,nordeste,0
Canindé,230004,204751.35333000004,1.250609055343936,nordeste,0
Itapagé,230005,156725.52479,1.9284287894556174,nordeste,1
Quixadá,230006,333010.95934999996,0.6394465842743797,nordeste,0
Russas - Limoeiro do Norte,230007,385634.97420500003,-0.417298858866944,nordeste,0
Aracati,230008,152228.60224,0.12786811395378625,nordeste,0
Iguatu,230009,330687.50607,0.2434386571350524,nordeste,0
Icó,230010,110782.59877,0.07248568708353834,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,-0.1252200580690007,nordeste,0
Brejo Santo,230012,188837.72431,-0.30870067734299145,nordeste,0
Crateús,230013,247029.53571999999,-0.28414692122073465,nordeste,0
Tauá,230014,92350.27985,-0.056789932488073715,nordeste,0
Sobral,230015,613519.6217039999,-0.00499439233181418,nordeste,0
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,-0.17942153772907846,nordeste,0
Acaraú,230017,216118.57382999998,-0.5853634000778732,nordeste,0
Camocim,230018,144405.99371,0.8842297114163907,nordeste,0
Natal,240001,1743859.074166,1.1241079518588368,nordeste,0
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,0.8830052613863979,nordeste,0
Canguaretama,240003,139853.969338,-0.0057946735049186505,nordeste,0
Santa Cruz,240004,99814.195614,-0.38527848284361266,nordeste,0
João Câmara,240005,73448.84682600001,-1.0555362111222235,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,1.2997535026371025,nordeste,0
Caicó,240007,177541.72769499998,-0.8726026515605014,nordeste,0
Currais Novos,240008,112075.386137,-0.7177993391433134,nordeste,0
Mossoró,240009,506065.532053,0.29257009475631046,nordeste,0
Pau dos Ferros,240010,232247.75273900005,-0.825600667276108,nordeste,0
Açu,240011,239683.381827,1.1268303877919412,nordeste,4
João Pessoa,250001,1452524.6672960005,0.5742127492885275,nordeste,0
Guarabira,250002,314765.34578200005,-0.5229288258800531,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,-0.36080187517400575,nordeste,0
Itabaiana,250004,63753.31175000001,-0.14310579757073671,nordeste,2
Campina Grande,250005,931376.7193609999,0.19277261157129583,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-1.1223453414910833,nordeste,0
Monteiro,250007,56261.812517000006,-0.7504492958750686,nordeste,0
Sumé,250008,50438.907963000005,-0.4929846427199568,nordeste,0
Patos,250009,265946.903487,-0.09902301405990471,nordeste,0
Itaporanga,250010,122107.57574800002,-0.5692361679686712,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,-0.865674424992346,nordeste,0
Pombal,250012,65066.772294999995,-0.7401105571223027,nordeste,0
Princesa Isabel,250013,62855.512667999996,0.12231336615910524,nordeste,0
Sousa,250014,139757.42990999998,-0.31844671946810493,nordeste,0
Cajazeiras,250015,153774.930903,-0.08388850327043955,nordeste,0
Recife,260001,4016539.695079,3.4202404268024154,nordeste,1
Goiana – Timbaúba,260002,340065.78466000006,1.5331800935955135,nordeste,1
Palmares,260003,260124.782594,2.5847963404531544,nordeste,1
Limoeiro,260004,226373.37741000002,2.537972223714246,nordeste,1
Vitória de Santo Antão,260005,207936.9037,3.770328889300245,nordeste,1
Carpina,260006,183777.09359,4.152392297449849,nordeste,1
Barreiros - Sirinhaém,260007,161275.69727,3.720156001440135,nordeste,1
Surubim,260008,138827.15985,0.6963256897461971,nordeste,1
Caruaru,260009,1143502.4863800001,1.0334630061595114,nordeste,1
Garanhuns,260010,559153.8110999998,0.2791276003821603,nordeste,1
Arcoverde,260011,381987.26514,0.16557490617905934,nordeste,0
Belo Jardim – Pesqueira,260012,270946.71656000003,0.5265234577098267,nordeste,0
Serra Talhada,260013,331597.202674,-0.3356123922257201,nordeste,0
Afogados da Ingazeira,260014,187106.129848,-0.41669568116609274,nordeste,0
Petrolina,260015,512192.2046,-0.917246416990169,nordeste,0
Araripina,260016,336838.86040999996,0.15052794409193826,nordeste,0
Salgueiro,260017,193058.36722900002,-0.4606712610381454,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,10.042783953900086,nordeste,1
Maceió,270001,1328339.1964320005,0.7009156299151069,nordeste,0
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,0.7799289001108523,nordeste,1
Penedo,270003,195167.849766,-0.557826337680914,nordeste,0
São Miguel dos Campos,270004,186218.698957,0.331042576954619,nordeste,0
União dos Palmares,270005,151747.64067900003,1.280031007456142,nordeste,1
Atalaia,270006,121125.36878599998,0.7987648203950451,nordeste,0
Arapiraca,270007,565424.86768,-0.22467744204721957,nordeste,0
Palmeira dos Índios,270008,169330.76583999998,-0.02053733699007152,nordeste,0
Delmiro Gouveia,270009,158439.567114,0.401942010988109,nordeste,0
Santana do Ipanema,270010,143255.25791,-0.35029736498840197,nordeste,0
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-0.22953095283162125,nordeste,0
Aracaju,280001,1237324.106538,-0.24520283155287617,nordeste,0
Estância,280002,243854.606175,0.8157523867020076,nordeste,0
Propriá,280003,158147.453095,0.8925278936375143,nordeste,0
Itabaiana,280004,249607.545829,0.01637582578991563,nordeste,0
Lagarto,280005,254692.5906,0.816568422652986,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,0.29140512318493533,nordeste,0
Salvador,290001,4084138.4268900002,0.4499497800339768,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.39575465961468465,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.9973317209141477,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.9914266377141162,nordeste,0
Valença,290005,260522.68494999997,-0.012658764237615947,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.1742102781573735,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,0.018556870829336727,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.3873052772937257,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.25012133495317285,nordeste,0
Camacan,290010,128377.17958,0.5945618933522122,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.48384331137604014,nordeste,0
Jequié,290012,335632.69826100004,-0.35229944618520387,nordeste,0
Brumado,290013,223982.71154999998,-0.7299693258781044,nordeste,3
Ipiaú,290014,218504.67817,-0.45677084988681854,nordeste,0
Itapetinga,290015,155342.98423,-0.34936102929363366,nordeste,0
Guanambi,290016,466837.04169399996,-0.9927329214154417,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-1.047230767402416,nordeste,3
Barreiras,290018,558661.119109,-0.7680919185608063,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.695574343695113,nordeste,3
Irecê,290020,403244.60797899996,-1.0597529395322445,nordeste,3
Xique-Xique – Barra,290021,217720.62055999998,-0.14623102148104306,nordeste,3
Juazeiro,290022,519402.68434,-0.02917895481386614,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.6660793182279926,nordeste,3
Paulo Afonso,290024,196770.343708,0.2968877412123554,nordeste,0
Ribeira do Pombal,290025,192354.02113,-0.9296645715408279,nordeste,0
Euclides da Cunha,290026,184569.18926000004,-0.07113391249179395,nordeste,3
Cícero Dantas,290027,127117.44118,-0.7280574104621956,nordeste,0
Jeremoabo,290028,96341.81287,-0.21617321978839865,nordeste,0
Feira de Santana,290029,1235784.0604499998,-0.5523661850601018,nordeste,3
Jacobina,290030,318908.05842,-1.2957504975126548,nordeste,3
Itaberaba,290031,217208.981881,-0.4934619842479559,nordeste,3
Conceição do Coité,290032,192721.90131999998,-1.4622318504397283,nordeste,3
Serrinha,290033,188895.1299,-1.1965447202240098,nordeste,3
Seabra,290034,176917.79693,-1.1429932795488282,nordeste,3
Belo Horizonte,310001,5302661.613623001,0.7375549028209769,sudeste,4
Sete Lagoas,310002,414784.14420100005,-1.2115877128686225,sudeste,0
Santa Bárbara - Ouro Preto,310003,259941.603071,-1.2528218393173285,sudeste,0
Curvelo,310004,184938.06675999996,1.2397263522481534,sudeste,4
Itabira,310005,156708.129292,-1.1590937379912472,sudeste,0
Montes Claros,310006,772503.515917,-0.4098648365252502,sudeste,0
Janaúba,310007,222460.21700499998,-0.44498974661842544,sudeste,0
Salinas,310008,192580.832348,-0.5982945352263689,sudeste,0
Januária,310009,150628.74508,0.032884818876464224,sudeste,0
Pirapora,310010,147491.22293500003,-0.6987429605328243,sudeste,0
São Francisco,310011,116369.90954,0.3045304362518313,sudeste,0
Espinosa,310012,95914.98229,0.016954917565029294,sudeste,0
Teófilo Otoni,310013,490239.30398100003,0.019937355810295068,sudeste,0
Capelinha,310014,178218.62567,-0.6484138108169274,sudeste,0
Almenara,310015,169968.86164000002,-0.6270274848158993,sudeste,0
Diamantina,310016,125470.937976,-0.36740577116052503,sudeste,0
Araçuaí,310017,108053.927453,0.11563620586936903,sudeste,0
Pedra Azul,310018,92450.358212,-0.08622446417596921,sudeste,0
Águas Formosas,310019,50874.08342899999,-0.5583131486218029,sudeste,0
Governador Valadares,310020,449625.61725700006,1.8457751243002953,sudeste,0
Guanhães,310021,192563.19338,-1.0376447895667837,sudeste,0
Mantena,310022,64555.720241,0.4700575480445811,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.5126037696670124,sudeste,0
Ipatinga,310024,648876.4022819999,0.2950224289263213,sudeste,0
Caratinga,310025,231827.03051900002,1.1920236552319976,sudeste,0
João Monlevade,310026,148813.19643,-0.013605586114831961,sudeste,0
Juiz de Fora,310027,746206.3141799999,1.994620054007997,sudeste,0
Manhuaçu,310028,352970.67047899996,0.1937034288672367,sudeste,0
Ubá,310029,288143.317461,-0.10308459017305367,sudeste,0
Ponte Nova,310030,179575.350045,0.13685552986082053,sudeste,0
Muriaé,310031,184863.501644,-0.37863340950946794,sudeste,0
Cataguases,310032,180524.02673000004,0.4095768499278146,sudeste,0
Viçosa,310033,168880.87934999997,-1.082911970168709,sudeste,0
Carangola,310034,111822.93782600001,0.14627868820249676,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,0.007959900408240456,sudeste,0
Além Paraíba,310036,56592.475901000005,0.5837792527556113,sudeste,0
Barbacena,310037,236771.582069,0.4863868638712166,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,-0.8789530617315607,sudeste,0
São João del Rei,310039,186840.932844,-0.13985381589670498,sudeste,0
Varginha,310040,202407.797326,-0.2180033370292094,sudeste,0
Passos,310041,267128.45035400003,-0.23036275407866083,sudeste,0
Alfenas,310042,258663.18437899995,0.36111291451748445,sudeste,0
Lavras,310043,229927.86098699996,0.4655580126864305,sudeste,0
Guaxupé,310044,160599.35241,-0.3671566568678787,sudeste,0
Três Corações,310045,133436.031399,0.3631937563031952,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,0.17773253370419786,sudeste,0
São Sebastião do Paraíso,310047,117037.80936,1.8967746698657786,sudeste,0
Campo Belo,310048,89676.33284000002,0.39720733641389544,sudeste,0
Piumhi,310049,53684.384278,0.2970875549620732,sudeste,0
Pouso Alegre,310050,563629.9836259999,-0.1879603679839635,sudeste,0
Poços de Caldas,310051,277360.380068,0.5339131003511642,sudeste,0
Itajubá,310052,201606.60566300002,1.456302000095037,sudeste,0
São Lourenço,310053,187804.77343100004,-0.4433961179686004,sudeste,0
Caxambu - Baependi,310054,72625.400966,-0.2640099103703307,sudeste,0
Uberaba,310055,465988.712444,0.25237298244748196,sudeste,0
Araxá,310056,182123.327045,-0.9031340717799841,sudeste,0
Frutal,310057,119424.98165599999,0.28459913575675083,sudeste,0
Iturama,310058,68477.692718,-0.18757213329163994,sudeste,0
Uberlândia,310059,964012.5726859999,-0.4414600711343088,sudeste,0
Ituiutaba,310060,152835.680911,0.11362145388091341,sudeste,0
Monte Carmelo,310061,75886.226818,-0.18421509456769575,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.5277080013151375,sudeste,0
Unaí,310063,185549.39930600004,-0.2137313011845124,sudeste,0
Patrocínio,310064,142091.802488,-0.015104438823103859,sudeste,0
Divinópolis,310065,747289.9483659999,0.10672482389688545,sudeste,0
Formiga,310066,169039.18772299998,-1.2079838837699919,sudeste,0
Dores do Indaiá,310067,141476.017624,-0.33058546955903384,sudeste,0
Pará de Minas,310068,142750.33332600002,-0.4719967532519335,sudeste,0
Oliveira,310069,115968.10467999999,-0.40312825232950894,sudeste,0
Abaeté,310070,39168.402931000004,-0.48605669009712127,sudeste,0
Vitória,320001,2072647.84414,0.1653372355670492,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,-0.829825455331262,sudeste,0
São Mateus,320003,296587.73153,0.48341053395414213,sudeste,0
Linhares,320004,364624.53661,-0.6212814900053992,sudeste,0
Colatina,320005,321609.22273999994,-0.5267923969242261,sudeste,0
Nova Venécia,320006,138784.0995,0.3719953586161912,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,-0.04712494149230836,sudeste,0
Alegre,320008,197946.24655400004,0.702452890279031,sudeste,0
Rio de Janeiro,330001,12607706.687149998,6.194404008729481,sudeste,1
Angra dos Reis,330002,277132.96929,1.3547386948858886,sudeste,1
Rio Bonito,330003,139402.97464,1.0774479029298196,sudeste,1
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.7298473960708319,sudeste,1
Resende,330005,199896.71120999998,0.7636318438503353,sudeste,0
Valença,330006,171525.86823999998,0.3842560368581614,sudeste,1
Petrópolis,330007,512335.62458999996,1.956174243210001,sudeste,1
Nova Friburgo,330008,331452.5413200001,0.3853542904057829,sudeste,1
Três Rios - Paraíba do Sul,330009,150133.10261,0.6854142271442121,sudeste,1
Campos dos Goytacazes,330010,655023.65411,1.9874037371661413,sudeste,0
Itaperuna,330011,196872.82127999997,0.13034742545022537,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,0.005333982454209473,sudeste,0
Cabo Frio,330013,627483.79756,1.650279766721879,sudeste,1
Macaé - Rio das Ostras,330014,737854.89237,0.195505744736289,sudeste,1
São Paulo,350001,21736870.050039995,2.003521441809725,sudeste,0
Santos,350002,1932461.87547,1.7017275350258543,sudeste,0
Sorocaba,350003,1851230.635015,0.28218909739394477,sudeste,0
Itapeva,350004,353333.33601999993,0.6659381762218801,sudeste,0
Registro,350005,252742.88747399996,0.46540540611345527,sudeste,0
Itapetininga,350006,253807.95064,-0.5862082763638548,sudeste,0
Avaré,350007,235384.23760900003,-0.26217600644528,sudeste,0
Tatuí,350008,168051.73278600004,1.0564348417131655,sudeste,0
Bauru,350009,655028.1845099999,-0.41215161146949447,sudeste,0
Jaú,350010,361846.01398,0.9387660917545271,sudeste,0
Botucatu,350011,272832.22103300004,-0.4894274240283631,sudeste,0
Lins,350012,166621.99388900003,-0.015332230247255657,sudeste,0
Marília,350013,389917.4815300001,-0.12081497672535389,sudeste,0
Assis,350014,247731.82627299998,-0.2716300664571431,sudeste,0
Ourinhos,350015,239569.00241600006,-0.19916996168419732,sudeste,0
Tupã,350016,126699.439137,1.638382166803588,sudeste,0
Piraju,350017,56719.470488,-0.17031711032675606,sudeste,0
Presidente Prudente,350018,537996.963317,0.3771597624528481,sudeste,0
Adamantina - Lucélia,350019,134555.958518,0.4390887034896047,sudeste,0
Dracena,350020,134725.326804,0.6468095061254082,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,1.3570731545516066,sudeste,0
Araçatuba,350022,316873.794905,0.20858319684347892,sudeste,0
Birigui - Penápolis,350023,293098.942452,0.7145864789969341,sudeste,0
Andradina,350024,196183.10761,0.6197486859700295,sudeste,0
São José do Rio Preto,350025,924788.6894919999,0.3410064581339668,sudeste,0
Catanduva,350026,261411.25936199998,1.3271443302378756,sudeste,0
Votuporanga,350027,172918.727057,0.2504695960078262,sudeste,0
Jales,350028,110988.30905000003,1.469762238789855,sudeste,0
Fernandópolis,350029,110155.622522,0.16340904546699073,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,1.2509312720192578,sudeste,0
Ribeirão Preto,350031,1544148.811686,0.9193587550807025,sudeste,0
Barretos,350032,427062.3927650001,0.2529026972977143,sudeste,1
Franca,350033,429343.01302300004,0.4855100889498539,sudeste,1
São Joaquim da Barra – Orlândia,350034,166586.78222000002,0.05946886595788917,sudeste,1
Ituverava,350035,126054.65502,2.7682620972363834,sudeste,0
Araraquara,350036,628520.489836,0.0628605510053584,sudeste,0
São Carlos,350037,526111.7132,-0.45994773811706097,sudeste,0
Campinas,350038,3244477.4976299996,0.7423992662288368,sudeste,0
Jundiaí,350039,993474.7307499999,0.44369704374189317,sudeste,0
Piracicaba,350040,612226.438651,-0.2855796986271073,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.5267468008963199,sudeste,0
Limeira,350042,380966.92931,0.19851586398373017,sudeste,0
Mogi Guaçu,350043,330455.44483,0.19410179684123277,sudeste,0
São João da Boa Vista,350044,317003.98011999996,0.020909203622344788,sudeste,0
Araras,350045,274649.950871,0.17509765455636148,sudeste,0
Rio Claro,350046,254336.401807,1.0397389789279021,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.036221771494668695,sudeste,0
Amparo,350048,134997.72316000002,-0.12921561833333883,sudeste,0
São José dos Campos,350049,1120029.7724130002,-0.053925719316971335,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.3164466789072834,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,-0.18177309719274995,sudeste,2
Guaratinguetá,350052,319024.6375310001,0.47152793503847035,sudeste,0
Cruzeiro,350053,164298.238741,-0.37885878039027554,sudeste,0
Curitiba,410001,3701074.1058279998,0.6166405593463856,sul,0
Paranaguá,410002,296718.57104999997,-0.15288123014210475,sul,0
União da Vitória,410003,176669.499867,-0.6302153399075211,sul,0
Guarapuava,410004,349748.145659,-0.7594950952406812,sul,0
Pitanga,410005,76012.57095300002,-0.3210251451308257,sul,0
Cascavel,410006,529323.298461,-0.6316612483074183,sul,3
Foz do Iguaçu,410007,375228.46436200006,-0.6131986717647928,sul,3
Toledo,410008,331688.265979,-0.8648972697690611,sul,3
Francisco Beltrão,410009,277097.968703,-0.9430809146910549,sul,3
Pato Branco,410010,270458.556094,-0.5945244062069749,sul,3
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.7493790456487173,sul,3
Dois Vizinhos,410012,81702.464137,-0.9829313578660143,sul,3
Marechal Cândido Rondon,410013,80130.80911600002,-0.9051318542999711,sul,0
Maringá,410014,797099.27589,-0.5148359470205459,sul,0
Campo Mourão,410015,313027.75322699995,-0.3323889183159958,sul,0
Umuarama,410016,289313.81824000005,-0.8518452102096578,sul,3
Paranavaí,410017,203037.00908999998,-0.6595064049196713,sul,3
Cianorte,410018,167377.66046400002,-0.8517337980998926,sul,0
Paranacity - Colorado,410019,67520.631082,-0.4710346323318352,sul,0
Loanda,410020,60473.115481999994,-0.6459219972253847,sul,0
Londrina,410021,1101503.803679,-0.2843394114246375,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.26305970366288406,sul,0
Apucarana,410023,232009.5816550001,0.6426000339985668,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,0.0817722658072696,sul,0
Ivaiporã,410025,134258.070138,-0.23412962459467973,sul,0
Ibaiti,410026,59299.566444,0.2763280701215158,sul,0
Ponta Grossa,410027,643820.6111910001,-0.28800373690987885,sul,0
Telêmaco Borba,410028,190498.32052999997,-0.35017471923203236,sul,0
Irati,410029,155233.04812999998,-0.4966011103294569,sul,0
Florianópolis,420001,1156318.073962,-1.2140875046669675,sul,3
Criciúma,420002,436943.85003800003,-0.9035394541056903,sul,0
Tubarão,420003,321275.15853799996,-0.8447766277020525,sul,3
Araranguá,420004,199339.350779,-0.6268915494857007,sul,0
Lages,420005,282419.368602,-0.5244989868782565,sul,3
Curitibanos,420006,68873.72662899998,-0.0130917999462034,sul,3
Chapecó,420007,415514.7823769999,-0.7859298596586385,sul,3
Joaçaba - Herval d'Oeste,420008,177772.522683,-1.301274175980454,sul,3
São Miguel do Oeste,420009,163672.588356,-0.9493944751581219,sul,3
Concórdia,420010,137754.40194799998,-1.3149514222611767,sul,3
Xanxerê,420011,129804.767413,-0.6437332328579418,sul,3
Maravilha,420012,52543.352625,-0.9375115517535071,sul,0
São Lourenço do Oeste,420013,42214.26332300001,-0.35629730729455594,sul,3
Caçador,420014,104941.68953599999,0.9966705204008343,sul,4
Videira,420015,128583.28165600002,-1.0111720548867005,sul,0
Joinville,420016,1029540.1583550001,-0.9254414677799581,sul,3
Mafra,420017,234930.639212,-0.6300009538795339,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.9171772898604892,sul,0
Blumenau,420019,650990.5468419999,-1.09682541761804,sul,3
Itajaí,420020,829779.85426,-0.6188700938675139,sul,3
Brusque,420021,252159.93985100003,-1.2122641700290195,sul,3
