imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Oeiras,220011,68545.96854100001,-0.5095339405101295,nordeste,0
Simplício Mendes,220012,41332.865334999995,-0.6488607486584481,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-0.9124269459691569,nordeste,3
São João do Piauí,220014,48436.09284500001,-0.8443843222584924,nordeste,3
Corrente,220015,120522.36767299999,-0.9108851561095849,nordeste,0
Bom Jesus,220016,77915.88872199999,-0.675249862331126,nordeste,0
Floriano,220017,124347.35358400001,-0.11926392829654398,nordeste,3
Uruçuí,220018,61936.30414100001,0.4185506910216865,nordeste,4
Canto do Buriti,220019,49014.573814,-0.5857181627786069,nordeste,0
Fortaleza,230001,4212262.35793,-0.47270160758740126,nordeste,3
Itapipoca,230002,311590.29093,-1.089985625178058,nordeste,3
Redenção-Acarape,230003,229672.19836,-0.986695162333007,nordeste,0
Canindé,230004,204751.35333000004,-0.9762336713761329,nordeste,3
Itapagé,230005,156725.52479,-1.1094097297429384,nordeste,3
Quixadá,230006,333010.95934999996,-0.9077513318769945,nordeste,3
Russas - Limoeiro do Norte,230007,385634.97420500003,-0.26127393824273254,nordeste,3
Aracati,230008,152228.60224,-0.6657866043628634,nordeste,0
Iguatu,230009,330687.50607,-0.8812859823387359,nordeste,3
Icó,230010,110782.59877,-0.48996327512074583,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,-0.844130955943052,nordeste,3
Brejo Santo,230012,188837.72431,-0.7343302095181494,nordeste,0
Crateús,230013,247029.53571999999,-0.9138769653425062,nordeste,3
Tauá,230014,92350.27985,-0.7611167907641239,nordeste,3
Sobral,230015,613519.6217039999,-0.8915948476669633,nordeste,3
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,-0.7943827828211617,nordeste,3
Acaraú,230017,216118.57382999998,-0.948715276275999,nordeste,3
Camocim,230018,144405.99371,-0.9908968069053398,nordeste,3
Natal,240001,1743859.074166,-1.1854197510930364,nordeste,3
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,-1.264313569130654,nordeste,3
Canguaretama,240003,139853.969338,-1.2435641662718886,nordeste,3
Santa Cruz,240004,99814.195614,-1.2527898788272156,nordeste,3
João Câmara,240005,73448.84682600001,-1.2743752405929605,nordeste,3
São Paulo do Potengi,240006,66820.48851699999,-1.2528795829037087,nordeste,3
Caicó,240007,177541.72769499998,-1.0842552411354145,nordeste,0
Currais Novos,240008,112075.386137,-1.223111519010624,nordeste,3
Mossoró,240009,506065.532053,-1.2275437943919316,nordeste,0
Pau dos Ferros,240010,232247.75273900005,-0.7363184508759747,nordeste,3
Açu,240011,239683.381827,-1.2623898427164673,nordeste,3
João Pessoa,250001,1452524.6672960005,-0.41900728794312975,nordeste,3
Guarabira,250002,314765.34578200005,-0.8020797258915862,nordeste,3
Mamanguape - Rio Tinto,250003,148357.802504,-1.008129489459243,nordeste,0
Itabaiana,250004,63753.31175000001,-0.5984807772170994,nordeste,3
Campina Grande,250005,931376.7193609999,-0.7292146869856884,nordeste,3
Cuité - Nova Floresta,250006,93945.32509700001,-0.04359336956627811,nordeste,3
Monteiro,250007,56261.812517000006,0.28293987769826245,nordeste,0
Sumé,250008,50438.907963000005,0.5908702926620331,nordeste,0
Patos,250009,265946.903487,-0.12398536927706151,nordeste,0
Itaporanga,250010,122107.57574800002,-0.8920780242473166,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,-0.018187743804190557,nordeste,0
Pombal,250012,65066.772294999995,0.25983870072277626,nordeste,0
Princesa Isabel,250013,62855.512667999996,0.7594190206762197,nordeste,0
Sousa,250014,139757.42990999998,0.37515588607954675,nordeste,0
Cajazeiras,250015,153774.930903,-0.6345440389409881,nordeste,0
Recife,260001,4016539.695079,-0.6532085788597267,nordeste,3
Goiana – Timbaúba,260002,340065.78466000006,-0.5457796388875469,nordeste,3
Palmares,260003,260124.782594,-1.089395800452238,nordeste,3
Limoeiro,260004,226373.37741000002,-1.217269792602507,nordeste,3
Vitória de Santo Antão,260005,207936.9037,-1.129315096064175,nordeste,3
Carpina,260006,183777.09359,-1.0399036337569443,nordeste,3
Barreiros - Sirinhaém,260007,161275.69727,-1.0962516457669726,nordeste,3
Surubim,260008,138827.15985,-1.0260635385873376,nordeste,3
Caruaru,260009,1143502.4863800001,-0.8127594950217577,nordeste,3
Garanhuns,260010,559153.8110999998,-0.668140112888862,nordeste,3
Arcoverde,260011,381987.26514,-0.6671021654472012,nordeste,3
Belo Jardim – Pesqueira,260012,270946.71656000003,-1.0596755024892388,nordeste,0
Serra Talhada,260013,331597.202674,-0.41455030317749203,nordeste,0
Afogados da Ingazeira,260014,187106.129848,-0.4414575116985662,nordeste,0
Petrolina,260015,512192.2046,-0.47654647577333836,nordeste,0
Araripina,260016,336838.86040999996,-0.7093679227005919,nordeste,0
Salgueiro,260017,193058.36722900002,0.19874075507418396,nordeste,4
Escada - Ribeirão,260018,165768.42274599997,-1.2007244345228418,nordeste,3
Maceió,270001,1328339.1964320005,-0.3455274342000264,nordeste,3
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,-1.1295415865475924,nordeste,3
Penedo,270003,195167.849766,-0.9395150630442369,nordeste,0
São Miguel dos Campos,270004,186218.698957,-1.0661176402147874,nordeste,0
União dos Palmares,270005,151747.64067900003,-0.9998789789079203,nordeste,3
Atalaia,270006,121125.36878599998,-1.1024287668550627,nordeste,0
Arapiraca,270007,565424.86768,-0.7637743873082694,nordeste,3
Palmeira dos Índios,270008,169330.76583999998,-0.7399769494030759,nordeste,0
Delmiro Gouveia,270009,158439.567114,-0.6941765949325754,nordeste,3
Santana do Ipanema,270010,143255.25791,-0.8733148205440451,nordeste,3
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-1.159536913350443,nordeste,3
Aracaju,280001,1237324.106538,1.7386165115195416,nordeste,0
Estância,280002,243854.606175,0.009686523626948705,nordeste,0
Propriá,280003,158147.453095,-0.08458753375293214,nordeste,0
Itabaiana,280004,249607.545829,-0.0947161068155175,nordeste,0
Lagarto,280005,254692.5906,-0.40870506987317606,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-0.8158061843405406,nordeste,0
Salvador,290001,4084138.4268900002,-0.5750398194977056,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.8374097802066051,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,0.1700190401725421,nordeste,0
Cruz das Almas,290004,284419.79349999997,0.1068289832282871,nordeste,0
Valença,290005,260522.68494999997,-0.8222812951410113,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.6200217887739538,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,-0.00910912512754508,nordeste,3
Teixeira de Freitas,290008,463055.64130400005,-0.5919581651332387,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.6265839531961098,nordeste,3
Camacan,290010,128377.17958,-0.8324287908943241,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.2360414409141309,nordeste,0
Jequié,290012,335632.69826100004,-0.3200399531887214,nordeste,0
Brumado,290013,223982.71154999998,-0.3028400886863393,nordeste,0
Ipiaú,290014,218504.67817,-0.8569551292775218,nordeste,0
Itapetinga,290015,155342.98423,-0.9646236487236913,nordeste,0
Guanambi,290016,466837.04169399996,-0.6528676387095544,nordeste,0
Bom Jesus da Lapa,290017,234019.08669999999,-1.0994494023236532,nordeste,0
Barreiras,290018,558661.119109,-0.63161064741668,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.7880603433965402,nordeste,3
Irecê,290020,403244.60797899996,-0.46758614202334137,nordeste,3
Xique-Xique – Barra,290021,217720.62055999998,-1.0401740096053187,nordeste,3
Juazeiro,290022,519402.68434,-0.9051958404640904,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.7274951770615279,nordeste,0
Paulo Afonso,290024,196770.343708,-0.8984443888333213,nordeste,3
Ribeira do Pombal,290025,192354.02113,-0.9159485423160115,nordeste,0
Euclides da Cunha,290026,184569.18926000004,-0.4494643360363827,nordeste,3
Cícero Dantas,290027,127117.44118,-0.8336987838942409,nordeste,0
Jeremoabo,290028,96341.81287,-0.8718349703298252,nordeste,0
Feira de Santana,290029,1235784.0604499998,-0.7885343363514905,nordeste,0
Jacobina,290030,318908.05842,-0.3870943737608859,nordeste,3
Itaberaba,290031,217208.981881,-0.5238272519122665,nordeste,0
Conceição do Coité,290032,192721.90131999998,-0.5365313138920678,nordeste,0
Serrinha,290033,188895.1299,-0.4873657445039574,nordeste,3
Seabra,290034,176917.79693,0.04492070117273399,nordeste,4
Belo Horizonte,310001,5302661.613623001,-0.17936924095990092,sudeste,0
Sete Lagoas,310002,414784.14420100005,0.6527210086739663,sudeste,0
Santa Bárbara - Ouro Preto,310003,259941.603071,0.5629085377552495,sudeste,0
Curvelo,310004,184938.06675999996,-0.5171262795596137,sudeste,0
Itabira,310005,156708.129292,0.5496125799597759,sudeste,0
Montes Claros,310006,772503.515917,-0.6143078584268471,sudeste,3
Janaúba,310007,222460.21700499998,-0.6577640547337708,sudeste,0
Salinas,310008,192580.832348,-0.5434492581511642,sudeste,3
Januária,310009,150628.74508,-1.1218040593590306,sudeste,3
Pirapora,310010,147491.22293500003,-0.3199975408063415,sudeste,3
São Francisco,310011,116369.90954,-1.0954021699316296,sudeste,3
Espinosa,310012,95914.98229,-0.3608853026990204,sudeste,0
Teófilo Otoni,310013,490239.30398100003,-0.071652788558291,sudeste,0
Capelinha,310014,178218.62567,-0.8149845931999694,sudeste,0
Almenara,310015,169968.86164000002,1.0411076749073855,sudeste,0
Diamantina,310016,125470.937976,-0.3356660030696893,sudeste,0
Araçuaí,310017,108053.927453,-0.9154668667423302,sudeste,0
Pedra Azul,310018,92450.358212,-0.8238181968831663,sudeste,0
Águas Formosas,310019,50874.08342899999,0.06671312742142622,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.3447619464109665,sudeste,0
Guanhães,310021,192563.19338,0.3815475326658471,sudeste,0
Mantena,310022,64555.720241,0.5723562097186212,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.18941766050305386,sudeste,0
Ipatinga,310024,648876.4022819999,0.7754148540628564,sudeste,0
Caratinga,310025,231827.03051900002,-0.2272876415624558,sudeste,0
João Monlevade,310026,148813.19643,0.49677338830868956,sudeste,0
Juiz de Fora,310027,746206.3141799999,-0.22820825005800874,sudeste,0
Manhuaçu,310028,352970.67047899996,0.035945561304655683,sudeste,0
Ubá,310029,288143.317461,1.210570982288754,sudeste,1
Ponte Nova,310030,179575.350045,0.08138647107513311,sudeste,0
Muriaé,310031,184863.501644,1.5849070043394504,sudeste,0
Cataguases,310032,180524.02673000004,1.3353766168689574,sudeste,1
Viçosa,310033,168880.87934999997,0.2182714521964581,sudeste,0
Carangola,310034,111822.93782600001,0.2798532161215881,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,0.5622181165357192,sudeste,0
Além Paraíba,310036,56592.475901000005,0.8068330232903906,sudeste,0
Barbacena,310037,236771.582069,0.8518968081940635,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,0.450866855559678,sudeste,0
São João del Rei,310039,186840.932844,0.11707260219348735,sudeste,0
Varginha,310040,202407.797326,0.6593717540565368,sudeste,0
Passos,310041,267128.45035400003,0.09407189795827421,sudeste,0
Alfenas,310042,258663.18437899995,0.2665754844538126,sudeste,0
Lavras,310043,229927.86098699996,-0.5403573397572365,sudeste,0
Guaxupé,310044,160599.35241,0.14319915624215665,sudeste,0
Três Corações,310045,133436.031399,-0.004183529536938374,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,0.9592556539411721,sudeste,0
São Sebastião do Paraíso,310047,117037.80936,-0.47666061215888555,sudeste,0
Campo Belo,310048,89676.33284000002,-0.9700512819326306,sudeste,0
Piumhi,310049,53684.384278,0.1837972802872913,sudeste,0
Pouso Alegre,310050,563629.9836259999,0.17311162356592777,sudeste,0
Poços de Caldas,310051,277360.380068,-0.334451564183332,sudeste,0
Itajubá,310052,201606.60566300002,-0.5476741734688059,sudeste,0
São Lourenço,310053,187804.77343100004,0.22465304832470315,sudeste,0
Caxambu - Baependi,310054,72625.400966,-0.008613936203104449,sudeste,0
Uberaba,310055,465988.712444,-0.5376884412038738,sudeste,0
Araxá,310056,182123.327045,0.015098687179289602,sudeste,0
Frutal,310057,119424.98165599999,-0.5888237865440904,sudeste,0
Iturama,310058,68477.692718,-0.5716977007827289,sudeste,0
Uberlândia,310059,964012.5726859999,0.8190333889460353,sudeste,0
Ituiutaba,310060,152835.680911,0.03194732199681684,sudeste,0
Monte Carmelo,310061,75886.226818,-0.05353976995284626,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.23571870448590165,sudeste,0
Unaí,310063,185549.39930600004,-0.6976657426878639,sudeste,3
Patrocínio,310064,142091.802488,-0.5212839359809815,sudeste,0
Divinópolis,310065,747289.9483659999,0.20946977956084817,sudeste,0
Formiga,310066,169039.18772299998,0.23811642095939844,sudeste,0
Dores do Indaiá,310067,141476.017624,1.0911820931208096,sudeste,0
Pará de Minas,310068,142750.33332600002,0.5770282401246908,sudeste,0
Oliveira,310069,115968.10467999999,0.03851279259396607,sudeste,0
Abaeté,310070,39168.402931000004,0.06412170518988282,sudeste,0
Vitória,320001,2072647.84414,0.4110070860293061,sudeste,1
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,1.621251205021949,sudeste,1
São Mateus,320003,296587.73153,0.2511442312334957,sudeste,0
Linhares,320004,364624.53661,2.0109664459379974,sudeste,1
Colatina,320005,321609.22273999994,1.7670629946400176,sudeste,1
Nova Venécia,320006,138784.0995,-0.011732451817428487,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,1.0553283314498374,sudeste,0
Alegre,320008,197946.24655400004,1.1673578078762554,sudeste,0
Rio de Janeiro,330001,12607706.687149998,-0.5291828072640535,sudeste,0
Angra dos Reis,330002,277132.96929,-0.5073071720858483,sudeste,0
Rio Bonito,330003,139402.97464,-0.36250800025832725,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,1.7810283540313137,sudeste,0
Resende,330005,199896.71120999998,1.9662684044781098,sudeste,0
Valença,330006,171525.86823999998,0.011027250868383432,sudeste,0
Petrópolis,330007,512335.62458999996,0.25915786257526596,sudeste,0
Nova Friburgo,330008,331452.5413200001,1.0635492464139842,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,0.2994257939812642,sudeste,0
Campos dos Goytacazes,330010,655023.65411,0.398748025242157,sudeste,0
Itaperuna,330011,196872.82127999997,0.12642383864336396,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,0.5377529321827011,sudeste,0
Cabo Frio,330013,627483.79756,-0.17219109631669732,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,-0.2115005507276793,sudeste,0
São Paulo,350001,21736870.050039995,-0.37381776981670706,sudeste,0
Santos,350002,1932461.87547,-0.5225527103625847,sudeste,0
Sorocaba,350003,1851230.635015,0.15170959686795532,sudeste,0
Itapeva,350004,353333.33601999993,0.13622919401074346,sudeste,0
Registro,350005,252742.88747399996,1.1380792847577559,sudeste,0
Itapetininga,350006,253807.95064,-0.11423892274135525,sudeste,0
Avaré,350007,235384.23760900003,-0.288877725872303,sudeste,0
Tatuí,350008,168051.73278600004,-0.6461654101296087,sudeste,0
Bauru,350009,655028.1845099999,0.2594932127632961,sudeste,0
Jaú,350010,361846.01398,-0.5122298634963804,sudeste,0
Botucatu,350011,272832.22103300004,0.5471736162600996,sudeste,0
Lins,350012,166621.99388900003,-0.6149136710768988,sudeste,0
Marília,350013,389917.4815300001,0.9469133672396582,sudeste,0
Assis,350014,247731.82627299998,-0.17565330808576868,sudeste,0
Ourinhos,350015,239569.00241600006,0.3714060019390429,sudeste,0
Tupã,350016,126699.439137,-0.30508953915229753,sudeste,0
Piraju,350017,56719.470488,0.0804460041332797,sudeste,0
Presidente Prudente,350018,537996.963317,-0.2825403593808594,sudeste,2
Adamantina - Lucélia,350019,134555.958518,-0.1962261439300725,sudeste,0
Dracena,350020,134725.326804,-0.25621880729289975,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-0.5164435096806755,sudeste,0
Araçatuba,350022,316873.794905,0.652098035601331,sudeste,0
Birigui - Penápolis,350023,293098.942452,1.1048489490891689,sudeste,0
Andradina,350024,196183.10761,0.0617945329676795,sudeste,0
São José do Rio Preto,350025,924788.6894919999,1.0157680233560815,sudeste,0
Catanduva,350026,261411.25936199998,-0.617770521347815,sudeste,0
Votuporanga,350027,172918.727057,-0.3814259052874346,sudeste,0
Jales,350028,110988.30905000003,-0.258470923583136,sudeste,0
Fernandópolis,350029,110155.622522,0.30989765679484116,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,0.26455222062655365,sudeste,0
Ribeirão Preto,350031,1544148.811686,-0.2609342483296879,sudeste,0
Barretos,350032,427062.3927650001,-0.040034342004395894,sudeste,0
Franca,350033,429343.01302300004,0.19762764255107515,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,-0.20090701030027763,sudeste,0
Ituverava,350035,126054.65502,-0.6647607555541246,sudeste,0
Araraquara,350036,628520.489836,-0.46538328036213755,sudeste,0
São Carlos,350037,526111.7132,0.14801949501733555,sudeste,0
Campinas,350038,3244477.4976299996,-0.07021433984925626,sudeste,0
Jundiaí,350039,993474.7307499999,0.06225251191101225,sudeste,0
Piracicaba,350040,612226.438651,1.1937320976078607,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.1977438995475372,sudeste,0
Limeira,350042,380966.92931,-0.21304263716933367,sudeste,0
Mogi Guaçu,350043,330455.44483,0.3860175338037503,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.5426160334048515,sudeste,0
Araras,350045,274649.950871,0.28670488141549566,sudeste,0
Rio Claro,350046,254336.401807,-0.7293969851133671,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.6782619854791851,sudeste,0
Amparo,350048,134997.72316000002,0.14071970904301104,sudeste,0
São José dos Campos,350049,1120029.7724130002,1.0923337810213398,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.020772057147893618,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,-0.3134313578933875,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.3198838380225481,sudeste,0
Cruzeiro,350053,164298.238741,-0.2646354744152567,sudeste,0
Curitiba,410001,3701074.1058279998,0.3759780566724868,sul,1
Paranaguá,410002,296718.57104999997,4.2901053341884205,sul,1
União da Vitória,410003,176669.499867,0.1524668924685829,sul,1
Guarapuava,410004,349748.145659,1.2287274858802995,sul,1
Pitanga,410005,76012.57095300002,0.7191760864045524,sul,1
Cascavel,410006,529323.298461,4.254502558912717,sul,1
Foz do Iguaçu,410007,375228.46436200006,4.216798189994545,sul,1
Toledo,410008,331688.265979,7.081175076753165,sul,1
Francisco Beltrão,410009,277097.968703,2.216743672203662,sul,1
Pato Branco,410010,270458.556094,2.2626152153335584,sul,1
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,0.28978128640366724,sul,1
Dois Vizinhos,410012,81702.464137,5.388542304948789,sul,1
Marechal Cândido Rondon,410013,80130.80911600002,1.7101488837152248,sul,1
Maringá,410014,797099.27589,3.0062085641852376,sul,1
Campo Mourão,410015,313027.75322699995,1.4581193171297635,sul,1
Umuarama,410016,289313.81824000005,2.0767833409649277,sul,1
Paranavaí,410017,203037.00908999998,1.095524555834604,sul,1
Cianorte,410018,167377.66046400002,2.4285393141524927,sul,1
Paranacity - Colorado,410019,67520.631082,1.554902169804318,sul,1
Loanda,410020,60473.115481999994,1.6589822776725964,sul,1
Londrina,410021,1101503.803679,2.9518575346721856,sul,1
Santo Antônio da Platina,410022,269124.432428,0.5962865657634184,sul,1
Apucarana,410023,232009.5816550001,1.1338885962047967,sul,1
Cornélio Procópio – Bandeirantes,410024,180868.896175,1.6996751164507344,sul,1
Ivaiporã,410025,134258.070138,1.4590732104620199,sul,1
Ibaiti,410026,59299.566444,1.426370707184375,sul,1
Ponta Grossa,410027,643820.6111910001,2.6967676129055973,sul,1
Telêmaco Borba,410028,190498.32052999997,3.5172714441703343,sul,1
Irati,410029,155233.04812999998,0.9278064912747165,sul,1
Florianópolis,420001,1156318.073962,0.4162260458195558,sul,0
Criciúma,420002,436943.85003800003,1.27818624977232,sul,0
Tubarão,420003,321275.15853799996,1.0549008061577299,sul,0
Araranguá,420004,199339.350779,0.5810547741559939,sul,0
Lages,420005,282419.368602,0.7269176050541896,sul,1
Curitibanos,420006,68873.72662899998,0.612987514949618,sul,1
Chapecó,420007,415514.7823769999,-0.1526445402036659,sul,0
Joaçaba - Herval d'Oeste,420008,177772.522683,1.533323825179247,sul,1
São Miguel do Oeste,420009,163672.588356,1.0073207610192232,sul,0
Concórdia,420010,137754.40194799998,0.5659712949800686,sul,1
Xanxerê,420011,129804.767413,1.7409644697540545,sul,1
Maravilha,420012,52543.352625,0.5571689699327664,sul,0
São Lourenço do Oeste,420013,42214.26332300001,0.10364688999342835,sul,1
Caçador,420014,104941.68953599999,-0.20677924873324172,sul,0
Videira,420015,128583.28165600002,0.8759621779937925,sul,0
Joinville,420016,1029540.1583550001,1.9274659128838454,sul,1
Mafra,420017,234930.639212,0.7065392720688319,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,0.5068300577755458,sul,1
Blumenau,420019,650990.5468419999,1.0346300840681757,sul,1
Itajaí,420020,829779.85426,0.5111530246921537,sul,1
Brusque,420021,252159.93985100003,0.7278347359263744,sul,0
