imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,1.4459830772103697,nordeste,0
Canguaretama,240003,139853.969338,0.47721667155206454,nordeste,0
Santa Cruz,240004,99814.195614,-0.4539399908954305,nordeste,0
João Câmara,240005,73448.84682600001,-0.32691473301782814,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,-0.25437793998693575,nordeste,0
Caicó,240007,177541.72769499998,-0.05369281260146681,nordeste,0
Currais Novos,240008,112075.386137,1.00028020273781,nordeste,0
Mossoró,240009,506065.532053,0.4145994649662386,nordeste,0
Pau dos Ferros,240010,232247.75273900005,0.9863079577266839,nordeste,0
Açu,240011,239683.381827,0.6036236915886197,nordeste,0
João Pessoa,250001,1452524.6672960005,-0.13087064377976965,nordeste,0
Guarabira,250002,314765.34578200005,-0.9035928469151011,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,-0.4390738087129136,nordeste,0
Itabaiana,250004,63753.31175000001,-0.7181540614023153,nordeste,0
Campina Grande,250005,931376.7193609999,-0.5928290834973478,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-0.8067601461420779,nordeste,0
Monteiro,250007,56261.812517000006,-1.0396675688865968,nordeste,2
Sumé,250008,50438.907963000005,-0.6344724635639406,nordeste,0
Patos,250009,265946.903487,-0.22963530444739996,nordeste,0
Itaporanga,250010,122107.57574800002,0.3048434624113078,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,-0.032324938626247385,nordeste,0
Pombal,250012,65066.772294999995,-1.0396675688865968,nordeste,0
Princesa Isabel,250013,62855.512667999996,-1.0396675688865968,nordeste,0
Sousa,250014,139757.42990999998,-0.7657856921407274,nordeste,0
Cajazeiras,250015,153774.930903,0.0856297073083886,nordeste,0
Recife,260001,4016539.695079,1.4134672984096825,nordeste,1
Goiana – Timbaúba,260002,340065.78466000006,2.0065529468002974,nordeste,1
Palmares,260003,260124.782594,1.2048278112746744,nordeste,1
Limoeiro,260004,226373.37741000002,1.5440614611376897,nordeste,1
Vitória de Santo Antão,260005,207936.9037,2.037768791639718,nordeste,1
Carpina,260006,183777.09359,2.7819400136139065,nordeste,1
Barreiros - Sirinhaém,260007,161275.69727,0.9710859591367452,nordeste,1
Surubim,260008,138827.15985,0.9417171088155784,nordeste,0
Caruaru,260009,1143502.4863800001,0.9495797464255074,nordeste,1
Garanhuns,260010,559153.8110999998,0.29500557681644485,nordeste,1
Arcoverde,260011,381987.26514,1.7877600410487022,nordeste,0
Belo Jardim – Pesqueira,260012,270946.71656000003,0.8999549024939868,nordeste,0
Serra Talhada,260013,331597.202674,0.22523425661077381,nordeste,1
Afogados da Ingazeira,260014,187106.129848,1.3194131363354933,nordeste,0
Petrolina,260015,512192.2046,0.37404623608105275,nordeste,0
Araripina,260016,336838.86040999996,0.23131551538720352,nordeste,0
Salgueiro,260017,193058.36722900002,1.767121883311948,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,4.092152849368538,nordeste,1
Maceió,270001,1328339.1964320005,0.337952406436845,nordeste,0
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,-0.15086820925456856,nordeste,0
Penedo,270003,195167.849766,0.24968403548626533,nordeste,0
São Miguel dos Campos,270004,186218.698957,-0.5274728902969189,nordeste,0
União dos Palmares,270005,151747.64067900003,0.14970757418462635,nordeste,0
Atalaia,270006,121125.36878599998,-0.5166554191872156,nordeste,0
Arapiraca,270007,565424.86768,-0.4079500742818026,nordeste,0
Palmeira dos Índios,270008,169330.76583999998,-0.27468715452744424,nordeste,0
Delmiro Gouveia,270009,158439.567114,0.39158610959181767,nordeste,0
Santana do Ipanema,270010,143255.25791,-0.09564918520934475,nordeste,0
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-0.3966405539180338,nordeste,0
Aracaju,280001,1237324.106538,-0.4251584751653504,nordeste,0
Estância,280002,243854.606175,0.06403551650720528,nordeste,0
Propriá,280003,158147.453095,-0.04897523003550926,nordeste,0
Itabaiana,280004,249607.545829,-0.282438956059617,nordeste,0
Lagarto,280005,254692.5906,0.09287100252199827,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-0.48156865023463646,nordeste,0
Salvador,290001,4084138.4268900002,-0.010593416655890538,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.43600955483447645,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.20054011672903937,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.036981376054261314,nordeste,0
Valença,290005,260522.68494999997,-0.31379658266441524,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,0.26914847927950486,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,0.10681470586355424,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.7750947362519466,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.7852224704904343,nordeste,0
Camacan,290010,128377.17958,-0.39312674509306894,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.4252619344062489,nordeste,0
Jequié,290012,335632.69826100004,-0.11985478479081274,nordeste,0
Brumado,290013,223982.71154999998,-0.6604465087769315,nordeste,0
Ipiaú,290014,218504.67817,-0.27137555100208,nordeste,0
Itapetinga,290015,155342.98423,1.4252693218262278,nordeste,0
Guanambi,290016,466837.04169399996,-0.7438751420010579,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-1.0396675688865968,nordeste,3
Barreiras,290018,558661.119109,-1.0396675688865968,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-1.0396675688865968,nordeste,0
Irecê,290020,403244.60797899996,-0.7315504575474938,nordeste,0
Xique-Xique – Barra,290021,217720.62055999998,-1.0396675688865968,nordeste,0
Juazeiro,290022,519402.68434,-0.16396630508072488,nordeste,0
Senhor do Bonfim,290023,292848.60513000004,-0.036981376054261314,nordeste,0
Paulo Afonso,290024,196770.343708,-1.0396675688865968,nordeste,0
Ribeira do Pombal,290025,192354.02113,-0.5914972251206286,nordeste,0
Euclides da Cunha,290026,184569.18926000004,0.27496543949357655,nordeste,0
Cícero Dantas,290027,127117.44118,1.2356587917713955,nordeste,0
Jeremoabo,290028,96341.81287,-1.0396675688865968,nordeste,0
Feira de Santana,290029,1235784.0604499998,-0.7212999861330813,nordeste,0
Jacobina,290030,318908.05842,-0.09765347052500764,nordeste,0
Itaberaba,290031,217208.981881,0.11577159863503986,nordeste,0
Conceição do Coité,290032,192721.90131999998,-0.866689541468153,nordeste,0
Serrinha,290033,188895.1299,-0.8172672479200261,nordeste,0
Seabra,290034,176917.79693,0.7530138061772759,nordeste,4
Belo Horizonte,310001,5302661.613623001,-0.3000015851768219,sudeste,0
Sete Lagoas,310002,414784.14420100005,-0.6996762736158624,sudeste,0
Santa Bárbara - Ouro Preto,310003,259941.603071,-0.5921752437950099,sudeste,3
Curvelo,310004,184938.06675999996,-0.38235106469651015,sudeste,0
Itabira,310005,156708.129292,-0.9702327268946863,sudeste,0
Montes Claros,310006,772503.515917,-0.036981376054261314,sudeste,0
Janaúba,310007,222460.21700499998,-0.6744917332254375,sudeste,0
Salinas,310008,192580.832348,-1.0396675688865968,sudeste,0
Januária,310009,150628.74508,-1.0396675688865968,sudeste,0
Pirapora,310010,147491.22293500003,-0.44808271511551884,sudeste,0
São Francisco,310011,116369.90954,2.957527389026092,sudeste,0
Espinosa,310012,95914.98229,0.8090350991480219,sudeste,0
Teófilo Otoni,310013,490239.30398100003,0.009241746310350017,sudeste,4
Capelinha,310014,178218.62567,-1.0396675688865968,sudeste,0
Almenara,310015,169968.86164000002,-0.5207334866312653,sudeste,0
Diamantina,310016,125470.937976,-1.0396675688865968,sudeste,0
Araçuaí,310017,108053.927453,-1.0396675688865968,sudeste,3
Pedra Azul,310018,92450.358212,-1.0396675688865968,sudeste,0
Águas Formosas,310019,50874.08342899999,-1.0396675688865968,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.2688729711392639,sudeste,0
Guanhães,310021,192563.19338,1.2356587917713955,sudeste,4
Mantena,310022,64555.720241,-1.0396675688865968,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-1.0396675688865968,sudeste,0
Ipatinga,310024,648876.4022819999,-0.5073932788612053,sudeste,0
Caratinga,310025,231827.03051900002,-0.4234333462083907,sudeste,0
João Monlevade,310026,148813.19643,-1.0396675688865968,sudeste,3
Juiz de Fora,310027,746206.3141799999,0.36552210752926534,sudeste,0
Manhuaçu,310028,352970.67047899996,-0.3047795517796677,sudeste,0
Ubá,310029,288143.317461,-0.34094530065304024,sudeste,0
Ponte Nova,310030,179575.350045,-1.0396675688865968,sudeste,3
Muriaé,310031,184863.501644,-0.009031935139074274,sudeste,0
Cataguases,310032,180524.02673000004,0.03594125615172674,sudeste,0
Viçosa,310033,168880.87934999997,-1.0396675688865968,sudeste,0
Carangola,310034,111822.93782600001,-0.30018650167274935,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,1.00028020273781,sudeste,0
Além Paraíba,310036,56592.475901000005,0.2605189229179703,sudeste,0
Barbacena,310037,236771.582069,-0.5789317014636389,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,0.04780458878082601,sudeste,0
São João del Rei,310039,186840.932844,-0.08549844990098725,sudeste,0
Varginha,310040,202407.797326,0.23255792309421622,sudeste,0
Passos,310041,267128.45035400003,-0.44808271511551884,sudeste,2
Alfenas,310042,258663.18437899995,-1.0396675688865968,sudeste,0
Lavras,310043,229927.86098699996,-0.05369281260146681,sudeste,0
Guaxupé,310044,160599.35241,-1.0396675688865968,sudeste,0
Três Corações,310045,133436.031399,-0.08549844990098725,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,0.4643617203619067,sudeste,0
São Sebastião do Paraíso,310047,117037.80936,2.4402433356491553,sudeste,0
Campo Belo,310048,89676.33284000002,-1.0396675688865968,sudeste,0
Piumhi,310049,53684.384278,7.411544627843089,sudeste,0
Pouso Alegre,310050,563629.9836259999,-0.0980062847940569,sudeste,0
Poços de Caldas,310051,277360.380068,0.0073852696462846056,sudeste,0
Itajubá,310052,201606.60566300002,1.014446506707424,sudeste,0
São Lourenço,310053,187804.77343100004,-1.0396675688865968,sudeste,0
Caxambu - Baependi,310054,72625.400966,0.43929456554109814,sudeste,0
Uberaba,310055,465988.712444,-0.1696898427526587,sudeste,2
Araxá,310056,182123.327045,-0.5114668065909915,sudeste,0
Frutal,310057,119424.98165599999,2.657737767182641,sudeste,0
Iturama,310058,68477.692718,-1.0396675688865968,sudeste,2
Uberlândia,310059,964012.5726859999,-0.42485651993282064,sudeste,0
Ituiutaba,310060,152835.680911,1.4252693218262278,sudeste,0
Monte Carmelo,310061,75886.226818,-1.0396675688865968,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.895025795348436,sudeste,0
Unaí,310063,185549.39930600004,-1.0396675688865968,sudeste,0
Patrocínio,310064,142091.802488,-0.4539399908954305,sudeste,3
Divinópolis,310065,747289.9483659999,-0.5296806259804951,sudeste,0
Formiga,310066,169039.18772299998,-1.0396675688865968,sudeste,2
Dores do Indaiá,310067,141476.017624,0.6036236915886197,sudeste,4
Pará de Minas,310068,142750.33332600002,-1.0396675688865968,sudeste,0
Oliveira,310069,115968.10467999999,0.9770989780602597,sudeste,0
Abaeté,310070,39168.402931000004,-1.0396675688865968,sudeste,0
Vitória,320001,2072647.84414,0.3563328702041008,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,-0.289326299083494,sudeste,0
São Mateus,320003,296587.73153,-0.16785831069763985,sudeste,0
Linhares,320004,364624.53661,0.12740459161416912,sudeste,0
Colatina,320005,321609.22273999994,-0.46778102925827225,sudeste,0
Nova Venécia,320006,138784.0995,0.18430109408804735,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,0.058873768927647,sudeste,0
Alegre,320008,197946.24655400004,-0.1884663404390025,sudeste,0
Rio de Janeiro,330001,12607706.687149998,2.294381905330226,sudeste,1
Angra dos Reis,330002,277132.96929,0.18666919266207235,sudeste,1
Rio Bonito,330003,139402.97464,1.6767934943479452,sudeste,1
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.6567029742275686,sudeste,1
Resende,330005,199896.71120999998,1.2853384066329239,sudeste,1
Valença,330006,171525.86823999998,1.4800456971754021,sudeste,1
Petrópolis,330007,512335.62458999996,1.214466082230974,sudeste,1
Nova Friburgo,330008,331452.5413200001,0.9930292035495717,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,-0.29771332084594715,sudeste,2
Campos dos Goytacazes,330010,655023.65411,0.3058460806300234,sudeste,0
Itaperuna,330011,196872.82127999997,-0.7222937202969627,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,-0.30281810689415095,sudeste,0
Cabo Frio,330013,627483.79756,1.1340628240396897,sudeste,1
Macaé - Rio das Ostras,330014,737854.89237,0.2236827737338715,sudeste,1
São Paulo,350001,21736870.050039995,1.0580792081504686,sudeste,0
Santos,350002,1932461.87547,0.41169817464300007,sudeste,0
Sorocaba,350003,1851230.635015,0.39771731678208666,sudeste,0
Itapeva,350004,353333.33601999993,0.9770989780602597,sudeste,0
Registro,350005,252742.88747399996,-0.05002747893497948,sudeste,0
Itapetininga,350006,253807.95064,0.2362997627765125,sudeste,0
Avaré,350007,235384.23760900003,1.0883355022323886,sudeste,0
Tatuí,350008,168051.73278600004,0.5023782584787724,sudeste,0
Bauru,350009,655028.1845099999,-0.07774097738890895,sudeste,0
Jaú,350010,361846.01398,0.08716072401069463,sudeste,0
Botucatu,350011,272832.22103300004,0.03377268997221412,sudeste,0
Lins,350012,166621.99388900003,2.050701070216049,sudeste,0
Marília,350013,389917.4815300001,0.2031577541618864,sudeste,0
Assis,350014,247731.82627299998,0.9705722254811437,sudeste,0
Ourinhos,350015,239569.00241600006,-0.3038655119573953,sudeste,0
Tupã,350016,126699.439137,-0.4234333462083907,sudeste,0
Piraju,350017,56719.470488,0.8383795859422221,sudeste,0
Presidente Prudente,350018,537996.963317,1.0120718083541358,sudeste,1
Adamantina - Lucélia,350019,134555.958518,1.4252693218262278,sudeste,0
Dracena,350020,134725.326804,0.07233403594625652,sudeste,1
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,3.4724202988589132,sudeste,0
Araçatuba,350022,316873.794905,0.12911709661857243,sudeste,0
Birigui - Penápolis,350023,293098.942452,0.3688677972350174,sudeste,0
Andradina,350024,196183.10761,2.1214728711115294,sudeste,0
São José do Rio Preto,350025,924788.6894919999,0.013235937411265497,sudeste,0
Catanduva,350026,261411.25936199998,0.9250053772166144,sudeste,0
Votuporanga,350027,172918.727057,0.38013608016399025,sudeste,0
Jales,350028,110988.30905000003,-0.16107620189984737,sudeste,0
Fernandópolis,350029,110155.622522,-0.813871823172445,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,-1.0396675688865968,sudeste,0
Ribeirão Preto,350031,1544148.811686,0.10758804972510581,sudeste,0
Barretos,350032,427062.3927650001,0.26613393175973654,sudeste,0
Franca,350033,429343.01302300004,0.424651376091319,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,-0.18229821559517947,sudeste,0
Ituverava,350035,126054.65502,0.6505748704593403,sudeste,0
Araraquara,350036,628520.489836,-0.5131761941712362,sudeste,0
São Carlos,350037,526111.7132,-0.43873487318234156,sudeste,0
Campinas,350038,3244477.4976299996,0.18779762161721864,sudeste,0
Jundiaí,350039,993474.7307499999,0.7436684590271242,sudeste,0
Piracicaba,350040,612226.438651,0.19399628718306144,sudeste,0
Bragança Paulista,350041,482949.73968999996,0.33750364940639854,sudeste,0
Limeira,350042,380966.92931,-0.12053855879028923,sudeste,2
Mogi Guaçu,350043,330455.44483,-0.09313180285287201,sudeste,0
São João da Boa Vista,350044,317003.98011999996,0.424651376091319,sudeste,0
Araras,350045,274649.950871,0.3688677972350174,sudeste,1
Rio Claro,350046,254336.401807,4.367290772031859,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,1.2356587917713955,sudeste,0
Amparo,350048,134997.72316000002,0.28083433685241654,sudeste,0
São José dos Campos,350049,1120029.7724130002,0.13033955847276618,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,0.5392955639543587,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,-0.2800797657062096,sudeste,0
Guaratinguetá,350052,319024.6375310001,0.42707173798384457,sudeste,0
Cruzeiro,350053,164298.238741,1.0360687601347294,sudeste,0
Curitiba,410001,3701074.1058279998,0.11346700555385447,sul,0
Paranaguá,410002,296718.57104999997,0.24638646105052917,sul,0
União da Vitória,410003,176669.499867,0.09799561144239932,sul,4
Guarapuava,410004,349748.145659,-1.0396675688865968,sul,0
Pitanga,410005,76012.57095300002,-1.0396675688865968,sul,0
Cascavel,410006,529323.298461,-0.6513186495620381,sul,0
Foz do Iguaçu,410007,375228.46436200006,-0.5701557801793922,sul,0
Toledo,410008,331688.265979,0.5935421501133118,sul,0
Francisco Beltrão,410009,277097.968703,0.5378920411696113,sul,4
Pato Branco,410010,270458.556094,-0.8614793599194047,sul,3
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-1.0396675688865968,sul,3
Dois Vizinhos,410012,81702.464137,-1.0396675688865968,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,-1.0396675688865968,sul,0
Maringá,410014,797099.27589,0.25070207860065385,sul,0
Campo Mourão,410015,313027.75322699995,1.3372358614436275,sul,0
Umuarama,410016,289313.81824000005,-0.32691473301782814,sul,0
Paranavaí,410017,203037.00908999998,0.1888632776028623,sul,0
Cianorte,410018,167377.66046400002,-0.5863458418589509,sul,0
Paranacity - Colorado,410019,67520.631082,-1.0396675688865968,sul,0
Loanda,410020,60473.115481999994,0.6036236915886197,sul,0
Londrina,410021,1101503.803679,0.6164619045610826,sul,0
Santo Antônio da Platina,410022,269124.432428,1.00028020273781,sul,0
Apucarana,410023,232009.5816550001,0.7713064732697643,sul,1
Cornélio Procópio – Bandeirantes,410024,180868.896175,-0.1805194410032886,sul,0
Ivaiporã,410025,134258.070138,2.904231456253923,sul,0
Ibaiti,410026,59299.566444,-1.0396675688865968,sul,0
Ponta Grossa,410027,643820.6111910001,-0.8253252305637425,sul,0
Telêmaco Borba,410028,190498.32052999997,-0.562583009393792,sul,0
Irati,410029,155233.04812999998,-1.0396675688865968,sul,0
Florianópolis,420001,1156318.073962,-0.6864825815605802,sul,0
Criciúma,420002,436943.85003800003,-0.4188138992617773,sul,0
Tubarão,420003,321275.15853799996,-0.4468971743263985,sul,0
Araranguá,420004,199339.350779,-0.310601727971536,sul,0
Lages,420005,282419.368602,-1.0396675688865968,sul,0
Curitibanos,420006,68873.72662899998,-1.0396675688865968,sul,0
Chapecó,420007,415514.7823769999,-0.7201967139276284,sul,3
Joaçaba - Herval d'Oeste,420008,177772.522683,-1.0396675688865968,sul,3
São Miguel do Oeste,420009,163672.588356,-0.7249947743275128,sul,0
Concórdia,420010,137754.40194799998,-0.8161980156076869,sul,3
Xanxerê,420011,129804.767413,-0.6780631350411946,sul,3
Maravilha,420012,52543.352625,-1.0396675688865968,sul,3
São Lourenço do Oeste,420013,42214.26332300001,-1.0396675688865968,sul,3
Caçador,420014,104941.68953599999,0.09799561144239932,sul,0
Videira,420015,128583.28165600002,-0.4234333462083907,sul,0
Joinville,420016,1029540.1583550001,-0.004221500442469786,sul,0
Mafra,420017,234930.639212,-0.45277783300259095,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.36741205323764453,sul,0
Blumenau,420019,650990.5468419999,-0.7521803289330493,sul,0
Itajaí,420020,829779.85426,-0.5204574578641081,sul,0
Brusque,420021,252159.93985100003,-0.8981400919078701,sul,0
