imedreg,imedreg_codepopulacao,prevalencia_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,1.992628560383874,norte,1
Ariquemes,110002,244267.98213300004,1.2586351703799032,norte,1
Jaru,110003,120564.550067,0.9424685925822693,norte,0
Ji-Paraná,110004,304025.6776749999,0.7130655486967834,norte,1
Cacoal,110005,302589.83598300006,0.855649609815515,norte,0
Vilhena,110006,165292.086385,0.9886834313191211,norte,0
Rio Branco,120001,504876.57074800006,0.5035940469674415,norte,1
Brasiléia,120002,72338.13942400001,1.580246082088958,norte,0
Sena Madureira,120003,62990.199089999995,1.188924232757917,norte,1
Cruzeiro do Sul,120004,163322.92484599998,0.2190343189838415,norte,1
Tarauacá,120005,90942.145483,0.7641490958591551,norte,0
Manaus,130001,2569981.538139,0.6127592224864266,norte,1
São Gabriel da Cachoeira,130002,104242.843152,3.2264759622390558,norte,1
Coari,130003,156942.81565,1.4304940011458274,norte,1
Manacapuru,130004,144349.73552,0.9575293930762249,norte,1
Tefé,130005,182082.64676700003,3.0589445419003494,norte,1
Tabatinga,130006,231873.164687,0.631523260676785,norte,1
Eirunepé,130007,101999.009491,2.2954459378260346,norte,1
Lábrea,130008,130885.96567100001,1.750778472926905,norte,1
Manicoré,130009,161550.21102,0.8050086952972638,norte,1
Parintins,130010,249841.37481000004,0.4503400833995049,norte,0
Itacoatiara,130011,173964.624469,1.521323039023064,norte,0
Boa Vista,140001,473642.83966299996,3.8920622740204327,norte,0
Pacaraima,140002,55863.802617,0.7897041099802042,norte,1
Rorainópolis,140003,63088.226788,1.2421398005836801,norte,1
Caracaraí,140004,38586.120428999995,0.48032248782802217,norte,1
Belém,150001,2592933.5334,-0.4808512142965659,norte,0
Cametá,150002,227778.21129,-0.3743286168108427,norte,3
Abaetetuba,150003,439624.04368,-1.2418432147227383,norte,3
Castanhal,150004,518779.56397599995,-1.0528585513452096,norte,3
Bragança,150005,313089.568425,-1.2479606916301462,norte,3
Capanema,150006,191054.418786,-1.160290283258211,norte,3
Paragominas,150007,410930.524905,-1.1460758787201435,norte,3
Capitão Poço,150008,107161.11330300002,-0.783766152777218,norte,3
Marabá,150009,570348.4834569999,-0.7790397312972049,norte,0
Parauapebas,150010,408077.52058,2.17320706842678,norte,0
Tucuruí,150011,420204.09783,-1.562848349960427,norte,3
Redenção,150012,279895.77273,-0.1370182757358299,norte,2
Tucumã - São Félix do Xingu,150013,295441.18707,-0.7572295021218041,norte,0
Xinguara,150014,89038.29791200001,0.4612141147440006,norte,0
Santarém,150015,445651.83932,-0.12612565809926335,norte,0
Itaituba,150016,251297.803402,0.33662668876773544,norte,0
Oriximiná,150017,223524.79957299997,1.0029967420674706,norte,0
Altamira,150018,262477.021438,0.41779128685893735,norte,0
Almeirim - Porto de Moz,150019,74686.83649,-0.17738453745209656,norte,2
Breves,150020,411484.63013,-0.944756621735146,norte,0
Soure-Salvaterra,150021,157265.792093,-1.2931880095651391,norte,0
Macapá,160001,654457.36529,1.620659442524236,norte,1
Laranjal do Jari,160002,67333.12171,4.201428143929061,norte,1
Oiapoque,160003,79858.085703,2.9685462643765854,norte,1
Porto Grande,160004,60124.417104,2.3738581544448776,norte,1
Palmas,170001,389665.86524799996,1.313611066960768,norte,0
Porto Nacional,170002,104659.863133,1.3212748685657294,norte,0
Paraíso do Tocantins,170003,120386.17455700002,0.8180704318718842,norte,0
Miracema do Tocantins,170004,45475.336239,1.0794639124333136,norte,1
Araguaína,170005,325628.103233,1.7209200698862148,norte,0
Guaraí,170006,86945.84316899999,0.5104922520208253,norte,1
Colinas do Tocantins,170007,65495.96647999999,2.321530312803205,norte,0
Tocantinópolis,170008,49789.446823,0.5304600863637037,norte,0
Araguatins,170009,137158.76029900002,-0.15804373959785445,norte,0
Gurupi,170010,181173.013458,0.9705954568704637,norte,0
Dianópolis,170011,83869.633012,-0.9933535449272073,norte,0
São Luís,210001,1676128.6191400003,-1.4486862952464525,nordeste,3
Pinheiro,210002,341442.109984,-1.5923184813469962,nordeste,3
Chapadinha,210003,277946.115811,-0.9608636136402753,nordeste,3
Itapecuru Mirim,210004,298355.59337,-1.697851872901852,nordeste,3
Viana,210005,257692.15209,-1.8392438344339461,nordeste,3
Barreirinhas,210006,133084.28007,-1.4499503942573129,nordeste,3
Tutóia - Araioses,210007,207214.69482999996,-1.5578108176322814,nordeste,3
Cururupu,210008,122984.01033999998,-1.4618238322511952,nordeste,3
Santa Inês,210009,451846.73544499994,-0.2994901671958651,nordeste,3
Bacabal,210010,405800.035922,-0.9124599589804959,nordeste,3
Governador Nunes Freire,210011,224565.45183500004,-1.3982096322713882,nordeste,3
Pedreiras,210012,184672.964411,0.014961972983849655,nordeste,4
Caxias,210013,268928.562695,-0.7265076092104283,nordeste,3
Timon,210014,258592.85308,-1.0425769582987658,nordeste,0
Codó,210015,228457.45221000002,-1.3881479945515423,nordeste,3
Presidente Dutra,210016,237441.48151899996,-0.7325176262015086,nordeste,3
São João dos Patos,210017,145805.764558,-0.5024117065429888,nordeste,0
Colinas,210018,80821.55705,-0.4658773271223948,nordeste,0
Imperatriz,210019,532231.693353,-0.5505488140523687,nordeste,0
Barra do Corda,210020,280148.643331,-0.2525254974610241,nordeste,0
Açailândia,210021,270352.99432999996,-0.8046495738675896,nordeste,3
Balsas,210022,230084.23996099998,0.5197493057858712,nordeste,0
Teresina,220001,1134373.896284,0.6283169536189243,nordeste,0
Amarante - Água Branca - Regeneração,220002,156289.00978199998,-0.3804940945227322,nordeste,0
Campo Maior,220003,136084.484612,-0.1033295288968193,nordeste,0
