imedreg,imedreg_codepopulacao,prevalencia_normalizada,regiao,cluster
Açailândia,210021,270352.99432999996,2.16132270143222,nordeste,1
Balsas,210022,230084.23996099998,-0.041764744034512365,nordeste,0
Teresina,220001,1134373.896284,0.3910054711162977,nordeste,0
Amarante - Água Branca - Regeneração,220002,156289.00978199998,-0.3064326865243082,nordeste,0
Campo Maior,220003,136084.484612,0.01427357678430622,nordeste,0
Valença do Piauí,220004,79823.38348399999,-0.3060322374087644,nordeste,0
Barras,220005,94902.30242899999,0.24886841591975226,nordeste,0
Parnaíba,220006,282098.81894,0.7683224393785906,nordeste,0
Piripiri,220007,174437.123889,-0.24111556157149594,nordeste,0
Esperantina,220008,146372.46837199997,0.27069629782812954,nordeste,0
Picos,220009,291225.751458,-0.24172608488487746,nordeste,0
Paulistana,220010,79939.350837,-0.49997396990168297,nordeste,0
Oeiras,220011,68545.96854100001,-0.3280151646083027,nordeste,0
Simplício Mendes,220012,41332.865334999995,-0.5842357890312101,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-0.3078194657020622,nordeste,0
São João do Piauí,220014,48436.09284500001,-0.33394673284426973,nordeste,3
Corrente,220015,120522.36767299999,-0.5803023636099467,nordeste,0
Bom Jesus,220016,77915.88872199999,-0.3052174338874061,nordeste,0
Floriano,220017,124347.35358400001,-0.48372165070248485,nordeste,0
Uruçuí,220018,61936.30414100001,0.17772958793582924,nordeste,0
Canto do Buriti,220019,49014.573814,-0.5870601569966508,nordeste,0
Fortaleza,230001,4212262.35793,1.4067742982047673,nordeste,1
Itapipoca,230002,311590.29093,1.3014011898633762,nordeste,1
Redenção-Acarape,230003,229672.19836,1.4454570165867247,nordeste,1
Canindé,230004,204751.35333000004,1.068810956523219,nordeste,1
Itapagé,230005,156725.52479,0.9117600910306182,nordeste,1
Quixadá,230006,333010.95934999996,0.839359063912363,nordeste,0
Russas - Limoeiro do Norte,230007,385634.97420500003,0.7721802016322462,nordeste,0
Aracati,230008,152228.60224,0.6983967777633803,nordeste,0
Iguatu,230009,330687.50607,0.010694626798935788,nordeste,0
Icó,230010,110782.59877,-0.15107227330294204,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,-0.1629288069804188,nordeste,0
Brejo Santo,230012,188837.72431,-0.326788581774193,nordeste,0
Crateús,230013,247029.53571999999,0.11040618583363461,nordeste,0
Tauá,230014,92350.27985,0.3504777055260422,nordeste,0
Sobral,230015,613519.6217039999,2.0181546325743294,nordeste,1
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,0.4289701085837047,nordeste,1
Acaraú,230017,216118.57382999998,2.541269324318716,nordeste,1
Camocim,230018,144405.99371,2.329061821951428,nordeste,1
Natal,240001,1743859.074166,0.5584510952678001,nordeste,0
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,-0.2684389062207306,nordeste,0
Canguaretama,240003,139853.969338,-0.2239568360654755,nordeste,0
Santa Cruz,240004,99814.195614,-0.27761483423163175,nordeste,0
João Câmara,240005,73448.84682600001,-0.22796651950042446,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,0.09029699852312997,nordeste,0
Caicó,240007,177541.72769499998,-0.3068526969766856,nordeste,0
Currais Novos,240008,112075.386137,-0.45291589728449844,nordeste,0
Mossoró,240009,506065.532053,0.5764639880646167,nordeste,0
Pau dos Ferros,240010,232247.75273900005,-0.5229998025890306,nordeste,0
Açu,240011,239683.381827,0.03270355302756894,nordeste,0
João Pessoa,250001,1452524.6672960005,1.511253801438086,nordeste,1
Guarabira,250002,314765.34578200005,1.219772411643225,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,1.3163610607388223,nordeste,1
Itabaiana,250004,63753.31175000001,1.2102472077727942,nordeste,0
Campina Grande,250005,931376.7193609999,0.9962122740719707,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-0.19415853279065623,nordeste,0
Monteiro,250007,56261.812517000006,-0.5105395255680714,nordeste,0
Sumé,250008,50438.907963000005,-0.35651011969222657,nordeste,0
Patos,250009,265946.903487,0.45399690558848016,nordeste,0
Itaporanga,250010,122107.57574800002,-0.547069125806805,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,0.2995920104887631,nordeste,0
Pombal,250012,65066.772294999995,-0.021141092552411405,nordeste,0
Princesa Isabel,250013,62855.512667999996,-0.509433854200515,nordeste,0
Sousa,250014,139757.42990999998,-0.05187706163692887,nordeste,0
Cajazeiras,250015,153774.930903,-0.19915400614972295,nordeste,0
Recife,260001,4016539.695079,0.8422523764537815,nordeste,0
Goiana – Timbaúba,260002,340065.78466000006,0.3450255795291124,nordeste,0
Palmares,260003,260124.782594,0.5970213756273479,nordeste,0
Limoeiro,260004,226373.37741000002,0.13563148899366348,nordeste,0
Vitória de Santo Antão,260005,207936.9037,0.48350146111958336,nordeste,0
Carpina,260006,183777.09359,-0.20216280881735535,nordeste,0
Barreiros - Sirinhaém,260007,161275.69727,0.1576698821795252,nordeste,0
Surubim,260008,138827.15985,-0.20194688417327034,nordeste,0
Caruaru,260009,1143502.4863800001,-0.20398285935868074,nordeste,0
Garanhuns,260010,559153.8110999998,-0.3125000394649971,nordeste,0
Arcoverde,260011,381987.26514,-0.4164395945026835,nordeste,0
Belo Jardim – Pesqueira,260012,270946.71656000003,-0.34681273344859054,nordeste,0
Serra Talhada,260013,331597.202674,-0.3877644616683862,nordeste,3
Afogados da Ingazeira,260014,187106.129848,-0.368818438147035,nordeste,0
Petrolina,260015,512192.2046,-0.4994429644088565,nordeste,0
Araripina,260016,336838.86040999996,-0.5041450804918769,nordeste,0
Salgueiro,260017,193058.36722900002,-0.5190563917657446,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,-0.115127192737153,nordeste,0
Maceió,270001,1328339.1964320005,1.3897430255766487,nordeste,0
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,0.8263254782235576,nordeste,0
Penedo,270003,195167.849766,0.22502197465337934,nordeste,0
São Miguel dos Campos,270004,186218.698957,0.8699939796621009,nordeste,0
União dos Palmares,270005,151747.64067900003,0.4872119186311103,nordeste,0
Atalaia,270006,121125.36878599998,0.6634665238920657,nordeste,0
Arapiraca,270007,565424.86768,0.5766448273907442,nordeste,0
Palmeira dos Índios,270008,169330.76583999998,0.018173230527021002,nordeste,0
Delmiro Gouveia,270009,158439.567114,-0.5438749472800748,nordeste,0
Santana do Ipanema,270010,143255.25791,-0.27001903617563344,nordeste,0
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,0.1577633819725624,nordeste,0
Aracaju,280001,1237324.106538,1.3725996036836907,nordeste,0
Estância,280002,243854.606175,0.07723265387032265,nordeste,0
Propriá,280003,158147.453095,-0.22966785047129218,nordeste,0
Itabaiana,280004,249607.545829,0.21910548963018203,nordeste,0
Lagarto,280005,254692.5906,-0.1366251877505121,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-0.09863616295069352,nordeste,0
Salvador,290001,4084138.4268900002,0.4725054235507032,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.5263808281471131,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.4984463187658441,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.541605555009721,nordeste,0
Valença,290005,260522.68494999997,-0.4470166082450844,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.5206279961963791,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,0.3518190408868818,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.10961036257895475,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.2975655642219979,nordeste,0
Camacan,290010,128377.17958,-0.3056134012154421,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.5210217754239843,nordeste,0
Jequié,290012,335632.69826100004,-0.2541616483069424,nordeste,0
Brumado,290013,223982.71154999998,-0.589097613260486,nordeste,3
Ipiaú,290014,218504.67817,0.18893421785401773,nordeste,0
Itapetinga,290015,155342.98423,-0.598877090382014,nordeste,0
Guanambi,290016,466837.04169399996,-0.6107725741432142,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-0.671659305376686,nordeste,3
Barreiras,290018,558661.119109,-0.5718679854168958,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.7014563810990085,nordeste,3
Irecê,290020,403244.60797899996,-0.641699102126928,nordeste,3
Xique-Xique – Barra,290021,217720.62055999998,-0.612039868559386,nordeste,3
Juazeiro,290022,519402.68434,-0.5046136969310593,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.5902205973997013,nordeste,3
Paulo Afonso,290024,196770.343708,-0.591239705055519,nordeste,3
Ribeira do Pombal,290025,192354.02113,-0.5977223132449663,nordeste,0
Euclides da Cunha,290026,184569.18926000004,-0.627019585280255,nordeste,3
Cícero Dantas,290027,127117.44118,-0.6805580469318163,nordeste,0
Jeremoabo,290028,96341.81287,-0.6790879833325828,nordeste,0
Feira de Santana,290029,1235784.0604499998,-0.4356052659207439,nordeste,3
Jacobina,290030,318908.05842,-0.5832002326259786,nordeste,3
Itaberaba,290031,217208.981881,-0.5012846474138286,nordeste,3
Conceição do Coité,290032,192721.90131999998,-0.444169531434525,nordeste,3
Serrinha,290033,188895.1299,-0.3018808098248924,nordeste,3
Seabra,290034,176917.79693,-0.6712768028609362,nordeste,3
Belo Horizonte,310001,5302661.613623001,-0.4813665634762249,sudeste,0
Sete Lagoas,310002,414784.14420100005,-0.6513467413531299,sudeste,3
Santa Bárbara - Ouro Preto,310003,259941.603071,0.06632918382378954,sudeste,0
Curvelo,310004,184938.06675999996,-0.5269208025232809,sudeste,3
Itabira,310005,156708.129292,-0.13117388533512817,sudeste,0
Montes Claros,310006,772503.515917,-0.6652958356748333,sudeste,3
Janaúba,310007,222460.21700499998,-0.5489644283422126,sudeste,3
Salinas,310008,192580.832348,-0.596922871109447,sudeste,3
Januária,310009,150628.74508,-0.6952595228847662,sudeste,3
Pirapora,310010,147491.22293500003,-0.5837669121146191,sudeste,3
São Francisco,310011,116369.90954,-0.6596714073904082,sudeste,3
Espinosa,310012,95914.98229,-0.6618415934597305,sudeste,0
Teófilo Otoni,310013,490239.30398100003,-0.40311961051567224,sudeste,3
Capelinha,310014,178218.62567,-0.7150965575197743,sudeste,3
Almenara,310015,169968.86164000002,-0.5911659238698417,sudeste,3
Diamantina,310016,125470.937976,-0.6713374174103376,sudeste,3
Araçuaí,310017,108053.927453,-0.6852713103310293,sudeste,3
Pedra Azul,310018,92450.358212,-0.5927687642289641,sudeste,3
Águas Formosas,310019,50874.08342899999,-0.674145995380327,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.44885138880764447,sudeste,3
Guanhães,310021,192563.19338,-0.6944898033076614,sudeste,0
Mantena,310022,64555.720241,-0.3826141174135104,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.4490385946495405,sudeste,0
Ipatinga,310024,648876.4022819999,-0.17193484330788286,sudeste,0
Caratinga,310025,231827.03051900002,-0.5151143532028115,sudeste,0
João Monlevade,310026,148813.19643,-0.3638252698192153,sudeste,0
Juiz de Fora,310027,746206.3141799999,-0.388728459535757,sudeste,0
Manhuaçu,310028,352970.67047899996,-0.5408254359294496,sudeste,0
Ubá,310029,288143.317461,-0.5855672383069536,sudeste,0
Ponte Nova,310030,179575.350045,-0.6240782695973188,sudeste,0
Muriaé,310031,184863.501644,-0.11471958780202439,sudeste,0
Cataguases,310032,180524.02673000004,-0.47283055320483186,sudeste,0
Viçosa,310033,168880.87934999997,-0.6350341414241985,sudeste,0
Carangola,310034,111822.93782600001,-0.2848286777141454,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,-0.5220446631987642,sudeste,0
Além Paraíba,310036,56592.475901000005,-0.26758193135477876,sudeste,0
Barbacena,310037,236771.582069,-0.42648346200095055,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,-0.5805228634908262,sudeste,3
São João del Rei,310039,186840.932844,-0.5357056505983898,sudeste,3
Varginha,310040,202407.797326,-0.5912495760147536,sudeste,3
Passos,310041,267128.45035400003,-0.656625319091359,sudeste,3
Alfenas,310042,258663.18437899995,-0.6587490626847674,sudeste,3
Lavras,310043,229927.86098699996,-0.6083142712278944,sudeste,3
Guaxupé,310044,160599.35241,-0.6436202847950224,sudeste,3
Três Corações,310045,133436.031399,-0.5352861383593286,sudeste,3
Três Pontas - Boa Esperança,310046,123788.331647,-0.597224008919865,sudeste,3
São Sebastião do Paraíso,310047,117037.80936,-0.6755551157938982,sudeste,3
Campo Belo,310048,89676.33284000002,-0.6232836900140359,sudeste,3
Piumhi,310049,53684.384278,-0.6711516874068455,sudeste,3
Pouso Alegre,310050,563629.9836259999,-0.4325238346119551,sudeste,3
Poços de Caldas,310051,277360.380068,-0.624896027986477,sudeste,3
Itajubá,310052,201606.60566300002,-0.6024602214285741,sudeste,0
São Lourenço,310053,187804.77343100004,-0.5414955178500913,sudeste,3
Caxambu - Baependi,310054,72625.400966,-0.645499545655462,sudeste,3
Uberaba,310055,465988.712444,-0.5114614889430453,sudeste,3
Araxá,310056,182123.327045,-0.4500467492547369,sudeste,3
Frutal,310057,119424.98165599999,-0.6353471009390498,sudeste,0
Iturama,310058,68477.692718,-0.5639461815122199,sudeste,3
Uberlândia,310059,964012.5726859999,-0.16984702026825368,sudeste,3
Ituiutaba,310060,152835.680911,-0.6349506100480848,sudeste,0
Monte Carmelo,310061,75886.226818,-0.6631034842631891,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.4734320426455522,sudeste,3
Unaí,310063,185549.39930600004,-0.42368410077437546,sudeste,0
Patrocínio,310064,142091.802488,-0.5721686567339176,sudeste,0
Divinópolis,310065,747289.9483659999,-0.5315509814275623,sudeste,3
Formiga,310066,169039.18772299998,-0.6335976032091244,sudeste,3
Dores do Indaiá,310067,141476.017624,-0.6280727319863998,sudeste,3
Pará de Minas,310068,142750.33332600002,-0.6607427491572172,sudeste,3
Oliveira,310069,115968.10467999999,-0.5904715296897178,sudeste,3
Abaeté,310070,39168.402931000004,-0.7066826404739801,sudeste,0
Vitória,320001,2072647.84414,1.3493344563569323,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,0.3660525978950926,sudeste,0
São Mateus,320003,296587.73153,-0.18233286476614535,sudeste,0
Linhares,320004,364624.53661,0.20842345505600254,sudeste,0
Colatina,320005,321609.22273999994,0.3360740711731095,sudeste,0
Nova Venécia,320006,138784.0995,-0.07994106498491405,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,0.5365081652358974,sudeste,0
Alegre,320008,197946.24655400004,-0.07760361363443657,sudeste,0
Rio de Janeiro,330001,12607706.687149998,0.4057841771692608,sudeste,0
Angra dos Reis,330002,277132.96929,0.6053866312955908,sudeste,0
Rio Bonito,330003,139402.97464,0.15721395641218697,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,-0.040202376014318045,sudeste,0
Resende,330005,199896.71120999998,-0.36767808094802457,sudeste,0
Valença,330006,171525.86823999998,-0.22767691175227586,sudeste,0
Petrópolis,330007,512335.62458999996,-0.08959203023550054,sudeste,0
Nova Friburgo,330008,331452.5413200001,-0.4018823637905448,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,0.1792537398781113,sudeste,0
Campos dos Goytacazes,330010,655023.65411,-0.1260070842374139,sudeste,0
Itaperuna,330011,196872.82127999997,0.18543055727802968,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,0.14338355756552496,sudeste,0
Cabo Frio,330013,627483.79756,-0.24161056860399086,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,0.031494218979543,sudeste,0
São Paulo,350001,21736870.050039995,0.5458214982323724,sudeste,0
Santos,350002,1932461.87547,0.8621138450763841,sudeste,0
Sorocaba,350003,1851230.635015,-0.31662713420675154,sudeste,0
Itapeva,350004,353333.33601999993,-0.6104825205745322,sudeste,0
Registro,350005,252742.88747399996,-0.13643677721445693,sudeste,0
Itapetininga,350006,253807.95064,-0.44622609635552446,sudeste,0
Avaré,350007,235384.23760900003,-0.5730658784484135,sudeste,0
Tatuí,350008,168051.73278600004,-0.3624724578129397,sudeste,0
Bauru,350009,655028.1845099999,-0.16931526616982281,sudeste,0
Jaú,350010,361846.01398,-0.35880584850182606,sudeste,0
Botucatu,350011,272832.22103300004,-0.24942828866838668,sudeste,0
Lins,350012,166621.99388900003,-0.490351646536352,sudeste,0
Marília,350013,389917.4815300001,-0.5793120297567304,sudeste,3
Assis,350014,247731.82627299998,-0.550326778279393,sudeste,0
Ourinhos,350015,239569.00241600006,-0.3912096771921745,sudeste,0
Tupã,350016,126699.439137,-0.6072345904757208,sudeste,0
Piraju,350017,56719.470488,-0.37438656293936856,sudeste,0
Presidente Prudente,350018,537996.963317,-0.5218802191794124,sudeste,3
Adamantina - Lucélia,350019,134555.958518,-0.5273693038444046,sudeste,0
Dracena,350020,134725.326804,-0.49573872418246107,sudeste,3
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-0.605848608490945,sudeste,0
Araçatuba,350022,316873.794905,-0.3470507606033237,sudeste,0
Birigui - Penápolis,350023,293098.942452,-0.5661375854930905,sudeste,0
Andradina,350024,196183.10761,-0.5676815835846183,sudeste,0
São José do Rio Preto,350025,924788.6894919999,-0.23830729752639115,sudeste,0
Catanduva,350026,261411.25936199998,-0.2545785890431832,sudeste,0
Votuporanga,350027,172918.727057,-0.3715010979348092,sudeste,0
Jales,350028,110988.30905000003,-0.3487209042040174,sudeste,0
Fernandópolis,350029,110155.622522,-0.012476562263598789,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,-0.5684683279870753,sudeste,0
Ribeirão Preto,350031,1544148.811686,-0.2924565477050066,sudeste,3
Barretos,350032,427062.3927650001,-0.24502679567628677,sudeste,0
Franca,350033,429343.01302300004,-0.6426842534760436,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,-0.35823153139225233,sudeste,0
Ituverava,350035,126054.65502,-0.6095395948445796,sudeste,0
Araraquara,350036,628520.489836,-0.37518818325320874,sudeste,0
São Carlos,350037,526111.7132,-0.4641668624172419,sudeste,0
Campinas,350038,3244477.4976299996,-0.21493576989460564,sudeste,0
Jundiaí,350039,993474.7307499999,0.028872572830901066,sudeste,0
Piracicaba,350040,612226.438651,-0.12720943449242533,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.45668459333023836,sudeste,0
Limeira,350042,380966.92931,-0.34403235170995683,sudeste,0
Mogi Guaçu,350043,330455.44483,-0.37946134393420256,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.5508275960651082,sudeste,0
Araras,350045,274649.950871,-0.4379180773894129,sudeste,0
Rio Claro,350046,254336.401807,-0.41891444028345504,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.5854669814544936,sudeste,0
Amparo,350048,134997.72316000002,-0.4970227956852722,sudeste,0
São José dos Campos,350049,1120029.7724130002,-0.24916426148337964,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.590962983700076,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,-0.23659827031151345,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.6106082415521331,sudeste,0
Cruzeiro,350053,164298.238741,-0.6232194937823433,sudeste,0
Curitiba,410001,3701074.1058279998,-0.5117627744099772,sul,3
Paranaguá,410002,296718.57104999997,-0.5490251385940238,sul,0
União da Vitória,410003,176669.499867,-0.6393020677824313,sul,3
Guarapuava,410004,349748.145659,-0.6327485346246029,sul,3
Pitanga,410005,76012.57095300002,-0.6500673914798799,sul,0
Cascavel,410006,529323.298461,0.008325057302707592,sul,4
Foz do Iguaçu,410007,375228.46436200006,-0.51417695225981,sul,0
Toledo,410008,331688.265979,-0.3884040361653337,sul,0
Francisco Beltrão,410009,277097.968703,-0.609056785892522,sul,0
Pato Branco,410010,270458.556094,-0.4839596378152671,sul,3
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.585758735921117,sul,0
Dois Vizinhos,410012,81702.464137,-0.6872267777468672,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,-0.6502655099409453,sul,0
Maringá,410014,797099.27589,-0.5284244487984664,sul,0
Campo Mourão,410015,313027.75322699995,-0.5969536888425191,sul,3
Umuarama,410016,289313.81824000005,-0.6417854169547247,sul,0
Paranavaí,410017,203037.00908999998,-0.3614946134202462,sul,3
Cianorte,410018,167377.66046400002,-0.16331588920199264,sul,3
Paranacity - Colorado,410019,67520.631082,-0.5482608523264219,sul,0
Loanda,410020,60473.115481999994,-0.6093584947305396,sul,3
Londrina,410021,1101503.803679,-0.48736342635326246,sul,3
Santo Antônio da Platina,410022,269124.432428,-0.49697479697887337,sul,3
Apucarana,410023,232009.5816550001,-0.657128463356947,sul,3
Cornélio Procópio – Bandeirantes,410024,180868.896175,-0.32451705077119514,sul,3
Ivaiporã,410025,134258.070138,-0.6596646433831731,sul,3
Ibaiti,410026,59299.566444,-0.5764939653253797,sul,0
Ponta Grossa,410027,643820.6111910001,-0.6118767361214595,sul,3
Telêmaco Borba,410028,190498.32052999997,-0.6098881420662414,sul,3
Irati,410029,155233.04812999998,-0.6409588224161572,sul,3
Florianópolis,420001,1156318.073962,-0.3877140965629556,sul,0
Criciúma,420002,436943.85003800003,-0.3485810730096526,sul,0
Tubarão,420003,321275.15853799996,-0.2984020399874516,sul,0
Araranguá,420004,199339.350779,-0.4141235955373565,sul,0
Lages,420005,282419.368602,-0.5564333313261116,sul,3
Curitibanos,420006,68873.72662899998,-0.5754071778608244,sul,3
Chapecó,420007,415514.7823769999,0.1790968554374404,sul,0
Joaçaba - Herval d'Oeste,420008,177772.522683,-0.5099083386229775,sul,0
São Miguel do Oeste,420009,163672.588356,-0.5253308630002382,sul,0
Concórdia,420010,137754.40194799998,1.5813894270904774,sul,0
Xanxerê,420011,129804.767413,0.35519838773405327,sul,0
Maravilha,420012,52543.352625,-0.38147455142494513,sul,0
São Lourenço do Oeste,420013,42214.26332300001,-0.48713740779129844,sul,0
Caçador,420014,104941.68953599999,-0.6149164645686587,sul,3
Videira,420015,128583.28165600002,-0.5438470961953982,sul,3
Joinville,420016,1029540.1583550001,-0.4586934236703069,sul,0
Mafra,420017,234930.639212,-0.4636511566375604,sul,3
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.6122159890626562,sul,0
Blumenau,420019,650990.5468419999,-0.35917980066642485,sul,0
Itajaí,420020,829779.85426,0.019172432708785988,sul,0
Brusque,420021,252159.93985100003,-0.44948045614305426,sul,0
