imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Unaí,310063,185549.39930600004,-0.3409515523255047,sudeste,0
Patrocínio,310064,142091.802488,-0.5254268482899612,sudeste,0
Divinópolis,310065,747289.9483659999,-0.4331402250321925,sudeste,3
Formiga,310066,169039.18772299998,-0.4385659426976775,sudeste,3
Dores do Indaiá,310067,141476.017624,-0.6437501675922649,sudeste,3
Pará de Minas,310068,142750.33332600002,-0.5069841893799018,sudeste,3
Oliveira,310069,115968.10467999999,-0.45281085946946936,sudeste,3
Abaeté,310070,39168.402931000004,-0.5215320019954239,sudeste,3
Vitória,320001,2072647.84414,0.4743050117833408,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,0.09114540718837752,sudeste,0
São Mateus,320003,296587.73153,-0.24974897726639772,sudeste,0
Linhares,320004,364624.53661,-0.19343556111705948,sudeste,0
Colatina,320005,321609.22273999994,0.091957609592824,sudeste,0
Nova Venécia,320006,138784.0995,-0.20734908956317824,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,0.09107207688115639,sudeste,0
Alegre,320008,197946.24655400004,-0.2990716093703042,sudeste,0
Rio de Janeiro,330001,12607706.687149998,0.3801477175006677,sudeste,0
Angra dos Reis,330002,277132.96929,1.024354189174867,sudeste,0
Rio Bonito,330003,139402.97464,1.0181052446948737,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.03365151919483406,sudeste,0
Resende,330005,199896.71120999998,-0.2441249218876874,sudeste,0
Valença,330006,171525.86823999998,-0.10199707563719934,sudeste,0
Petrópolis,330007,512335.62458999996,0.27852367731691163,sudeste,0
Nova Friburgo,330008,331452.5413200001,-0.022688624855757525,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,1.4173618325330999,sudeste,0
Campos dos Goytacazes,330010,655023.65411,0.1922119397616251,sudeste,0
Itaperuna,330011,196872.82127999997,0.5755283311439483,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,0.3886163041939489,sudeste,0
Cabo Frio,330013,627483.79756,-0.04946074492177314,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,0.7500185373806666,sudeste,0
São Paulo,350001,21736870.050039995,0.24311009757843624,sudeste,0
Santos,350002,1932461.87547,0.5130487039051198,sudeste,0
Sorocaba,350003,1851230.635015,-0.2897229715075014,sudeste,0
Itapeva,350004,353333.33601999993,-0.4741745444931561,sudeste,3
Registro,350005,252742.88747399996,-0.26148629821987623,sudeste,0
Itapetininga,350006,253807.95064,-0.3495143565101899,sudeste,0
Avaré,350007,235384.23760900003,-0.46538399884951304,sudeste,0
Tatuí,350008,168051.73278600004,-0.32369627933145306,sudeste,0
Bauru,350009,655028.1845099999,-0.29907387554097453,sudeste,3
Jaú,350010,361846.01398,-0.4343970740253395,sudeste,0
Botucatu,350011,272832.22103300004,-0.1853472047773612,sudeste,0
Lins,350012,166621.99388900003,-0.49072611986472614,sudeste,0
Marília,350013,389917.4815300001,-0.4905576841487752,sudeste,3
Assis,350014,247731.82627299998,-0.46218668985702155,sudeste,3
Ourinhos,350015,239569.00241600006,-0.39683501207576055,sudeste,0
Tupã,350016,126699.439137,-0.48141380925626615,sudeste,3
Piraju,350017,56719.470488,-0.4818649790869401,sudeste,0
Presidente Prudente,350018,537996.963317,-0.4699010115249915,sudeste,3
Adamantina - Lucélia,350019,134555.958518,-0.45886132265310664,sudeste,3
Dracena,350020,134725.326804,-0.4718121551231519,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-0.5075527198537834,sudeste,0
Araçatuba,350022,316873.794905,-0.4327475673079371,sudeste,0
Birigui - Penápolis,350023,293098.942452,-0.5109528869256627,sudeste,0
Andradina,350024,196183.10761,-0.4991010254032359,sudeste,3
São José do Rio Preto,350025,924788.6894919999,-0.3495569694407732,sudeste,3
Catanduva,350026,261411.25936199998,-0.4259981511375306,sudeste,0
Votuporanga,350027,172918.727057,-0.38598323957706043,sudeste,0
Jales,350028,110988.30905000003,-0.2343117941003098,sudeste,0
Fernandópolis,350029,110155.622522,-0.3439490375605739,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,-0.4720706205570387,sudeste,0
Ribeirão Preto,350031,1544148.811686,-0.3510558761739328,sudeste,3
Barretos,350032,427062.3927650001,-0.30249996110466854,sudeste,0
Franca,350033,429343.01302300004,-0.521452867386955,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,-0.3693905835380816,sudeste,0
Ituverava,350035,126054.65502,-0.5160644555238236,sudeste,0
Araraquara,350036,628520.489836,-0.384128807070155,sudeste,0
São Carlos,350037,526111.7132,-0.3898688250782151,sudeste,0
Campinas,350038,3244477.4976299996,-0.33317173382345683,sudeste,0
