imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,1.5550967661325013,norte,1
Ariquemes,110002,244267.98213300004,1.9590721675707932,norte,1
Jaru,110003,120564.550067,1.978602798356293,norte,1
Ji-Paraná,110004,304025.6776749999,2.9807720105547766,norte,1
Cacoal,110005,302589.83598300006,1.3773868334991404,norte,1
Vilhena,110006,165292.086385,0.7052780034912052,norte,0
Rio Branco,120001,504876.57074800006,0.918035302028142,norte,0
Brasiléia,120002,72338.13942400001,-0.08149945805854432,norte,0
Sena Madureira,120003,62990.199089999995,-0.08849055104742817,norte,0
Cruzeiro do Sul,120004,163322.92484599998,0.6547091103909395,norte,0
Tarauacá,120005,90942.145483,-0.45573876264554114,norte,0
Manaus,130001,2569981.538139,1.3106522292817826,norte,0
São Gabriel da Cachoeira,130002,104242.843152,1.1012221580327175,norte,1
Coari,130003,156942.81565,-0.7297099295428343,norte,2
Manacapuru,130004,144349.73552,0.9773800447188323,norte,0
Tefé,130005,182082.64676700003,1.2644272734176945,norte,0
Tabatinga,130006,231873.164687,1.8665221761036976,norte,0
Eirunepé,130007,101999.009491,0.4961176734015227,norte,1
Lábrea,130008,130885.96567100001,0.8696803260476351,norte,0
Manicoré,130009,161550.21102,-0.37234656325835425,norte,2
Parintins,130010,249841.37481000004,-0.2862075903849973,norte,0
Itacoatiara,130011,173964.624469,2.6219205894120527,norte,1
Boa Vista,140001,473642.83966299996,1.9572106266624973,norte,0
Pacaraima,140002,55863.802617,-0.6731509301375618,norte,2
Rorainópolis,140003,63088.226788,1.3202540437316088,norte,1
Caracaraí,140004,38586.120428999995,2.1577439781397105,norte,1
Belém,150001,2592933.5334,-0.41631167384476786,norte,0
Cametá,150002,227778.21129,-0.943730588171838,norte,3
Abaetetuba,150003,439624.04368,-1.1292574434120068,norte,3
Castanhal,150004,518779.56397599995,-0.6374899668783098,norte,3
Bragança,150005,313089.568425,-1.2482660825484,norte,3
Capanema,150006,191054.418786,-0.9694991510632619,norte,3
Paragominas,150007,410930.524905,-1.2013215250046452,norte,3
Capitão Poço,150008,107161.11330300002,-1.1743782464418067,norte,3
Marabá,150009,570348.4834569999,-0.34344340715554833,norte,3
Parauapebas,150010,408077.52058,0.059562261812863365,norte,0
Tucuruí,150011,420204.09783,-1.0063463864709261,norte,3
Redenção,150012,279895.77273,-0.3328973239729222,norte,0
Tucumã - São Félix do Xingu,150013,295441.18707,-1.0594568521395633,norte,0
Xinguara,150014,89038.29791200001,-0.2983574062667786,norte,0
Santarém,150015,445651.83932,-0.055124721453035694,norte,0
Itaituba,150016,251297.803402,-0.5711839492665581,norte,0
Oriximiná,150017,223524.79957299997,1.609712946853911,norte,0
Altamira,150018,262477.021438,-0.7017942485737079,norte,3
Almeirim - Porto de Moz,150019,74686.83649,-0.9327459891948089,norte,0
Breves,150020,411484.63013,-0.9852357296228988,norte,0
Soure-Salvaterra,150021,157265.792093,-0.9296581005302702,norte,0
Macapá,160001,654457.36529,0.052206515816580694,norte,0
Laranjal do Jari,160002,67333.12171,2.1783261205153392,norte,0
Oiapoque,160003,79858.085703,1.4706445128732417,norte,0
Porto Grande,160004,60124.417104,-0.7054441754435973,norte,2
Palmas,170001,389665.86524799996,1.047097029467253,norte,0
Porto Nacional,170002,104659.863133,0.774826030901762,norte,0
Paraíso do Tocantins,170003,120386.17455700002,0.42633172904351246,norte,0
Miracema do Tocantins,170004,45475.336239,-0.08106229838440263,norte,0
Araguaína,170005,325628.103233,0.06491940025045562,norte,0
Guaraí,170006,86945.84316899999,-0.4363649336912984,norte,0
Colinas do Tocantins,170007,65495.96647999999,-0.29580923356673533,norte,0
Tocantinópolis,170008,49789.446823,-0.6094585740831582,norte,0
Araguatins,170009,137158.76029900002,-0.4951201694871724,norte,0
Gurupi,170010,181173.013458,0.21669539234096213,norte,0
Dianópolis,170011,83869.633012,-0.6511706729208404,norte,0
São Luís,210001,1676128.6191400003,-0.9601924987640739,nordeste,3
Pinheiro,210002,341442.109984,-1.0016935890749492,nordeste,3
Chapadinha,210003,277946.115811,-1.3204260150849059,nordeste,3
Itapecuru Mirim,210004,298355.59337,-1.0972127786400614,nordeste,3
Viana,210005,257692.15209,-1.0130626232032263,nordeste,3
Barreirinhas,210006,133084.28007,-1.2799409739391316,nordeste,3
Tutóia - Araioses,210007,207214.69482999996,-1.3328070275656785,nordeste,3
Cururupu,210008,122984.01033999998,-1.135524509359163,nordeste,3
Santa Inês,210009,451846.73544499994,-0.9110506621376084,nordeste,3
Bacabal,210010,405800.035922,-0.793457778852531,nordeste,3
Governador Nunes Freire,210011,224565.45183500004,-1.2751933047329895,nordeste,3
Pedreiras,210012,184672.964411,-1.0024553205320041,nordeste,3
Caxias,210013,268928.562695,-1.0659127779089375,nordeste,3
Timon,210014,258592.85308,-0.7469618288978535,nordeste,0
Codó,210015,228457.45221000002,-1.1811671411291136,nordeste,3
Presidente Dutra,210016,237441.48151899996,-1.0400588007820748,nordeste,3
São João dos Patos,210017,145805.764558,0.9476342501560691,nordeste,0
Colinas,210018,80821.55705,-1.0933610290849376,nordeste,0
Imperatriz,210019,532231.693353,-0.47229726691741253,nordeste,3
Barra do Corda,210020,280148.643331,-0.9252508500280907,nordeste,3
Açailândia,210021,270352.99432999996,-1.1374568606561113,nordeste,3
Balsas,210022,230084.23996099998,-0.7790981442813015,nordeste,0
Teresina,220001,1134373.896284,0.03609342306623388,nordeste,4
Amarante - Água Branca - Regeneração,220002,156289.00978199998,-1.030010114666867,nordeste,0
Campo Maior,220003,136084.484612,-0.0013433227270471713,nordeste,0
Valença do Piauí,220004,79823.38348399999,0.0010879988165813784,nordeste,0
Barras,220005,94902.30242899999,-0.43324111261334697,nordeste,0
Parnaíba,220006,282098.81894,-0.6831875511843307,nordeste,3
Piripiri,220007,174437.123889,0.2718074518072984,nordeste,0
Esperantina,220008,146372.46837199997,-0.8012685998436747,nordeste,3
Picos,220009,291225.751458,-0.6358465961081393,nordeste,0
Paulistana,220010,79939.350837,-0.0719372743866142,nordeste,0
Oeiras,220011,68545.96854100001,-0.3565770196258711,nordeste,0
Simplício Mendes,220012,41332.865334999995,-0.9387639551339899,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-1.0915700893808054,nordeste,3
São João do Piauí,220014,48436.09284500001,-0.6278315212154013,nordeste,3
Corrente,220015,120522.36767299999,-0.8404578022944096,nordeste,0
Bom Jesus,220016,77915.88872199999,-0.755658537272918,nordeste,3
