imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,0.1127520396874482,norte,0
Ariquemes,110002,244267.98213300004,-0.4064087275271645,norte,0
Jaru,110003,120564.550067,-0.9133909134304394,norte,0
Ji-Paraná,110004,304025.6776749999,0.09588602538630736,norte,0
Cacoal,110005,302589.83598300006,-0.6025560746921694,norte,0
Vilhena,110006,165292.086385,-0.42992199961822547,norte,0
Rio Branco,120001,504876.57074800006,0.5552837886343222,norte,4
Brasiléia,120002,72338.13942400001,-0.691319358158995,norte,0
Sena Madureira,120003,62990.199089999995,-1.4519579341899005,norte,0
Cruzeiro do Sul,120004,163322.92484599998,-0.5093095490560765,norte,3
Tarauacá,120005,90942.145483,-1.1875988800742296,norte,3
Manaus,130001,2569981.538139,1.7247795318856147,norte,0
São Gabriel da Cachoeira,130002,104242.843152,-0.9938574449731942,norte,0
Coari,130003,156942.81565,-0.4159570699584461,norte,0
Manacapuru,130004,144349.73552,0.6283731620224472,norte,0
Tefé,130005,182082.64676700003,-0.584007079316231,norte,3
Tabatinga,130006,231873.164687,0.13457541664954284,norte,4
Eirunepé,130007,101999.009491,-1.4490604152577204,norte,0
Lábrea,130008,130885.96567100001,-1.1072241638392335,norte,0
Manicoré,130009,161550.21102,-0.19591886861939758,norte,0
Parintins,130010,249841.37481000004,0.05755321104685477,norte,0
Itacoatiara,130011,173964.624469,-0.1848969679180626,norte,0
Boa Vista,140001,473642.83966299996,-0.9103105716638273,norte,0
Pacaraima,140002,55863.802617,-0.1373584207720672,norte,0
Rorainópolis,140003,63088.226788,-1.032380702730975,norte,0
Caracaraí,140004,38586.120428999995,-0.8437529058340535,norte,3
Belém,150001,2592933.5334,2.0422936204340933,norte,0
Cametá,150002,227778.21129,0.03746629545971267,norte,0
Abaetetuba,150003,439624.04368,0.3350819911621922,norte,0
Castanhal,150004,518779.56397599995,1.7254653880219224,norte,0
Bragança,150005,313089.568425,0.24479035756594886,norte,0
Capanema,150006,191054.418786,1.7356096597503456,norte,0
Paragominas,150007,410930.524905,0.36895428841918176,norte,0
Capitão Poço,150008,107161.11330300002,-0.32204096197137466,norte,0
Marabá,150009,570348.4834569999,0.33031953045569096,norte,0
Parauapebas,150010,408077.52058,-1.2796571462001858,norte,3
Tucuruí,150011,420204.09783,2.5160431770314435,norte,0
Redenção,150012,279895.77273,-0.8519155601558287,norte,3
Tucumã - São Félix do Xingu,150013,295441.18707,-1.369188228436893,norte,0
Xinguara,150014,89038.29791200001,-1.2373832614748985,norte,3
Santarém,150015,445651.83932,-0.051294914493357546,norte,0
Itaituba,150016,251297.803402,-0.8008472645357233,norte,0
Oriximiná,150017,223524.79957299997,-0.5438630114628478,norte,0
Altamira,150018,262477.021438,-0.05683196552725093,norte,0
Almeirim - Porto de Moz,150019,74686.83649,1.1800139427279048,norte,0
Breves,150020,411484.63013,-0.16396578175563137,norte,0
Soure-Salvaterra,150021,157265.792093,0.8972184434433028,norte,0
Macapá,160001,654457.36529,-0.30172985182099765,norte,3
Laranjal do Jari,160002,67333.12171,-1.2965475422565107,norte,0
Oiapoque,160003,79858.085703,-1.4392691832866968,norte,3
Porto Grande,160004,60124.417104,-1.5320595940350243,norte,3
Palmas,170001,389665.86524799996,-1.018058639123886,norte,0
Porto Nacional,170002,104659.863133,-0.32373056117834165,norte,0
Paraíso do Tocantins,170003,120386.17455700002,-0.3453408797087879,norte,0
Miracema do Tocantins,170004,45475.336239,-0.5029496339880689,norte,0
Araguaína,170005,325628.103233,-0.5938676734810556,norte,3
Guaraí,170006,86945.84316899999,-0.22708323981048692,norte,3
Colinas do Tocantins,170007,65495.96647999999,-0.9902725248128139,norte,0
Tocantinópolis,170008,49789.446823,-0.31033676016537176,norte,0
Araguatins,170009,137158.76029900002,-0.5243088460244845,norte,0
Gurupi,170010,181173.013458,-0.5995135980851671,norte,0
Dianópolis,170011,83869.633012,-0.3628455794736182,norte,3
São Luís,210001,1676128.6191400003,3.160753628665119,nordeste,0
Pinheiro,210002,341442.109984,-0.2718880102940548,nordeste,0
Chapadinha,210003,277946.115811,-0.44790078499166325,nordeste,0
Itapecuru Mirim,210004,298355.59337,-0.391718590164916,nordeste,2
Viana,210005,257692.15209,0.2516110193876996,nordeste,0
Barreirinhas,210006,133084.28007,-0.6426953944495086,nordeste,0
Tutóia - Araioses,210007,207214.69482999996,-0.3777870192592263,nordeste,0
Cururupu,210008,122984.01033999998,-0.7496848636825877,nordeste,2
Santa Inês,210009,451846.73544499994,-0.6366281560151494,nordeste,0
Bacabal,210010,405800.035922,0.26368959842801937,nordeste,0
Governador Nunes Freire,210011,224565.45183500004,-0.7681675314939295,nordeste,0
Pedreiras,210012,184672.964411,-0.6846854669948013,nordeste,0
Caxias,210013,268928.562695,-0.11458634871990508,nordeste,0
Timon,210014,258592.85308,0.5732256943317211,nordeste,0
Codó,210015,228457.45221000002,1.0587803172179873,nordeste,0
Presidente Dutra,210016,237441.48151899996,-1.5573004703165383,nordeste,0
São João dos Patos,210017,145805.764558,-1.0147839073119942,nordeste,0
Colinas,210018,80821.55705,-0.5766005057357688,nordeste,3
Imperatriz,210019,532231.693353,1.170620662708661,nordeste,4
Barra do Corda,210020,280148.643331,-0.8085869369083284,nordeste,0
Açailândia,210021,270352.99432999996,-0.38063398864969866,nordeste,0
Balsas,210022,230084.23996099998,-1.068165917990236,nordeste,0
Teresina,220001,1134373.896284,0.2506608759659369,nordeste,0
Amarante - Água Branca - Regeneração,220002,156289.00978199998,0.25461096834648994,nordeste,0
Campo Maior,220003,136084.484612,0.005592692969842266,nordeste,0
Valença do Piauí,220004,79823.38348399999,0.1378755580240082,nordeste,0
Barras,220005,94902.30242899999,-0.14399425780239164,nordeste,0
Parnaíba,220006,282098.81894,-0.0864971462672317,nordeste,0
Piripiri,220007,174437.123889,-0.26147915198160704,nordeste,0
Esperantina,220008,146372.46837199997,-0.40983281530129045,nordeste,0
Picos,220009,291225.751458,-0.33651571684342585,nordeste,0
Paulistana,220010,79939.350837,-1.0351513637300194,nordeste,0
Oeiras,220011,68545.96854100001,-0.7050085164986137,nordeste,0
Simplício Mendes,220012,41332.865334999995,-0.3846170316898201,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-0.6017287082335802,nordeste,0
São João do Piauí,220014,48436.09284500001,-0.11965095663425754,nordeste,0
Corrente,220015,120522.36767299999,-0.018794800441636016,nordeste,3
Bom Jesus,220016,77915.88872199999,-0.19814989096349145,nordeste,0
Floriano,220017,124347.35358400001,-0.23649304031860435,nordeste,0
Uruçuí,220018,61936.30414100001,-0.7983546232434005,nordeste,0
Canto do Buriti,220019,49014.573814,1.1403662416635747,nordeste,0
Fortaleza,230001,4212262.35793,2.4607948871924594,nordeste,1
Itapipoca,230002,311590.29093,1.5032975883282202,nordeste,1
Redenção-Acarape,230003,229672.19836,0.30116150255450536,nordeste,1
Canindé,230004,204751.35333000004,1.0824870521897534,nordeste,1
Itapagé,230005,156725.52479,2.3292195720441544,nordeste,1
Quixadá,230006,333010.95934999996,0.5373942702530683,nordeste,0
Russas - Limoeiro do Norte,230007,385634.97420500003,-0.3492571402101984,nordeste,0
Aracati,230008,152228.60224,0.23227194382944488,nordeste,0
Iguatu,230009,330687.50607,0.29091248980979806,nordeste,0
Icó,230010,110782.59877,0.22739819448642967,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,-0.170783157527195,nordeste,0
Brejo Santo,230012,188837.72431,-0.27628703171636126,nordeste,0
Crateús,230013,247029.53571999999,-0.3042390146550525,nordeste,0
Tauá,230014,92350.27985,0.47585872398422446,nordeste,0
Sobral,230015,613519.6217039999,0.16865523908776653,nordeste,1
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,-0.08135722587194012,nordeste,0
Acaraú,230017,216118.57382999998,-0.28221182321862026,nordeste,0
Camocim,230018,144405.99371,0.8665791742148033,nordeste,0
Natal,240001,1743859.074166,1.1115891301695597,nordeste,0
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,0.7860304981892822,nordeste,0
Canguaretama,240003,139853.969338,0.05983219999309365,nordeste,0
Santa Cruz,240004,99814.195614,-0.29811842219652046,nordeste,0
João Câmara,240005,73448.84682600001,-0.890540355472354,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,0.959622651238758,nordeste,0
Caicó,240007,177541.72769499998,-0.8454635560334849,nordeste,0
Currais Novos,240008,112075.386137,-0.3274735590448742,nordeste,0
Mossoró,240009,506065.532053,0.2751667342134768,nordeste,0
Pau dos Ferros,240010,232247.75273900005,-0.8475729970734924,nordeste,0
Açu,240011,239683.381827,1.073163158643793,nordeste,0
João Pessoa,250001,1452524.6672960005,0.8541471151365243,nordeste,0
Guarabira,250002,314765.34578200005,-0.47359492151916377,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,-0.4262886859818147,nordeste,0
Itabaiana,250004,63753.31175000001,-0.06861815988972221,nordeste,2
Campina Grande,250005,931376.7193609999,0.15639161603905227,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-1.2241979366182714,nordeste,0
Monteiro,250007,56261.812517000006,-0.9477547255390862,nordeste,0
Sumé,250008,50438.907963000005,-0.8553908611062926,nordeste,0
Patos,250009,265946.903487,-0.10599514118969093,nordeste,0
Itaporanga,250010,122107.57574800002,-0.4076159078705676,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,-0.768146027577568,nordeste,0
Pombal,250012,65066.772294999995,-0.7251362823972465,nordeste,0
Princesa Isabel,250013,62855.512667999996,-0.16756435783837334,nordeste,0
Sousa,250014,139757.42990999998,-0.1996882796709911,nordeste,0
Cajazeiras,250015,153774.930903,-0.0023575133346179543,nordeste,0
Recife,260001,4016539.695079,4.374734066806278,nordeste,1
Goiana – Timbaúba,260002,340065.78466000006,1.8363241359176088,nordeste,1
Palmares,260003,260124.782594,2.6356802717567116,nordeste,1
Limoeiro,260004,226373.37741000002,2.689635667334282,nordeste,1
Vitória de Santo Antão,260005,207936.9037,3.989163730324035,nordeste,1
Carpina,260006,183777.09359,5.700706630388269,nordeste,1
Barreiros - Sirinhaém,260007,161275.69727,4.347319868886,nordeste,1
Surubim,260008,138827.15985,0.8446283715610746,nordeste,1
Caruaru,260009,1143502.4863800001,1.382926407886771,nordeste,1
Garanhuns,260010,559153.8110999998,0.3823018801108357,nordeste,1
Arcoverde,260011,381987.26514,0.31449519842763457,nordeste,0
Belo Jardim – Pesqueira,260012,270946.71656000003,0.9216911201425332,nordeste,0
Serra Talhada,260013,331597.202674,-0.4545582612292072,nordeste,0
Afogados da Ingazeira,260014,187106.129848,-0.3335002612403044,nordeste,0
Petrolina,260015,512192.2046,-0.8097404498960034,nordeste,0
Araripina,260016,336838.86040999996,-0.001970946797610456,nordeste,0
Salgueiro,260017,193058.36722900002,-0.3344336734294734,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,9.570746263916012,nordeste,1
Maceió,270001,1328339.1964320005,0.9284212074301028,nordeste,0
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,0.6891738442297408,nordeste,1
Penedo,270003,195167.849766,-0.4257974903155848,nordeste,0
São Miguel dos Campos,270004,186218.698957,-0.04795572351275606,nordeste,0
União dos Palmares,270005,151747.64067900003,1.2133895361224385,nordeste,1
Atalaia,270006,121125.36878599998,0.7394522438933433,nordeste,0
Arapiraca,270007,565424.86768,-0.336236795605825,nordeste,0
