imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Chapadinha,210003,277946.115811,-0.6607052148507231,nordeste,0
Itapecuru Mirim,210004,298355.59337,-0.6917401582095063,nordeste,0
Viana,210005,257692.15209,-0.5221103939543811,nordeste,0
Barreirinhas,210006,133084.28007,-0.660646143001594,nordeste,0
Tutóia - Araioses,210007,207214.69482999996,-0.4961770673861706,nordeste,0
Cururupu,210008,122984.01033999998,-0.33308331322161083,nordeste,0
Santa Inês,210009,451846.73544499994,-0.7238412820147391,nordeste,0
Bacabal,210010,405800.035922,-0.2985669293425878,nordeste,3
Governador Nunes Freire,210011,224565.45183500004,-0.30078703655810746,nordeste,0
Pedreiras,210012,184672.964411,-0.6757195707976889,nordeste,3
Caxias,210013,268928.562695,-0.5847391238968923,nordeste,3
Timon,210014,258592.85308,-0.583521107700005,nordeste,3
Codó,210015,228457.45221000002,-0.7027583416052405,nordeste,3
Presidente Dutra,210016,237441.48151899996,-0.816357676775325,nordeste,3
São João dos Patos,210017,145805.764558,-0.7090889713304773,nordeste,0
Colinas,210018,80821.55705,-0.8498237398376639,nordeste,3
Imperatriz,210019,532231.693353,-0.14683328312756214,nordeste,3
Barra do Corda,210020,280148.643331,-0.5947338501058012,nordeste,3
Açailândia,210021,270352.99432999996,-0.7436353573537904,nordeste,0
Balsas,210022,230084.23996099998,-0.7943382305828723,nordeste,0
Teresina,220001,1134373.896284,-0.1024280759014909,nordeste,0
Amarante - Água Branca - Regeneração,220002,156289.00978199998,0.10171133678555323,nordeste,0
Campo Maior,220003,136084.484612,-0.364087738818574,nordeste,0
Valença do Piauí,220004,79823.38348399999,0.9716862639839233,nordeste,0
Barras,220005,94902.30242899999,-0.4331384448457975,nordeste,0
Parnaíba,220006,282098.81894,-0.2691966894391616,nordeste,0
Piripiri,220007,174437.123889,-0.09086123824533594,nordeste,0
Esperantina,220008,146372.46837199997,-0.27100408881783394,nordeste,0
Picos,220009,291225.751458,-0.3489595973726932,nordeste,0
Paulistana,220010,79939.350837,-0.8498237398376639,nordeste,0
Oeiras,220011,68545.96854100001,-0.8498237398376639,nordeste,0
Simplício Mendes,220012,41332.865334999995,0.11612853491620821,nordeste,4
São Raimundo Nonato,220013,113098.98546299999,-0.8498237398376639,nordeste,2
São João do Piauí,220014,48436.09284500001,-0.8498237398376639,nordeste,0
Corrente,220015,120522.36767299999,0.07413060992690929,nordeste,0
Bom Jesus,220016,77915.88872199999,0.10171133678555323,nordeste,1
Floriano,220017,124347.35358400001,0.06419561691868825,nordeste,0
Uruçuí,220018,61936.30414100001,0.1621262622854401,nordeste,0
Canto do Buriti,220019,49014.573814,4.945889908685568,nordeste,0
Fortaleza,230001,4212262.35793,0.7745360280055235,nordeste,0
Itapipoca,230002,311590.29093,0.4855142342386044,nordeste,0
Redenção-Acarape,230003,229672.19836,0.0053452760410154935,nordeste,0
Canindé,230004,204751.35333000004,0.03131321323050231,nordeste,0
Itapagé,230005,156725.52479,0.19118563734640756,nordeste,0
Quixadá,230006,333010.95934999996,-0.04136368379366222,nordeste,0
Russas - Limoeiro do Norte,230007,385634.97420500003,-0.2535383138009791,nordeste,0
Aracati,230008,152228.60224,-0.010970448604038233,nordeste,0
Iguatu,230009,330687.50607,0.32264246951876013,nordeste,0
Icó,230010,110782.59877,-0.30023020420184016,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,-0.08087488954017362,nordeste,0
Brejo Santo,230012,188837.72431,1.568983582310243,nordeste,0
Crateús,230013,247029.53571999999,0.18814040115749933,nordeste,0
Tauá,230014,92350.27985,0.22617373077424424,nordeste,0
Sobral,230015,613519.6217039999,-0.14837965333828498,nordeste,0
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,-0.1226049170191595,nordeste,0
Acaraú,230017,216118.57382999998,-0.39959174736763886,nordeste,0
Camocim,230018,144405.99371,-0.34661362949229524,nordeste,0
Natal,240001,1743859.074166,-0.10343516968324731,nordeste,0
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,0.7160357371317705,nordeste,4
Canguaretama,240003,139853.969338,0.5436811811187416,nordeste,0
Santa Cruz,240004,99814.195614,-0.8498237398376639,nordeste,0
João Câmara,240005,73448.84682600001,0.13859254130583312,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,-0.33150788509168383,nordeste,0
Caicó,240007,177541.72769499998,-0.14145873835149106,nordeste,0
Currais Novos,240008,112075.386137,0.668101263346992,nordeste,0
Mossoró,240009,506065.532053,0.1747541125671805,nordeste,0
Pau dos Ferros,240010,232247.75273900005,0.797536728734831,nordeste,0
Açu,240011,239683.381827,0.3251085943581515,nordeste,0
João Pessoa,250001,1452524.6672960005,-0.09536992637360708,nordeste,0
Guarabira,250002,314765.34578200005,-0.6955518701855028,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,-0.3788885587942249,nordeste,0
Itabaiana,250004,63753.31175000001,-0.570205976093122,nordeste,0
Campina Grande,250005,931376.7193609999,-0.586732904621154,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-0.8498237398376639,nordeste,0
Monteiro,250007,56261.812517000006,-0.8498237398376639,nordeste,0
Sumé,250008,50438.907963000005,-0.4411516235956411,nordeste,0
Patos,250009,265946.903487,-0.21467703862963847,nordeste,0
Itaporanga,250010,122107.57574800002,0.6328006818775815,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,0.030393125914385314,nordeste,0
Pombal,250012,65066.772294999995,-0.8498237398376639,nordeste,0
Princesa Isabel,250013,62855.512667999996,-0.8498237398376639,nordeste,0
Sousa,250014,139757.42990999998,-0.5433196526561468,nordeste,0
Cajazeiras,250015,153774.930903,0.5149161712824857,nordeste,0
Recife,260001,4016539.695079,0.8377421229701124,nordeste,1
Goiana – Timbaúba,260002,340065.78466000006,1.2834762646380689,nordeste,1
Palmares,260003,260124.782594,0.9821547122817488,nordeste,1
Limoeiro,260004,226373.37741000002,1.452362514992398,nordeste,1
Vitória de Santo Antão,260005,207936.9037,1.4305293471383718,nordeste,1
Carpina,260006,183777.09359,2.156741539782105,nordeste,1
Barreiros - Sirinhaém,260007,161275.69727,0.44112182361844543,nordeste,1
Surubim,260008,138827.15985,0.7735127219014822,nordeste,0
Caruaru,260009,1143502.4863800001,0.8106982566224604,nordeste,0
Garanhuns,260010,559153.8110999998,0.21095579649770305,nordeste,0
Arcoverde,260011,381987.26514,1.4222904158727019,nordeste,0
Belo Jardim – Pesqueira,260012,270946.71656000003,0.01504050616289596,nordeste,0
Serra Talhada,260013,331597.202674,0.23440840529423324,nordeste,1
Afogados da Ingazeira,260014,187106.129848,1.511392931782912,nordeste,0
Petrolina,260015,512192.2046,0.23440840529423324,nordeste,0
Araripina,260016,336838.86040999996,0.5499394367517796,nordeste,0
Salgueiro,260017,193058.36722900002,1.6637294912423042,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,2.6600929341929223,nordeste,1
Maceió,270001,1328339.1964320005,0.2560427358003455,nordeste,0
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,-0.08783748325891219,nordeste,0
Penedo,270003,195167.849766,0.573684875589095,nordeste,0
São Miguel dos Campos,270004,186218.698957,-0.22812041406522496,nordeste,0
União dos Palmares,270005,151747.64067900003,0.685415997223623,nordeste,0
Atalaia,270006,121125.36878599998,-0.49206363807697057,nordeste,0
Arapiraca,270007,565424.86768,-0.39011783916817117,nordeste,0
Palmeira dos Índios,270008,169330.76583999998,-0.012347876011646764,nordeste,0
Delmiro Gouveia,270009,158439.567114,0.36451626271006093,nordeste,0
Santana do Ipanema,270010,143255.25791,-0.038718776303878204,nordeste,0
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-0.24265373856380149,nordeste,0
Aracaju,280001,1237324.106538,-0.43483032249367626,nordeste,0
Estância,280002,243854.606175,-0.1530712793594611,nordeste,0
Propriá,280003,158147.453095,0.08087480226095731,nordeste,0
Itabaiana,280004,249607.545829,-0.39552789565413266,nordeste,0
Lagarto,280005,254692.5906,-0.05367863730277227,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-0.4262167622047367,nordeste,0
Salvador,290001,4084138.4268900002,-0.010012613503902385,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.4669237390343272,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.5228860468440457,nordeste,0
Cruz das Almas,290004,284419.79349999997,0.2541217170239041,nordeste,0
Valença,290005,260522.68494999997,-0.5968362393068879,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,0.5212052952968641,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,0.058854283733538536,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.7716952470266889,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.6831496218409174,nordeste,0
Camacan,290010,128377.17958,-0.6512167300751857,nordeste,0
Vitória da Conquista,290011,807168.5889399999,0.17608419334920705,nordeste,0
Jequié,290012,335632.69826100004,-0.13026561191717229,nordeste,0
Brumado,290013,223982.71154999998,-0.4411516235956411,nordeste,0
Ipiaú,290014,218504.67817,0.005919214977846781,nordeste,0
Itapetinga,290015,155342.98423,1.3871183701186711,nordeste,0
Guanambi,290016,466837.04169399996,-0.8498237398376639,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-0.8498237398376639,nordeste,3
Barreiras,290018,558661.119109,-0.8498237398376639,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.8498237398376639,nordeste,3
Irecê,290020,403244.60797899996,-0.8498237398376639,nordeste,0
Xique-Xique – Barra,290021,217720.62055999998,-0.8498237398376639,nordeste,0
Juazeiro,290022,519402.68434,0.10886573585790818,nordeste,0
Senhor do Bonfim,290023,292848.60513000004,0.7439975135062249,nordeste,0
Paulo Afonso,290024,196770.343708,-0.8498237398376639,nordeste,0
Ribeira do Pombal,290025,192354.02113,-0.30492758484830024,nordeste,0
Euclides da Cunha,290026,184569.18926000004,-0.8498237398376639,nordeste,0
Cícero Dantas,290027,127117.44118,2.6920012675931995,nordeste,0
Jeremoabo,290028,96341.81287,-0.8498237398376639,nordeste,0
Feira de Santana,290029,1235784.0604499998,-0.5183531152254166,nordeste,0
Jacobina,290030,318908.05842,0.2022034900922957,nordeste,0
Itaberaba,290031,217208.981881,0.6956998997685313,nordeste,0
Conceição do Coité,290032,192721.90131999998,-0.6307417806151363,nordeste,0
Serrinha,290033,188895.1299,-0.4331384448457975,nordeste,3
Seabra,290034,176917.79693,0.668101263346992,nordeste,0
Belo Horizonte,310001,5302661.613623001,-0.283855351200408,sudeste,0
Sete Lagoas,310002,414784.14420100005,-0.4411516235956411,sudeste,0
Santa Bárbara - Ouro Preto,310003,259941.603071,-0.15020398528341913,sudeste,3
Curvelo,310004,184938.06675999996,-0.27547373863265895,sudeste,0
Itabira,310005,156708.129292,-0.7549534271386229,sudeste,0
Montes Claros,310006,772503.515917,-0.19928445275852563,sudeste,3
Janaúba,310007,222460.21700499998,-0.8498237398376639,sudeste,0
Salinas,310008,192580.832348,-0.8498237398376639,sudeste,0
Januária,310009,150628.74508,-0.8498237398376639,sudeste,0
Pirapora,310010,147491.22293500003,-0.18573155094437688,sudeste,0
São Francisco,310011,116369.90954,1.650288030113534,sudeste,0
Espinosa,310012,95914.98229,1.0820808096700802,sudeste,4
Teófilo Otoni,310013,490239.30398100003,0.1406866435963913,sudeste,4
Capelinha,310014,178218.62567,-0.8498237398376639,sudeste,0
Almenara,310015,169968.86164000002,0.03563251202005199,sudeste,0
Diamantina,310016,125470.937976,-0.8498237398376639,sudeste,0
Araçuaí,310017,108053.927453,-0.8498237398376639,sudeste,3
Pedra Azul,310018,92450.358212,-0.8498237398376639,sudeste,0
Águas Formosas,310019,50874.08342899999,-0.8498237398376639,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.008201955893696206,sudeste,0
Guanhães,310021,192563.19338,3.400366269079373,sudeste,4
Mantena,310022,64555.720241,-0.8498237398376639,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.8498237398376639,sudeste,0
Ipatinga,310024,648876.4022819999,-0.744621016844668,sudeste,0
Caratinga,310025,231827.03051900002,-0.8498237398376639,sudeste,0
João Monlevade,310026,148813.19643,-0.8498237398376639,sudeste,3
Juiz de Fora,310027,746206.3141799999,0.07413060992690929,sudeste,0
Manhuaçu,310028,352970.67047899996,0.11612853491620821,sudeste,4
Ubá,310029,288143.317461,-0.6055599462217423,sudeste,0
Ponte Nova,310030,179575.350045,-0.8498237398376639,sudeste,3
Muriaé,310031,184863.501644,-0.19257786217008085,sudeste,0
Cataguases,310032,180524.02673000004,-0.0723499577186938,sudeste,0
Viçosa,310033,168880.87934999997,-0.8498237398376639,sudeste,0
Carangola,310034,111822.93782600001,-0.647433739413043,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,1.174076264408544,sudeste,0
Além Paraíba,310036,56592.475901000005,0.023502974323370982,sudeste,0
Barbacena,310037,236771.582069,-0.45918127578278917,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,-0.2905882123485802,sudeste,0
São João del Rei,310039,186840.932844,-0.3185499887230343,sudeste,0
Varginha,310040,202407.797326,-0.2831317386487256,sudeste,3
Passos,310041,267128.45035400003,-0.24265373856380149,sudeste,2
Alfenas,310042,258663.18437899995,-0.8498237398376639,sudeste,0
Lavras,310043,229927.86098699996,0.05447200674042904,sudeste,0
Guaxupé,310044,160599.35241,-0.8498237398376639,sudeste,0
Três Corações,310045,133436.031399,-0.5505145842801261,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,0.4002321451379351,sudeste,0
São Sebastião do Paraíso,310047,117037.80936,2.186026266531648,sudeste,0
Campo Belo,310048,89676.33284000002,-0.8498237398376639,sudeste,0
Piumhi,310049,53684.384278,9.775651282454929,sudeste,0
Pouso Alegre,310050,563629.9836259999,-0.23086402980120221,sudeste,0
Poços de Caldas,310051,277360.380068,0.08428395442981682,sudeste,0
Itajubá,310052,201606.60566300002,0.4002321451379351,sudeste,0
São Lourenço,310053,187804.77343100004,-0.8498237398376639,sudeste,0
Caxambu - Baependi,310054,72625.400966,0.921088763877768,sudeste,0
Uberaba,310055,465988.712444,-0.18573155094437688,sudeste,2
Araxá,310056,182123.327045,-0.3095453488736337,sudeste,2
Frutal,310057,119424.98165599999,2.048033084423952,sudeste,0
Iturama,310058,68477.692718,-0.8498237398376639,sudeste,2
Uberlândia,310059,964012.5726859999,-0.34574377623327124,sudeste,0
Ituiutaba,310060,152835.680911,1.8065450157354839,sudeste,0
Monte Carmelo,310061,75886.226818,-0.8498237398376639,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.5720335431764197,sudeste,0
Unaí,310063,185549.39930600004,-0.8498237398376639,sudeste,0
Patrocínio,310064,142091.802488,-0.27547373863265895,sudeste,0
Divinópolis,310065,747289.9483659999,-0.5731186611321276,sudeste,0
Formiga,310066,169039.18772299998,-0.8498237398376639,sudeste,2
Dores do Indaiá,310067,141476.017624,2.186026266531648,sudeste,4
Pará de Minas,310068,142750.33332600002,-0.8498237398376639,sudeste,0
Oliveira,310069,115968.10467999999,0.921088763877768,sudeste,0
Abaeté,310070,39168.402931000004,-0.8498237398376639,sudeste,0
Vitória,320001,2072647.84414,0.13913660551182666,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,-0.2393835231170841,sudeste,0
São Mateus,320003,296587.73153,-0.12121973830902895,sudeste,0
Linhares,320004,364624.53661,0.32190784156803554,sudeste,0
Colatina,320005,321609.22273999994,-0.35294900857937717,sudeste,0
Nova Venécia,320006,138784.0995,0.07861582521702859,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,0.028707155860270974,sudeste,0
Alegre,320008,197946.24655400004,-0.13750139197447336,sudeste,0
Rio de Janeiro,330001,12607706.687149998,1.5171006867042962,sudeste,0
Angra dos Reis,330002,277132.96929,0.007246634245916454,sudeste,0
Rio Bonito,330003,139402.97464,0.613889656090397,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.34647680997479363,sudeste,1
Resende,330005,199896.71120999998,0.49779748250188444,sudeste,0
Valença,330006,171525.86823999998,1.0287132806781532,sudeste,0
Petrópolis,330007,512335.62458999996,0.6014606534510806,sudeste,0
Nova Friburgo,330008,331452.5413200001,0.5078758463441673,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,-0.4748069743449842,sudeste,0
Campos dos Goytacazes,330010,655023.65411,-0.02061244045729823,sudeste,0
Itaperuna,330011,196872.82127999997,-0.675158397005457,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,-0.35790359991671056,sudeste,0
Cabo Frio,330013,627483.79756,0.8130814420171032,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,-0.1330258216671319,sudeste,0
São Paulo,350001,21736870.050039995,0.76752337948623,sudeste,0
Santos,350002,1932461.87547,0.46317174417498486,sudeste,0
Sorocaba,350003,1851230.635015,0.23250832705522875,sudeste,0
Itapeva,350004,353333.33601999993,0.6997247009133392,sudeste,0
Registro,350005,252742.88747399996,0.04810372683494946,sudeste,0
Itapetininga,350006,253807.95064,0.2627914457427122,sudeste,0
Avaré,350007,235384.23760900003,0.7160357371317705,sudeste,0
Tatuí,350008,168051.73278600004,0.3066905483030264,sudeste,0
Bauru,350009,655028.1845099999,0.06862268533814884,sudeste,0
Jaú,350010,361846.01398,0.07105076209436088,sudeste,0
Botucatu,350011,272832.22103300004,-0.11703235898989897,sudeste,0
Lins,350012,166621.99388900003,2.3840164843383427,sudeste,0
Marília,350013,389917.4815300001,-0.3438487387761119,sudeste,0
Assis,350014,247731.82627299998,0.8968296884844059,sudeste,0
Ourinhos,350015,239569.00241600006,-0.10155085094381934,sudeste,0
Tupã,350016,126699.439137,-0.16430922227039993,sudeste,0
Piraju,350017,56719.470488,0.6956998997685313,sudeste,0
Presidente Prudente,350018,537996.963317,0.510237063015788,sudeste,0
Adamantina - Lucélia,350019,134555.958518,0.8169174401298015,sudeste,0
Dracena,350020,134725.326804,0.09048378425902563,sudeste,1
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,2.8282253063405407,sudeste,0
Araçatuba,350022,316873.794905,-0.16113554394832927,sudeste,0
Birigui - Penápolis,350023,293098.942452,0.36451626271006093,sudeste,0
Andradina,350024,196183.10761,1.2752712646208546,sudeste,0
São José do Rio Preto,350025,924788.6894919999,-0.0023932165873344438,sudeste,0
Catanduva,350026,261411.25936199998,0.5333741920584133,sudeste,0
Votuporanga,350027,172918.727057,0.2399685701410634,sudeste,0
Jales,350028,110988.30905000003,-0.512507072463296,sudeste,0
Fernandópolis,350029,110155.622522,-0.5373097685937641,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,-0.8498237398376639,sudeste,0
Ribeirão Preto,350031,1544148.811686,0.0756782721543206,sudeste,0
Barretos,350032,427062.3927650001,0.17569127571872561,sudeste,0
Franca,350033,429343.01302300004,-0.34980138584742426,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,-0.18573155094437688,sudeste,0
Ituverava,350035,126054.65502,0.3307845959726241,sudeste,0
Araraquara,350036,628520.489836,-0.3844744687883533,sudeste,0
São Carlos,350037,526111.7132,-0.1948287042168877,sudeste,0
Campinas,350038,3244477.4976299996,0.11837717672641006,sudeste,0
Jundiaí,350039,993474.7307499999,0.47028929466729014,sudeste,0
Piracicaba,350040,612226.438651,0.10931645963585643,sudeste,0
Bragança Paulista,350041,482949.73968999996,0.2630689058887423,sudeste,0
Limeira,350042,380966.92931,-0.5056787998443816,sudeste,2
Mogi Guaçu,350043,330455.44483,0.05447200674042904,sudeste,0
São João da Boa Vista,350044,317003.98011999996,0.45125483432061264,sudeste,0
Araras,350045,274649.950871,0.011701261969843649,sudeste,0
Rio Claro,350046,254336.401807,3.134729393522058,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,1.025260087625735,sudeste,0
Amparo,350048,134997.72316000002,-0.19594835385042741,sudeste,0
São José dos Campos,350049,1120029.7724130002,0.010751923124876687,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,0.3780089294050356,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,-0.49824552218827667,sudeste,0
Guaratinguetá,350052,319024.6375310001,0.28054594338495226,sudeste,0
Cruzeiro,350053,164298.238741,0.7848647251304273,sudeste,0
Curitiba,410001,3701074.1058279998,0.08731283800396557,sul,0
Paranaguá,410002,296718.57104999997,0.4002321451379351,sul,0
União da Vitória,410003,176669.499867,0.21272376239159532,sul,4
Guarapuava,410004,349748.145659,-0.8498237398376639,sul,0
Pitanga,410005,76012.57095300002,-0.8498237398376639,sul,0
Cascavel,410006,529323.298461,-0.552607655298011,sul,0
Foz do Iguaçu,410007,375228.46436200006,-0.5953213440941287,sul,0
Toledo,410008,331688.265979,0.12723143462602268,sul,0
Francisco Beltrão,410009,277097.968703,0.9587677533185219,sul,4
Pato Branco,410010,270458.556094,-0.5418389565828061,sul,3
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.8498237398376639,sul,3
Dois Vizinhos,410012,81702.464137,-0.8498237398376639,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,-0.8498237398376639,sul,0
Maringá,410014,797099.27589,0.06093126207312969,sul,0
Campo Mourão,410015,313027.75322699995,0.9397299481274042,sul,0
Umuarama,410016,289313.81824000005,-0.14145873835149106,sul,0
Paranavaí,410017,203037.00908999998,0.09628020050345724,sul,0
Cianorte,410018,167377.66046400002,-0.2595195719325199,sul,0
Paranacity - Colorado,410019,67520.631082,-0.8498237398376639,sul,0
Loanda,410020,60473.115481999994,0.3307845959726241,sul,0
Londrina,410021,1101503.803679,0.27682626252608444,sul,0
Santo Antônio da Platina,410022,269124.432428,0.9716862639839233,sul,0
Apucarana,410023,232009.5816550001,0.7439975135062249,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,0.22165273299856386,sul,0
Ivaiporã,410025,134258.070138,2.186026266531648,sul,0
Ibaiti,410026,59299.566444,-0.8498237398376639,sul,0
Ponta Grossa,410027,643820.6111910001,-0.6137020726756063,sul,0
Telêmaco Borba,410028,190498.32052999997,-0.36684760246072784,sul,0
Irati,410029,155233.04812999998,-0.8498237398376639,sul,0
Florianópolis,420001,1156318.073962,-0.5537906048882186,sul,0
Criciúma,420002,436943.85003800003,-0.37432916052680776,sul,0
Tubarão,420003,321275.15853799996,-0.39552789565413266,sul,0
Araranguá,420004,199339.350779,-0.24265373856380149,sul,0
Lages,420005,282419.368602,-0.8498237398376639,sul,0
Curitibanos,420006,68873.72662899998,-0.8498237398376639,sul,0
Chapecó,420007,415514.7823769999,-0.6640046218007506,sul,3
Joaçaba - Herval d'Oeste,420008,177772.522683,-0.8498237398376639,sul,0
São Miguel do Oeste,420009,163672.588356,-0.5808243721846869,sul,0
Concórdia,420010,137754.40194799998,-0.7123883313035642,sul,3
Xanxerê,420011,129804.767413,-0.6292256424890288,sul,3
Maravilha,420012,52543.352625,-0.8498237398376639,sul,3
São Lourenço do Oeste,420013,42214.26332300001,-0.8498237398376639,sul,0
Caçador,420014,104941.68953599999,0.21272376239159532,sul,0
Videira,420015,128583.28165600002,-0.27547373863265895,sul,0
Joinville,420016,1029540.1583550001,0.027509060168146585,sul,0
Mafra,420017,234930.639212,-0.38276989270392353,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.8498237398376639,sul,0
Blumenau,420019,650990.5468419999,-0.6324227163636467,sul,3
Itajaí,420020,829779.85426,-0.4870763706555555,sul,0
Brusque,420021,252159.93985100003,-0.7032654636681109,sul,0
