imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,0.048109650946952874,norte,0
Ariquemes,110002,244267.98213300004,-0.4560017480156048,norte,0
Jaru,110003,120564.550067,-1.054719602946495,norte,0
Ji-Paraná,110004,304025.6776749999,0.012200799685256017,norte,0
Cacoal,110005,302589.83598300006,-0.5315432110702499,norte,0
Vilhena,110006,165292.086385,-0.42694066492862914,norte,0
Rio Branco,120001,504876.57074800006,0.5820265874296603,norte,4
Brasiléia,120002,72338.13942400001,-0.7142743614730049,norte,0
Sena Madureira,120003,62990.199089999995,-1.4288606366436563,norte,0
Cruzeiro do Sul,120004,163322.92484599998,-0.5770588773387629,norte,3
Tarauacá,120005,90942.145483,-1.1687492462935105,norte,3
Manaus,130001,2569981.538139,1.7143119985380055,norte,0
São Gabriel da Cachoeira,130002,104242.843152,-0.9951139682396677,norte,0
Coari,130003,156942.81565,-0.6185938392195147,norte,0
Manacapuru,130004,144349.73552,0.7197037935114391,norte,0
Tefé,130005,182082.64676700003,-0.586795585873981,norte,3
Tabatinga,130006,231873.164687,0.007123355839631494,norte,4
Eirunepé,130007,101999.009491,-1.4444291983504536,norte,0
Lábrea,130008,130885.96567100001,-1.1362206183375225,norte,3
Manicoré,130009,161550.21102,-0.17925421285177476,norte,0
Parintins,130010,249841.37481000004,0.015528726277764903,norte,0
Itacoatiara,130011,173964.624469,-0.2282665357851011,norte,0
Boa Vista,140001,473642.83966299996,-0.9283148633147011,norte,0
Pacaraima,140002,55863.802617,-0.2847784096701674,norte,0
Rorainópolis,140003,63088.226788,-1.0375416880933979,norte,0
Caracaraí,140004,38586.120428999995,-0.8390693755595736,norte,3
Belém,150001,2592933.5334,1.9896059201162548,norte,0
Cametá,150002,227778.21129,-0.018314964718123956,norte,0
Abaetetuba,150003,439624.04368,0.5621328684985575,norte,0
Castanhal,150004,518779.56397599995,1.7093902273747035,norte,0
Bragança,150005,313089.568425,0.17978301038826652,norte,0
Capanema,150006,191054.418786,1.580995489989795,norte,0
Paragominas,150007,410930.524905,0.39139113598170217,norte,0
Capitão Poço,150008,107161.11330300002,-0.29773265973173674,norte,0
Marabá,150009,570348.4834569999,0.230609161729474,norte,0
Parauapebas,150010,408077.52058,-1.2951044831470004,norte,3
Tucuruí,150011,420204.09783,2.3773082138271073,norte,0
