imedreg,imedreg_codepopulacao,prevalencia_normalizada,regiao,cluster
Escada - Ribeirão,260018,165768.42274599997,0.0885898822198598,nordeste,1
Maceió,270001,1328339.1964320005,1.8189325028483894,nordeste,0
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,-0.32421727441471443,nordeste,0
Penedo,270003,195167.849766,-0.2660010898813379,nordeste,0
São Miguel dos Campos,270004,186218.698957,-0.3341107330425447,nordeste,0
União dos Palmares,270005,151747.64067900003,0.09325945123138064,nordeste,0
Atalaia,270006,121125.36878599998,-0.4036573434408667,nordeste,0
Arapiraca,270007,565424.86768,-0.3127111746685165,nordeste,0
Palmeira dos Índios,270008,169330.76583999998,-0.17974339497662273,nordeste,0
Delmiro Gouveia,270009,158439.567114,-0.5488718217509628,nordeste,0
Santana do Ipanema,270010,143255.25791,-0.41749890570987663,nordeste,0
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-0.5014022479035021,nordeste,0
Aracaju,280001,1237324.106538,1.3008361959431938,nordeste,0
Estância,280002,243854.606175,0.10865168365006414,nordeste,0
Propriá,280003,158147.453095,-0.35109586215194355,nordeste,0
Itabaiana,280004,249607.545829,-0.13521660227786433,nordeste,0
Lagarto,280005,254692.5906,-0.3311503398002406,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-0.3111548024820052,nordeste,0
Salvador,290001,4084138.4268900002,0.9449301035951683,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.5214548281113469,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.5492857664552862,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.4107591871711372,nordeste,0
Valença,290005,260522.68494999997,-0.4287409961146462,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.43487378279942523,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,1.4136101515126231,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.4624572129236789,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.22021822607558647,nordeste,0
Camacan,290010,128377.17958,-0.07926159800579288,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.4589947464512262,nordeste,0
Jequié,290012,335632.69826100004,-0.10000358509176062,nordeste,0
Brumado,290013,223982.71154999998,-0.40511352064380574,nordeste,3
Ipiaú,290014,218504.67817,0.6038081883828336,nordeste,0
Itapetinga,290015,155342.98423,-0.4079628691311515,nordeste,0
Guanambi,290016,466837.04169399996,-0.569898836308927,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-0.5589150061657555,nordeste,3
Barreiras,290018,558661.119109,-0.5575112442124089,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.5587741167320001,nordeste,3
Irecê,290020,403244.60797899996,-0.5472595390520303,nordeste,3
Xique-Xique – Barra,290021,217720.62055999998,-0.4632880696779857,nordeste,3
Juazeiro,290022,519402.68434,-0.4844176169551922,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.5549839575740191,nordeste,3
Paulo Afonso,290024,196770.343708,-0.5038431441425772,nordeste,3
Ribeira do Pombal,290025,192354.02113,-0.5111585100557987,nordeste,3
Euclides da Cunha,290026,184569.18926000004,-0.5549879115686994,nordeste,3
Cícero Dantas,290027,127117.44118,-0.5580519829444403,nordeste,3
Jeremoabo,290028,96341.81287,-0.5735726840063503,nordeste,0
Feira de Santana,290029,1235784.0604499998,-0.37933895853910915,nordeste,3
Jacobina,290030,318908.05842,-0.5197926635453856,nordeste,3
Itaberaba,290031,217208.981881,-0.541988572228891,nordeste,3
Conceição do Coité,290032,192721.90131999998,-0.41098478189878873,nordeste,3
Serrinha,290033,188895.1299,-0.5190952120374105,nordeste,3
Seabra,290034,176917.79693,-0.5108205782241187,nordeste,3
Belo Horizonte,310001,5302661.613623001,-0.1662522508232257,sudeste,0
Sete Lagoas,310002,414784.14420100005,-0.5322237507195393,sudeste,3
Santa Bárbara - Ouro Preto,310003,259941.603071,-0.42181925969853734,sudeste,0
Curvelo,310004,184938.06675999996,-0.4715603161460518,sudeste,3
Itabira,310005,156708.129292,-0.36562766053811047,sudeste,3
Montes Claros,310006,772503.515917,-0.5069676205201271,sudeste,3
Janaúba,310007,222460.21700499998,-0.5196052039034874,sudeste,3
Salinas,310008,192580.832348,-0.5646668745870609,sudeste,3
Januária,310009,150628.74508,-0.5621864894935532,sudeste,0
Pirapora,310010,147491.22293500003,-0.5386874585013331,sudeste,0
São Francisco,310011,116369.90954,-0.16090183524989574,sudeste,3
Espinosa,310012,95914.98229,-0.5020473331278472,sudeste,3
Teófilo Otoni,310013,490239.30398100003,-0.43604082145487594,sudeste,3
Capelinha,310014,178218.62567,-0.5498188095024152,sudeste,3
Almenara,310015,169968.86164000002,-0.5029384677207567,sudeste,3
Diamantina,310016,125470.937976,-0.5599034772691897,sudeste,3
Araçuaí,310017,108053.927453,-0.5735726840063503,sudeste,3
Pedra Azul,310018,92450.358212,-0.536469784161084,sudeste,3
Águas Formosas,310019,50874.08342899999,-0.5735726840063503,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.4248079409177805,sudeste,3
Guanhães,310021,192563.19338,-0.5644478547406806,sudeste,3
Mantena,310022,64555.720241,-0.5204375571950737,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.4852428510114836,sudeste,0
Ipatinga,310024,648876.4022819999,-0.4189267049417166,sudeste,3
Caratinga,310025,231827.03051900002,-0.5143875859835777,sudeste,3
João Monlevade,310026,148813.19643,-0.36612073637540804,sudeste,3
Juiz de Fora,310027,746206.3141799999,0.141232882727106,sudeste,0
Manhuaçu,310028,352970.67047899996,-0.5152645581202437,sudeste,3
Ubá,310029,288143.317461,-0.5080984253494684,sudeste,0
Ponte Nova,310030,179575.350045,-0.5634557910479437,sudeste,3
Muriaé,310031,184863.501644,-0.2581345474071848,sudeste,0
Cataguases,310032,180524.02673000004,-0.4025617222424493,sudeste,0
Viçosa,310033,168880.87934999997,-0.47922695034757895,sudeste,3
Carangola,310034,111822.93782600001,-0.3588471980138963,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,-0.4550320205858705,sudeste,0
Além Paraíba,310036,56592.475901000005,-0.3008192221628125,sudeste,0
Barbacena,310037,236771.582069,-0.43672248894659815,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,-0.44192501612997387,sudeste,3
São João del Rei,310039,186840.932844,-0.45424044700821764,sudeste,0
Varginha,310040,202407.797326,-0.3532635183156431,sudeste,0
Passos,310041,267128.45035400003,-0.5543112965903723,sudeste,3
Alfenas,310042,258663.18437899995,-0.4807444961548858,sudeste,0
Lavras,310043,229927.86098699996,-0.41244920013875136,sudeste,3
Guaxupé,310044,160599.35241,-0.47745901054091733,sudeste,3
Três Corações,310045,133436.031399,-0.34221397894806393,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,-0.26876253192363925,sudeste,3
São Sebastião do Paraíso,310047,117037.80936,-0.47099371913554106,sudeste,3
Campo Belo,310048,89676.33284000002,-0.4823458856811893,sudeste,0
Piumhi,310049,53684.384278,-0.4736073462899375,sudeste,3
Pouso Alegre,310050,563629.9836259999,-0.07453169710714101,sudeste,0
Poços de Caldas,310051,277360.380068,-0.36648607322320986,sudeste,0
Itajubá,310052,201606.60566300002,-0.3523880020285979,sudeste,0
São Lourenço,310053,187804.77343100004,-0.31786848404240625,sudeste,0
Caxambu - Baependi,310054,72625.400966,-0.5735726840063503,sudeste,0
Uberaba,310055,465988.712444,-0.34537945746732207,sudeste,3
Araxá,310056,182123.327045,-0.4794008819353481,sudeste,3
Frutal,310057,119424.98165599999,-0.45868294037534524,sudeste,0
Iturama,310058,68477.692718,-0.5735726840063503,sudeste,0
Uberlândia,310059,964012.5726859999,-0.09688840346418054,sudeste,0
Ituiutaba,310060,152835.680911,-0.5174637904392076,sudeste,0
Monte Carmelo,310061,75886.226818,-0.41536719879110423,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.41884424045697877,sudeste,3
Unaí,310063,185549.39930600004,-0.4454408551705462,sudeste,0
Patrocínio,310064,142091.802488,-0.2235344927849847,sudeste,0
Divinópolis,310065,747289.9483659999,-0.1948849309003713,sudeste,3
Formiga,310066,169039.18772299998,-0.46072228516274,sudeste,3
Dores do Indaiá,310067,141476.017624,-0.5250814069827747,sudeste,3
Pará de Minas,310068,142750.33332600002,-0.5014850824965456,sudeste,0
Oliveira,310069,115968.10467999999,-0.45525820811269013,sudeste,0
Abaeté,310070,39168.402931000004,-0.5297851393949258,sudeste,3
Vitória,320001,2072647.84414,2.3979314768257067,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,0.7216133030416628,sudeste,0
São Mateus,320003,296587.73153,-0.2208258623729613,sudeste,0
Linhares,320004,364624.53661,0.009687393946656499,sudeste,0
Colatina,320005,321609.22273999994,-0.15227889799204103,sudeste,0
Nova Venécia,320006,138784.0995,-0.38820330125158287,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,-0.0063330452742475654,sudeste,0
Alegre,320008,197946.24655400004,-0.11435875249958913,sudeste,0
Rio de Janeiro,330001,12607706.687149998,1.4542996557597987,sudeste,0
Angra dos Reis,330002,277132.96929,0.24333351720213933,sudeste,0
Rio Bonito,330003,139402.97464,0.3614626180004277,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.9084941004906344,sudeste,0
Resende,330005,199896.71120999998,-0.16173882913573734,sudeste,0
Valença,330006,171525.86823999998,-0.09362039460366135,sudeste,0
Petrópolis,330007,512335.62458999996,0.24658618559718762,sudeste,0
Nova Friburgo,330008,331452.5413200001,-0.07682444472166637,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,0.3174824966893152,sudeste,0
Campos dos Goytacazes,330010,655023.65411,-0.03680874138033917,sudeste,0
Itaperuna,330011,196872.82127999997,-0.2076831542020997,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,-0.1869161624129692,sudeste,0
Cabo Frio,330013,627483.79756,0.11794686428200375,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,-0.06219923394773996,sudeste,0
São Paulo,350001,21736870.050039995,2.3136977471911826,sudeste,0
Santos,350002,1932461.87547,1.0763170173026426,sudeste,0
Sorocaba,350003,1851230.635015,-0.13443139765607545,sudeste,0
Itapeva,350004,353333.33601999993,-0.3808977250715275,sudeste,0
Registro,350005,252742.88747399996,0.5257432637941102,sudeste,0
Itapetininga,350006,253807.95064,-0.21542915903852644,sudeste,0
Avaré,350007,235384.23760900003,-0.22382864851013382,sudeste,0
Tatuí,350008,168051.73278600004,-0.24698978484475675,sudeste,0
Bauru,350009,655028.1845099999,0.0338827960046629,sudeste,0
Jaú,350010,361846.01398,-0.08063047947346275,sudeste,0
Botucatu,350011,272832.22103300004,0.20592078946064263,sudeste,0
Lins,350012,166621.99388900003,-0.21633335358228495,sudeste,0
Marília,350013,389917.4815300001,-0.43334175172480344,sudeste,0
Assis,350014,247731.82627299998,-0.36587774833715714,sudeste,0
Ourinhos,350015,239569.00241600006,-0.17266548102693532,sudeste,0
Tupã,350016,126699.439137,-0.5058893460854582,sudeste,0
Piraju,350017,56719.470488,0.36380796243199154,sudeste,0
Presidente Prudente,350018,537996.963317,-0.31717088916331343,sudeste,0
Adamantina - Lucélia,350019,134555.958518,-0.1911842243076334,sudeste,0
Dracena,350020,134725.326804,0.17112096719414277,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-0.09444667151975028,sudeste,0
Araçatuba,350022,316873.794905,0.01098030703877379,sudeste,0
Birigui - Penápolis,350023,293098.942452,-0.22833021262542005,sudeste,0
Andradina,350024,196183.10761,-0.08400485194764552,sudeste,0
São José do Rio Preto,350025,924788.6894919999,-0.06256885978444965,sudeste,0
Catanduva,350026,261411.25936199998,-0.25740625959922203,sudeste,0
Votuporanga,350027,172918.727057,-0.26610029615933617,sudeste,0
Jales,350028,110988.30905000003,-0.4308703644528212,sudeste,0
Fernandópolis,350029,110155.622522,-0.34002742983329853,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,-0.43356724423965853,sudeste,0
Ribeirão Preto,350031,1544148.811686,-0.08895925929497837,sudeste,0
Barretos,350032,427062.3927650001,-0.15673355803151123,sudeste,0
Franca,350033,429343.01302300004,-0.4657163086974,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,-0.3779588712594671,sudeste,0
Ituverava,350035,126054.65502,-0.4783313195919137,sudeste,0
Araraquara,350036,628520.489836,-0.19154480968745452,sudeste,0
São Carlos,350037,526111.7132,-0.3095182256828919,sudeste,0
Campinas,350038,3244477.4976299996,-0.03649711389576221,sudeste,0
Jundiaí,350039,993474.7307499999,0.07553608518816037,sudeste,0
Piracicaba,350040,612226.438651,0.03152867360139298,sudeste,0
Bragança Paulista,350041,482949.73968999996,0.05500330393942482,sudeste,0
Limeira,350042,380966.92931,-0.1503908340286093,sudeste,0
Mogi Guaçu,350043,330455.44483,-0.28811861761323926,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.3138780482405514,sudeste,0
Araras,350045,274649.950871,-0.23636249334708256,sudeste,0
Rio Claro,350046,254336.401807,-0.411731452140448,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.3316554744502935,sudeste,0
Amparo,350048,134997.72316000002,-0.2686629743218364,sudeste,0
São José dos Campos,350049,1120029.7724130002,0.10478791603641205,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.3630110649970771,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,0.5641278281284843,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.46067591125729285,sudeste,0
Cruzeiro,350053,164298.238741,-0.3752341268008857,sudeste,0
Curitiba,410001,3701074.1058279998,-0.22277674660130917,sul,0
Paranaguá,410002,296718.57104999997,-0.41750769291052514,sul,0
União da Vitória,410003,176669.499867,-0.4959095585889777,sul,0
Guarapuava,410004,349748.145659,-0.4780402540754729,sul,3
Pitanga,410005,76012.57095300002,-0.5735726840063503,sul,0
Cascavel,410006,529323.298461,-0.17902856747478876,sul,3
Foz do Iguaçu,410007,375228.46436200006,-0.2536178171678489,sul,0
Toledo,410008,331688.265979,-0.36539451588507316,sul,0
Francisco Beltrão,410009,277097.968703,-0.4406555916303642,sul,0
Pato Branco,410010,270458.556094,-0.42859623980897293,sul,0
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.5735726840063503,sul,3
Dois Vizinhos,410012,81702.464137,-0.5525808056240347,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,-0.5307654739052619,sul,0
Maringá,410014,797099.27589,-0.3883659997162636,sul,0
Campo Mourão,410015,313027.75322699995,-0.19589085682678276,sul,0
Umuarama,410016,289313.81824000005,-0.5284986518205946,sul,0
Paranavaí,410017,203037.00908999998,1.0651783520089564,sul,0
Cianorte,410018,167377.66046400002,-0.23148716425127727,sul,0
Paranacity - Colorado,410019,67520.631082,-0.16327351898031742,sul,0
Loanda,410020,60473.115481999994,0.24890118944717796,sul,0
Londrina,410021,1101503.803679,-0.3221807375632779,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.4912019463269975,sul,0
Apucarana,410023,232009.5816550001,-0.3601551469750012,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,-0.4882302396019802,sul,0
Ivaiporã,410025,134258.070138,-0.3691796741635571,sul,0
Ibaiti,410026,59299.566444,-0.5157278027180842,sul,3
Ponta Grossa,410027,643820.6111910001,-0.496318932471006,sul,3
Telêmaco Borba,410028,190498.32052999997,-0.3664998432782118,sul,3
Irati,410029,155233.04812999998,-0.5554447769682652,sul,3
Florianópolis,420001,1156318.073962,0.27631936161695564,sul,0
Criciúma,420002,436943.85003800003,0.5647327876453848,sul,0
Tubarão,420003,321275.15853799996,1.0386174272622755,sul,0
Araranguá,420004,199339.350779,0.087338093195955,sul,0
Lages,420005,282419.368602,-0.34065993465765115,sul,0
Curitibanos,420006,68873.72662899998,-0.5237688393577798,sul,0
Chapecó,420007,415514.7823769999,0.7648810899924235,sul,0
Joaçaba - Herval d'Oeste,420008,177772.522683,0.1215471673166874,sul,0
São Miguel do Oeste,420009,163672.588356,-0.43943564013714076,sul,0
Concórdia,420010,137754.40194799998,2.97477225043609,sul,0
Xanxerê,420011,129804.767413,-0.19494944456646207,sul,0
Maravilha,420012,52543.352625,-0.5031952367809026,sul,0
São Lourenço do Oeste,420013,42214.26332300001,-0.27130969325636006,sul,0
Caçador,420014,104941.68953599999,-0.37745369278949265,sul,0
Videira,420015,128583.28165600002,-0.373497506820275,sul,0
Joinville,420016,1029540.1583550001,-0.018835345333278675,sul,0
Mafra,420017,234930.639212,-0.46406664874938264,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.5104609445517663,sul,0
Blumenau,420019,650990.5468419999,0.41176110683480044,sul,0
