imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Caruaru,260009,1143502.4863800001,1.28379127949792,nordeste,1
Garanhuns,260010,559153.8110999998,1.1525678237803663,nordeste,1
Arcoverde,260011,381987.26514,1.6705983241054798,nordeste,0
Belo Jardim – Pesqueira,260012,270946.71656000003,1.2792896842674726,nordeste,0
Serra Talhada,260013,331597.202674,-0.31043007841965087,nordeste,0
Afogados da Ingazeira,260014,187106.129848,0.8560801529880535,nordeste,0
Petrolina,260015,512192.2046,0.08632909314711479,nordeste,0
Araripina,260016,336838.86040999996,1.1258685222315137,nordeste,0
Salgueiro,260017,193058.36722900002,0.9526832384987154,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,6.939410929968886,nordeste,1
Maceió,270001,1328339.1964320005,0.505821206331004,nordeste,0
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,0.010978996921504582,nordeste,0
Penedo,270003,195167.849766,-0.18766891729311733,nordeste,0
São Miguel dos Campos,270004,186218.698957,-0.5408966512781026,nordeste,0
União dos Palmares,270005,151747.64067900003,0.04592556701233088,nordeste,0
Atalaia,270006,121125.36878599998,-0.22928620837229638,nordeste,0
Arapiraca,270007,565424.86768,-0.6541218578538519,nordeste,0
Palmeira dos Índios,270008,169330.76583999998,-0.10613668980877984,nordeste,0
Delmiro Gouveia,270009,158439.567114,-0.4253196407563747,nordeste,0
Santana do Ipanema,270010,143255.25791,0.3647882380245391,nordeste,0
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-0.7169046344104631,nordeste,0
Aracaju,280001,1237324.106538,-0.12264537671936439,nordeste,0
Estância,280002,243854.606175,0.40928844465946884,nordeste,0
Propriá,280003,158147.453095,0.3133535750123424,nordeste,0
Itabaiana,280004,249607.545829,-0.027372897531538376,nordeste,0
Lagarto,280005,254692.5906,0.5857250941918412,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-0.3743785430911951,nordeste,0
Salvador,290001,4084138.4268900002,0.15945293443699682,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.45538611811589585,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.5380529336838149,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.5475821978171695,nordeste,0
Valença,290005,260522.68494999997,-0.2233137579262391,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,0.4765866805833311,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,-0.13806931828165556,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.5770305140013413,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.7216065756912784,nordeste,0
Camacan,290010,128377.17958,-0.11924518766058258,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.5651549397328413,nordeste,0
Jequié,290012,335632.69826100004,-0.23911663923071377,nordeste,0
Brumado,290013,223982.71154999998,-0.44047843175917495,nordeste,3
Ipiaú,290014,218504.67817,-0.45021072676268037,nordeste,0
Itapetinga,290015,155342.98423,0.030206918810357725,nordeste,0
Guanambi,290016,466837.04169399996,-0.9655906264901962,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-1.3597857570902938,nordeste,3
Barreiras,290018,558661.119109,-0.8558281269388973,nordeste,0
Santa Maria da Vitoria,290019,132909.28577999998,-1.3597857570902938,nordeste,3
Irecê,290020,403244.60797899996,-0.8130081975796284,nordeste,0
Xique-Xique – Barra,290021,217720.62055999998,-0.7297332889344894,nordeste,3
Juazeiro,290022,519402.68434,-0.08032626783533685,nordeste,0
Senhor do Bonfim,290023,292848.60513000004,-0.8112154842697573,nordeste,0
Paulo Afonso,290024,196770.343708,0.3321528933505741,nordeste,0
Ribeira do Pombal,290025,192354.02113,-1.0990367702691037,nordeste,0
Euclides da Cunha,290026,184569.18926000004,0.27444335798669967,nordeste,4
Cícero Dantas,290027,127117.44118,-0.587567603812154,nordeste,0
Jeremoabo,290028,96341.81287,-1.3597857570902938,nordeste,0
Feira de Santana,290029,1235784.0604499998,-0.7643519650353543,nordeste,3
Jacobina,290030,318908.05842,-0.6323338735674086,nordeste,0
Itaberaba,290031,217208.981881,0.26865137911647036,nordeste,4
Conceição do Coité,290032,192721.90131999998,-1.0873614425009908,nordeste,0
Serrinha,290033,188895.1299,-1.019255363853665,nordeste,3
Seabra,290034,176917.79693,-0.7323585075518052,nordeste,3
Belo Horizonte,310001,5302661.613623001,-0.10483501945981728,sudeste,3
Sete Lagoas,310002,414784.14420100005,-1.0290168611227215,sudeste,0
Santa Bárbara - Ouro Preto,310003,259941.603071,-0.9916132879234545,sudeste,3
Curvelo,310004,184938.06675999996,-0.2161208971720361,sudeste,3
Itabira,310005,156708.129292,-1.2343003071825962,sudeste,0
Montes Claros,310006,772503.515917,-0.05734196563315203,sudeste,0
Janaúba,310007,222460.21700499998,-0.13925858473578726,sudeste,0
Salinas,310008,192580.832348,-0.34233616324409605,sudeste,0
Januária,310009,150628.74508,-0.3140736745261464,sudeste,2
Pirapora,310010,147491.22293500003,-0.6358312383920378,sudeste,0
São Francisco,310011,116369.90954,4.400202107525338,sudeste,0
Espinosa,310012,95914.98229,-0.5369303478594891,sudeste,0
Teófilo Otoni,310013,490239.30398100003,0.14058375267565718,sudeste,0
Capelinha,310014,178218.62567,-1.3597857570902938,sudeste,0
Almenara,310015,169968.86164000002,-0.49008461911615114,sudeste,0
Diamantina,310016,125470.937976,0.37104803474001935,sudeste,0
Araçuaí,310017,108053.927453,1.8785484340760985,sudeste,0
Pedra Azul,310018,92450.358212,-0.6216360517508955,sudeste,0
Águas Formosas,310019,50874.08342899999,-1.3597857570902938,sudeste,0
Governador Valadares,310020,449625.61725700006,0.20785804847434472,sudeste,0
Guanhães,310021,192563.19338,1.0078642411681538,sudeste,4
Mantena,310022,64555.720241,0.5990115097615728,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.6049860583973753,sudeste,0
Ipatinga,310024,648876.4022819999,-0.4100786324394748,sudeste,0
Caratinga,310025,231827.03051900002,-0.133543575581847,sudeste,0
João Monlevade,310026,148813.19643,-1.1667312187707588,sudeste,3
Juiz de Fora,310027,746206.3141799999,0.018497053371304025,sudeste,0
Manhuaçu,310028,352970.67047899996,-0.5281662074061433,sudeste,0
Ubá,310029,288143.317461,-0.39185391207223985,sudeste,0
Ponte Nova,310030,179575.350045,-1.089197185860757,sudeste,3
Muriaé,310031,184863.501644,-0.156500620989083,sudeste,0
Cataguases,310032,180524.02673000004,-0.09817261618704932,sudeste,0
Viçosa,310033,168880.87934999997,-1.3597857570902938,sudeste,0
Carangola,310034,111822.93782600001,-0.050372366749100284,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,1.4737566601802994,sudeste,0
Além Paraíba,310036,56592.475901000005,-0.3269837002368147,sudeste,0
Barbacena,310037,236771.582069,-0.6556589840611282,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,0.005327923913949233,sudeste,4
São João del Rei,310039,186840.932844,0.3549222540707929,sudeste,0
Varginha,310040,202407.797326,0.047527699818465496,sudeste,0
Passos,310041,267128.45035400003,-0.5672460734627293,sudeste,0
Alfenas,310042,258663.18437899995,-0.8369297158082201,sudeste,0
Lavras,310043,229927.86098699996,1.1736744303206377,sudeste,0
Guaxupé,310044,160599.35241,-0.02719690851297292,sudeste,0
Três Corações,310045,133436.031399,0.25938133849290235,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,1.030413288770615,sudeste,0
São Sebastião do Paraíso,310047,117037.80936,0.28592506137131557,sudeste,0
Campo Belo,310048,89676.33284000002,-0.8928631527825814,sudeste,0
Piumhi,310049,53684.384278,4.545411885624892,sudeste,0
Pouso Alegre,310050,563629.9836259999,-0.12086029960949828,sudeste,0
Poços de Caldas,310051,277360.380068,0.010703798215619861,sudeste,0
Itajubá,310052,201606.60566300002,0.6031151353206201,sudeste,0
São Lourenço,310053,187804.77343100004,-0.11383093531173485,sudeste,0
Caxambu - Baependi,310054,72625.400966,-0.3354147374356186,sudeste,0
Uberaba,310055,465988.712444,0.09331291843308735,sudeste,0
Araxá,310056,182123.327045,-0.12733937406826276,sudeste,0
Frutal,310057,119424.98165599999,0.4702103873969645,sudeste,0
Iturama,310058,68477.692718,-1.3597857570902938,sudeste,0
Uberlândia,310059,964012.5726859999,-0.60747490632472,sudeste,0
Ituiutaba,310060,152835.680911,-0.6784167983154645,sudeste,3
Monte Carmelo,310061,75886.226818,-0.7323585075518052,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.9344113506235219,sudeste,3
Unaí,310063,185549.39930600004,-1.097903079022055,sudeste,0
Patrocínio,310064,142091.802488,-0.17675794651267232,sudeste,0
Divinópolis,310065,747289.9483659999,-0.548417675394673,sudeste,3
Formiga,310066,169039.18772299998,-1.0012559002111574,sudeste,0
Dores do Indaiá,310067,141476.017624,-0.6528254759201658,sudeste,3
Pará de Minas,310068,142750.33332600002,-0.8628136782479267,sudeste,3
Oliveira,310069,115968.10467999999,-0.20145852717308405,sudeste,0
Abaeté,310070,39168.402931000004,-1.3597857570902938,sudeste,0
Vitória,320001,2072647.84414,0.5395604299241296,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,-0.2257102947523118,sudeste,0
São Mateus,320003,296587.73153,0.20453150463168301,sudeste,0
Linhares,320004,364624.53661,-0.2250266019340221,sudeste,0
Colatina,320005,321609.22273999994,-0.2173862131226332,sudeste,0
Nova Venécia,320006,138784.0995,0.41971451054942904,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,0.34791416874957776,sudeste,0
Alegre,320008,197946.24655400004,0.3173467476426589,sudeste,0
Rio de Janeiro,330001,12607706.687149998,3.6841960632751696,sudeste,1
Angra dos Reis,330002,277132.96929,0.5633629004989431,sudeste,1
Rio Bonito,330003,139402.97464,0.9568687027441257,sudeste,1
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.6122297926180139,sudeste,1
Resende,330005,199896.71120999998,0.8417133640973851,sudeste,0
Valença,330006,171525.86823999998,0.837041747925104,sudeste,1
Petrópolis,330007,512335.62458999996,2.075474161917298,sudeste,1
Nova Friburgo,330008,331452.5413200001,1.3882754922849856,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,1.4000316979243637,sudeste,0
Campos dos Goytacazes,330010,655023.65411,0.8539234828450352,sudeste,0
Itaperuna,330011,196872.82127999997,-1.1827339759154116,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,-0.6519947352842432,sudeste,0
Cabo Frio,330013,627483.79756,1.3780786045322015,sudeste,1
Macaé - Rio das Ostras,330014,737854.89237,0.17896167999079024,sudeste,1
São Paulo,350001,21736870.050039995,1.618836245110801,sudeste,0
Santos,350002,1932461.87547,0.6775384769526636,sudeste,0
Sorocaba,350003,1851230.635015,0.26274603575918004,sudeste,1
Itapeva,350004,353333.33601999993,0.9267170178005104,sudeste,0
Registro,350005,252742.88747399996,0.15520934902329264,sudeste,0
Itapetininga,350006,253807.95064,0.991799410808403,sudeste,1
Avaré,350007,235384.23760900003,1.8669829548219328,sudeste,0
Tatuí,350008,168051.73278600004,1.7578651722935004,sudeste,0
Bauru,350009,655028.1845099999,-0.3496421127086003,sudeste,0
Jaú,350010,361846.01398,0.04662121772061774,sudeste,0
Botucatu,350011,272832.22103300004,0.11506771880821014,sudeste,1
Lins,350012,166621.99388900003,0.13359480379470368,sudeste,0
Marília,350013,389917.4815300001,0.5932951753252348,sudeste,0
Assis,350014,247731.82627299998,0.49119267972607145,sudeste,0
Ourinhos,350015,239569.00241600006,-0.9511492852063393,sudeste,0
Tupã,350016,126699.439137,0.7852646686823166,sudeste,1
Piraju,350017,56719.470488,0.1705246076377271,sudeste,0
Presidente Prudente,350018,537996.963317,0.37661789408621515,sudeste,1
Adamantina - Lucélia,350019,134555.958518,2.205921016243193,sudeste,0
Dracena,350020,134725.326804,0.21581630453102282,sudeste,1
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,3.092923755763496,sudeste,0
Araçatuba,350022,316873.794905,0.4858546020423906,sudeste,0
Birigui - Penápolis,350023,293098.942452,1.1547589038732053,sudeste,0
Andradina,350024,196183.10761,1.3981362189030624,sudeste,0
São José do Rio Preto,350025,924788.6894919999,0.2536383383755603,sudeste,0
Catanduva,350026,261411.25936199998,1.032562748344231,sudeste,0
Votuporanga,350027,172918.727057,-0.18182586225923314,sudeste,0
Jales,350028,110988.30905000003,0.37104803474001935,sudeste,0
Fernandópolis,350029,110155.622522,-0.3508575166263927,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,-0.5301298899319619,sudeste,0
Ribeirão Preto,350031,1544148.811686,0.5685862003992347,sudeste,0
Barretos,350032,427062.3927650001,0.4246695996469005,sudeste,0
Franca,350033,429343.01302300004,0.5958316440686315,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,-0.31562748148389397,sudeste,0
Ituverava,350035,126054.65502,0.5958316440686315,sudeste,0
Araraquara,350036,628520.489836,-0.5802865674251722,sudeste,0
São Carlos,350037,526111.7132,-0.49507880120459996,sudeste,0
Campinas,350038,3244477.4976299996,0.4534145580316817,sudeste,0
Jundiaí,350039,993474.7307499999,1.2794798986317801,sudeste,0
Piracicaba,350040,612226.438651,0.3742229056513559,sudeste,0
Bragança Paulista,350041,482949.73968999996,0.13854797315087275,sudeste,0
Limeira,350042,380966.92931,0.22622109955468614,sudeste,0
Mogi Guaçu,350043,330455.44483,0.26351538214119985,sudeste,0
São João da Boa Vista,350044,317003.98011999996,0.20572472908761127,sudeste,0
Araras,350045,274649.950871,-0.06380891593830153,sudeste,0
Rio Claro,350046,254336.401807,0.7542239821754558,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,0.9479926320167904,sudeste,0
Amparo,350048,134997.72316000002,0.7969954131982606,sudeste,0
São José dos Campos,350049,1120029.7724130002,0.3235556441105293,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.12511340227472492,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,0.45492690311333467,sudeste,0
Guaratinguetá,350052,319024.6375310001,0.6056490005001524,sudeste,0
Cruzeiro,350053,164298.238741,0.19261156135545113,sudeste,0
Curitiba,410001,3701074.1058279998,0.09622135910102293,sul,0
Paranaguá,410002,296718.57104999997,-0.49156210367487174,sul,0
União da Vitória,410003,176669.499867,-0.5185425174856164,sul,0
Guarapuava,410004,349748.145659,-0.7323585075518052,sul,3
Pitanga,410005,76012.57095300002,-1.3597857570902938,sul,0
Cascavel,410006,529323.298461,-0.6137025881901931,sul,3
Foz do Iguaçu,410007,375228.46436200006,-1.0567265573132125,sul,0
Toledo,410008,331688.265979,-0.44597753929691647,sul,3
Francisco Beltrão,410009,277097.968703,0.7249565416957385,sul,4
Pato Branco,410010,270458.556094,-0.5727689980873116,sul,3
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-1.3597857570902938,sul,3
Dois Vizinhos,410012,81702.464137,-1.3597857570902938,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,-1.3597857570902938,sul,0
Maringá,410014,797099.27589,-0.603089576742368,sul,0
Campo Mourão,410015,313027.75322699995,0.5175556194815619,sul,0
Umuarama,410016,289313.81824000005,-0.6784167983154645,sul,0
Paranavaí,410017,203037.00908999998,0.11341868627051793,sul,0
Cianorte,410018,167377.66046400002,-0.7335627825029348,sul,0
Paranacity - Colorado,410019,67520.631082,-0.6721942507467448,sul,0
Loanda,410020,60473.115481999994,0.1846505494659858,sul,0
Londrina,410021,1101503.803679,1.3621018839477266,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.025721173353972584,sul,0
Apucarana,410023,232009.5816550001,1.1729480942577335,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,1.741013005107642,sul,0
Ivaiporã,410025,134258.070138,-0.18702454299966098,sul,0
Ibaiti,410026,59299.566444,-0.3140736745261464,sul,0
Ponta Grossa,410027,643820.6111910001,-0.7316447109084168,sul,0
Telêmaco Borba,410028,190498.32052999997,-0.24435953568853633,sul,0
Irati,410029,155233.04812999998,0.20878236675592757,sul,0
Florianópolis,420001,1156318.073962,-0.8028093876188747,sul,3
Criciúma,420002,436943.85003800003,-0.5550694450569619,sul,0
Tubarão,420003,321275.15853799996,-0.8365663690109427,sul,3
Araranguá,420004,199339.350779,-0.3468987174765903,sul,0
Lages,420005,282419.368602,-1.3597857570902938,sul,0
Curitibanos,420006,68873.72662899998,-0.13553746530787714,sul,0
Chapecó,420007,415514.7823769999,-0.8532985595327042,sul,3
Joaçaba - Herval d'Oeste,420008,177772.522683,-1.0426029453172823,sul,3
São Miguel do Oeste,420009,163672.588356,-0.9020880674573539,sul,0
Concórdia,420010,137754.40194799998,-0.9361010205598348,sul,3
Xanxerê,420011,129804.767413,-0.8488035021803266,sul,3
Maravilha,420012,52543.352625,-1.3597857570902938,sul,0
São Lourenço do Oeste,420013,42214.26332300001,-0.03888628437768645,sul,3
Caçador,420014,104941.68953599999,0.9217678775951194,sul,4
Videira,420015,128583.28165600002,-0.9449578235111279,sul,0
Joinville,420016,1029540.1583550001,-0.5277587671335671,sul,0
Mafra,420017,234930.639212,-0.5369303478594891,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.4868434968628315,sul,0
Blumenau,420019,650990.5468419999,-1.075578383911488,sul,3
Itajaí,420020,829779.85426,-0.5587726150029203,sul,3
Brusque,420021,252159.93985100003,-0.963217743837976,sul,0
