imedreg,imedreg_codepopulacao,prevalencia_normalizada,regiao,cluster
Barras,220005,94902.30242899999,-0.5042734156344578,nordeste,0
Parnaíba,220006,282098.81894,-0.18332458597326448,nordeste,0
Piripiri,220007,174437.123889,-0.1005781302990082,nordeste,0
Esperantina,220008,146372.46837199997,-0.4205756045053827,nordeste,0
Picos,220009,291225.751458,-0.3991113730145474,nordeste,3
Paulistana,220010,79939.350837,-0.5042734156344578,nordeste,3
Oeiras,220011,68545.96854100001,-0.5042734156344578,nordeste,3
Simplício Mendes,220012,41332.865334999995,-0.5042734156344578,nordeste,3
São Raimundo Nonato,220013,113098.98546299999,-0.2257602806322387,nordeste,3
São João do Piauí,220014,48436.09284500001,-0.27702492104654386,nordeste,3
Corrente,220015,120522.36767299999,-0.5042734156344578,nordeste,3
Bom Jesus,220016,77915.88872199999,-0.5042734156344578,nordeste,3
Floriano,220017,124347.35358400001,-0.5042734156344578,nordeste,3
Uruçuí,220018,61936.30414100001,-0.5042734156344578,nordeste,3
Canto do Buriti,220019,49014.573814,-0.5042734156344578,nordeste,3
Fortaleza,230001,4212262.35793,6.259240544394517,nordeste,0
Itapipoca,230002,311590.29093,-0.3105590233206145,nordeste,2
Redenção-Acarape,230003,229672.19836,0.1527447638557299,nordeste,1
Canindé,230004,204751.35333000004,-0.0620820243928345,nordeste,2
Itapagé,230005,156725.52479,-0.44008527106422307,nordeste,2
Quixadá,230006,333010.95934999996,0.34157795981475725,nordeste,0
Russas - Limoeiro do Norte,230007,385634.97420500003,0.095719298375785,nordeste,1
Aracati,230008,152228.60224,0.15656958594590223,nordeste,1
Iguatu,230009,330687.50607,0.11867465791912112,nordeste,0
Icó,230010,110782.59877,-0.14104233946329062,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,-0.3342131023558888,nordeste,0
Brejo Santo,230012,188837.72431,-0.39772774866219696,nordeste,0
Crateús,230013,247029.53571999999,-0.05631432138607078,nordeste,0
Tauá,230014,92350.27985,-0.06854455116728937,nordeste,0
Sobral,230015,613519.6217039999,0.1300818339664303,nordeste,0
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,-0.33124090237657877,nordeste,0
Acaraú,230017,216118.57382999998,-0.3180807998904798,nordeste,0
Camocim,230018,144405.99371,-0.2952809690341657,nordeste,0
Natal,240001,1743859.074166,1.8037009978480711,nordeste,0
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,0.17276948989131846,nordeste,0
Canguaretama,240003,139853.969338,-0.0007521724777845522,nordeste,0
Santa Cruz,240004,99814.195614,0.009537652577870988,nordeste,0
João Câmara,240005,73448.84682600001,-0.5042734156344578,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,-0.15604112808343634,nordeste,2
Caicó,240007,177541.72769499998,-0.5042734156344578,nordeste,0
Currais Novos,240008,112075.386137,-0.21907453659491952,nordeste,0
Mossoró,240009,506065.532053,1.642271690903321,nordeste,0
Pau dos Ferros,240010,232247.75273900005,-0.14899490231344947,nordeste,2
Açu,240011,239683.381827,0.46107584231924287,nordeste,0
João Pessoa,250001,1452524.6672960005,0.9473853339687386,nordeste,0
Guarabira,250002,314765.34578200005,-0.5042734156344578,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,-0.5042734156344578,nordeste,0
Itabaiana,250004,63753.31175000001,-0.5042734156344578,nordeste,0
Campina Grande,250005,931376.7193609999,-0.3104836276271774,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-0.5042734156344578,nordeste,0
Monteiro,250007,56261.812517000006,-0.5042734156344578,nordeste,0
Sumé,250008,50438.907963000005,-0.08653179347942222,nordeste,0
Patos,250009,265946.903487,-0.1950016216775041,nordeste,0
Itaporanga,250010,122107.57574800002,-0.4119307722302487,nordeste,3
Catolé do Rocha - São Bento,250011,118344.00627,-0.4192676687433573,nordeste,0
Pombal,250012,65066.772294999995,-0.043373260457897106,nordeste,0
Princesa Isabel,250013,62855.512667999996,-0.5042734156344578,nordeste,0
Sousa,250014,139757.42990999998,-0.42140094120380817,nordeste,0
Cajazeiras,250015,153774.930903,-0.4322647026657077,nordeste,0
Recife,260001,4016539.695079,4.530020286812275,nordeste,0
Goiana – Timbaúba,260002,340065.78466000006,-0.001374686486757995,nordeste,2
Palmares,260003,260124.782594,-0.2335593229623461,nordeste,0
Limoeiro,260004,226373.37741000002,0.384516667206974,nordeste,0
Vitória de Santo Antão,260005,207936.9037,0.8503575949929267,nordeste,0
Carpina,260006,183777.09359,-0.1210948424736033,nordeste,2
Barreiros - Sirinhaém,260007,161275.69727,-0.37951908732143746,nordeste,0
Surubim,260008,138827.15985,-0.35934614558245964,nordeste,0
Caruaru,260009,1143502.4863800001,-0.16996982732595886,nordeste,0
Garanhuns,260010,559153.8110999998,-0.3243601173011071,nordeste,0
Arcoverde,260011,381987.26514,-0.29358742557917306,nordeste,3
Belo Jardim – Pesqueira,260012,270946.71656000003,-0.31862952279107093,nordeste,0
Serra Talhada,260013,331597.202674,-0.3012050344833271,nordeste,3
Afogados da Ingazeira,260014,187106.129848,-0.38448041247985637,nordeste,0
Petrolina,260015,512192.2046,-0.38642795973663374,nordeste,0
Araripina,260016,336838.86040999996,-0.43495875859313565,nordeste,0
Salgueiro,260017,193058.36722900002,-0.15346848990664483,nordeste,3
Escada - Ribeirão,260018,165768.42274599997,-0.23679864857141972,nordeste,0
Maceió,270001,1328339.1964320005,0.3876151278192777,nordeste,4
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,-0.45709262668870176,nordeste,0
Penedo,270003,195167.849766,-0.452728447264268,nordeste,0
São Miguel dos Campos,270004,186218.698957,-0.45025133998141403,nordeste,0
União dos Palmares,270005,151747.64067900003,-0.43797966241330083,nordeste,0
Atalaia,270006,121125.36878599998,-0.4089721928518286,nordeste,0
Arapiraca,270007,565424.86768,-0.4850221911133277,nordeste,3
Palmeira dos Índios,270008,169330.76583999998,-0.443483363891302,nordeste,0
Delmiro Gouveia,270009,158439.567114,-0.5042734156344578,nordeste,3
Santana do Ipanema,270010,143255.25791,-0.5042734156344578,nordeste,0
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-0.5042734156344578,nordeste,3
Aracaju,280001,1237324.106538,-0.03542009338614041,nordeste,0
Estância,280002,243854.606175,-0.3392583552119859,nordeste,0
Propriá,280003,158147.453095,-0.24328401754825685,nordeste,0
Itabaiana,280004,249607.545829,-0.4101196471847015,nordeste,0
Lagarto,280005,254692.5906,-0.42527684475371524,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-0.38587165208612373,nordeste,3
Salvador,290001,4084138.4268900002,1.5315759190125398,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.3707065069843671,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.5042734156344578,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.3274235466560804,nordeste,0
Valença,290005,260522.68494999997,-0.3112015408186975,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.45003713993393846,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,1.3478974758675768,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.22184738149398164,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,0.2540004278432326,nordeste,0
Camacan,290010,128377.17958,-0.034100102465626905,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.21436447865796338,nordeste,0
Jequié,290012,335632.69826100004,-0.010453128408403106,nordeste,0
Brumado,290013,223982.71154999998,0.03469250223214904,nordeste,0
Ipiaú,290014,218504.67817,1.0610811787333043,nordeste,0
Itapetinga,290015,155342.98423,0.14332072535177234,nordeste,0
Guanambi,290016,466837.04169399996,-0.48272431017666845,nordeste,0
Bom Jesus da Lapa,290017,234019.08669999999,-0.4612858081494209,nordeste,0
Barreiras,290018,558661.119109,-0.44774799241133517,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.4174718078697087,nordeste,3
Irecê,290020,403244.60797899996,-0.44253708008147025,nordeste,0
Xique-Xique – Barra,290021,217720.62055999998,-0.3656564952363172,nordeste,3
Juazeiro,290022,519402.68434,-0.38806392023091196,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.4679291013344715,nordeste,0
Paulo Afonso,290024,196770.343708,-0.5042734156344578,nordeste,3
Ribeira do Pombal,290025,192354.02113,-0.4519744276332267,nordeste,0
Euclides da Cunha,290026,184569.18926000004,-0.39526366505365895,nordeste,3
Cícero Dantas,290027,127117.44118,-0.4132361023031243,nordeste,3
Jeremoabo,290028,96341.81287,-0.5042734156344578,nordeste,3
Feira de Santana,290029,1235784.0604499998,-0.026778572429761848,nordeste,3
Jacobina,290030,318908.05842,-0.4727285224357492,nordeste,0
Itaberaba,290031,217208.981881,-0.457958937494793,nordeste,0
Conceição do Coité,290032,192721.90131999998,-0.2658569013125741,nordeste,0
Serrinha,290033,188895.1299,-0.23799019678196287,nordeste,0
Seabra,290034,176917.79693,-0.4429275707795719,nordeste,0
Belo Horizonte,310001,5302661.613623001,0.5041854194652614,sudeste,0
Sete Lagoas,310002,414784.14420100005,-0.3830064773520786,sudeste,0
Santa Bárbara - Ouro Preto,310003,259941.603071,-0.15174696586879893,sudeste,0
Curvelo,310004,184938.06675999996,-0.5042734156344578,sudeste,3
Itabira,310005,156708.129292,0.07348401275582518,sudeste,0
Montes Claros,310006,772503.515917,-0.4391609570126689,sudeste,3
Janaúba,310007,222460.21700499998,-0.36860977952229407,sudeste,3
Salinas,310008,192580.832348,-0.5042734156344578,sudeste,3
Januária,310009,150628.74508,-0.5042734156344578,sudeste,0
Pirapora,310010,147491.22293500003,-0.3678595946235645,sudeste,3
São Francisco,310011,116369.90954,-0.5042734156344578,sudeste,3
Espinosa,310012,95914.98229,-0.3993896904553179,sudeste,0
Teófilo Otoni,310013,490239.30398100003,-0.4422196600916178,sudeste,3
Capelinha,310014,178218.62567,-0.5042734156344578,sudeste,3
Almenara,310015,169968.86164000002,-0.44508657078534836,sudeste,0
Diamantina,310016,125470.937976,-0.5042734156344578,sudeste,3
Araçuaí,310017,108053.927453,-0.5042734156344578,sudeste,3
Pedra Azul,310018,92450.358212,-0.5042734156344578,sudeste,3
Águas Formosas,310019,50874.08342899999,-0.5042734156344578,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.3476554610546719,sudeste,3
Guanhães,310021,192563.19338,-0.5042734156344578,sudeste,0
Mantena,310022,64555.720241,-0.5042734156344578,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.5042734156344578,sudeste,0
Ipatinga,310024,648876.4022819999,-0.12892898271678255,sudeste,0
Caratinga,310025,231827.03051900002,-0.5042734156344578,sudeste,0
João Monlevade,310026,148813.19643,-0.4366724173063391,sudeste,0
Juiz de Fora,310027,746206.3141799999,0.8169057331963551,sudeste,0
Manhuaçu,310028,352970.67047899996,-0.4187712352741357,sudeste,3
Ubá,310029,288143.317461,-0.32970888414175653,sudeste,0
Ponte Nova,310030,179575.350045,-0.5042734156344578,sudeste,3
Muriaé,310031,184863.501644,-0.23218291227378698,sudeste,0
Cataguases,310032,180524.02673000004,-0.28136855747698925,sudeste,0
Viçosa,310033,168880.87934999997,-0.5042734156344578,sudeste,0
Carangola,310034,111822.93782600001,-0.23438458498899623,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,-0.36521238385157695,sudeste,0
Além Paraíba,310036,56592.475901000005,-0.32651267124390054,sudeste,0
Barbacena,310037,236771.582069,-0.3704900034310454,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,-0.4073105950471086,sudeste,0
São João del Rei,310039,186840.932844,-0.23506258238878433,sudeste,0
Varginha,310040,202407.797326,0.04244034013801406,sudeste,0
Passos,310041,267128.45035400003,-0.46661392773739946,sudeste,0
Alfenas,310042,258663.18437899995,-0.30981356880278854,sudeste,0
Lavras,310043,229927.86098699996,-0.22075048015530238,sudeste,0
Guaxupé,310044,160599.35241,-0.37899369946992323,sudeste,0
Três Corações,310045,133436.031399,-0.3534907441536898,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,0.06459639272741648,sudeste,0
São Sebastião do Paraíso,310047,117037.80936,-0.24641006280658245,sudeste,0
Campo Belo,310048,89676.33284000002,-0.1029524996100643,sudeste,0
Piumhi,310049,53684.384278,0.08207740290528523,sudeste,0
Pouso Alegre,310050,563629.9836259999,0.459542794480536,sudeste,0
Poços de Caldas,310051,277360.380068,-0.15162581422219956,sudeste,0
Itajubá,310052,201606.60566300002,-0.20488082549634556,sudeste,0
São Lourenço,310053,187804.77343100004,-0.2364442103570298,sudeste,0
Caxambu - Baependi,310054,72625.400966,-0.5042734156344578,sudeste,0
Uberaba,310055,465988.712444,0.01384663531550827,sudeste,0
Araxá,310056,182123.327045,-0.33856283688063177,sudeste,0
Frutal,310057,119424.98165599999,-0.3358007811224639,sudeste,0
Iturama,310058,68477.692718,-0.5042734156344578,sudeste,0
Uberlândia,310059,964012.5726859999,0.28407564701305776,sudeste,0
Ituiutaba,310060,152835.680911,-0.43845160895225666,sudeste,0
Monte Carmelo,310061,75886.226818,0.15855573432403297,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.17424938712777505,sudeste,0
Unaí,310063,185549.39930600004,-0.44164320430727305,sudeste,0
Patrocínio,310064,142091.802488,0.4161102100916512,sudeste,0
Divinópolis,310065,747289.9483659999,0.3034388249808318,sudeste,0
Formiga,310066,169039.18772299998,-0.02287074149626181,sudeste,0
Dores do Indaiá,310067,141476.017624,-0.43316651842306875,sudeste,0
Pará de Minas,310068,142750.33332600002,-0.15191274478080327,sudeste,0
Oliveira,310069,115968.10467999999,-0.3307788039767857,sudeste,0
Abaeté,310070,39168.402931000004,-0.24743576359160507,sudeste,0
Vitória,320001,2072647.84414,4.111553898496558,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,0.10697679622989421,sudeste,0
São Mateus,320003,296587.73153,-0.029409238763796725,sudeste,0
Linhares,320004,364624.53661,0.4613698342160755,sudeste,1
Colatina,320005,321609.22273999994,0.1526055497899376,sudeste,0
Nova Venécia,320006,138784.0995,-0.2868150609819546,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,-0.1396523156854528,sudeste,0
Alegre,320008,197946.24655400004,-0.4026304613658396,sudeste,0
Rio de Janeiro,330001,12607706.687149998,2.7432543095315407,sudeste,0
Angra dos Reis,330002,277132.96929,-0.06867368159316706,sudeste,0
Rio Bonito,330003,139402.97464,0.28953408638981004,sudeste,1
Volta Redonda - Barra Mansa,330004,644039.2948200001,2.3559411212081938,sudeste,0
Resende,330005,199896.71120999998,0.3009360813840746,sudeste,0
Valença,330006,171525.86823999998,0.0822224141951591,sudeste,1
Petrópolis,330007,512335.62458999996,1.1451011221869634,sudeste,0
Nova Friburgo,330008,331452.5413200001,0.5883630797989803,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,0.2328000555052775,sudeste,0
Campos dos Goytacazes,330010,655023.65411,-0.3046180787023025,sudeste,0
Itaperuna,330011,196872.82127999997,-0.04438623974627624,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,-0.5042734156344578,sudeste,0
Cabo Frio,330013,627483.79756,0.18510946458324784,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,0.16379305191573715,sudeste,0
São Paulo,350001,21736870.050039995,5.035496101333492,sudeste,0
Santos,350002,1932461.87547,1.8279042616082763,sudeste,1
Sorocaba,350003,1851230.635015,-0.03693392862521041,sudeste,2
Itapeva,350004,353333.33601999993,-0.3853110017204009,sudeste,0
Registro,350005,252742.88747399996,0.6102100850529224,sudeste,1
Itapetininga,350006,253807.95064,-0.10791386039990268,sudeste,0
Avaré,350007,235384.23760900003,0.2222775746498228,sudeste,0
Tatuí,350008,168051.73278600004,-0.14510113661213167,sudeste,0
Bauru,350009,655028.1845099999,0.5247123578397845,sudeste,0
Jaú,350010,361846.01398,-0.309661780350955,sudeste,0
Botucatu,350011,272832.22103300004,0.7493809385662071,sudeste,0
Lins,350012,166621.99388900003,-0.031118113504670194,sudeste,0
Marília,350013,389917.4815300001,-0.26547428841962206,sudeste,0
Assis,350014,247731.82627299998,-0.2606247703777014,sudeste,0
Ourinhos,350015,239569.00241600006,-0.00037246643246397306,sudeste,0
Tupã,350016,126699.439137,-0.2660737666481198,sudeste,0
Piraju,350017,56719.470488,-0.3269106765871181,sudeste,0
Presidente Prudente,350018,537996.963317,-0.3162815004921179,sudeste,0
Adamantina - Lucélia,350019,134555.958518,-0.4295095719974577,sudeste,0
Dracena,350020,134725.326804,-0.17461067006077471,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,0.3284179686003321,sudeste,0
Araçatuba,350022,316873.794905,0.7656227770857307,sudeste,0
Birigui - Penápolis,350023,293098.942452,-0.12131416896611107,sudeste,0
Andradina,350024,196183.10761,-0.29916053378399926,sudeste,0
São José do Rio Preto,350025,924788.6894919999,0.5059324286860397,sudeste,0
Catanduva,350026,261411.25936199998,-0.07024449061571596,sudeste,0
Votuporanga,350027,172918.727057,-0.03885612674820157,sudeste,0
Jales,350028,110988.30905000003,-0.22526463189283175,sudeste,0
Fernandópolis,350029,110155.622522,-0.138974925634738,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,-0.5042734156344578,sudeste,0
Ribeirão Preto,350031,1544148.811686,0.3116351215169357,sudeste,0
Barretos,350032,427062.3927650001,-0.0748882481880207,sudeste,0
Franca,350033,429343.01302300004,-0.36368763217566163,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,-0.021165667996666488,sudeste,0
Ituverava,350035,126054.65502,-0.42446739306852943,sudeste,0
Araraquara,350036,628520.489836,0.40001999622072487,sudeste,0
São Carlos,350037,526111.7132,-0.3321820450833148,sudeste,0
Campinas,350038,3244477.4976299996,0.33909764084932403,sudeste,0
Jundiaí,350039,993474.7307499999,0.12353830474947176,sudeste,1
Piracicaba,350040,612226.438651,-0.07704923809640073,sudeste,0
Bragança Paulista,350041,482949.73968999996,0.7663663814196844,sudeste,1
Limeira,350042,380966.92931,-0.24021058316533073,sudeste,0
Mogi Guaçu,350043,330455.44483,0.25679141174655823,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.345601580674242,sudeste,0
Araras,350045,274649.950871,-0.13799187758344753,sudeste,0
Rio Claro,350046,254336.401807,0.08903060445034375,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.34054548628522413,sudeste,0
Amparo,350048,134997.72316000002,-0.05715829068631204,sudeste,0
São José dos Campos,350049,1120029.7724130002,0.9956927359551343,sudeste,1
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.36176673765121137,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,0.12312421641940201,sudeste,1
Guaratinguetá,350052,319024.6375310001,-0.40967331777754334,sudeste,0
Cruzeiro,350053,164298.238741,-0.1368956255806676,sudeste,0
Curitiba,410001,3701074.1058279998,0.724311584462091,sul,0
Paranaguá,410002,296718.57104999997,-0.02961863246890623,sul,0
União da Vitória,410003,176669.499867,-0.16262121248768752,sul,0
Guarapuava,410004,349748.145659,-0.4108818465054855,sul,0
Pitanga,410005,76012.57095300002,-0.5042734156344578,sul,0
Cascavel,410006,529323.298461,1.0450737920127577,sul,0
Foz do Iguaçu,410007,375228.46436200006,0.6485618000716998,sul,0
Toledo,410008,331688.265979,-0.050730289904256896,sul,0
Francisco Beltrão,410009,277097.968703,-0.29910744275842555,sul,0
Pato Branco,410010,270458.556094,-0.0017848155138560078,sul,0
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.5042734156344578,sul,0
Dois Vizinhos,410012,81702.464137,-0.3811446856833294,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,-0.25318595616544487,sul,0
Maringá,410014,797099.27589,0.12196817820199492,sul,0
Campo Mourão,410015,313027.75322699995,0.7662710858770925,sul,0
Umuarama,410016,289313.81824000005,-0.3909661593219304,sul,0
Paranavaí,410017,203037.00908999998,0.7344072426546898,sul,0
Cianorte,410018,167377.66046400002,0.7411507738443237,sul,0
Paranacity - Colorado,410019,67520.631082,-0.5042734156344578,sul,0
Loanda,410020,60473.115481999994,0.9929090110679862,sul,0
Londrina,410021,1101503.803679,0.5672938654733456,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.3834861743633239,sul,0
Apucarana,410023,232009.5816550001,0.07692379697653404,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,-0.17055365986175922,sul,0
Ivaiporã,410025,134258.070138,0.5447427728014839,sul,0
Ibaiti,410026,59299.566444,-0.3346276450778283,sul,0
Ponta Grossa,410027,643820.6111910001,-0.34801994272285525,sul,0
Telêmaco Borba,410028,190498.32052999997,-0.1346142800287176,sul,0
Irati,410029,155233.04812999998,-0.5042734156344578,sul,0
Florianópolis,420001,1156318.073962,2.1927140911552008,sul,1
Criciúma,420002,436943.85003800003,1.107362598817761,sul,0
Tubarão,420003,321275.15853799996,2.470411790157054,sul,0
Araranguá,420004,199339.350779,0.5958426501323294,sul,0
Lages,420005,282419.368602,-0.0009515482537132419,sul,0
Curitibanos,420006,68873.72662899998,-0.3582101613944789,sul,0
Chapecó,420007,415514.7823769999,-0.3197332274397118,sul,0
Joaçaba - Herval d'Oeste,420008,177772.522683,-0.15971672204452764,sul,0
São Miguel do Oeste,420009,163672.588356,-0.4387078845664666,sul,0
Concórdia,420010,137754.40194799998,0.15297807329999366,sul,0
Xanxerê,420011,129804.767413,-0.10769658454193158,sul,0
Maravilha,420012,52543.352625,-0.5042734156344578,sul,0
São Lourenço do Oeste,420013,42214.26332300001,0.002279744517083553,sul,0
Caçador,420014,104941.68953599999,-0.1208254003586831,sul,0
Videira,420015,128583.28165600002,-0.3478001865566711,sul,0
Joinville,420016,1029540.1583550001,0.4923966970033031,sul,0
Mafra,420017,234930.639212,-0.2901693575854688,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.34219921583707497,sul,0
Blumenau,420019,650990.5468419999,0.8401594646777046,sul,0
