imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Natal,240001,1743859.074166,1.1103018047751243,nordeste,0
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,0.8786494926224151,nordeste,0
Canguaretama,240003,139853.969338,0.02468739226050754,nordeste,0
Santa Cruz,240004,99814.195614,-0.3399219851196064,nordeste,0
João Câmara,240005,73448.84682600001,-0.9839079654905363,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,1.2790626671171914,nordeste,0
Caicó,240007,177541.72769499998,-0.8081447587019234,nordeste,0
Currais Novos,240008,112075.386137,-0.6594091922091923,nordeste,0
Mossoró,240009,506065.532053,0.3113573099507122,nordeste,0
Pau dos Ferros,240010,232247.75273900005,-0.7629850870536733,nordeste,0
Açu,240011,239683.381827,1.1129175307852963,nordeste,4
João Pessoa,250001,1452524.6672960005,0.7625224765567133,nordeste,0
Guarabira,250002,314765.34578200005,-0.4116189856076878,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,-0.35836546701609695,nordeste,0
Itabaiana,250004,63753.31175000001,-0.03314776310406395,nordeste,2
Campina Grande,250005,931376.7193609999,0.31817919353201674,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-1.035786256295549,nordeste,0
Monteiro,250007,56261.812517000006,-0.7763896760189388,nordeste,0
Sumé,250008,50438.907963000005,-0.6491204891967252,nordeste,0
Patos,250009,265946.903487,-0.04474336601847225,nordeste,0
Itaporanga,250010,122107.57574800002,-0.3190140711697732,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,-0.8032618168570635,nordeste,0
Pombal,250012,65066.772294999995,-0.6117513042949931,nordeste,0
Princesa Isabel,250013,62855.512667999996,-0.0888071627283883,nordeste,0
Sousa,250014,139757.42990999998,-0.26317563491957835,nordeste,0
Cajazeiras,250015,153774.930903,-0.08753457281604042,nordeste,0
Recife,260001,4016539.695079,4.124049449393317,nordeste,1
Goiana – Timbaúba,260002,340065.78466000006,1.6606468266437497,nordeste,1
Palmares,260003,260124.782594,2.6428269276543475,nordeste,1
Limoeiro,260004,226373.37741000002,2.7666026348921733,nordeste,1
Vitória de Santo Antão,260005,207936.9037,3.9904211874865636,nordeste,1
Carpina,260006,183777.09359,4.9023720810357405,nordeste,1
Barreiros - Sirinhaém,260007,161275.69727,4.219258001521062,nordeste,1
Surubim,260008,138827.15985,0.84804395533303,nordeste,1
Caruaru,260009,1143502.4863800001,1.2451025592491656,nordeste,1
Garanhuns,260010,559153.8110999998,0.43101271038230615,nordeste,1
Arcoverde,260011,381987.26514,0.19853799834181307,nordeste,0
Belo Jardim – Pesqueira,260012,270946.71656000003,0.6602756418623152,nordeste,0
Serra Talhada,260013,331597.202674,-0.30593847225187293,nordeste,0
Afogados da Ingazeira,260014,187106.129848,-0.35243955896862617,nordeste,0
Petrolina,260015,512192.2046,-0.840184159437292,nordeste,0
Araripina,260016,336838.86040999996,0.09678516772774703,nordeste,0
Salgueiro,260017,193058.36722900002,-0.42081393025405645,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,10.012070593141972,nordeste,1
Maceió,270001,1328339.1964320005,0.8970307446489171,nordeste,0
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,0.8491588081340139,nordeste,1
Penedo,270003,195167.849766,-0.4219383061906447,nordeste,0
São Miguel dos Campos,270004,186218.698957,0.11509356872080166,nordeste,0
União dos Palmares,270005,151747.64067900003,1.4329984522053374,nordeste,1
Atalaia,270006,121125.36878599998,0.8845559640105795,nordeste,0
Arapiraca,270007,565424.86768,-0.23726936792007838,nordeste,0
Palmeira dos Índios,270008,169330.76583999998,-0.08646777493531532,nordeste,0
Delmiro Gouveia,270009,158439.567114,0.5205413374339001,nordeste,0
Santana do Ipanema,270010,143255.25791,-0.23991709090557659,nordeste,0
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-0.4586053619229706,nordeste,0
Aracaju,280001,1237324.106538,-0.14229244068230984,nordeste,0
Estância,280002,243854.606175,0.8969349800897435,nordeste,0
Propriá,280003,158147.453095,0.9759677580718101,nordeste,0
Itabaiana,280004,249607.545829,0.13080297098508534,nordeste,0
Lagarto,280005,254692.5906,0.89320152884572,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,0.3412679783024309,nordeste,0
Salvador,290001,4084138.4268900002,0.5526673648625998,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.4706282517603724,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.8719572665703585,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.9784077091087843,nordeste,0
Valença,290005,260522.68494999997,0.2010313403000149,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.10937514660334861,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,0.18648677447677972,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.40955410413955895,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.30296588713710837,nordeste,0
Camacan,290010,128377.17958,0.4989235128094976,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.6617280308245558,nordeste,0
Jequié,290012,335632.69826100004,-0.3551856837635583,nordeste,3
Brumado,290013,223982.71154999998,-0.995328768131147,nordeste,3
Ipiaú,290014,218504.67817,-0.5139227907487741,nordeste,0
Itapetinga,290015,155342.98423,-0.34068518777632195,nordeste,0
Guanambi,290016,466837.04169399996,-1.1202024964028086,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-0.7948526954404345,nordeste,3
Barreiras,290018,558661.119109,-0.6860547695856772,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.8130557745581833,nordeste,3
Irecê,290020,403244.60797899996,-1.045671623733015,nordeste,3
Xique-Xique – Barra,290021,217720.62055999998,-0.1162746090899181,nordeste,3
Juazeiro,290022,519402.68434,-0.2082910806300287,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.7546595366022979,nordeste,3
Paulo Afonso,290024,196770.343708,0.296470309845923,nordeste,0
Ribeira do Pombal,290025,192354.02113,-0.9245787331457753,nordeste,0
Euclides da Cunha,290026,184569.18926000004,-0.3974831308689047,nordeste,3
Cícero Dantas,290027,127117.44118,-0.7058685550754525,nordeste,0
Jeremoabo,290028,96341.81287,-0.6710757065792349,nordeste,0
Feira de Santana,290029,1235784.0604499998,-0.5418537760267242,nordeste,3
Jacobina,290030,318908.05842,-1.406388595949686,nordeste,3
Itaberaba,290031,217208.981881,-0.5148973702293387,nordeste,3
Conceição do Coité,290032,192721.90131999998,-1.5062241693507439,nordeste,3
Serrinha,290033,188895.1299,-1.1201164152720142,nordeste,3
Seabra,290034,176917.79693,-1.3826088732304291,nordeste,3
Belo Horizonte,310001,5302661.613623001,0.6988536572475861,sudeste,4
Sete Lagoas,310002,414784.14420100005,-1.156931014785929,sudeste,0
Santa Bárbara - Ouro Preto,310003,259941.603071,-1.206844965157434,sudeste,0
Curvelo,310004,184938.06675999996,1.2597318192403455,sudeste,4
Itabira,310005,156708.129292,-1.1737730416819891,sudeste,0
Montes Claros,310006,772503.515917,-0.34335934336553137,sudeste,0
Janaúba,310007,222460.21700499998,-0.44455249108333506,sudeste,0
Salinas,310008,192580.832348,-0.6674539501104404,sudeste,0
Januária,310009,150628.74508,0.0853107747693695,sudeste,0
Pirapora,310010,147491.22293500003,-0.6102276866701833,sudeste,0
São Francisco,310011,116369.90954,0.337201731226065,sudeste,0
Espinosa,310012,95914.98229,0.03879595549148205,sudeste,0
Teófilo Otoni,310013,490239.30398100003,0.07201866184480887,sudeste,0
Capelinha,310014,178218.62567,-0.7558752655383775,sudeste,0
Almenara,310015,169968.86164000002,-0.5708058351132405,sudeste,0
Diamantina,310016,125470.937976,-0.22716036945488427,sudeste,0
Araçuaí,310017,108053.927453,0.06535170946572365,sudeste,0
Pedra Azul,310018,92450.358212,-0.2441890690836504,sudeste,0
Águas Formosas,310019,50874.08342899999,-0.5020570796432393,sudeste,0
Governador Valadares,310020,449625.61725700006,1.5731647307969063,sudeste,0
Guanhães,310021,192563.19338,-1.051303636523937,sudeste,0
Mantena,310022,64555.720241,0.28230263972559216,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.617359139023196,sudeste,0
Ipatinga,310024,648876.4022819999,0.2923568121877308,sudeste,0
Caratinga,310025,231827.03051900002,1.1531090464403726,sudeste,0
João Monlevade,310026,148813.19643,-0.06305696274322463,sudeste,0
Juiz de Fora,310027,746206.3141799999,1.922748703331278,sudeste,0
Manhuaçu,310028,352970.67047899996,0.09185987510119449,sudeste,0
Ubá,310029,288143.317461,-0.11011300769987843,sudeste,0
Ponte Nova,310030,179575.350045,0.016101137277247636,sudeste,0
Muriaé,310031,184863.501644,-0.3962695074372274,sudeste,0
Cataguases,310032,180524.02673000004,0.21583485510376837,sudeste,0
Viçosa,310033,168880.87934999997,-1.1132132496175673,sudeste,0
Carangola,310034,111822.93782600001,0.17035326712942403,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,-0.16493044849556002,sudeste,0
Além Paraíba,310036,56592.475901000005,0.18765357156931473,sudeste,0
Barbacena,310037,236771.582069,0.2150097351072197,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,-0.7962456340308841,sudeste,0
São João del Rei,310039,186840.932844,-0.3727678536859632,sudeste,0
Varginha,310040,202407.797326,-0.48769164803471704,sudeste,0
Passos,310041,267128.45035400003,-0.18170320505407428,sudeste,0
Alfenas,310042,258663.18437899995,0.05570281116827842,sudeste,0
Lavras,310043,229927.86098699996,0.1895105882880817,sudeste,0
Guaxupé,310044,160599.35241,-0.5577524035627163,sudeste,0
Três Corações,310045,133436.031399,0.3058125114792104,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,-0.16308660226723712,sudeste,0
São Sebastião do Paraíso,310047,117037.80936,1.4591365516329373,sudeste,0
Campo Belo,310048,89676.33284000002,0.04366525438471838,sudeste,0
Piumhi,310049,53684.384278,-0.1804154570904845,sudeste,0
Pouso Alegre,310050,563629.9836259999,-0.3355392404386161,sudeste,0
Poços de Caldas,310051,277360.380068,0.6834491483416704,sudeste,0
Itajubá,310052,201606.60566300002,1.4879986732149109,sudeste,0
São Lourenço,310053,187804.77343100004,-0.31418652558538496,sudeste,0
Caxambu - Baependi,310054,72625.400966,-0.20822701011235334,sudeste,0
Uberaba,310055,465988.712444,0.2591155788840272,sudeste,0
Araxá,310056,182123.327045,-0.8814527686411628,sudeste,0
Frutal,310057,119424.98165599999,0.3371153617817676,sudeste,0
Iturama,310058,68477.692718,-0.26922406835955254,sudeste,0
Uberlândia,310059,964012.5726859999,-0.39052101339433115,sudeste,0
Ituiutaba,310060,152835.680911,-0.055175811113414144,sudeste,0
Monte Carmelo,310061,75886.226818,-0.28622735890799517,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.44752085511950623,sudeste,0
Unaí,310063,185549.39930600004,-0.22932672561790104,sudeste,0
Patrocínio,310064,142091.802488,-0.07555737411673877,sudeste,0
Divinópolis,310065,747289.9483659999,0.11225160970176987,sudeste,0
Formiga,310066,169039.18772299998,-1.1504804409667975,sudeste,0
Dores do Indaiá,310067,141476.017624,-0.5243703539373304,sudeste,0
Pará de Minas,310068,142750.33332600002,-0.8344145732289989,sudeste,0
Oliveira,310069,115968.10467999999,-0.2440165969105789,sudeste,0
Abaeté,310070,39168.402931000004,-1.0414129437464459,sudeste,0
Vitória,320001,2072647.84414,0.2537369627270743,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,-0.7450813345139385,sudeste,0
São Mateus,320003,296587.73153,0.5723210820092328,sudeste,0
Linhares,320004,364624.53661,-0.5716577627154658,sudeste,0
Colatina,320005,321609.22273999994,-0.45239434055838634,sudeste,0
Nova Venécia,320006,138784.0995,0.4040450665106646,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,0.012390637738593275,sudeste,0
Alegre,320008,197946.24655400004,0.8353482191836878,sudeste,0
Rio de Janeiro,330001,12607706.687149998,6.02310481654762,sudeste,1
Angra dos Reis,330002,277132.96929,1.2961373049225342,sudeste,1
Rio Bonito,330003,139402.97464,1.2499038081621312,sudeste,1
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.6956743976012729,sudeste,1
Resende,330005,199896.71120999998,0.8871397436813148,sudeste,0
Valença,330006,171525.86823999998,0.32771199284477814,sudeste,1
Petrópolis,330007,512335.62458999996,1.6532367800437255,sudeste,1
Nova Friburgo,330008,331452.5413200001,0.21357812190100953,sudeste,1
Três Rios - Paraíba do Sul,330009,150133.10261,0.005782662869436678,sudeste,1
Campos dos Goytacazes,330010,655023.65411,1.9202983281418777,sudeste,0
Itaperuna,330011,196872.82127999997,-0.1460244708886959,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,0.10470611190823975,sudeste,0
Cabo Frio,330013,627483.79756,1.54444339471501,sudeste,1
Macaé - Rio das Ostras,330014,737854.89237,0.1674723463653576,sudeste,1
São Paulo,350001,21736870.050039995,2.066778778984379,sudeste,0
Santos,350002,1932461.87547,1.709694865851639,sudeste,0
Sorocaba,350003,1851230.635015,0.33128243180755834,sudeste,0
Itapeva,350004,353333.33601999993,0.7273986139119218,sudeste,0
Registro,350005,252742.88747399996,0.45271434964615453,sudeste,1
Itapetininga,350006,253807.95064,-0.40467382900429794,sudeste,0
Avaré,350007,235384.23760900003,-0.23707112923625495,sudeste,0
Tatuí,350008,168051.73278600004,0.7648607931799839,sudeste,0
Bauru,350009,655028.1845099999,-0.44050900771482776,sudeste,0
Jaú,350010,361846.01398,0.03473369870375888,sudeste,0
Botucatu,350011,272832.22103300004,-0.4585747021017545,sudeste,0
Lins,350012,166621.99388900003,-0.2677657586298976,sudeste,0
Marília,350013,389917.4815300001,-0.1208208485038225,sudeste,0
Assis,350014,247731.82627299998,-0.4359778655432078,sudeste,0
Ourinhos,350015,239569.00241600006,-0.37940725277204,sudeste,0
Tupã,350016,126699.439137,1.6626294703784594,sudeste,0
Piraju,350017,56719.470488,-0.09126346646382674,sudeste,0
Presidente Prudente,350018,537996.963317,0.41723167424600327,sudeste,0
Adamantina - Lucélia,350019,134555.958518,0.31843852667461137,sudeste,0
Dracena,350020,134725.326804,0.46759320145205746,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,1.0536453000861639,sudeste,0
Araçatuba,350022,316873.794905,0.13646800327195968,sudeste,0
Birigui - Penápolis,350023,293098.942452,0.6764955274433322,sudeste,0
Andradina,350024,196183.10761,0.7353312296838764,sudeste,0
São José do Rio Preto,350025,924788.6894919999,0.43836729167364175,sudeste,0
Catanduva,350026,261411.25936199998,1.2915230242027076,sudeste,0
Votuporanga,350027,172918.727057,0.3588460599568605,sudeste,0
Jales,350028,110988.30905000003,1.2686234907988803,sudeste,0
Fernandópolis,350029,110155.622522,-0.03501907979614666,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,1.3206230926128617,sudeste,0
Ribeirão Preto,350031,1544148.811686,1.0127981218878481,sudeste,0
Barretos,350032,427062.3927650001,0.26069976189059285,sudeste,1
Franca,350033,429343.01302300004,0.5206921793821069,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,0.11804146194491265,sudeste,1
Ituverava,350035,126054.65502,2.2934168770698693,sudeste,0
Araraquara,350036,628520.489836,-0.21532612854559824,sudeste,0
São Carlos,350037,526111.7132,-0.5307881931515886,sudeste,0
Campinas,350038,3244477.4976299996,0.7437120587864534,sudeste,0
Jundiaí,350039,993474.7307499999,0.613168631651317,sudeste,0
Piracicaba,350040,612226.438651,-0.21725445870117252,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.2771476692799324,sudeste,0
Limeira,350042,380966.92931,0.3828766541154206,sudeste,0
Mogi Guaçu,350043,330455.44483,0.2530259514087649,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.029304353141353077,sudeste,0
Araras,350045,274649.950871,-0.02413565694917505,sudeste,0
Rio Claro,350046,254336.401807,0.977088509867594,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,0.01615925291824444,sudeste,0
Amparo,350048,134997.72316000002,-0.4530570123725909,sudeste,0
São José dos Campos,350049,1120029.7724130002,0.052376289230234054,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.1545671957871374,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,-0.20315937855893224,sudeste,2
Guaratinguetá,350052,319024.6375310001,0.09492312186799012,sudeste,0
Cruzeiro,350053,164298.238741,-0.2099283774241356,sudeste,0
Curitiba,410001,3701074.1058279998,0.6555786651432874,sul,0
Paranaguá,410002,296718.57104999997,-0.1615597867294424,sul,0
União da Vitória,410003,176669.499867,-0.619017886073425,sul,0
Guarapuava,410004,349748.145659,-0.717992146236451,sul,3
Pitanga,410005,76012.57095300002,-0.5078592065185196,sul,0
Cascavel,410006,529323.298461,-0.6468084322806463,sul,3
Foz do Iguaçu,410007,375228.46436200006,-0.5601799044906928,sul,3
Toledo,410008,331688.265979,-0.7730296035810169,sul,3
Francisco Beltrão,410009,277097.968703,-0.7910593845653218,sul,3
Pato Branco,410010,270458.556094,-0.7629147876402782,sul,3
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.7794876499883514,sul,3
Dois Vizinhos,410012,81702.464137,-0.887801853158739,sul,3
Marechal Cândido Rondon,410013,80130.80911600002,-0.905872985465048,sul,0
Maringá,410014,797099.27589,-0.4952780166706539,sul,0
Campo Mourão,410015,313027.75322699995,-0.14568373572740603,sul,0
Umuarama,410016,289313.81824000005,-0.8371024427230107,sul,0
Paranavaí,410017,203037.00908999998,-0.6546696184813146,sul,0
Cianorte,410018,167377.66046400002,-0.8329372653953798,sul,0
Paranacity - Colorado,410019,67520.631082,-0.22454135829288424,sul,0
Loanda,410020,60473.115481999994,-0.4553649098694269,sul,0
Londrina,410021,1101503.803679,-0.25320557385994086,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.3028176296065072,sul,0
Apucarana,410023,232009.5816550001,0.6699870509720485,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,0.4401251662720953,sul,0
Ivaiporã,410025,134258.070138,-0.14275256981200102,sul,0
Ibaiti,410026,59299.566444,0.4601370821202048,sul,0
Ponta Grossa,410027,643820.6111910001,-0.34272624537438057,sul,0
Telêmaco Borba,410028,190498.32052999997,-0.19847672216242504,sul,0
Irati,410029,155233.04812999998,-0.4984558862100831,sul,0
Florianópolis,420001,1156318.073962,-1.1829114200248667,sul,3
Criciúma,420002,436943.85003800003,-0.7922488146846436,sul,0
Tubarão,420003,321275.15853799996,-0.7455823378383426,sul,3
Araranguá,420004,199339.350779,-0.5278193856765632,sul,0
Lages,420005,282419.368602,-0.3738099963764679,sul,3
Curitibanos,420006,68873.72662899998,-0.014308120535347272,sul,0
Chapecó,420007,415514.7823769999,-1.010776675711977,sul,3
Joaçaba - Herval d'Oeste,420008,177772.522683,-1.2215451485425983,sul,0
São Miguel do Oeste,420009,163672.588356,-0.9425758222636519,sul,3
Concórdia,420010,137754.40194799998,-1.250399609425713,sul,3
Xanxerê,420011,129804.767413,-0.7353557273648578,sul,3
Maravilha,420012,52543.352625,-0.9053854431206952,sul,3
São Lourenço do Oeste,420013,42214.26332300001,-0.6384633965926579,sul,3
Caçador,420014,104941.68953599999,1.0009450390469339,sul,4
Videira,420015,128583.28165600002,-0.8751734304805278,sul,0
Joinville,420016,1029540.1583550001,-0.8668440104188817,sul,3
Mafra,420017,234930.639212,-0.6163314562067418,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.6998767622578944,sul,0
Blumenau,420019,650990.5468419999,-1.0144303595848345,sul,3
Itajaí,420020,829779.85426,-0.6256039569899803,sul,3
Brusque,420021,252159.93985100003,-1.1374136362858047,sul,3
