imedreg,imedreg_codepopulacao,prevalencia_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,2.2686681708065364,norte,1
Ariquemes,110002,244267.98213300004,1.4482355798182147,norte,1
Jaru,110003,120564.550067,1.091675598231993,norte,1
Ji-Paraná,110004,304025.6776749999,0.8724770713464851,norte,1
Cacoal,110005,302589.83598300006,1.088197415890432,norte,0
Vilhena,110006,165292.086385,1.236130711591117,norte,0
Rio Branco,120001,504876.57074800006,0.5390958342923057,norte,1
Brasiléia,120002,72338.13942400001,1.7702947619648546,norte,0
Sena Madureira,120003,62990.199089999995,1.1308428043937662,norte,1
Cruzeiro do Sul,120004,163322.92484599998,0.2658182227457404,norte,1
Tarauacá,120005,90942.145483,0.9484974770879535,norte,0
Manaus,130001,2569981.538139,0.7888541027804761,norte,1
São Gabriel da Cachoeira,130002,104242.843152,3.5153175683456244,norte,1
Coari,130003,156942.81565,1.6589270227563297,norte,1
Manacapuru,130004,144349.73552,1.1468723754219692,norte,1
Tefé,130005,182082.64676700003,3.246753850232638,norte,1
Tabatinga,130006,231873.164687,0.732798385302007,norte,1
Eirunepé,130007,101999.009491,2.314650204847834,norte,1
Lábrea,130008,130885.96567100001,1.9514639299655279,norte,1
Manicoré,130009,161550.21102,0.7708976334380871,norte,1
Parintins,130010,249841.37481000004,0.59422616863165,norte,0
Itacoatiara,130011,173964.624469,1.6874091939988234,norte,0
Boa Vista,140001,473642.83966299996,4.164467680108535,norte,0
Pacaraima,140002,55863.802617,0.9694046377141777,norte,1
Rorainópolis,140003,63088.226788,1.5019046156488252,norte,1
Caracaraí,140004,38586.120428999995,0.6613905764195157,norte,1
Belém,150001,2592933.5334,-0.41617824820053284,norte,0
Cametá,150002,227778.21129,-0.23862731472357707,norte,3
Abaetetuba,150003,439624.04368,-1.1315163177138374,norte,3
Castanhal,150004,518779.56397599995,-0.9429210903187825,norte,3
Bragança,150005,313089.568425,-1.1161561865094016,norte,3
Capanema,150006,191054.418786,-1.0431259343989059,norte,3
Paragominas,150007,410930.524905,-1.066919043425712,norte,3
Capitão Poço,150008,107161.11330300002,-0.6449293310390035,norte,3
Marabá,150009,570348.4834569999,-0.6537557934180246,norte,0
Parauapebas,150010,408077.52058,2.3089715192961338,norte,0
Tucuruí,150011,420204.09783,-1.4735504126009589,norte,3
Redenção,150012,279895.77273,-0.14002269530193054,norte,2
Tucumã - São Félix do Xingu,150013,295441.18707,-0.5911740310802034,norte,0
Xinguara,150014,89038.29791200001,0.513662941498816,norte,0
Santarém,150015,445651.83932,-0.0018503956501351236,norte,0
Itaituba,150016,251297.803402,0.3992320857439505,norte,0
Oriximiná,150017,223524.79957299997,1.1397798418632572,norte,0
Altamira,150018,262477.021438,0.4510803568600477,norte,0
Almeirim - Porto de Moz,150019,74686.83649,-0.23607445074582298,norte,2
Breves,150020,411484.63013,-0.7933386181345801,norte,0
Soure-Salvaterra,150021,157265.792093,-1.200268082995244,norte,0
Macapá,160001,654457.36529,1.6501699696200232,norte,1
Laranjal do Jari,160002,67333.12171,4.254369006209845,norte,1
Oiapoque,160003,79858.085703,3.285669204705296,norte,1
Porto Grande,160004,60124.417104,2.729844811351027,norte,1
Palmas,170001,389665.86524799996,1.2473633403580116,norte,0
Porto Nacional,170002,104659.863133,0.9918664353727586,norte,0
Paraíso do Tocantins,170003,120386.17455700002,0.6090844125287515,norte,0
Miracema do Tocantins,170004,45475.336239,0.9807070230029331,norte,0
Araguaína,170005,325628.103233,1.8164058396493095,norte,0
