imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,0.7877476105558067,norte,1
Ariquemes,110002,244267.98213300004,1.9423689487007192,norte,0
Jaru,110003,120564.550067,1.5731981281373852,norte,0
Ji-Paraná,110004,304025.6776749999,1.3100085063661862,norte,0
Cacoal,110005,302589.83598300006,0.6412413185372963,norte,0
Vilhena,110006,165292.086385,0.08809489946244568,norte,0
Rio Branco,120001,504876.57074800006,0.7436725095284086,norte,0
Brasiléia,120002,72338.13942400001,0.6521752033517629,norte,0
Sena Madureira,120003,62990.199089999995,1.0384490003326556,norte,0
Cruzeiro do Sul,120004,163322.92484599998,0.8493256314864727,norte,0
Tarauacá,120005,90942.145483,-0.5749111416448064,norte,0
Manaus,130001,2569981.538139,0.26117456056443994,norte,0
São Gabriel da Cachoeira,130002,104242.843152,0.24458261797981395,norte,0
Coari,130003,156942.81565,1.5095728131462505,norte,0
Manacapuru,130004,144349.73552,0.043370135199684204,norte,0
Tefé,130005,182082.64676700003,1.4516525466498553,norte,0
Tabatinga,130006,231873.164687,0.297853771180465,norte,0
Eirunepé,130007,101999.009491,0.5682609272020646,norte,0
Lábrea,130008,130885.96567100001,0.26126753310844814,norte,1
Manicoré,130009,161550.21102,-0.2829570530277504,norte,2
Parintins,130010,249841.37481000004,-0.12838607672137026,norte,0
Itacoatiara,130011,173964.624469,1.8505262786679533,norte,0
Boa Vista,140001,473642.83966299996,1.4108536723310627,norte,0
Pacaraima,140002,55863.802617,-0.44493380691457507,norte,0
Rorainópolis,140003,63088.226788,0.6146109556837616,norte,0
Caracaraí,140004,38586.120428999995,0.3075963609603459,norte,0
Belém,150001,2592933.5334,-0.36318605489221767,norte,0
Cametá,150002,227778.21129,-0.7466704641712553,norte,3
Abaetetuba,150003,439624.04368,-0.9938861584115819,norte,0
Castanhal,150004,518779.56397599995,-0.5812099643658369,norte,0
Bragança,150005,313089.568425,-0.8830957341084635,norte,3
Capanema,150006,191054.418786,-0.7868145643031664,norte,0
Paragominas,150007,410930.524905,-0.4980228690639427,norte,3
Capitão Poço,150008,107161.11330300002,-0.8915824858017934,norte,3
Marabá,150009,570348.4834569999,-0.34400342588377175,norte,0
Parauapebas,150010,408077.52058,0.2182773056786672,norte,0
Tucuruí,150011,420204.09783,-0.7561482589986223,norte,3
Redenção,150012,279895.77273,-0.07124989537602369,norte,0
Tucumã - São Félix do Xingu,150013,295441.18707,-0.6206111321478831,norte,0
Xinguara,150014,89038.29791200001,-0.8358793740145625,norte,0
Santarém,150015,445651.83932,-0.08198456594890736,norte,0
Itaituba,150016,251297.803402,-0.15025370471281005,norte,0
Oriximiná,150017,223524.79957299997,0.987204056685679,norte,0
Altamira,150018,262477.021438,-0.0006330485096001845,norte,0
Almeirim - Porto de Moz,150019,74686.83649,-0.9413389930799279,norte,0
Breves,150020,411484.63013,-0.9200625279746858,norte,0
Soure-Salvaterra,150021,157265.792093,-0.5465164794527845,norte,0
Macapá,160001,654457.36529,0.037782474865736,norte,0
Laranjal do Jari,160002,67333.12171,1.2703891635500841,norte,0
Oiapoque,160003,79858.085703,-0.16688844583869125,norte,0
Porto Grande,160004,60124.417104,-0.920552173648933,norte,0
Palmas,170001,389665.86524799996,1.155141312444742,norte,0
Porto Nacional,170002,104659.863133,1.1069350353574667,norte,0
Paraíso do Tocantins,170003,120386.17455700002,0.5926717640196436,norte,0
