imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Tutóia - Araioses,210007,207214.69482999996,-1.4464756634858023,nordeste,3
Cururupu,210008,122984.01033999998,-1.094742548317551,nordeste,3
Santa Inês,210009,451846.73544499994,-0.9651988208977569,nordeste,3
Bacabal,210010,405800.035922,-1.285131097492172,nordeste,3
Governador Nunes Freire,210011,224565.45183500004,-1.37453872481511,nordeste,3
Pedreiras,210012,184672.964411,-1.1960475940066904,nordeste,3
Caxias,210013,268928.562695,-1.1760657599029065,nordeste,3
Timon,210014,258592.85308,-1.2034964494896867,nordeste,3
Codó,210015,228457.45221000002,-1.4269604364723005,nordeste,3
Presidente Dutra,210016,237441.48151899996,-1.3092744145618114,nordeste,3
São João dos Patos,210017,145805.764558,-0.28783076832749144,nordeste,0
Colinas,210018,80821.55705,-1.28184065708157,nordeste,3
Imperatriz,210019,532231.693353,-1.0307860842102603,nordeste,3
Barra do Corda,210020,280148.643331,-1.2540816067764622,nordeste,3
Açailândia,210021,270352.99432999996,-1.2908723363700039,nordeste,3
Balsas,210022,230084.23996099998,-0.9334689816064808,nordeste,0
Teresina,220001,1134373.896284,-0.34011300040195147,nordeste,3
Amarante - Água Branca - Regeneração,220002,156289.00978199998,-0.8585298840859181,nordeste,0
Campo Maior,220003,136084.484612,-0.5657941788221988,nordeste,3
Valença do Piauí,220004,79823.38348399999,-0.9080571023508696,nordeste,0
Barras,220005,94902.30242899999,-0.8118826973180815,nordeste,3
Parnaíba,220006,282098.81894,-0.9070475673851977,nordeste,3
Piripiri,220007,174437.123889,-0.8218868716774524,nordeste,3
Esperantina,220008,146372.46837199997,-0.9908421193929074,nordeste,3
Picos,220009,291225.751458,-0.22061505555994412,nordeste,0
Paulistana,220010,79939.350837,-0.012705937435710343,nordeste,0
Oeiras,220011,68545.96854100001,-0.7399359866388802,nordeste,0
Simplício Mendes,220012,41332.865334999995,-0.5126330890421874,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-1.3290370220769738,nordeste,3
São João do Piauí,220014,48436.09284500001,-1.2894658062710829,nordeste,0
Corrente,220015,120522.36767299999,-0.9515949661112183,nordeste,0
Bom Jesus,220016,77915.88872199999,-0.5010913107995847,nordeste,3
Floriano,220017,124347.35358400001,0.8673483976362687,nordeste,4
Uruçuí,220018,61936.30414100001,0.4985828574245803,nordeste,0
Canto do Buriti,220019,49014.573814,-1.1361145960009575,nordeste,0
Fortaleza,230001,4212262.35793,0.16607260424327427,nordeste,0
Itapipoca,230002,311590.29093,-1.061878056231637,nordeste,0
Redenção-Acarape,230003,229672.19836,0.09902946222618486,nordeste,0
Canindé,230004,204751.35333000004,-1.0678590724118378,nordeste,0
Itapagé,230005,156725.52479,-0.7993843368492717,nordeste,0
Quixadá,230006,333010.95934999996,-0.8609917652526052,nordeste,0
Russas - Limoeiro do Norte,230007,385634.97420500003,0.031851981755007405,nordeste,0
Aracati,230008,152228.60224,-0.08824282223463965,nordeste,0
Iguatu,230009,330687.50607,-0.7900179268789077,nordeste,0
Icó,230010,110782.59877,-0.47168352022035015,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,-0.7355279594362581,nordeste,0
Brejo Santo,230012,188837.72431,-0.6919803055980479,nordeste,0
Crateús,230013,247029.53571999999,-0.8644965652411006,nordeste,0
Tauá,230014,92350.27985,1.7208257905721054,nordeste,4
Sobral,230015,613519.6217039999,-0.6220356625947434,nordeste,3
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,-0.8585794432451941,nordeste,3
Acaraú,230017,216118.57382999998,-0.21134688094562154,nordeste,3
Camocim,230018,144405.99371,-1.116120904161498,nordeste,0
Natal,240001,1743859.074166,-1.5064045751514499,nordeste,3
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,-1.5064045751514499,nordeste,0
Canguaretama,240003,139853.969338,-1.5064045751514499,nordeste,0
Santa Cruz,240004,99814.195614,-1.5064045751514499,nordeste,0
João Câmara,240005,73448.84682600001,-1.5064045751514499,nordeste,3
São Paulo do Potengi,240006,66820.48851699999,-1.5064045751514499,nordeste,3
Caicó,240007,177541.72769499998,-1.5064045751514499,nordeste,0
Currais Novos,240008,112075.386137,-1.5064045751514499,nordeste,3
Mossoró,240009,506065.532053,-1.5064045751514499,nordeste,3
Pau dos Ferros,240010,232247.75273900005,-1.5064045751514499,nordeste,3
Açu,240011,239683.381827,-1.5064045751514499,nordeste,3
João Pessoa,250001,1452524.6672960005,0.6585555367070294,nordeste,0
Guarabira,250002,314765.34578200005,-0.25911153658606995,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,-0.16070076111149179,nordeste,0
Itabaiana,250004,63753.31175000001,-0.4425820344373819,nordeste,0
Campina Grande,250005,931376.7193609999,-0.21309260399903576,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,0.5170408333384015,nordeste,4
Monteiro,250007,56261.812517000006,0.25936166475259465,nordeste,0
Sumé,250008,50438.907963000005,0.06549937823532423,nordeste,0
Patos,250009,265946.903487,-0.42166472792295484,nordeste,0
Itaporanga,250010,122107.57574800002,-0.7788695123761576,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,1.0926966473374984,nordeste,0
Pombal,250012,65066.772294999995,0.12318149723781105,nordeste,0
Princesa Isabel,250013,62855.512667999996,-0.18422796905553893,nordeste,0
Sousa,250014,139757.42990999998,-0.6041842331257462,nordeste,0
Cajazeiras,250015,153774.930903,0.375816695606369,nordeste,4
Recife,260001,4016539.695079,-0.5003955126310404,nordeste,3
Goiana – Timbaúba,260002,340065.78466000006,-1.2620221874999404,nordeste,0
Palmares,260003,260124.782594,-0.8454001545564213,nordeste,3
Limoeiro,260004,226373.37741000002,-1.07176880716285,nordeste,3
Vitória de Santo Antão,260005,207936.9037,-1.1480799799115187,nordeste,3
Carpina,260006,183777.09359,-1.0697867156584406,nordeste,3
Barreiros - Sirinhaém,260007,161275.69727,-0.8963314617917301,nordeste,3
Surubim,260008,138827.15985,-0.9077746780651068,nordeste,0
Caruaru,260009,1143502.4863800001,-0.6518257856008169,nordeste,3
Garanhuns,260010,559153.8110999998,-0.8076806604994236,nordeste,3
Arcoverde,260011,381987.26514,-0.758689919878801,nordeste,0
Belo Jardim – Pesqueira,260012,270946.71656000003,-0.9423129145097826,nordeste,0
Serra Talhada,260013,331597.202674,-0.3109011421882629,nordeste,0
Afogados da Ingazeira,260014,187106.129848,-0.5057558541179535,nordeste,0
Petrolina,260015,512192.2046,0.39217324377569707,nordeste,0
Araripina,260016,336838.86040999996,-0.38622281884439824,nordeste,0
Salgueiro,260017,193058.36722900002,0.38371083575644405,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,-1.4545419741950492,nordeste,3
Maceió,270001,1328339.1964320005,-0.09404237886842536,nordeste,3
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,-1.3182418807172303,nordeste,0
Penedo,270003,195167.849766,-0.5715615783623914,nordeste,3
São Miguel dos Campos,270004,186218.698957,-0.8549351743033514,nordeste,0
União dos Palmares,270005,151747.64067900003,-1.229427185475998,nordeste,3
Atalaia,270006,121125.36878599998,-1.198835204669752,nordeste,0
Arapiraca,270007,565424.86768,-0.9472051995951762,nordeste,3
Palmeira dos Índios,270008,169330.76583999998,-1.0663846739590686,nordeste,0
Delmiro Gouveia,270009,158439.567114,-0.10163250830064692,nordeste,3
Santana do Ipanema,270010,143255.25791,-0.8595975139571164,nordeste,0
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-1.3295406990896896,nordeste,0
Aracaju,280001,1237324.106538,0.6706996623298344,nordeste,4
Estância,280002,243854.606175,-0.695531329889906,nordeste,0
Propriá,280003,158147.453095,-0.7453392561395331,nordeste,0
Itabaiana,280004,249607.545829,-0.557314220882322,nordeste,0
Lagarto,280005,254692.5906,-0.6962814500339433,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,-0.9182470210589382,nordeste,3
Salvador,290001,4084138.4268900002,-0.1589596882217318,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.7084139363591803,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,0.3492100045268616,nordeste,0
Cruz das Almas,290004,284419.79349999997,0.424770364146487,nordeste,0
Valença,290005,260522.68494999997,0.8255772393815372,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.7081515149609038,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,1.4804104389288557,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.21708544377392258,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.29676944444778863,nordeste,0
Camacan,290010,128377.17958,-0.7251095516742698,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.1773919935003245,nordeste,0
Jequié,290012,335632.69826100004,0.7363179355039537,nordeste,0
Brumado,290013,223982.71154999998,-0.34211304486563976,nordeste,0
Ipiaú,290014,218504.67817,-0.26483463435495447,nordeste,0
Itapetinga,290015,155342.98423,-0.22736117797762662,nordeste,0
Guanambi,290016,466837.04169399996,-0.1518195500072965,nordeste,0
Bom Jesus da Lapa,290017,234019.08669999999,-0.8941196485043579,nordeste,0
Barreiras,290018,558661.119109,-0.74550883445172,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.5433230247996322,nordeste,3
Irecê,290020,403244.60797899996,-0.5991194428506545,nordeste,0
Xique-Xique – Barra,290021,217720.62055999998,-0.4885118500613802,nordeste,3
Juazeiro,290022,519402.68434,-0.7266188945432276,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.5832873288742548,nordeste,0
Paulo Afonso,290024,196770.343708,-0.46266438963672135,nordeste,0
Ribeira do Pombal,290025,192354.02113,-0.7714270908624151,nordeste,0
Euclides da Cunha,290026,184569.18926000004,-0.9008681867178359,nordeste,0
Cícero Dantas,290027,127117.44118,-0.634705799149863,nordeste,3
Jeremoabo,290028,96341.81287,-0.742938928543401,nordeste,3
Feira de Santana,290029,1235784.0604499998,-0.6584401601154772,nordeste,0
Jacobina,290030,318908.05842,0.027216459545137336,nordeste,0
Itaberaba,290031,217208.981881,0.14716949724882722,nordeste,0
Conceição do Coité,290032,192721.90131999998,0.06483272231582932,nordeste,0
Serrinha,290033,188895.1299,-0.0702169906282127,nordeste,0
Seabra,290034,176917.79693,-0.5183221921405248,nordeste,0
Belo Horizonte,310001,5302661.613623001,0.063910215577722,sudeste,0
Sete Lagoas,310002,414784.14420100005,0.13562499024303856,sudeste,0
Santa Bárbara - Ouro Preto,310003,259941.603071,0.7719928735476977,sudeste,0
Curvelo,310004,184938.06675999996,-1.1551708673695116,sudeste,0
Itabira,310005,156708.129292,1.1939810598844214,sudeste,0
Montes Claros,310006,772503.515917,-0.5690965617689863,sudeste,3
Janaúba,310007,222460.21700499998,-0.321262778904476,sudeste,0
Salinas,310008,192580.832348,-0.06298191610976997,sudeste,0
Januária,310009,150628.74508,-1.1956612481880429,sudeste,0
Pirapora,310010,147491.22293500003,-0.3147092506055389,sudeste,0
São Francisco,310011,116369.90954,-1.1698490310867444,sudeste,0
Espinosa,310012,95914.98229,-0.520437681318381,sudeste,0
Teófilo Otoni,310013,490239.30398100003,0.025134240308223574,sudeste,0
Capelinha,310014,178218.62567,-0.697052571748753,sudeste,0
Almenara,310015,169968.86164000002,1.9780588702891615,sudeste,0
Diamantina,310016,125470.937976,-0.3948691710042174,sudeste,0
Araçuaí,310017,108053.927453,-0.8168516027603626,sudeste,0
Pedra Azul,310018,92450.358212,-0.9484501187501012,sudeste,0
Águas Formosas,310019,50874.08342899999,-0.07938285467281206,sudeste,0
Governador Valadares,310020,449625.61725700006,-0.3060460262225228,sudeste,0
Guanhães,310021,192563.19338,-0.34560786920911335,sudeste,0
Mantena,310022,64555.720241,-0.23384738406834113,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-0.6208668919657419,sudeste,0
Ipatinga,310024,648876.4022819999,0.3028658806942873,sudeste,0
Caratinga,310025,231827.03051900002,-0.1672433140066443,sudeste,0
João Monlevade,310026,148813.19643,-0.13272349340557363,sudeste,0
Juiz de Fora,310027,746206.3141799999,-0.3210025737473398,sudeste,0
Manhuaçu,310028,352970.67047899996,0.14172844991578246,sudeste,0
Ubá,310029,288143.317461,0.3268811987469974,sudeste,0
Ponte Nova,310030,179575.350045,0.3500840574320201,sudeste,0
Muriaé,310031,184863.501644,0.048948204098205966,sudeste,0
Cataguases,310032,180524.02673000004,-0.09886629993214113,sudeste,0
Viçosa,310033,168880.87934999997,0.360177312320725,sudeste,0
Carangola,310034,111822.93782600001,0.800058229490265,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,1.226942789446972,sudeste,0
Além Paraíba,310036,56592.475901000005,0.5866308533877976,sudeste,0
Barbacena,310037,236771.582069,-0.42920722998853705,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,0.22619106439479836,sudeste,0
São João del Rei,310039,186840.932844,-0.42253400794556856,sudeste,0
Varginha,310040,202407.797326,0.7022723979122586,sudeste,0
Passos,310041,267128.45035400003,0.35667398285192997,sudeste,0
Alfenas,310042,258663.18437899995,-0.1990835938514219,sudeste,0
Lavras,310043,229927.86098699996,-0.6921165252986561,sudeste,0
Guaxupé,310044,160599.35241,0.42074227517698903,sudeste,0
Três Corações,310045,133436.031399,0.07569110924202399,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,0.5153813581999717,sudeste,0
São Sebastião do Paraíso,310047,117037.80936,0.18309369008759396,sudeste,0
Campo Belo,310048,89676.33284000002,0.13402076626879333,sudeste,0
Piumhi,310049,53684.384278,0.8423603014479878,sudeste,0
Pouso Alegre,310050,563629.9836259999,0.5731200303580344,sudeste,0
Poços de Caldas,310051,277360.380068,0.1708466837489224,sudeste,0
Itajubá,310052,201606.60566300002,-0.22710399889673966,sudeste,2
São Lourenço,310053,187804.77343100004,0.6959886320149125,sudeste,0
Caxambu - Baependi,310054,72625.400966,0.47969945747505927,sudeste,0
Uberaba,310055,465988.712444,0.4758739046483345,sudeste,1
Araxá,310056,182123.327045,1.1266007095206572,sudeste,1
Frutal,310057,119424.98165599999,0.5252605346775062,sudeste,0
Iturama,310058,68477.692718,0.7673944431307725,sudeste,0
Uberlândia,310059,964012.5726859999,1.5961109160808842,sudeste,1
Ituiutaba,310060,152835.680911,0.42488462687847617,sudeste,0
Monte Carmelo,310061,75886.226818,2.937096963562561,sudeste,1
Patos de Minas,310062,497149.8585720001,1.0664002755427777,sudeste,0
Unaí,310063,185549.39930600004,-0.5231014858688302,sudeste,0
Patrocínio,310064,142091.802488,2.144028537155306,sudeste,1
Divinópolis,310065,747289.9483659999,-0.3482870168054518,sudeste,0
Formiga,310066,169039.18772299998,0.2284559585949633,sudeste,0
Dores do Indaiá,310067,141476.017624,-0.36532096563939315,sudeste,0
Pará de Minas,310068,142750.33332600002,-0.4089657865903338,sudeste,0
Oliveira,310069,115968.10467999999,0.24810051757128407,sudeste,0
Abaeté,310070,39168.402931000004,-0.48210494556908534,sudeste,0
Vitória,320001,2072647.84414,0.22927033549642112,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,0.76550258202315,sudeste,1
São Mateus,320003,296587.73153,0.5484499706650644,sudeste,0
Linhares,320004,364624.53661,1.0086008829680004,sudeste,0
Colatina,320005,321609.22273999994,0.9915301787786206,sudeste,0
Nova Venécia,320006,138784.0995,0.6754868697888435,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,1.1335756824053402,sudeste,0
Alegre,320008,197946.24655400004,0.7906603513255852,sudeste,0
Rio de Janeiro,330001,12607706.687149998,-0.9286088911852459,sudeste,0
Angra dos Reis,330002,277132.96929,-0.30689246186217667,sudeste,2
Rio Bonito,330003,139402.97464,1.179729060281116,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,0.9186358366739076,sudeste,0
Resende,330005,199896.71120999998,0.3620592650160791,sudeste,1
Valença,330006,171525.86823999998,0.2868412747411029,sudeste,0
Petrópolis,330007,512335.62458999996,0.9845481894364102,sudeste,0
Nova Friburgo,330008,331452.5413200001,0.453347570342779,sudeste,1
Três Rios - Paraíba do Sul,330009,150133.10261,2.412979660809152,sudeste,0
Campos dos Goytacazes,330010,655023.65411,0.14005301125977287,sudeste,0
Itaperuna,330011,196872.82127999997,-0.13326634212311037,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,0.1667285347129088,sudeste,0
Cabo Frio,330013,627483.79756,-0.3037575977672726,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,0.2335659704256962,sudeste,0
São Paulo,350001,21736870.050039995,-0.43158016589458403,sudeste,2
Santos,350002,1932461.87547,-0.5943957835776745,sudeste,0
Sorocaba,350003,1851230.635015,0.2020846383907512,sudeste,0
Itapeva,350004,353333.33601999993,0.0994840436655213,sudeste,0
Registro,350005,252742.88747399996,0.23594611473238478,sudeste,0
Itapetininga,350006,253807.95064,1.1620179732551663,sudeste,0
Avaré,350007,235384.23760900003,0.16964269706211899,sudeste,0
Tatuí,350008,168051.73278600004,-0.6082984027455365,sudeste,2
Bauru,350009,655028.1845099999,0.23920755960226137,sudeste,0
Jaú,350010,361846.01398,0.7876807806935053,sudeste,1
Botucatu,350011,272832.22103300004,1.9632927003998553,sudeste,0
Lins,350012,166621.99388900003,0.28228862470026445,sudeste,0
Marília,350013,389917.4815300001,0.3946851016862228,sudeste,0
Assis,350014,247731.82627299998,0.1246637433655337,sudeste,0
Ourinhos,350015,239569.00241600006,-0.05501383395541534,sudeste,0
Tupã,350016,126699.439137,-0.3754890769447568,sudeste,0
Piraju,350017,56719.470488,-0.7822189885140148,sudeste,0
Presidente Prudente,350018,537996.963317,-0.10549285726610344,sudeste,0
Adamantina - Lucélia,350019,134555.958518,-0.24274335730142743,sudeste,0
Dracena,350020,134725.326804,0.7766706169249404,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-0.7453709541327573,sudeste,0
Araçatuba,350022,316873.794905,-0.11065258727477972,sudeste,0
Birigui - Penápolis,350023,293098.942452,-0.11476358357303153,sudeste,0
Andradina,350024,196183.10761,-0.12843885100189723,sudeste,0
São José do Rio Preto,350025,924788.6894919999,0.8693354557921085,sudeste,0
Catanduva,350026,261411.25936199998,-0.09954733729373148,sudeste,0
Votuporanga,350027,172918.727057,0.9739735938680594,sudeste,0
Jales,350028,110988.30905000003,0.5850220274172718,sudeste,0
Fernandópolis,350029,110155.622522,0.8609841065840839,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,-0.18077872640969891,sudeste,0
Ribeirão Preto,350031,1544148.811686,-0.03903631043324836,sudeste,0
Barretos,350032,427062.3927650001,0.028022933466336553,sudeste,0
Franca,350033,429343.01302300004,0.4114534544360728,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,0.3744139481944292,sudeste,0
Ituverava,350035,126054.65502,-0.7031363903042837,sudeste,0
Araraquara,350036,628520.489836,0.1866826763595769,sudeste,0
São Carlos,350037,526111.7132,0.9465582538896301,sudeste,0
Campinas,350038,3244477.4976299996,-0.19623100688015307,sudeste,2
Jundiaí,350039,993474.7307499999,-0.1016288956927142,sudeste,0
Piracicaba,350040,612226.438651,1.8403880641747232,sudeste,0
Bragança Paulista,350041,482949.73968999996,0.5664695735961441,sudeste,0
Limeira,350042,380966.92931,-0.2903080423470841,sudeste,0
Mogi Guaçu,350043,330455.44483,1.5663929301327173,sudeste,0
São João da Boa Vista,350044,317003.98011999996,0.726484156537819,sudeste,0
Araras,350045,274649.950871,0.013497123488077084,sudeste,0
Rio Claro,350046,254336.401807,-0.5073557743745752,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,0.6183286326738099,sudeste,0
Amparo,350048,134997.72316000002,0.8074438071518973,sudeste,0
São José dos Campos,350049,1120029.7724130002,2.917444172279104,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.011896983664456212,sudeste,2
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,3.037520745516641,sudeste,0
Guaratinguetá,350052,319024.6375310001,0.14942065776280963,sudeste,1
Cruzeiro,350053,164298.238741,2.2785586981945607,sudeste,0
Curitiba,410001,3701074.1058279998,-0.7137834838450089,sul,0
Paranaguá,410002,296718.57104999997,1.5745180961757064,sul,0
União da Vitória,410003,176669.499867,-0.2898417889150239,sul,0
Guarapuava,410004,349748.145659,0.33717522650457077,sul,0
Pitanga,410005,76012.57095300002,1.296014176633506,sul,0
Cascavel,410006,529323.298461,0.808959205486825,sul,0
Foz do Iguaçu,410007,375228.46436200006,2.16713010494814,sul,0
Toledo,410008,331688.265979,0.7514685995575078,sul,0
Francisco Beltrão,410009,277097.968703,-0.12058624955032084,sul,0
Pato Branco,410010,270458.556094,0.2807551994714758,sul,0
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,0.13466319778033897,sul,0
Dois Vizinhos,410012,81702.464137,-0.5476834733662492,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,-0.0639590147236209,sul,0
Maringá,410014,797099.27589,0.4158262545890906,sul,0
Campo Mourão,410015,313027.75322699995,0.10180024781039912,sul,0
Umuarama,410016,289313.81824000005,0.2897483578343881,sul,0
Paranavaí,410017,203037.00908999998,0.9024375798783476,sul,0
Cianorte,410018,167377.66046400002,-0.37639717872395323,sul,0
Paranacity - Colorado,410019,67520.631082,0.9976878971024972,sul,0
Loanda,410020,60473.115481999994,0.2627642108467069,sul,0
Londrina,410021,1101503.803679,0.9929136975693578,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.06178042309761188,sul,0
Apucarana,410023,232009.5816550001,0.33400799647521034,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,1.2557716941997412,sul,0
Ivaiporã,410025,134258.070138,-0.019375449326762665,sul,0
Ibaiti,410026,59299.566444,1.0226705108305556,sul,1
Ponta Grossa,410027,643820.6111910001,1.0648630151243412,sul,0
Telêmaco Borba,410028,190498.32052999997,1.6276204155387783,sul,1
Irati,410029,155233.04812999998,-0.27568417499427256,sul,0
Florianópolis,420001,1156318.073962,0.8149559500964044,sul,0
Criciúma,420002,436943.85003800003,-0.2624623088239589,sul,0
Tubarão,420003,321275.15853799996,0.19728734783185856,sul,0
Araranguá,420004,199339.350779,0.04142475488498602,sul,0
Lages,420005,282419.368602,0.15094908349385347,sul,0
Curitibanos,420006,68873.72662899998,-0.18880449715492587,sul,0
Chapecó,420007,415514.7823769999,1.8040650108850609,sul,0
Joaçaba - Herval d'Oeste,420008,177772.522683,1.792861374515221,sul,0
São Miguel do Oeste,420009,163672.588356,0.6121724759695276,sul,0
Concórdia,420010,137754.40194799998,1.7319543623387375,sul,0
Xanxerê,420011,129804.767413,1.047192783911508,sul,1
Maravilha,420012,52543.352625,0.20252301885970214,sul,0
São Lourenço do Oeste,420013,42214.26332300001,-0.3070979195466958,sul,0
Caçador,420014,104941.68953599999,-0.7964016470188039,sul,0
Videira,420015,128583.28165600002,0.6851439921369961,sul,0
Joinville,420016,1029540.1583550001,1.2399841576377144,sul,0
Mafra,420017,234930.639212,0.014302375368407902,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,0.12460031505488983,sul,0
Blumenau,420019,650990.5468419999,0.6535604398349502,sul,0
Itajaí,420020,829779.85426,1.036595765192748,sul,1
Brusque,420021,252159.93985100003,1.99771751662851,sul,0
Rio do Sul,420022,197228.76604000002,0.2856245160098106,sul,0
