imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,1.4053322776481756,norte,0
Ariquemes,110002,244267.98213300004,-0.02757246485647363,norte,0
Jaru,110003,120564.550067,-0.47007786053431716,norte,0
Ji-Paraná,110004,304025.6776749999,-0.296961559309287,norte,0
Cacoal,110005,302589.83598300006,-0.41801075877976146,norte,0
Vilhena,110006,165292.086385,-0.45383081034720696,norte,0
Rio Branco,120001,504876.57074800006,3.295227189649839,norte,1
Brasiléia,120002,72338.13942400001,0.8489253956663833,norte,1
Sena Madureira,120003,62990.199089999995,1.3933608227440974,norte,1
Cruzeiro do Sul,120004,163322.92484599998,1.513654939144012,norte,0
Tarauacá,120005,90942.145483,0.9244463681621412,norte,1
Manaus,130001,2569981.538139,1.5736591363333259,norte,1
São Gabriel da Cachoeira,130002,104242.843152,6.3133730914336414,norte,1
Coari,130003,156942.81565,5.100762663797484,norte,1
Manacapuru,130004,144349.73552,5.457087706644067,norte,1
Tefé,130005,182082.64676700003,5.350112261768461,norte,1
Tabatinga,130006,231873.164687,4.075803964738943,norte,1
Eirunepé,130007,101999.009491,0.07708990923502908,norte,1
Lábrea,130008,130885.96567100001,1.1889750458689323,norte,1
Manicoré,130009,161550.21102,0.4565878188239501,norte,1
Parintins,130010,249841.37481000004,2.785172197517706,norte,0
Itacoatiara,130011,173964.624469,3.27088024268148,norte,0
Boa Vista,140001,473642.83966299996,1.336732748805797,norte,0
Pacaraima,140002,55863.802617,-0.03733031560236354,norte,0
Rorainópolis,140003,63088.226788,0.4477019355502705,norte,1
Caracaraí,140004,38586.120428999995,-0.35227459828771907,norte,2
Belém,150001,2592933.5334,2.003806712267847,norte,0
Cametá,150002,227778.21129,1.9602189874182807,norte,0
Abaetetuba,150003,439624.04368,0.8610824332825923,norte,0
Castanhal,150004,518779.56397599995,0.38730911859415124,norte,1
Bragança,150005,313089.568425,1.2361241413331574,norte,1
Capanema,150006,191054.418786,1.0262292413670155,norte,1
Paragominas,150007,410930.524905,0.7093116277952477,norte,0
Capitão Poço,150008,107161.11330300002,2.0566472503493682,norte,0
Marabá,150009,570348.4834569999,0.11186049678432211,norte,0
Parauapebas,150010,408077.52058,3.240898929946555,norte,0
Tucuruí,150011,420204.09783,0.200168922727999,norte,0
Redenção,150012,279895.77273,-0.42084374219954485,norte,0
Tucumã - São Félix do Xingu,150013,295441.18707,-0.05231127792059435,norte,0
Xinguara,150014,89038.29791200001,-0.11250040805560717,norte,2
Santarém,150015,445651.83932,0.6165226350026146,norte,0
Itaituba,150016,251297.803402,-0.4894025977317502,norte,2
Oriximiná,150017,223524.79957299997,-0.37448846855028584,norte,0
Altamira,150018,262477.021438,0.6354867345015557,norte,0
Almeirim - Porto de Moz,150019,74686.83649,-0.5400728326862898,norte,2
Breves,150020,411484.63013,0.7236634054961982,norte,1
Soure-Salvaterra,150021,157265.792093,0.6690911013900519,norte,1
Macapá,160001,654457.36529,2.004686659938708,norte,1
Laranjal do Jari,160002,67333.12171,9.589230636971577,norte,1
Oiapoque,160003,79858.085703,1.9575947361829409,norte,1
Porto Grande,160004,60124.417104,6.453807755934076,norte,1
Palmas,170001,389665.86524799996,-0.11009773940254125,norte,0
Porto Nacional,170002,104659.863133,-0.35573719207613214,norte,0
Paraíso do Tocantins,170003,120386.17455700002,-0.2394227098756015,norte,0
Miracema do Tocantins,170004,45475.336239,-0.44152592934838414,norte,0
Araguaína,170005,325628.103233,2.0274280205055772,norte,0
Guaraí,170006,86945.84316899999,-0.16258220846122748,norte,0
Colinas do Tocantins,170007,65495.96647999999,0.027372159879960334,norte,0
Tocantinópolis,170008,49789.446823,0.3977555464979998,norte,1
Araguatins,170009,137158.76029900002,0.3382889644784492,norte,1
Gurupi,170010,181173.013458,-0.2222303151860105,norte,0
Dianópolis,170011,83869.633012,-0.5577670641552159,norte,0
São Luís,210001,1676128.6191400003,1.0419768776021425,nordeste,1
Pinheiro,210002,341442.109984,0.9942734712425085,nordeste,0
Chapadinha,210003,277946.115811,2.8607995716146526,nordeste,0
Itapecuru Mirim,210004,298355.59337,0.5761506759075319,nordeste,1
Viana,210005,257692.15209,1.0012402753876783,nordeste,1
Barreirinhas,210006,133084.28007,0.4153723993516572,nordeste,1
Tutóia - Araioses,210007,207214.69482999996,0.909073981710861,nordeste,0
Cururupu,210008,122984.01033999998,0.35560146525772374,nordeste,0
Santa Inês,210009,451846.73544499994,1.580204854956573,nordeste,1
Bacabal,210010,405800.035922,1.0737867895456432,nordeste,1
Governador Nunes Freire,210011,224565.45183500004,0.44265151089867133,nordeste,1
Pedreiras,210012,184672.964411,3.277867625191064,nordeste,1
Caxias,210013,268928.562695,0.0171758152371004,nordeste,1
Timon,210014,258592.85308,0.009493025999341313,nordeste,0
Codó,210015,228457.45221000002,1.5362441831480833,nordeste,1
Presidente Dutra,210016,237441.48151899996,0.34944074446062984,nordeste,1
São João dos Patos,210017,145805.764558,0.04043100882065697,nordeste,0
Colinas,210018,80821.55705,0.22708859313533145,nordeste,0
Imperatriz,210019,532231.693353,1.6918222167360688,nordeste,1
Barra do Corda,210020,280148.643331,1.3149740787561035,nordeste,1
Açailândia,210021,270352.99432999996,1.1677501251818927,nordeste,1
Balsas,210022,230084.23996099998,0.10849776145886698,nordeste,0
Teresina,220001,1134373.896284,0.07598362440924017,nordeste,0
Amarante - Água Branca - Regeneração,220002,156289.00978199998,-0.14343989844738753,nordeste,0
Campo Maior,220003,136084.484612,-0.12076884254552367,nordeste,0
Valença do Piauí,220004,79823.38348399999,-0.42532204718338684,nordeste,0
Barras,220005,94902.30242899999,0.013162952158223442,nordeste,0
Parnaíba,220006,282098.81894,0.08402607173141804,nordeste,0
Piripiri,220007,174437.123889,-0.23957734622666946,nordeste,0
Esperantina,220008,146372.46837199997,0.2186853117741642,nordeste,0
Picos,220009,291225.751458,-0.23104498018350644,nordeste,0
Paulistana,220010,79939.350837,-0.44204579408118355,nordeste,0
Oeiras,220011,68545.96854100001,-0.19145817958290962,nordeste,0
Simplício Mendes,220012,41332.865334999995,-0.42987598650308384,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,-0.3260493466624649,nordeste,0
São João do Piauí,220014,48436.09284500001,-0.39406358252655854,nordeste,0
Corrente,220015,120522.36767299999,-0.4700471696293167,nordeste,0
Bom Jesus,220016,77915.88872199999,-0.2524702691649319,nordeste,0
Floriano,220017,124347.35358400001,-0.33458539745004834,nordeste,0
Uruçuí,220018,61936.30414100001,-0.36573533546590586,nordeste,0
Canto do Buriti,220019,49014.573814,-0.47688135590337133,nordeste,0
Fortaleza,230001,4212262.35793,1.3905155531414153,nordeste,0
Itapipoca,230002,311590.29093,1.5289182267986379,nordeste,1
Redenção-Acarape,230003,229672.19836,0.7483833681031772,nordeste,0
Canindé,230004,204751.35333000004,0.8234526265731779,nordeste,1
Itapagé,230005,156725.52479,0.6395919285904984,nordeste,1
Quixadá,230006,333010.95934999996,1.0494416022554194,nordeste,0
Russas - Limoeiro do Norte,230007,385634.97420500003,0.6930454534853316,nordeste,0
Aracati,230008,152228.60224,0.2756276507448901,nordeste,0
Iguatu,230009,330687.50607,-0.29800762469018094,nordeste,0
Icó,230010,110782.59877,-0.3311159695161394,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,-0.32801891065535266,nordeste,0
Brejo Santo,230012,188837.72431,-0.193860110589859,nordeste,0
Crateús,230013,247029.53571999999,-0.006751189173034793,nordeste,0
Tauá,230014,92350.27985,0.21496923326422956,nordeste,0
Sobral,230015,613519.6217039999,1.7534835184955078,nordeste,1
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,0.22805868574227467,nordeste,0
Acaraú,230017,216118.57382999998,2.780924642982271,nordeste,1
Camocim,230018,144405.99371,0.577014402904512,nordeste,1
Natal,240001,1743859.074166,0.1231401146295096,nordeste,0
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,-0.3496367351466921,nordeste,0
Canguaretama,240003,139853.969338,-0.29318585129327157,nordeste,0
Santa Cruz,240004,99814.195614,-0.42277300237815474,nordeste,0
João Câmara,240005,73448.84682600001,-0.31573801503337945,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,-0.2413309046800424,nordeste,0
Caicó,240007,177541.72769499998,-0.37168036362386836,nordeste,0
Currais Novos,240008,112075.386137,-0.4516444268592418,nordeste,0
Mossoró,240009,506065.532053,0.6800240243641538,nordeste,0
Pau dos Ferros,240010,232247.75273900005,-0.43615202747986015,nordeste,0
Açu,240011,239683.381827,-0.06705373868741785,nordeste,0
João Pessoa,250001,1452524.6672960005,0.9170401965493977,nordeste,0
Guarabira,250002,314765.34578200005,1.319635417410293,nordeste,0
Mamanguape - Rio Tinto,250003,148357.802504,0.18157168627904166,nordeste,0
Itabaiana,250004,63753.31175000001,0.2713827548961219,nordeste,0
Campina Grande,250005,931376.7193609999,0.5268582818828896,nordeste,0
