imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Campina Grande,250005,931376.7193609999,-0.3785118171701006,nordeste,0
Cuité - Nova Floresta,250006,93945.32509700001,-1.2314064668818108,nordeste,0
Monteiro,250007,56261.812517000006,-0.892951169916859,nordeste,0
Sumé,250008,50438.907963000005,-1.1491463500198038,nordeste,0
Patos,250009,265946.903487,-0.09667817154761403,nordeste,0
Itaporanga,250010,122107.57574800002,-0.8280277102203234,nordeste,0
Catolé do Rocha - São Bento,250011,118344.00627,-0.3801433000606829,nordeste,0
Pombal,250012,65066.772294999995,-0.8849509667189595,nordeste,0
Princesa Isabel,250013,62855.512667999996,0.006028579452572359,nordeste,0
Sousa,250014,139757.42990999998,-0.3638833930650021,nordeste,0
Cajazeiras,250015,153774.930903,0.008071715246593813,nordeste,0
Recife,260001,4016539.695079,4.593587795220052,nordeste,1
Goiana – Timbaúba,260002,340065.78466000006,2.024806851896024,nordeste,1
Palmares,260003,260124.782594,1.9401309399387427,nordeste,1
Limoeiro,260004,226373.37741000002,1.9944322168934638,nordeste,1
Vitória de Santo Antão,260005,207936.9037,3.844773390192624,nordeste,1
Carpina,260006,183777.09359,6.143780990528839,nordeste,1
Barreiros - Sirinhaém,260007,161275.69727,3.7612873701827207,nordeste,1
Surubim,260008,138827.15985,0.5174996001718496,nordeste,1
Caruaru,260009,1143502.4863800001,1.4669326018818671,nordeste,1
Garanhuns,260010,559153.8110999998,1.0363003669029225,nordeste,1
Arcoverde,260011,381987.26514,0.959867454797237,nordeste,0
Belo Jardim – Pesqueira,260012,270946.71656000003,0.754333755505698,nordeste,0
Serra Talhada,260013,331597.202674,-0.5742023688071338,nordeste,0
Afogados da Ingazeira,260014,187106.129848,0.3562869981047307,nordeste,0
Petrolina,260015,512192.2046,-0.4028340659524428,nordeste,0
Araripina,260016,336838.86040999996,0.6251358729645946,nordeste,0
Salgueiro,260017,193058.36722900002,-0.164851868774675,nordeste,0
Escada - Ribeirão,260018,165768.42274599997,8.717959605159969,nordeste,1
Maceió,270001,1328339.1964320005,0.5976249234145042,nordeste,0
Porto Calvo - São Luís do Quitunde,270002,213220.69570800004,0.09063967723178998,nordeste,1
Penedo,270003,195167.849766,-0.5557262304404791,nordeste,0
São Miguel dos Campos,270004,186218.698957,-0.4030405908280066,nordeste,0
União dos Palmares,270005,151747.64067900003,0.8921095759298944,nordeste,0
Atalaia,270006,121125.36878599998,0.24380761208996238,nordeste,0
Arapiraca,270007,565424.86768,-0.6041448508182443,nordeste,0
Palmeira dos Índios,270008,169330.76583999998,-0.21139702957828496,nordeste,0
Delmiro Gouveia,270009,158439.567114,-0.5286687138138271,nordeste,0
Santana do Ipanema,270010,143255.25791,-0.21250389620715146,nordeste,0
Pão de Açúcar - Olho d'Água das Flores – Batalha,270011,118822.074752,-0.7104772471441011,nordeste,0
Aracaju,280001,1237324.106538,0.06160225977860453,nordeste,0
Estância,280002,243854.606175,0.5800497239323288,nordeste,0
Propriá,280003,158147.453095,0.43984077115696946,nordeste,0
Itabaiana,280004,249607.545829,-0.12943583315884574,nordeste,0
Lagarto,280005,254692.5906,0.4372912782923309,nordeste,0
Nossa Senhora da Glória,280006,175405.68509699998,0.018702853370478407,nordeste,0
Salvador,290001,4084138.4268900002,0.33116629725617186,nordeste,0
Alagoinhas,290002,511144.4709700001,-0.9602711053005863,nordeste,0
Santo Antônio de Jesus,290003,291368.26246600004,-0.48004718799969814,nordeste,0
Cruz das Almas,290004,284419.79349999997,-0.892951169916859,nordeste,0
Valença,290005,260522.68494999997,-0.041031073268010455,nordeste,0
Nazaré – Maragogipe,290006,185483.24923000002,-0.32282980606824413,nordeste,0
Ilhéus – Itabuna,290007,630044.88406,-0.04207867586946117,nordeste,0
Teixeira de Freitas,290008,463055.64130400005,-0.4540568038213093,nordeste,0
Eunápolis - Porto Seguro,290009,398006.10543,-0.9073144048211557,nordeste,0
Camacan,290010,128377.17958,-0.2619794572767463,nordeste,0
Vitória da Conquista,290011,807168.5889399999,-0.4541360852893584,nordeste,0
Jequié,290012,335632.69826100004,-0.40467242060453723,nordeste,0
Brumado,290013,223982.71154999998,-0.7439668697897794,nordeste,3
Ipiaú,290014,218504.67817,-0.8397235574553743,nordeste,0
Itapetinga,290015,155342.98423,-0.4906936070447089,nordeste,0
Guanambi,290016,466837.04169399996,-0.7377800575039134,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-1.2281559919442993,nordeste,3
Barreiras,290018,558661.119109,-0.7471531227359589,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.8364164006517012,nordeste,3
Irecê,290020,403244.60797899996,-0.7030673064977229,nordeste,3
Xique-Xique – Barra,290021,217720.62055999998,-0.5685924432441355,nordeste,3
Juazeiro,290022,519402.68434,-0.40170580511507215,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.9640263330497649,nordeste,0
Paulo Afonso,290024,196770.343708,-0.0892577814254982,nordeste,0
Ribeira do Pombal,290025,192354.02113,-1.418831193458799,nordeste,0
Euclides da Cunha,290026,184569.18926000004,0.6438878643996718,nordeste,4
Cícero Dantas,290027,127117.44118,-1.367031970481187,nordeste,0
Jeremoabo,290028,96341.81287,-1.6938604011732614,nordeste,0
Feira de Santana,290029,1235784.0604499998,-0.7180085391987369,nordeste,3
Jacobina,290030,318908.05842,-1.0929033142296118,nordeste,3
Itaberaba,290031,217208.981881,-0.2288807017896913,nordeste,3
Conceição do Coité,290032,192721.90131999998,-1.0650681341241173,nordeste,3
Serrinha,290033,188895.1299,-1.1673596990986193,nordeste,3
Seabra,290034,176917.79693,-0.7362769553353147,nordeste,3
Belo Horizonte,310001,5302661.613623001,0.4246432777769934,sudeste,4
Sete Lagoas,310002,414784.14420100005,-0.8378055363350088,sudeste,0
Santa Bárbara - Ouro Preto,310003,259941.603071,-1.0121511407861061,sudeste,3
Curvelo,310004,184938.06675999996,-0.17704999442336283,sudeste,3
Itabira,310005,156708.129292,-1.4091621978750872,sudeste,3
Montes Claros,310006,772503.515917,-0.5253240984195447,sudeste,0
Janaúba,310007,222460.21700499998,-0.6220554005213113,sudeste,0
Salinas,310008,192580.832348,-0.771294071498165,sudeste,0
Januária,310009,150628.74508,-1.223649175080793,sudeste,0
Pirapora,310010,147491.22293500003,-0.4627330355595347,sudeste,0
São Francisco,310011,116369.90954,2.565520510508515,sudeste,4
Espinosa,310012,95914.98229,0.4372138691288617,sudeste,0
Teófilo Otoni,310013,490239.30398100003,0.2426375227099723,sudeste,0
Capelinha,310014,178218.62567,-1.0762100618145105,sudeste,0
Almenara,310015,169968.86164000002,-0.4333098658153073,sudeste,0
Diamantina,310016,125470.937976,-0.18724045193641123,sudeste,3
Araçuaí,310017,108053.927453,-0.9016567050392112,sudeste,0
Pedra Azul,310018,92450.358212,0.26631109146160103,sudeste,0
Águas Formosas,310019,50874.08342899999,-0.6787804562661218,sudeste,0
Governador Valadares,310020,449625.61725700006,0.7744739713658646,sudeste,4
Guanhães,310021,192563.19338,-0.9266736638644971,sudeste,0
Mantena,310022,64555.720241,-0.775170400614447,sudeste,0
Aimorés - Resplendor,310023,58250.58644,-1.1385633341688226,sudeste,0
Ipatinga,310024,648876.4022819999,-0.2573342725289263,sudeste,3
Caratinga,310025,231827.03051900002,-0.07962474127663641,sudeste,0
João Monlevade,310026,148813.19643,-1.4013935470627776,sudeste,3
Juiz de Fora,310027,746206.3141799999,0.7224757793267842,sudeste,0
Manhuaçu,310028,352970.67047899996,-0.2568123273824769,sudeste,0
Ubá,310029,288143.317461,0.43410281179995375,sudeste,0
Ponte Nova,310030,179575.350045,-1.1199805583045008,sudeste,3
Muriaé,310031,184863.501644,0.22805775409550155,sudeste,0
Cataguases,310032,180524.02673000004,0.8910324608462454,sudeste,0
Viçosa,310033,168880.87934999997,-0.8964562431389878,sudeste,0
Carangola,310034,111822.93782600001,0.9198654486924599,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,1.5215546007825898,sudeste,0
Além Paraíba,310036,56592.475901000005,1.0198586430306127,sudeste,1
Barbacena,310037,236771.582069,-0.7383060024990554,sudeste,0
Conselheiro Lafaiete,310038,351752.384952,-0.3531183105858328,sudeste,0
São João del Rei,310039,186840.932844,0.7077198581672115,sudeste,0
Varginha,310040,202407.797326,-0.13807120482461763,sudeste,0
Passos,310041,267128.45035400003,0.21295547207962703,sudeste,0
Alfenas,310042,258663.18437899995,1.3570449960313602,sudeste,0
Lavras,310043,229927.86098699996,1.2903147817442946,sudeste,0
Guaxupé,310044,160599.35241,-0.8108449113537609,sudeste,0
Três Corações,310045,133436.031399,0.4817437792545778,sudeste,0
Três Pontas - Boa Esperança,310046,123788.331647,1.6736589408091038,sudeste,0
São Sebastião do Paraíso,310047,117037.80936,0.3306601556137557,sudeste,0
Campo Belo,310048,89676.33284000002,0.5573439245204103,sudeste,0
Piumhi,310049,53684.384278,-0.37272311940288144,sudeste,0
Pouso Alegre,310050,563629.9836259999,-0.2785138102100263,sudeste,0
Poços de Caldas,310051,277360.380068,0.4610674987647674,sudeste,0
Itajubá,310052,201606.60566300002,-0.3541041503583235,sudeste,0
São Lourenço,310053,187804.77343100004,-0.35182694426628697,sudeste,0
Caxambu - Baependi,310054,72625.400966,0.1512722581769316,sudeste,0
Uberaba,310055,465988.712444,-0.02396761375691919,sudeste,0
Araxá,310056,182123.327045,-0.29610922224085495,sudeste,0
Frutal,310057,119424.98165599999,0.5259184834257018,sudeste,0
Iturama,310058,68477.692718,-0.37670244856484075,sudeste,0
Uberlândia,310059,964012.5726859999,-0.27575708456888987,sudeste,0
Ituiutaba,310060,152835.680911,-0.892951169916859,sudeste,0
Monte Carmelo,310061,75886.226818,-0.17093747487377367,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.5930104849105742,sudeste,0
Unaí,310063,185549.39930600004,-0.5867808055631458,sudeste,0
Patrocínio,310064,142091.802488,-0.1617907906317348,sudeste,0
Divinópolis,310065,747289.9483659999,-0.05213315102788486,sudeste,0
Formiga,310066,169039.18772299998,-0.5018529705416533,sudeste,0
Dores do Indaiá,310067,141476.017624,-0.8804369631784777,sudeste,0
Pará de Minas,310068,142750.33332600002,-0.5183323359420903,sudeste,0
Oliveira,310069,115968.10467999999,-0.33474170570785133,sudeste,0
Abaeté,310070,39168.402931000004,-0.15948692655573268,sudeste,0
Vitória,320001,2072647.84414,0.7420600548538984,sudeste,0
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,-0.273208623337222,sudeste,0
São Mateus,320003,296587.73153,0.3791516659559597,sudeste,0
Linhares,320004,364624.53661,-0.33910758978546357,sudeste,0
Colatina,320005,321609.22273999994,-0.27720164691812627,sudeste,0
Nova Venécia,320006,138784.0995,0.39688755178444357,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,0.403230646411198,sudeste,0
Alegre,320008,197946.24655400004,0.5081973304535903,sudeste,0
Rio de Janeiro,330001,12607706.687149998,4.9527654989698195,sudeste,1
Angra dos Reis,330002,277132.96929,0.698485445985472,sudeste,1
Rio Bonito,330003,139402.97464,1.3112003483181878,sudeste,1
Volta Redonda - Barra Mansa,330004,644039.2948200001,1.266506355002211,sudeste,1
Resende,330005,199896.71120999998,0.971690712672571,sudeste,0
Valença,330006,171525.86823999998,1.0697230503218786,sudeste,1
Petrópolis,330007,512335.62458999996,2.195706859955951,sudeste,1
Nova Friburgo,330008,331452.5413200001,1.2971398184015284,sudeste,1
Três Rios - Paraíba do Sul,330009,150133.10261,0.7754726804109037,sudeste,1
Campos dos Goytacazes,330010,655023.65411,2.5917539010590316,sudeste,0
Itaperuna,330011,196872.82127999997,-0.5720216066478288,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,-0.3001522113491281,sudeste,2
Cabo Frio,330013,627483.79756,1.7349412327305684,sudeste,1
Macaé - Rio das Ostras,330014,737854.89237,0.09514213426928916,sudeste,1
São Paulo,350001,21736870.050039995,1.756831723679752,sudeste,0
Santos,350002,1932461.87547,0.9442112496180755,sudeste,0
Sorocaba,350003,1851230.635015,0.22802253061829791,sudeste,0
Itapeva,350004,353333.33601999993,0.3981095847224981,sudeste,0
Registro,350005,252742.88747399996,-0.07807860509787191,sudeste,0
Itapetininga,350006,253807.95064,0.28390448455631895,sudeste,0
Avaré,350007,235384.23760900003,0.31282297009140314,sudeste,0
Tatuí,350008,168051.73278600004,0.6973056107799086,sudeste,0
Bauru,350009,655028.1845099999,-0.28880139207117894,sudeste,0
Jaú,350010,361846.01398,0.0937013695508234,sudeste,0
Botucatu,350011,272832.22103300004,-0.16924196710395747,sudeste,0
Lins,350012,166621.99388900003,-0.7891091454505117,sudeste,0
Marília,350013,389917.4815300001,-0.24429619122585042,sudeste,0
Assis,350014,247731.82627299998,-0.38431922317719813,sudeste,0
Ourinhos,350015,239569.00241600006,-0.8659958739553478,sudeste,0
Tupã,350016,126699.439137,2.0063402472313174,sudeste,0
Piraju,350017,56719.470488,0.14131650641784763,sudeste,0
Presidente Prudente,350018,537996.963317,0.3201704117962064,sudeste,0
Adamantina - Lucélia,350019,134555.958518,1.114465362002858,sudeste,0
Dracena,350020,134725.326804,0.3179592738271371,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,0.5967400002200498,sudeste,0
Araçatuba,350022,316873.794905,0.046860677000777284,sudeste,0
Birigui - Penápolis,350023,293098.942452,0.5634547942190269,sudeste,0
Andradina,350024,196183.10761,-0.35831280873784704,sudeste,0
São José do Rio Preto,350025,924788.6894919999,0.05939207569505488,sudeste,0
Catanduva,350026,261411.25936199998,0.48669070115837537,sudeste,0
Votuporanga,350027,172918.727057,-0.3365734020629261,sudeste,0
Jales,350028,110988.30905000003,-0.6738729450820925,sudeste,0
Fernandópolis,350029,110155.622522,-0.5530870787402291,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,0.8404315188335082,sudeste,0
Ribeirão Preto,350031,1544148.811686,0.7153630132279356,sudeste,0
Barretos,350032,427062.3927650001,0.2633487304520393,sudeste,0
Franca,350033,429343.01302300004,0.49920098431317633,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,0.0017788570010079544,sudeste,0
Ituverava,350035,126054.65502,-0.9059388871804763,sudeste,0
Araraquara,350036,628520.489836,-0.6451878825497704,sudeste,0
São Carlos,350037,526111.7132,-0.3054503545124762,sudeste,0
Campinas,350038,3244477.4976299996,0.5467020010833845,sudeste,0
Jundiaí,350039,993474.7307499999,1.1557855636666383,sudeste,0
Piracicaba,350040,612226.438651,0.1996291988846052,sudeste,0
Bragança Paulista,350041,482949.73968999996,0.0768755937006765,sudeste,0
Limeira,350042,380966.92931,1.2198670861273009,sudeste,0
Mogi Guaçu,350043,330455.44483,0.5890096466190596,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.41847887651851634,sudeste,0
Araras,350045,274649.950871,0.025241083901906,sudeste,0
Rio Claro,350046,254336.401807,0.25212711638322644,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,0.3147190488674013,sudeste,0
Amparo,350048,134997.72316000002,0.25184122403695336,sudeste,0
São José dos Campos,350049,1120029.7724130002,0.43121341702781857,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,0.2690236983813641,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,0.05987559382368637,sudeste,1
Guaratinguetá,350052,319024.6375310001,0.6016589703017815,sudeste,0
Cruzeiro,350053,164298.238741,-0.23766179888889336,sudeste,0
Curitiba,410001,3701074.1058279998,0.6470718817697954,sul,0
Paranaguá,410002,296718.57104999997,-0.09259761111507461,sul,0
União da Vitória,410003,176669.499867,0.025696079001555613,sul,0
Guarapuava,410004,349748.145659,-0.6480815705150671,sul,0
Pitanga,410005,76012.57095300002,-0.9896793379429947,sul,0
Cascavel,410006,529323.298461,-0.36752246283421924,sul,0
Foz do Iguaçu,410007,375228.46436200006,-0.8148421182513874,sul,0
Toledo,410008,331688.265979,-0.38204824579617874,sul,0
Francisco Beltrão,410009,277097.968703,-0.538301668873537,sul,3
Pato Branco,410010,270458.556094,-0.2849747200188762,sul,3
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.4279071001550768,sul,3
Dois Vizinhos,410012,81702.464137,-0.8561277569855302,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,-1.2425740851092824,sul,0
Maringá,410014,797099.27589,-0.34017754409887674,sul,0
Campo Mourão,410015,313027.75322699995,0.8634287231892865,sul,0
Umuarama,410016,289313.81824000005,-0.4866002900094694,sul,0
Paranavaí,410017,203037.00908999998,0.3519708983167769,sul,0
Cianorte,410018,167377.66046400002,-0.4593346915139258,sul,0
Paranacity - Colorado,410019,67520.631082,-0.6358851424652072,sul,0
Loanda,410020,60473.115481999994,0.094673096847171,sul,0
Londrina,410021,1101503.803679,0.3802913353260787,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.059718247712888924,sul,0
Apucarana,410023,232009.5816550001,0.3272576000561305,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,1.5197712313971456,sul,0
Ivaiporã,410025,134258.070138,0.8343686195033486,sul,0
Ibaiti,410026,59299.566444,-0.36871967309448656,sul,0
Ponta Grossa,410027,643820.6111910001,-0.6053519459656964,sul,0
Telêmaco Borba,410028,190498.32052999997,0.038864473580560145,sul,0
Irati,410029,155233.04812999998,0.8634287231892865,sul,0
Florianópolis,420001,1156318.073962,-0.4805320917885623,sul,0
Criciúma,420002,436943.85003800003,-0.7218338932533361,sul,0
Tubarão,420003,321275.15853799996,-0.5742350865729072,sul,0
Araranguá,420004,199339.350779,-0.5610854548827326,sul,0
Lages,420005,282419.368602,-0.373520907616511,sul,0
Curitibanos,420006,68873.72662899998,-0.35656241870844263,sul,0
Chapecó,420007,415514.7823769999,-0.9656079368859516,sul,3
Joaçaba - Herval d'Oeste,420008,177772.522683,-0.9636879462076302,sul,0
São Miguel do Oeste,420009,163672.588356,-1.0973498799770869,sul,3
Concórdia,420010,137754.40194799998,-1.2031393762846052,sul,3
Xanxerê,420011,129804.767413,-0.6426670351492333,sul,3
Maravilha,420012,52543.352625,-1.2411725748109472,sul,3
São Lourenço do Oeste,420013,42214.26332300001,-1.115425956376971,sul,3
Caçador,420014,104941.68953599999,1.608270215722068,sul,0
Videira,420015,128583.28165600002,-0.3986905457812439,sul,0
Joinville,420016,1029540.1583550001,-0.4224347787302603,sul,0
Mafra,420017,234930.639212,-0.08974267770948133,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.5895764611076157,sul,0
Blumenau,420019,650990.5468419999,-0.8034644669746995,sul,0
Itajaí,420020,829779.85426,-0.28674086118510833,sul,0
Brusque,420021,252159.93985100003,-0.7790667245507922,sul,0
