imedreg,imedreg_codepopulacao,prevalencia_normalizada,regiao,cluster
Guanambi,290016,466837.04169399996,-1.3137043923703509,nordeste,3
Bom Jesus da Lapa,290017,234019.08669999999,-1.327465498674511,nordeste,3
Barreiras,290018,558661.119109,-0.28082204281542256,nordeste,3
Santa Maria da Vitoria,290019,132909.28577999998,-0.5763265594779892,nordeste,3
Irecê,290020,403244.60797899996,-0.152112020510807,nordeste,3
Xique-Xique – Barra,290021,217720.62055999998,-1.0525389390945121,nordeste,3
Juazeiro,290022,519402.68434,-0.564948631571539,nordeste,3
Senhor do Bonfim,290023,292848.60513000004,-0.5090308176709483,nordeste,0
Paulo Afonso,290024,196770.343708,-1.1427962348351108,nordeste,3
Ribeira do Pombal,290025,192354.02113,-0.6516541438794724,nordeste,3
Euclides da Cunha,290026,184569.18926000004,-1.4669363134221476,nordeste,3
Cícero Dantas,290027,127117.44118,-0.8455727725562454,nordeste,0
Jeremoabo,290028,96341.81287,-1.1940829416871501,nordeste,3
Feira de Santana,290029,1235784.0604499998,-0.2238014029244272,nordeste,0
Jacobina,290030,318908.05842,-0.38329546750045534,nordeste,0
Itaberaba,290031,217208.981881,-0.6842025935473632,nordeste,0
Conceição do Coité,290032,192721.90131999998,0.7164146171074359,nordeste,4
Serrinha,290033,188895.1299,-0.6546687795180725,nordeste,0
Seabra,290034,176917.79693,-0.8382299095938734,nordeste,3
Belo Horizonte,310001,5302661.613623001,-0.6963695652060351,sudeste,0
Sete Lagoas,310002,414784.14420100005,-0.8246037106666709,sudeste,3
Santa Bárbara - Ouro Preto,310003,259941.603071,0.18778803305594613,sudeste,0
Curvelo,310004,184938.06675999996,-1.0382557780380473,sudeste,3
Itabira,310005,156708.129292,-0.04671180787971964,sudeste,0
Montes Claros,310006,772503.515917,-0.6457605508505562,sudeste,3
Janaúba,310007,222460.21700499998,-1.0449696134378428,sudeste,3
Salinas,310008,192580.832348,-1.2521442138074397,sudeste,3
Januária,310009,150628.74508,-1.3586149829744083,sudeste,3
Pirapora,310010,147491.22293500003,-0.6752701003213517,sudeste,3
São Francisco,310011,116369.90954,-1.5061624159719766,sudeste,3
Espinosa,310012,95914.98229,-1.1945953857544394,sudeste,3
Teófilo Otoni,310013,490239.30398100003,-0.7118601455970222,sudeste,3
Capelinha,310014,178218.62567,-1.5872698515104833,sudeste,3
Almenara,310015,169968.86164000002,-0.6915014345609244,sudeste,0
Diamantina,310016,125470.937976,-1.5525087222409044,sudeste,3
Araçuaí,310017,108053.927453,-1.6884605991166588,sudeste,3
Pedra Azul,310018,92450.358212,-1.0799496793795225,sudeste,3
Águas Formosas,310019,50874.08342899999,-0.9269156448873627,sudeste,0
Governador Valadares,310020,449625.61725700006,0.07401160765892448,sudeste,0
Guanhães,310021,192563.19338,-1.258268793763433,sudeste,0
Mantena,310022,64555.720241,-0.2998293548445436,sudeste,0
Aimorés - Resplendor,310023,58250.58644,0.8238815912799581,sudeste,0
Ipatinga,310024,648876.4022819999,0.638982727045887,sudeste,0
Caratinga,310025,231827.03051900002,-0.2861201471600415,sudeste,0
João Monlevade,310026,148813.19643,-0.4501789597724336,sudeste,0
Juiz de Fora,310027,746206.3141799999,-0.8612499907356634,sudeste,3
Manhuaçu,310028,352970.67047899996,-0.4795848297879281,sudeste,0
Ubá,310029,288143.317461,-0.6472659105450599,sudeste,3
Ponte Nova,310030,179575.350045,-0.911222927098358,sudeste,0
Muriaé,310031,184863.501644,-0.04084378819342118,sudeste,3
Cataguases,310032,180524.02673000004,-0.735061291718451,sudeste,0
Viçosa,310033,168880.87934999997,-1.2756932831326515,sudeste,3
Carangola,310034,111822.93782600001,-0.6442989767560859,sudeste,0
São João Nepomuceno - Bicas,310035,72341.76615899999,-0.9817184664024274,sudeste,0
Além Paraíba,310036,56592.475901000005,-0.16605998926882784,sudeste,0
Barbacena,310037,236771.582069,-1.3798343171872267,sudeste,3
Conselheiro Lafaiete,310038,351752.384952,-0.9935342356759457,sudeste,3
São João del Rei,310039,186840.932844,-1.2668089949847625,sudeste,3
Varginha,310040,202407.797326,-1.2428926808482046,sudeste,3
Passos,310041,267128.45035400003,-1.1578620629334175,sudeste,3
Alfenas,310042,258663.18437899995,-1.022073152694482,sudeste,3
Lavras,310043,229927.86098699996,-1.506847415367578,sudeste,3
Guaxupé,310044,160599.35241,-0.9875440678775134,sudeste,3
Três Corações,310045,133436.031399,-1.1680682517530179,sudeste,3
Três Pontas - Boa Esperança,310046,123788.331647,-1.1121754309538372,sudeste,3
São Sebastião do Paraíso,310047,117037.80936,-0.8648139702337395,sudeste,3
Campo Belo,310048,89676.33284000002,-0.7373094530862978,sudeste,3
Piumhi,310049,53684.384278,-1.0108680224487903,sudeste,3
Pouso Alegre,310050,563629.9836259999,-0.4684174630027801,sudeste,3
Poços de Caldas,310051,277360.380068,-1.052708669404958,sudeste,3
Itajubá,310052,201606.60566300002,-1.0298946903872728,sudeste,0
São Lourenço,310053,187804.77343100004,-0.8709048856284077,sudeste,3
Caxambu - Baependi,310054,72625.400966,-1.3543748226274521,sudeste,3
Uberaba,310055,465988.712444,-0.22169526468465245,sudeste,0
Araxá,310056,182123.327045,-0.513590649389057,sudeste,3
Frutal,310057,119424.98165599999,-0.07498566902399496,sudeste,0
Iturama,310058,68477.692718,-0.12801425870406363,sudeste,0
Uberlândia,310059,964012.5726859999,1.1066107094349302,sudeste,0
Ituiutaba,310060,152835.680911,0.19158668510741161,sudeste,0
Monte Carmelo,310061,75886.226818,-1.1532796344188263,sudeste,0
Patos de Minas,310062,497149.8585720001,-0.3818048349900591,sudeste,3
Unaí,310063,185549.39930600004,-0.4162382209766396,sudeste,0
Patrocínio,310064,142091.802488,-0.6105165149707046,sudeste,0
Divinópolis,310065,747289.9483659999,-1.022405256328578,sudeste,3
Formiga,310066,169039.18772299998,-0.9415996482243159,sudeste,3
Dores do Indaiá,310067,141476.017624,-0.8788708423654945,sudeste,3
Pará de Minas,310068,142750.33332600002,-1.2648524118881188,sudeste,3
Oliveira,310069,115968.10467999999,-0.9254715711952316,sudeste,3
Abaeté,310070,39168.402931000004,-1.5466140138707039,sudeste,0
Vitória,320001,2072647.84414,1.401115277363336,sudeste,1
Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,320002,230411.19048999995,1.1232432789314748,sudeste,1
São Mateus,320003,296587.73153,-0.16332678053082594,sudeste,2
Linhares,320004,364624.53661,1.2678622600204243,sudeste,1
Colatina,320005,321609.22273999994,1.7468613447755181,sudeste,0
Nova Venécia,320006,138784.0995,0.4753582946377458,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,1.302282844864027,sudeste,0
Alegre,320008,197946.24655400004,-0.11243351643428112,sudeste,0
Rio de Janeiro,330001,12607706.687149998,-0.6798109623967908,sudeste,0
Angra dos Reis,330002,277132.96929,-0.11463597327018737,sudeste,0
Rio Bonito,330003,139402.97464,-0.24570451535350835,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,-0.04496536075337495,sudeste,0
Resende,330005,199896.71120999998,-0.38982199492168074,sudeste,0
Valença,330006,171525.86823999998,-0.8987861670362163,sudeste,0
Petrópolis,330007,512335.62458999996,-0.12424313336142269,sudeste,0
Nova Friburgo,330008,331452.5413200001,-0.3584764403183107,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,0.7047435828232625,sudeste,0
Campos dos Goytacazes,330010,655023.65411,-0.5914891365584416,sudeste,0
Itaperuna,330011,196872.82127999997,0.6681702597025279,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,-0.1304148903401575,sudeste,0
Cabo Frio,330013,627483.79756,-0.962438017978729,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,-0.3971602787800321,sudeste,0
São Paulo,350001,21736870.050039995,-0.2389528667778386,sudeste,0
Santos,350002,1932461.87547,0.32596218504667784,sudeste,0
Sorocaba,350003,1851230.635015,-0.46708696777207226,sudeste,0
Itapeva,350004,353333.33601999993,-0.9772676567947328,sudeste,3
Registro,350005,252742.88747399996,0.16194174714889423,sudeste,0
Itapetininga,350006,253807.95064,-0.4843005682179971,sudeste,0
Avaré,350007,235384.23760900003,-1.0976063150226618,sudeste,3
Tatuí,350008,168051.73278600004,-0.41599975219773905,sudeste,0
Bauru,350009,655028.1845099999,0.4446057264735408,sudeste,0
Jaú,350010,361846.01398,-0.4382877925966113,sudeste,0
Botucatu,350011,272832.22103300004,-0.7371520126134964,sudeste,0
Lins,350012,166621.99388900003,0.504003481518173,sudeste,0
Marília,350013,389917.4815300001,-0.7246011081865552,sudeste,0
Assis,350014,247731.82627299998,-0.8189137736417771,sudeste,0
Ourinhos,350015,239569.00241600006,-0.6957669952183452,sudeste,0
Tupã,350016,126699.439137,-1.0093757543274247,sudeste,0
Piraju,350017,56719.470488,-1.2199527577299327,sudeste,3
Presidente Prudente,350018,537996.963317,-0.3221772288773785,sudeste,3
Adamantina - Lucélia,350019,134555.958518,-1.1565902415419058,sudeste,0
Dracena,350020,134725.326804,-0.8383920850375927,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-0.9893450541322503,sudeste,0
Araçatuba,350022,316873.794905,0.3751189843185564,sudeste,0
Birigui - Penápolis,350023,293098.942452,-0.2979018150001497,sudeste,0
Andradina,350024,196183.10761,-0.31934275492029757,sudeste,0
São José do Rio Preto,350025,924788.6894919999,1.3708867460132264,sudeste,0
Catanduva,350026,261411.25936199998,0.18803435116083764,sudeste,0
Votuporanga,350027,172918.727057,1.231082924865366,sudeste,0
Jales,350028,110988.30905000003,0.4539836150832555,sudeste,0
Fernandópolis,350029,110155.622522,0.9417113058327764,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,0.2946765624430305,sudeste,0
Ribeirão Preto,350031,1544148.811686,0.053596174070901094,sudeste,0
Barretos,350032,427062.3927650001,0.26254683396776024,sudeste,0
Franca,350033,429343.01302300004,-0.8000284203440017,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,-0.05496516573600112,sudeste,0
Ituverava,350035,126054.65502,-0.5913477273490053,sudeste,0
Araraquara,350036,628520.489836,-0.47973007291956543,sudeste,0
São Carlos,350037,526111.7132,-0.6785086750722483,sudeste,0
Campinas,350038,3244477.4976299996,-0.07561688926354479,sudeste,0
Jundiaí,350039,993474.7307499999,-0.275446904979275,sudeste,0
Piracicaba,350040,612226.438651,0.2788150748914258,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.6261082195783678,sudeste,0
Limeira,350042,380966.92931,0.41156765177363624,sudeste,0
Mogi Guaçu,350043,330455.44483,-0.37125774205945317,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.6369121175504413,sudeste,0
Araras,350045,274649.950871,0.19047588108782865,sudeste,0
Rio Claro,350046,254336.401807,-0.4975782759777657,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.6751132840581616,sudeste,0
Amparo,350048,134997.72316000002,-0.917767565550695,sudeste,0
São José dos Campos,350049,1120029.7724130002,-0.29237865886959846,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.7583454517503915,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,-0.17938390262372791,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.9552684486841397,sudeste,0
Cruzeiro,350053,164298.238741,-1.0852932446512742,sudeste,0
Curitiba,410001,3701074.1058279998,-0.23142214088286014,sul,0
Paranaguá,410002,296718.57104999997,0.319006150766632,sul,0
União da Vitória,410003,176669.499867,-1.213247584335338,sul,0
Guarapuava,410004,349748.145659,-0.9201368128039271,sul,3
Pitanga,410005,76012.57095300002,-1.2869549105018443,sul,3
Cascavel,410006,529323.298461,0.05744650003984901,sul,0
Foz do Iguaçu,410007,375228.46436200006,1.4821387938706232,sul,0
Toledo,410008,331688.265979,0.10957576546802403,sul,0
Francisco Beltrão,410009,277097.968703,-0.10344749140788677,sul,0
Pato Branco,410010,270458.556094,-0.3927672495597062,sul,0
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.9969608746301045,sul,0
Dois Vizinhos,410012,81702.464137,0.8851271910869876,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,-0.2193380473974355,sul,0
Maringá,410014,797099.27589,0.14159588102978427,sul,4
Campo Mourão,410015,313027.75322699995,-0.7722938829969541,sul,0
Umuarama,410016,289313.81824000005,-0.17627825153901056,sul,0
Paranavaí,410017,203037.00908999998,-1.0173657189039347,sul,0
Cianorte,410018,167377.66046400002,-0.49072651408296547,sul,0
Paranacity - Colorado,410019,67520.631082,-0.8700197907273182,sul,0
Loanda,410020,60473.115481999994,-0.6821299428234819,sul,0
Londrina,410021,1101503.803679,-0.08757090757109123,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.7640607245774116,sul,3
Apucarana,410023,232009.5816550001,-0.8172059708090093,sul,0
Cornélio Procópio – Bandeirantes,410024,180868.896175,-0.6085701501775335,sul,0
Ivaiporã,410025,134258.070138,-0.7893963921232787,sul,3
Ibaiti,410026,59299.566444,-1.099597589974837,sul,0
Ponta Grossa,410027,643820.6111910001,-0.5449447605662237,sul,3
Telêmaco Borba,410028,190498.32052999997,0.07125322399654709,sul,4
Irati,410029,155233.04812999998,-0.6888134470661401,sul,3
Florianópolis,420001,1156318.073962,2.441233174884321,sul,1
Criciúma,420002,436943.85003800003,2.426871570102487,sul,1
Tubarão,420003,321275.15853799996,3.1474147557544456,sul,1
Araranguá,420004,199339.350779,1.9516203129451564,sul,0
Lages,420005,282419.368602,1.1219296707806838,sul,1
Curitibanos,420006,68873.72662899998,-0.16769517877036647,sul,0
Chapecó,420007,415514.7823769999,0.7767196323902021,sul,0
Joaçaba - Herval d'Oeste,420008,177772.522683,1.7025963740993957,sul,0
São Miguel do Oeste,420009,163672.588356,-0.4682847527826536,sul,0
Concórdia,420010,137754.40194799998,1.3267471920697516,sul,1
Xanxerê,420011,129804.767413,1.2349297473684664,sul,0
Maravilha,420012,52543.352625,0.5955859305783319,sul,0
São Lourenço do Oeste,420013,42214.26332300001,-0.48275844056382733,sul,0
Caçador,420014,104941.68953599999,-0.6789444075560382,sul,0
Videira,420015,128583.28165600002,0.46962582012223314,sul,0
Joinville,420016,1029540.1583550001,1.2557421293463698,sul,0
Mafra,420017,234930.639212,-0.7069095326992747,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.6520486393854553,sul,0
Blumenau,420019,650990.5468419999,1.6703792398734385,sul,1
Itajaí,420020,829779.85426,2.0051857047435386,sul,1
Brusque,420021,252159.93985100003,2.118027619576974,sul,1
