imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Porto Velho,110001,659719.873318,2.2566713852687053,norte,0
Ariquemes,110002,244267.98213300004,0.11874371272704894,norte,0
Jaru,110003,120564.550067,0.07437273599358614,norte,0
Ji-Paraná,110004,304025.6776749999,-0.01638062692042992,norte,0
Cacoal,110005,302589.83598300006,-0.2585513225793824,norte,0
Vilhena,110006,165292.086385,-0.24397966475591107,norte,0
Rio Branco,120001,504876.57074800006,0.6939549727463241,norte,1
Brasiléia,120002,72338.13942400001,1.2170531729103198,norte,0
Sena Madureira,120003,62990.199089999995,1.7148168621350857,norte,1
Cruzeiro do Sul,120004,163322.92484599998,0.6422296330727718,norte,1
Tarauacá,120005,90942.145483,1.2265514769305008,norte,0
Manaus,130001,2569981.538139,0.07549748912506916,norte,1
São Gabriel da Cachoeira,130002,104242.843152,1.4163477876023156,norte,1
Coari,130003,156942.81565,1.7932963049532267,norte,1
Manacapuru,130004,144349.73552,0.7824400049533312,norte,1
Tefé,130005,182082.64676700003,2.296609669547985,norte,1
Tabatinga,130006,231873.164687,0.9578025862222451,norte,1
Eirunepé,130007,101999.009491,2.351305399645165,norte,1
Lábrea,130008,130885.96567100001,1.1950908978778712,norte,1
Manicoré,130009,161550.21102,0.5793699957066839,norte,0
Parintins,130010,249841.37481000004,0.7278905084212034,norte,1
Itacoatiara,130011,173964.624469,1.1770461906925376,norte,1
Boa Vista,140001,473642.83966299996,0.7287554110729937,norte,0
Pacaraima,140002,55863.802617,0.44460413085662076,norte,0
Rorainópolis,140003,63088.226788,2.6353208146163043,norte,0
Caracaraí,140004,38586.120428999995,0.13908687316040888,norte,1
Belém,150001,2592933.5334,0.06270181569390271,norte,0
Cametá,150002,227778.21129,2.669939898118409,norte,0
Abaetetuba,150003,439624.04368,0.22844627803831782,norte,0
Castanhal,150004,518779.56397599995,0.7749893943385385,norte,0
Bragança,150005,313089.568425,0.9117085814397962,norte,0
Capanema,150006,191054.418786,0.7453313307257223,norte,0
Paragominas,150007,410930.524905,-0.06100913019905137,norte,0
Capitão Poço,150008,107161.11330300002,0.12613545291000725,norte,0
Marabá,150009,570348.4834569999,0.6432049884002253,norte,1
Parauapebas,150010,408077.52058,5.6852037872397965,norte,0
Tucuruí,150011,420204.09783,-0.17142998793550196,norte,2
Redenção,150012,279895.77273,0.33639170189186274,norte,0
Tucumã - São Félix do Xingu,150013,295441.18707,0.5007422254185536,norte,1
Xinguara,150014,89038.29791200001,1.2409978630784904,norte,1
Santarém,150015,445651.83932,0.5523730415147424,norte,1
Itaituba,150016,251297.803402,3.702368085341209,norte,1
Oriximiná,150017,223524.79957299997,0.1795415001357084,norte,1
Altamira,150018,262477.021438,2.1622306216896114,norte,1
Almeirim - Porto de Moz,150019,74686.83649,0.5544570549185376,norte,1
Breves,150020,411484.63013,0.9896611725687523,norte,1
Soure-Salvaterra,150021,157265.792093,0.08975265959017016,norte,0
Macapá,160001,654457.36529,3.595767211889435,norte,1
Laranjal do Jari,160002,67333.12171,5.482704092202384,norte,1
Oiapoque,160003,79858.085703,6.733453862114979,norte,1
Porto Grande,160004,60124.417104,8.412555362122172,norte,1
Palmas,170001,389665.86524799996,-0.07594991122949218,norte,3
Porto Nacional,170002,104659.863133,-0.2478885364454091,norte,3
Paraíso do Tocantins,170003,120386.17455700002,-0.668543263710352,norte,0
Miracema do Tocantins,170004,45475.336239,-0.6321886512481951,norte,0
Araguaína,170005,325628.103233,0.5999576926134564,norte,0
Guaraí,170006,86945.84316899999,-0.4212033820542686,norte,0
Colinas do Tocantins,170007,65495.96647999999,-0.25179454182531386,norte,0
Tocantinópolis,170008,49789.446823,0.5941133823495681,norte,0
Araguatins,170009,137158.76029900002,0.5439735843441564,norte,0
Gurupi,170010,181173.013458,-0.5522849304970135,norte,0
Dianópolis,170011,83869.633012,-0.6599447353155886,norte,0
São Luís,210001,1676128.6191400003,-0.3961323856841821,nordeste,0
Pinheiro,210002,341442.109984,-0.15213836139915443,nordeste,0
Chapadinha,210003,277946.115811,0.18002475582455907,nordeste,0
Itapecuru Mirim,210004,298355.59337,0.06330260534203776,nordeste,0
Viana,210005,257692.15209,-0.10851061019733343,nordeste,0
Barreirinhas,210006,133084.28007,-0.6348059448904071,nordeste,0
Tutóia - Araioses,210007,207214.69482999996,0.4876271499279431,nordeste,0
Cururupu,210008,122984.01033999998,0.9165847372118507,nordeste,0
Santa Inês,210009,451846.73544499994,2.4962564477192606,nordeste,1
Bacabal,210010,405800.035922,1.7371800240910151,nordeste,1
Governador Nunes Freire,210011,224565.45183500004,0.32187269644178457,nordeste,0
Pedreiras,210012,184672.964411,2.2031002199585816,nordeste,1
Caxias,210013,268928.562695,1.1110794751812954,nordeste,0
Timon,210014,258592.85308,0.13427687292002985,nordeste,0
Codó,210015,228457.45221000002,0.6952353657274655,nordeste,1
Presidente Dutra,210016,237441.48151899996,1.0166955020197812,nordeste,1
São João dos Patos,210017,145805.764558,-0.5490074220190018,nordeste,0
Colinas,210018,80821.55705,0.5053864602809041,nordeste,0
Imperatriz,210019,532231.693353,0.746781039534144,nordeste,1
Barra do Corda,210020,280148.643331,1.3339798363515698,nordeste,1
Açailândia,210021,270352.99432999996,1.4106068928282465,nordeste,0
Balsas,210022,230084.23996099998,-0.12701434383723073,nordeste,0
Teresina,220001,1134373.896284,0.5811067393121914,nordeste,0
Amarante - Água Branca - Regeneração,220002,156289.00978199998,-0.3482472544433427,nordeste,0
Campo Maior,220003,136084.484612,0.3556890978396699,nordeste,0
Valença do Piauí,220004,79823.38348399999,0.3414721289963408,nordeste,0
Barras,220005,94902.30242899999,0.35907203829433354,nordeste,0
Parnaíba,220006,282098.81894,1.4571780545388409,nordeste,1
Piripiri,220007,174437.123889,-0.12192561768342361,nordeste,0
Esperantina,220008,146372.46837199997,0.7781590361611044,nordeste,0
Picos,220009,291225.751458,-0.15110482301972586,nordeste,0
Paulistana,220010,79939.350837,-0.4531160175444767,nordeste,0
Oeiras,220011,68545.96854100001,-0.41096801516908665,nordeste,0
Simplício Mendes,220012,41332.865334999995,-0.7604246042082192,nordeste,0
São Raimundo Nonato,220013,113098.98546299999,0.014701341705598623,nordeste,0
São João do Piauí,220014,48436.09284500001,-0.2748390208111169,nordeste,0
Corrente,220015,120522.36767299999,-0.6406195471325407,nordeste,0
Bom Jesus,220016,77915.88872199999,-0.09748828270318334,nordeste,0
Floriano,220017,124347.35358400001,-0.5089948078470844,nordeste,0
Uruçuí,220018,61936.30414100001,0.39268309806067614,nordeste,0
Canto do Buriti,220019,49014.573814,-0.5394638242901337,nordeste,0
Fortaleza,230001,4212262.35793,0.18585008125002825,nordeste,1
Itapipoca,230002,311590.29093,1.0093646393318827,nordeste,1
Redenção-Acarape,230003,229672.19836,1.9422919033193213,nordeste,0
Canindé,230004,204751.35333000004,1.2376455170934733,nordeste,1
Itapagé,230005,156725.52479,0.5727093070914022,nordeste,1
Quixadá,230006,333010.95934999996,0.7343148473454868,nordeste,1
Russas - Limoeiro do Norte,230007,385634.97420500003,0.8826010496419381,nordeste,0
Aracati,230008,152228.60224,0.5405181053068302,nordeste,0
Iguatu,230009,330687.50607,0.5813873055000787,nordeste,0
Icó,230010,110782.59877,0.10411453522483029,nordeste,0
Juazeiro do Norte,230011,851305.5297979999,0.25462568912461214,nordeste,0
Brejo Santo,230012,188837.72431,-0.3064476318691992,nordeste,0
Crateús,230013,247029.53571999999,0.4713534952185627,nordeste,1
Tauá,230014,92350.27985,0.1892311320007912,nordeste,0
Sobral,230015,613519.6217039999,2.6204139717816104,nordeste,1
São Benedito - Ipu - Guaraciaba do Norte - Tianguá,230016,406972.32661999995,1.111053064707282,nordeste,1
Acaraú,230017,216118.57382999998,1.9097137209493844,nordeste,1
Camocim,230018,144405.99371,5.323621694271683,nordeste,1
Natal,240001,1743859.074166,1.0031690933813224,nordeste,0
Santo Antônio - Passa e Fica - Nova Cruz,240002,142754.64600200002,0.012477813380276566,nordeste,0
Canguaretama,240003,139853.969338,-0.09797728429360905,nordeste,2
Santa Cruz,240004,99814.195614,-0.1989432441513527,nordeste,0
João Câmara,240005,73448.84682600001,0.15120175589278842,nordeste,0
São Paulo do Potengi,240006,66820.48851699999,0.19306605944761274,nordeste,0
Caicó,240007,177541.72769499998,-0.21913690107774939,nordeste,0
Currais Novos,240008,112075.386137,-0.2680713054745409,nordeste,0
Mossoró,240009,506065.532053,0.5268196592533033,nordeste,0
Pau dos Ferros,240010,232247.75273900005,-0.5771660087390587,nordeste,0
Açu,240011,239683.381827,0.01605895129694824,nordeste,0
João Pessoa,250001,1452524.6672960005,1.6554232508516258,nordeste,1
Guarabira,250002,314765.34578200005,1.6625864276402145,nordeste,1
Mamanguape - Rio Tinto,250003,148357.802504,3.1386091026003924,nordeste,1
Itabaiana,250004,63753.31175000001,1.5921444656403112,nordeste,0
